RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID
kucherov9700wn,92.36,Nikita Kucherov,9700,W,0,TB,ARI-CIngram,21.43,26.8,16.1,3.24,2.2,1,1,16,0,-1.3,12,2,1,4.1,2.6,-250,6.5,75,-245,19.5,1.5,76,34,22,101,17.5,83,25,16,12,0.44,0.97,1.41,20.37,4.15,3.26,4.74,0.69,0.13,0.27,3.54,15.36,14.5,11.63,0.16,0.42,4.11,1.02,1.49,0.68,0.0,0.0,0.27,0.55,0.53,0.05,3.06,0.33,1.0,1.33,20.03,3.98,2.75,4.18,0.66,0.12,0.58,3.33,15.36,17.36,0.0,0.25,4.0,0.91,18.8,3.2,2.4,0.8,3.6,1.4,20.87,3.85,0.0,0.4,49.58,44.71,50.01,43.96,38.5,3.39,0.27,3.41,0.24,47.91,49.92,48.27,42.42,3.27,0.14,3.58,0.16,41.75,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,kucherov,n,kucherov9700wn,87046-43214,W,n,Nikita Kucherov,kucherov,19.71886746388561,53.0,9700,TB@ARI,TB,ARI,,,,,,W/UTIL,kucherov9700wn
marner8300wm,91.88,Mitch Marner,8300,W,0,TOR,CHI-PMrazek,19.08,23.9,14.3,3.62,2.3,2,1,8,0,-1.5,21,0,4,4.8,2.0,-605,6.5,71,-375,17.8,1.8,81,28,13,98,16.3,90,0,10,10,0.41,0.9,1.31,21.3,3.69,2.77,3.96,0.7,0.15,0.57,3.34,15.25,11.61,11.24,0.08,0.34,3.65,0.74,0.95,0.78,0.03,0.02,0.3,0.54,0.31,0.01,2.52,0.3,0.9,1.2,21.77,3.31,2.6,3.1,0.84,0.12,0.5,3.1,15.2,15.3,0.1,0.5,3.16,0.5,14.33,2.67,2.67,0.0,2.67,0.67,21.97,2.77,0.33,0.67,49.71,47.19,49.87,42.79,39.37,3.1,0.24,2.8,0.25,49.6,51.45,45.4,41.91,2.7,0.3,2.64,0.17,47.25,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,marner,m,marner8300wm,87046-66683,W,m,Mitchell Marner,marner,16.10925971137153,54.0,8300,CHI@TOR,TOR,CHI,,,,,,W/UTIL,marner8300wm
hyman9200wz,91.06,Zach Hyman,9200,W,0,EDM,DET-VHusso,17.84,22.3,13.4,0.63,1.9,1,1,19,0,-3.1,72,0,3,4.1,2.6,-247,6.5,84,-245,16.5,2.9,72,37,24,105,24.1,77,55,22,9,0.49,0.52,1.01,20.44,2.96,3.65,4.86,0.75,0.13,0.45,4.1,15.64,15.15,12.02,0.17,0.1,3.18,0.74,1.05,0.71,0.01,0.01,0.3,0.41,0.47,0.04,3.5,0.78,1.0,1.78,20.41,5.23,3.78,4.78,0.79,0.21,0.33,4.11,17.22,14.11,0.22,0.11,3.28,0.56,14.0,4.75,4.5,0.25,5.25,1.0,20.5,4.55,0.0,0.25,45.78,46.85,47.16,44.63,40.06,3.28,0.3,2.86,0.25,47.44,46.45,42.22,40.09,3.0,0.3,2.55,0.14,30.5,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,hyman,z,hyman9200wz,87046-12609,W,z,Zach Hyman,hyman,18.46792429798054,53.0,9200,DET@EDM,EDM,DET,,,,,,W/UTIL,hyman9200wz
nylander8800ww,90.94,William Nylander,8800,W,0,TOR,CHI-PMrazek,18.79,23.5,14.1,2.36,2.1,1,1,25,0,-2.0,16,0,4,4.8,2.0,-605,6.5,71,-375,16.9,2.0,78,33,17,98,20.9,90,30,10,10,0.52,0.57,1.08,18.22,3.56,3.34,4.66,0.72,0.15,0.38,3.72,14.18,12.54,10.77,0.16,0.19,3.64,0.83,1.24,0.67,0.0,0.0,0.35,0.38,0.27,0.02,3.38,0.7,0.7,1.4,18.1,4.64,4.0,5.8,0.69,0.18,0.2,4.2,15.6,13.7,0.1,0.3,3.12,1.0,20.0,5.0,4.67,0.33,7.67,1.67,19.37,2.71,0.0,0.33,49.71,47.19,49.87,42.79,39.37,3.1,0.24,2.8,0.25,49.6,51.45,45.4,41.91,2.7,0.3,2.64,0.17,47.25,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,nylander,w,nylander8800ww,87046-59276,W,w,William Nylander,nylander,17.622221770109952,54.0,8800,CHI@TOR,TOR,CHI,,,,,,W/UTIL,nylander8800ww
skinner7500wj,90.9,Jeff Skinner,7500,W,0,BUF,ANA-JGibson,15.78,19.8,11.8,1.88,2.1,1,1,13,0,-0.6,58,0,2,4.0,2.7,-217,6.5,90,0,14.7,2.3,66,32,29,86,10.4,63,9,36,11,0.39,0.55,0.94,17.28,3.26,3.11,4.06,0.77,0.13,0.24,3.35,14.68,12.3,11.22,0.1,0.12,3.2,0.64,0.9,0.71,0.0,0.0,0.3,0.43,0.56,0.0,3.21,0.18,0.55,0.73,16.84,2.6,2.0,2.82,0.71,0.09,0.36,2.36,14.73,13.64,0.09,0.09,3.07,0.45,11.0,3.0,2.67,0.33,4.0,1.33,18.06,4.43,0.0,0.0,51.27,44.51,51.39,42.14,42.23,3.16,0.25,3.2,0.26,48.18,57.18,44.64,43.45,2.73,0.13,3.18,0.14,37.0,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,skinner,j,skinner7500wj,87046-12439,W,j,Jeff Skinner,skinner,14.967347437021685,49.0,7500,BUF@ANH,BUF,ANH,,,,,,W/UTIL,skinner7500wj
panarin7400wa,90.13,Artemi Panarin,7400,W,0,NYR,VAN-CDelia,16.07,20.1,12.0,2.37,2.2,2,1,7,0,-0.2,42,0,4,3.9,2.8,-202,6.5,91,0,15.0,0.7,68,33,27,103,16.5,77,33,22,9,0.29,0.83,1.12,19.82,3.39,2.45,3.59,0.68,0.12,0.23,2.68,15.08,13.96,11.03,0.06,0.36,3.26,0.59,0.95,0.62,0.0,0.0,0.24,0.47,0.34,0.01,2.43,0.5,0.8,1.3,19.04,4.1,2.8,4.4,0.64,0.18,0.1,2.9,16.4,12.0,0.0,0.3,2.91,0.3,13.0,2.5,2.25,0.25,3.0,0.0,17.91,2.33,0.0,0.5,42.58,45.1,45.9,45.5,43.43,2.79,0.25,2.93,0.3,45.6,40.09,45.6,43.91,2.5,0.24,3.09,0.35,47.0,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,panarin,a,panarin7400wa,87046-62493,W,a,Artemi Panarin,panarin,14.718867463885614,53.0,7400,NYR@VAN,NYR,VAN,,,,,,W/UTIL,panarin7400wa
tuch8400wa,89.71,Alex Tuch,8400,W,0,BUF,ANA-JGibson,16.74,20.9,12.5,1.09,2.0,1,1,12,0,-0.6,12,0,2,4.0,2.7,-217,6.5,90,0,14.0,0.5,73,29,25,86,14.9,72,27,18,11,0.34,0.53,0.87,18.53,2.82,2.78,3.95,0.7,0.12,0.76,3.54,13.41,11.86,10.31,0.07,0.16,3.24,0.36,0.62,0.58,0.01,0.0,0.26,0.37,0.23,0.05,3.29,0.36,0.55,0.91,18.96,2.88,3.18,4.0,0.8,0.11,0.64,3.82,14.55,12.91,0.0,0.09,3.11,0.18,10.0,3.33,2.33,1.0,3.33,1.0,19.48,4.25,0.0,0.0,51.27,44.51,51.39,42.14,42.23,3.16,0.25,3.2,0.26,48.18,57.18,44.64,43.45,2.73,0.13,3.18,0.14,37.0,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,tuch,a,tuch8400wa,87046-70168,W,a,Alex Tuch,tuch,16.042307927058292,52.0,8400,BUF@ANH,BUF,ANH,,,,,,W/UTIL,tuch8400wa
kreider7100wc,89.63,Chris Kreider,7100,W,0,NYR,VAN-CDelia,14.35,18.0,10.7,1.23,2.0,1,1,13,0,3.8,78,0,4,3.9,2.8,-202,6.5,91,0,14.4,0.4,68,31,26,103,12.2,55,33,33,9,0.48,0.32,0.8,18.85,2.55,3.09,4.19,0.74,0.16,0.43,3.52,13.05,12.54,10.04,0.15,0.14,3.19,0.77,1.17,0.66,0.04,0.0,0.29,0.17,0.37,0.01,2.93,0.25,0.5,0.75,18.05,2.49,2.88,4.25,0.68,0.09,0.25,3.13,9.5,14.25,0.0,0.38,2.39,1.13,8.75,3.5,3.0,0.5,4.5,1.75,18.08,2.17,0.0,0.75,42.58,45.1,45.9,45.5,43.43,2.79,0.25,2.93,0.3,45.6,40.09,45.6,43.91,2.5,0.24,3.09,0.35,47.0,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,kreider,c,kreider7100wc,87046-21927,W,c,Chris Kreider,kreider,13.314000244140624,50.0,7100,NYR@VAN,NYR,VAN,,,,,,W/UTIL,kreider7100wc
kaprizov9300wk,86.74,Kirill Kaprizov,9300,W,0,MIN,COL-AGeorgiev,20.76,26.0,15.6,3.35,2.2,1,1,20,0,-2.9,12,0,2,3.3,2.9,-135,6.0,49,-125,19.2,1.4,77,34,22,96,15.1,81,18,18,11,0.64,0.62,1.26,20.15,3.75,3.65,5.09,0.72,0.18,0.4,4.05,15.32,12.19,11.11,0.29,0.23,3.76,1.19,1.57,0.76,0.0,0.0,0.35,0.39,0.48,0.03,3.18,0.45,0.55,1.0,21.67,2.77,2.82,4.36,0.65,0.16,0.27,3.09,17.09,13.0,0.27,0.45,4.1,0.82,19.0,4.0,3.4,0.6,5.0,1.0,21.84,4.15,0.2,0.2,49.54,44.26,44.78,42.4,50.69,3.26,0.23,2.9,0.22,46.91,50.9,46.0,50.0,3.27,0.25,2.6,0.15,51.0,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL,kaprizov,k,kaprizov9300wk,87046-135875,W,k,Kirill Kaprizov,kaprizov,18.658491026680423,53.0,9300,COL@MIN,MIN,COL,,,,,,W/UTIL,kaprizov9300wk
kane7600we,86.62,Evander Kane,7600,W,0,EDM,DET-VHusso,14.08,17.6,10.5,-0.01,1.9,2,2,15,0,-4.6,86,0,3,4.1,2.6,-247,6.5,84,-245,16.2,1.9,48,23,18,105,15.1,77,33,11,9,0.58,0.38,0.96,19.43,2.96,3.6,4.84,0.74,0.16,0.34,3.95,17.1,15.87,12.77,0.07,0.04,2.17,0.39,0.54,0.74,0.04,0.03,0.47,0.32,1.67,0.1,3.16,0.5,0.25,0.75,18.25,2.47,3.88,5.0,0.78,0.13,0.25,4.13,15.25,13.63,0.0,0.0,0.97,0.25,13.25,3.5,3.25,0.25,3.75,0.25,19.04,1.05,0.0,0.0,45.78,46.85,47.16,44.63,40.06,3.28,0.3,2.86,0.25,47.44,46.45,42.22,40.09,3.0,0.3,2.55,0.14,30.5,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,kane,e,kane7600we,87046-9092,W,e,Evander Kane,kane,15.39090936834162,22.0,7600,DET@EDM,EDM,DET,,,,,,W/UTIL,kane7600we
olofsson5800wv,86.12,Victor Olofsson,5800,W,0,BUF,ANA-JGibson,10.21,12.9,7.5,-0.37,1.8,2,2,7,0,0.0,42,0,2,4.0,2.7,-217,6.5,90,0,11.4,1.8,59,36,39,86,13.0,72,54,27,11,0.44,0.26,0.7,14.59,2.88,2.43,3.31,0.73,0.18,0.19,2.62,10.83,9.92,8.3,0.13,0.06,2.24,0.48,0.63,0.75,0.0,0.01,0.31,0.19,0.05,0.06,2.51,0.55,0.27,0.82,15.8,3.11,2.45,3.0,0.82,0.22,0.18,2.64,12.55,11.64,0.09,0.09,2.4,0.27,11.67,2.33,2.0,0.33,2.67,0.0,14.87,3.27,0.0,0.33,51.27,44.51,51.39,42.14,42.23,3.16,0.25,3.2,0.26,48.18,57.18,44.64,43.45,2.73,0.13,3.18,0.14,37.0,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,olofsson,v,olofsson5800wv,87046-83057,W,v,Victor Olofsson,olofsson,10.799999530498798,52.0,5800,BUF@ANH,BUF,ANH,,,,,,W/UTIL,olofsson5800wv
nugenthopkins8500wr,85.76,R. Nugent-Hopkins,8500,W,0,EDM,DET-VHusso,15.69,19.7,11.7,-0.16,1.8,1,1,10,0,-2.1,6,0,3,4.1,2.6,-247,6.5,84,-245,14.2,1.2,55,24,31,105,15.2,66,33,33,9,0.37,0.62,0.99,19.37,3.07,2.37,3.06,0.78,0.16,0.56,2.94,11.6,12.57,8.88,0.12,0.37,3.76,0.69,0.93,0.74,0.03,0.02,0.22,0.22,0.49,0.03,2.94,0.33,0.78,1.11,19.8,3.36,2.44,2.89,0.85,0.14,0.44,2.89,13.0,12.11,0.22,0.56,3.07,0.78,11.25,4.25,3.75,0.5,4.5,1.75,19.97,4.34,0.5,0.0,45.78,46.85,47.16,44.63,40.06,3.28,0.3,2.86,0.25,47.44,46.45,42.22,40.09,3.0,0.3,2.55,0.14,30.5,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,nugenthopkins,r,nugenthopkins8500wr,87046-14563,W,r,Ryan Nugent-Hopkins,nugenthopkins,16.003703929759837,54.0,8500,DET@EDM,EDM,DET,,,,,,W/UTIL,nugenthopkins8500wr
tarasenko6500wv,85.36,V. Tarasenko,6500,W,0,NYR,VAN-CDelia,13.14,16.5,9.8,1.19,2.0,1,2,7,0,-0.2,12,0,4,3.9,2.8,-202,6.5,91,0,14.0,0.4,53,26,29,95,7.2,25,12,37,8,0.41,0.53,0.94,17.01,3.31,2.73,3.7,0.74,0.15,0.45,3.18,11.29,13.8,8.61,0.06,0.18,2.63,0.7,1.01,0.69,0.01,0.0,0.34,0.35,0.21,0.05,2.48,0.17,0.0,0.17,16.42,0.62,2.5,4.2,0.6,0.07,0.5,3.0,10.0,12.5,0.0,0.0,2.16,0.83,5.0,2.0,1.0,1.0,2.5,0.5,13.7,0.74,0.0,0.0,42.58,45.1,45.9,45.5,43.43,2.79,0.25,2.93,0.3,45.6,40.09,45.6,43.91,2.5,0.24,3.09,0.35,47.0,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,tarasenko,v,tarasenko6500wv,87046-23071,W,v,Vladimir Tarasenko,tarasenko,12.142500305175782,40.0,6500,NYR@VAN,NYR,VAN,,,,,,W/UTIL,tarasenko6500wv
boldy6600wm,84.57,Matt Boldy,6600,W,0,MIN,COL-AGeorgiev,15.16,19.0,11.3,3.02,2.3,2,1,22,0,0.4,78,0,2,3.3,2.9,-135,6.0,49,-125,11.3,-0.1,51,20,41,96,14.3,72,18,27,11,0.27,0.41,0.68,16.66,2.45,2.76,3.96,0.7,0.1,0.35,3.12,11.89,11.04,9.12,0.08,0.17,3.27,0.74,1.09,0.68,0.0,0.0,0.19,0.24,0.45,0.01,3.16,0.36,0.36,0.73,19.2,2.28,3.73,5.0,0.75,0.1,0.55,4.27,14.0,13.0,0.18,0.18,4.16,1.18,15.2,4.4,3.6,0.8,5.0,1.4,21.11,4.19,0.0,0.2,49.54,44.26,44.78,42.4,50.69,3.26,0.23,2.9,0.22,46.91,50.9,46.0,50.0,3.27,0.25,2.6,0.15,51.0,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL,boldy,m,boldy6600wm,87046-148097,W,m,Matt Boldy,boldy,12.52641555498231,53.0,6600,COL@MIN,MIN,COL,,,,,,W/UTIL,boldy6600wm
bunting6000wm,84.02,Michael Bunting,6000,W,0,TOR,CHI-PMrazek,12.61,15.8,9.4,1.64,2.1,1,2,7,0,-2.0,66,0,4,4.8,2.0,-605,6.5,71,-375,11.1,1.1,57,27,38,98,9.1,40,20,60,10,0.27,0.51,0.78,16.12,2.9,2.09,3.12,0.67,0.13,0.29,2.37,15.74,12.81,11.68,0.04,0.06,1.78,0.22,0.31,0.71,0.0,0.0,0.22,0.45,1.32,0.02,2.39,0.2,0.4,0.6,16.43,2.19,2.0,2.9,0.69,0.1,0.1,2.1,14.5,16.4,0.1,0.1,2.02,0.2,15.67,2.33,2.0,0.33,2.67,0.33,18.01,2.27,0.0,0.33,49.71,47.19,49.87,42.79,39.37,3.1,0.24,2.8,0.25,49.6,51.45,45.4,41.91,2.7,0.3,2.64,0.17,47.25,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,bunting,m,bunting6000wm,87046-66617,W,m,Michael Bunting,bunting,10.49444467050058,54.0,6000,CHI@TOR,TOR,CHI,,,,,,W/UTIL,bunting6000wm
hagel7200wb,83.6,Brandon Hagel,7200,W,0,TB,ARI-CIngram,12.89,16.2,9.6,-0.42,1.8,1,1,10,0,-1.3,21,2,1,4.1,2.6,-250,6.5,75,-245,10.9,1.3,54,31,44,102,14.4,58,41,41,12,0.32,0.31,0.63,16.84,2.24,1.92,2.65,0.72,0.17,0.65,2.56,13.25,12.46,9.79,0.07,0.05,1.74,0.21,0.28,0.76,0.02,0.02,0.23,0.25,0.7,0.06,2.84,0.5,0.42,0.92,18.88,2.92,2.58,4.0,0.65,0.19,0.5,3.08,14.0,12.18,0.08,0.08,3.44,0.55,17.2,3.0,2.6,0.4,4.6,0.2,18.83,3.19,0.0,0.2,49.58,44.71,50.01,43.96,38.5,3.39,0.27,3.41,0.24,47.91,49.92,48.27,42.42,3.27,0.14,3.58,0.16,41.75,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,hagel,b,hagel7200wb,87046-73894,W,b,Brandon Hagel,hagel,13.484905890698704,53.0,7200,TB@ARI,TB,ARI,,,,,,W/UTIL,hagel7200wb
zuccarello7900wm,82.01,Mats Zuccarello,7900,W,0,MIN,COL-AGeorgiev,16.15,20.2,12.1,1.47,2.0,1,1,10,0,-2.9,66,0,2,3.3,2.9,-135,6.0,49,-125,14.0,0.0,64,26,28,96,11.4,72,18,27,11,0.34,0.66,1.0,19.45,3.09,2.49,3.4,0.73,0.14,0.61,3.1,14.7,12.8,10.79,0.12,0.28,3.63,0.74,1.02,0.72,0.0,0.0,0.21,0.38,0.45,0.01,2.73,0.09,0.64,0.73,20.64,2.12,2.09,3.36,0.62,0.04,1.0,3.09,16.0,14.36,0.0,0.45,4.11,0.36,18.4,3.4,2.6,0.8,4.4,0.6,20.8,4.14,0.0,0.4,49.54,44.26,44.78,42.4,50.69,3.26,0.23,2.9,0.22,46.91,50.9,46.0,50.0,3.27,0.25,2.6,0.15,51.0,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL,zuccarello,m,zuccarello7900wm,87046-12253,W,m,Mats Zuccarello,zuccarello,15.415686513863358,51.0,7900,COL@MIN,MIN,COL,,,,,,W/UTIL,zuccarello7900wm
lafreniere4500wa,81.77,Alexis Lafreniere,4500,W,0,NYR,VAN-CDelia,8.43,10.7,6.2,0.38,1.9,3,2,3,0,0.9,42,0,4,3.9,2.8,-202,6.5,91,0,8.0,0.2,61,25,36,103,12.7,100,44,0,9,0.18,0.32,0.5,14.81,2.02,1.66,2.29,0.72,0.11,0.36,2.02,12.17,11.51,8.91,0.0,0.05,1.1,0.13,0.21,0.62,0.0,0.0,0.18,0.27,0.37,0.0,1.89,0.3,0.5,0.8,16.03,3.0,2.0,2.8,0.71,0.15,0.4,2.4,12.6,12.0,0.0,0.0,1.64,0.3,12.5,2.75,2.0,0.75,2.75,0.25,15.16,1.13,0.0,0.0,42.58,45.1,45.9,45.5,43.43,2.79,0.25,2.93,0.3,45.6,40.09,45.6,43.91,2.5,0.24,3.09,0.35,47.0,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,lafreniere,a,lafreniere4500wa,87046-142015,W,a,Alexis Lafreniere,lafreniere,8.009615384615385,52.0,4500,NYR@VAN,NYR,VAN,,,,,,W/UTIL,lafreniere4500wa
engvall4100wp,78.51,Pierre Engvall,4100,W,0,TOR,CHI-PMrazek,9.19,11.6,6.7,1.92,2.2,3,2,7,0,-0.8,58,0,4,4.8,2.0,-605,6.5,71,-375,7.3,0.2,57,30,38,98,6.2,50,20,50,10,0.21,0.22,0.43,13.56,1.9,1.84,2.62,0.7,0.11,0.12,1.96,11.74,9.96,8.78,0.01,0.01,0.65,0.07,0.1,0.67,0.02,0.01,0.18,0.2,0.47,0.03,2.09,0.2,0.1,0.3,14.13,1.27,1.9,3.2,0.59,0.11,0.0,1.9,13.9,10.7,0.0,0.0,1.16,0.0,16.67,3.0,3.0,0.0,4.33,0.0,14.54,1.0,0.0,0.0,49.71,47.19,49.87,42.79,39.37,3.1,0.24,2.8,0.25,49.6,51.45,45.4,41.91,2.7,0.3,2.64,0.17,47.25,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,engvall,p,engvall4100wp,87046-84346,W,p,Pierre Engvall,engvall,6.742307809682993,52.0,4100,CHI@TOR,TOR,CHI,,,,,,W/UTIL,engvall4100wp
killorn5900wa,77.78,Alex Killorn,5900,W,0,TB,ARI-CIngram,9.43,11.9,6.9,-1.35,1.6,2,2,4,0,-3.0,3,2,1,4.1,2.6,-250,6.5,75,-245,9.3,-0.6,52,25,46,101,9.4,58,25,41,12,0.22,0.33,0.55,17.91,1.84,1.85,2.5,0.74,0.12,0.42,2.27,12.42,12.16,9.04,0.03,0.08,2.28,0.36,0.52,0.69,0.0,0.0,0.19,0.25,0.61,0.0,1.87,0.0,0.83,0.83,17.25,2.89,1.33,2.09,0.64,0.0,0.33,1.67,14.0,12.55,0.0,0.17,1.6,0.09,14.2,0.6,0.6,0.0,1.4,0.2,17.17,1.44,0.0,0.2,49.58,44.71,50.01,43.96,38.5,3.39,0.27,3.41,0.24,47.91,49.92,48.27,42.42,3.27,0.14,3.58,0.16,41.75,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,killorn,a,killorn5900wa,87046-21523,W,a,Alex Killorn,killorn,10.150943396226417,53.0,5900,TB@ARI,TB,ARI,,,,,,W/UTIL,killorn5900wa
