,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID
skjei5500db,84.65,Brady Skjei,5500,D,0,CAR,NAS-J.Saros,7.99,10.1,5.9,-2.82,1.5,2,0,2,0,0.0,44,0,2,3.7,2.5,-230,6.0,87,-220,9.3,-0.2,68,30,30,101,11.2,61,30,38,13,0.13,0.34,0.47,21.55,1.31,2.3,3.26,0.71,0.06,0.95,3.25,18.96,14.91,14.44,0.01,0.0,0.27,0.04,0.04,1.0,0.01,0.0,0.11,0.34,0.39,0.0,1.72,0.25,0.33,0.58,22.07,1.58,2.58,3.27,0.79,0.1,0.83,3.42,16.55,14.73,0.08,0.0,1.07,0.18,12.0,3.4,2.6,0.8,2.5,0.0,20.92,0.29,0.0,0.0,50.59,51.04,46.49,38.59,43.84,3.09,0.2,3.49,0.24,51.0,49.6,36.42,48.7,3.27,0.25,2.89,0.27,54.75,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,skjei,b,skjei5500db,85626-62294,D,b,Brady Skjei,skjei,8.845945616026182,37.0,5500,NSH@CAR,CAR,NSH,,,,,,D/UTIL,skjei5500db
slafkovsky3800wj,42.08,Juraj Slafkovsky,3800,W,0,MTL,NYR-IShesterkin,6.08,7.8,4.4,-0.6,1.6,2,2,2,0,0.0,43,0,2,2.6,3.6,170,6.0,19,160,5.6,-1.7,42,15,44,38,3.6,38,61,7,13,0.12,0.18,0.3,11.99,1.5,1.06,1.58,0.67,0.11,0.58,1.64,9.16,9.78,6.5,0.03,0.03,1.41,0.19,0.28,0.67,0.0,0.0,0.09,0.15,0.94,0.0,1.75,0.0,0.21,0.21,12.96,0.97,0.71,1.14,0.62,0.0,0.43,1.14,9.31,9.92,0.0,0.0,1.84,0.21,8.17,1.17,0.5,0.67,0.67,0.0,12.76,1.18,0.0,0.0,42.01,41.01,45.96,46.14,43.94,3.13,0.16,2.77,0.2,38.08,45.54,46.38,40.69,3.33,0.13,2.85,0.19,41.5,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,slafkovsky,j,slafkovsky3800wj,85626-173536,W,j,Juraj Slafkovsky,slafkovsky,5.23999982561384,35.0,3800,NYR@MON,MON,NYR,,,,,,W/UTIL,slafkovsky3800wj
slavin4700dj,85.55,Jaccob Slavin,4700,D,0,CAR,NAS-J.Saros,8.22,10.4,6.1,-0.87,1.7,1,0,2,0,0.0,75,0,2,3.7,2.5,-230,6.0,87,-220,9.3,-0.3,71,20,26,101,8.6,61,38,23,13,0.07,0.36,0.43,23.0,1.12,1.9,2.79,0.68,0.04,1.55,3.45,19.07,14.34,14.36,0.01,0.02,1.08,0.16,0.26,0.64,0.0,0.02,0.06,0.32,0.16,0.0,1.52,0.08,0.31,0.38,22.24,1.03,1.15,1.92,0.6,0.07,2.0,3.15,20.33,14.75,0.0,0.0,0.15,0.0,21.8,2.33,1.5,0.83,2.6,0.0,21.48,0.15,0.0,0.0,50.59,51.04,46.49,38.59,43.84,3.09,0.2,3.49,0.24,51.0,49.6,36.42,48.7,3.27,0.25,2.89,0.27,54.75,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,slavin,j,slavin4700dj,85626-66680,D,j,Jaccob Slavin,slavin,7.757894415604441,38.0,4700,NSH@CAR,CAR,NSH,,,,,,D/UTIL,slavin4700dj
smith3400wc,64.56,Craig Smith,3400,W,0,BOS,LA-PCopley,5.21,6.7,3.7,-0.69,1.5,4,0,0,0,-4.5,72,0,3,3.4,2.7,-157,6.0,83,-144,7.7,-0.4,45,18,38,97,2.7,23,53,7,13,0.17,0.21,0.38,12.82,1.78,2.1,2.82,0.74,0.08,0.3,2.4,11.54,9.82,9.09,0.0,0.04,1.12,0.2,0.24,0.84,0.0,0.0,0.17,0.17,0.39,0.0,1.13,0.0,0.09,0.09,9.06,0.6,1.09,1.4,0.78,0.0,0.0,1.09,7.33,9.11,0.0,0.0,0.02,0.0,7.0,1.0,1.0,0.0,1.5,0.0,8.28,0.0,0.0,0.0,44.6,46.16,42.69,40.0,48.84,3.27,0.25,3.02,0.27,46.92,42.5,43.69,46.67,3.75,0.24,3.91,0.35,43.6,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,smith,c,smith3400wc,85626-15239,W,c,Craig Smith,smith,3.5874999364217124,24.0,3400,BOS@LA,BOS,LA,,,,,,W/UTIL,smith3400wc
smith3500dt,55.4,Ty Smith,3500,D,0,PIT,VGK-L.Thompson,7.08,9.0,5.2,0.57,2.0,3,1,5,0,-3.1,71,0,3,3.0,3.2,-100,6.0,72,104,5.6,-1.0,48,16,32,50,4.0,50,50,0,2,0.1,0.18,0.28,17.06,0.99,1.28,1.72,0.75,0.08,1.08,2.36,14.45,14.68,11.34,0.0,0.03,1.24,0.15,0.23,0.67,0.0,0.0,0.1,0.15,0.46,0.0,1.49,0.0,0.0,0.0,16.34,0.0,2.5,3.0,0.83,0.0,0.0,2.5,13.0,11.0,0.0,0.0,6.14,1.5,13.0,2.5,2.5,0.0,3.0,1.5,16.34,6.14,0.0,0.0,44.34,48.13,47.07,45.97,49.98,3.23,0.23,2.49,0.23,41.78,43.92,48.33,48.85,3.78,0.29,2.83,0.18,49.0,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGK,smith,t,smith3500dt,85626-97213,D,t,Ty Smith,smith,4.0,2.0,3500,PIT@VGK,PIT,VGK,,,,,,D/UTIL,smith3500dt
smith4000db,73.2,Brendan Smith,4000,D,0,NJD,STL-J.Binnington,4.93,6.3,3.5,-2.65,1.2,3,0,1,0,0.0,12,2,1,3.8,2.9,-176,6.5,39,-146,4.6,-1.4,39,15,43,101,6.7,53,38,30,13,0.04,0.13,0.17,13.95,0.73,1.18,1.66,0.71,0.03,1.0,2.18,13.16,10.42,10.04,0.0,0.0,0.02,0.01,0.03,0.5,0.01,0.01,0.03,0.12,1.0,0.01,0.8,0.0,0.25,0.25,18.46,0.81,0.92,1.25,0.73,0.0,1.92,2.83,16.0,14.33,0.0,0.0,0.06,0.0,15.17,3.67,0.83,2.83,0.83,0.0,21.51,0.11,0.0,0.0,47.33,48.64,47.58,43.76,40.36,2.99,0.18,2.62,0.22,50.43,44.62,43.36,40.77,3.23,0.21,2.75,0.24,40.5,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STL,smith,b,smith4000db,85626-12259,D,b,Brendan Smith,smith,4.378378378378378,37.0,4000,STL@NJ,NJ,STL,,,,,,D/UTIL,smith4000db
smith7100wr,75.17,Reilly Smith,7100,W,0,VGK,PIT-CDesmith,10.0,12.6,7.4,-3.12,1.4,2,2,9,0,-5.8,43,0,3,3.2,3.0,-120,6.0,28,-126,11.7,0.9,46,23,24,86,13.3,61,38,30,13,0.38,0.28,0.67,17.37,2.32,2.57,3.47,0.74,0.15,0.43,3.0,13.65,12.51,10.39,0.1,0.03,1.93,0.53,0.72,0.74,0.07,0.02,0.22,0.23,0.23,0.03,2.54,0.43,0.29,0.71,18.87,2.26,2.79,4.0,0.7,0.15,0.29,3.07,13.08,12.92,0.14,0.0,2.46,1.23,11.6,3.17,2.83,0.33,4.0,2.4,18.9,2.85,0.0,0.0,48.95,49.98,45.97,47.07,48.13,2.69,0.23,2.82,0.19,48.85,48.33,43.92,41.78,2.75,0.33,3.56,0.09,41.0,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,smith,r,smith7100wr,85626-21689,W,r,Reilly Smith,smith,12.40749969482422,40.0,7100,PIT@VGK,VGK,PIT,,,,,,W/UTIL,smith7100wr
sorokin8200gi,54.25,Ilya Sorokin,8200,G,0,NYI,EDM-S.Skinner,14.76,18.6,10.9,-2.83,1.8,1,0,2,0,-3.7,10,1,0,2.7,3.4,135,6.0,63,118,18.7,2.2,52,34,17,94,16.6,61,15,38,13,2.26,0.0,0.0,0.0,0.0,30.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.09,47.66,0.0,0.0,0.0,0.0,0.0,0.0,47.75,47.0,0.0,0.0,0.0,0.0,49.25,1/5/23,0,28.0,0.52,0.39,57.56,0.11,24.0,2.27,0.36,0.67,47.08,3.64,33.72,2.8,0.17,3.18,0.29,3.64,32.5,2.91,0.22,3.36,0.49,30.83,EDM,sorokin,i,sorokin8200gi,85626-97232,G,i,Ilya Sorokin,sorokin,18.14193627142137,31.0,8200,NYI@EDM,NYI,EDM,,,,,,G,sorokin8200gi
soucy3900dc,55.45,Carson Soucy,3900,D,0,SEA,TOR-M.Murray,5.58,7.1,4.0,-1.79,1.4,3,0,1,0,0.0,12,0,2,2.7,4.0,184,6.5,20,162,5.5,-1.1,48,21,51,84,5.9,75,25,25,12,0.11,0.15,0.25,17.14,0.87,1.28,1.73,0.74,0.08,1.11,2.39,13.25,12.03,9.89,0.0,0.0,0.5,0.07,0.08,0.83,0.0,0.01,0.11,0.13,0.89,0.0,0.76,0.08,0.17,0.25,16.48,0.91,1.25,1.42,0.88,0.07,1.0,2.25,13.58,12.0,0.0,0.0,0.2,0.0,13.4,1.8,0.4,1.4,0.4,0.2,15.98,0.02,0.0,0.0,43.99,45.09,42.33,42.26,47.42,2.94,0.16,3.09,0.22,47.69,38.56,43.85,45.22,2.85,0.11,2.89,0.31,43.5,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,soucy,c,soucy3900dc,85626-79924,D,c,Carson Soucy,soucy,5.422222137451172,36.0,3900,SEA@TOR,SEA,TOR,,,,,,D/UTIL,soucy3900dc
sprong5700wd,58.65,Daniel Sprong,5700,W,0,SEA,TOR-MMurray,7.75,9.8,5.7,-2.64,1.4,4,2,3,0,0.0,9,0,2,2.7,4.0,184,6.5,20,162,8.3,1.1,51,26,30,83,11.3,75,25,50,12,0.31,0.19,0.5,11.95,2.51,2.31,3.35,0.69,0.14,0.13,2.44,10.05,9.45,7.73,0.08,0.08,1.64,0.49,0.65,0.76,0.0,0.0,0.23,0.11,0.16,0.0,1.76,0.5,0.17,0.67,11.59,3.47,2.25,2.91,0.77,0.22,0.17,2.42,8.83,7.17,0.08,0.08,2.07,0.75,10.4,2.8,2.4,0.4,3.8,0.8,12.27,1.99,0.0,0.2,43.99,45.09,42.33,42.26,47.42,2.94,0.16,3.09,0.22,47.69,38.56,43.85,45.22,2.85,0.11,2.89,0.31,43.5,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,sprong,d,sprong5700wd,85626-66675,W,d,Daniel Sprong,sprong,10.986666870117189,30.0,5700,SEA@TOR,SEA,TOR,,,,,,W/UTIL,sprong5700wd
staal4400cj,81.22,Jordan Staal,4400,C,0,CAR,NAS-JSaros,6.99,8.9,5.1,-0.66,1.6,3,0,1,0,0.0,38,0,2,3.7,2.5,-230,6.0,87,-220,8.6,1.1,57,30,40,101,11.0,61,38,46,13,0.26,0.26,0.51,16.35,1.87,1.68,2.33,0.72,0.15,0.39,2.07,13.4,9.47,10.18,0.0,0.01,0.18,0.01,0.02,0.5,0.0,0.01,0.26,0.24,0.22,0.04,1.6,0.38,0.38,0.77,16.98,2.72,1.62,1.92,0.84,0.24,0.46,2.08,11.92,9.75,0.0,0.0,0.2,0.0,10.8,1.67,1.33,0.33,1.4,0.0,16.17,0.26,0.0,0.0,50.59,51.04,46.49,38.59,43.84,3.09,0.2,3.49,0.24,51.0,49.6,36.42,48.7,3.27,0.25,2.89,0.27,54.75,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,staal,j,staal4400cj,85626-8596,C,j,Jordan Staal,staal,7.915789152446546,38.0,4400,NSH@CAR,CAR,NSH,,,,,,C/UTIL,staal4400cj
stastny3800cp,78.16,Paul Stastny,3800,C,0,CAR,NAS-JSaros,7.07,9.0,5.1,0.65,1.9,2,2,11,0,0.0,85,0,2,3.7,2.5,-230,6.0,87,-220,7.4,-0.1,58,23,38,86,6.6,69,30,38,13,0.17,0.31,0.48,15.55,1.85,1.69,2.09,0.81,0.1,0.3,1.99,12.99,11.14,9.89,0.02,0.05,1.71,0.16,0.21,0.76,0.0,0.0,0.14,0.26,0.24,0.04,1.87,0.08,0.38,0.46,15.65,1.76,1.15,1.42,0.81,0.07,0.46,1.62,15.83,12.17,0.0,0.0,1.74,0.0,19.0,1.33,1.0,0.33,1.2,0.0,16.19,1.87,0.0,0.0,50.59,51.04,46.49,38.59,43.84,3.09,0.2,3.49,0.24,51.0,49.6,36.42,48.7,3.27,0.25,2.89,0.27,54.75,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,stastny,p,stastny3800cp,85626-8274,C,p,Paul Stastny,stastny,4.489189354149071,37.0,3800,NSH@CAR,CAR,NSH,,,,,,C/UTIL,stastny3800cp
stecher3800dt,59.3,Troy Stecher,3800,D,0,ARI,PHI-C.Hart,5.79,7.4,4.2,-1.36,1.5,3,0,1,0,0.0,18,1,2,2.8,3.4,127,6.0,57,132,5.4,-1.0,55,8,14,89,3.6,69,30,0,13,0.05,0.08,0.13,16.63,0.47,1.49,1.93,0.77,0.03,1.4,2.89,12.1,14.59,9.24,0.0,0.0,0.07,0.02,0.02,1.0,0.0,0.0,0.05,0.08,0.54,0.0,0.73,0.0,0.0,0.0,14.7,0.0,0.86,1.25,0.69,0.0,1.36,2.21,8.67,13.75,0.0,0.0,0.02,0.0,8.8,1.67,0.67,1.0,1.2,0.0,13.65,0.03,0.0,0.0,42.85,37.45,49.08,49.46,41.93,2.73,0.18,2.81,0.27,37.33,48.67,46.0,43.0,2.79,0.21,3.0,0.24,34.6,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,stecher,t,stecher3800dt,85626-70169,D,t,Troy Stecher,stecher,4.488889058430989,36.0,3800,ARI@PHI,ARI,PHI,,,,,,D/UTIL,stecher3800dt
stepan4200cd,65.29,Derek Stepan,4200,C,0,CAR,NAS-JSaros,4.56,5.9,3.3,-2.68,1.1,4,0,1,0,0.0,21,0,2,3.7,2.5,-230,6.0,87,-220,4.9,-0.7,36,11,37,101,8.1,46,38,23,13,0.14,0.11,0.25,9.71,1.54,1.63,2.1,0.77,0.09,0.28,1.9,10.13,6.7,7.73,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0,0.14,0.11,0.22,0.0,1.15,0.33,0.08,0.42,9.56,2.64,1.67,2.18,0.76,0.2,0.17,1.83,9.82,6.09,0.0,0.0,0.08,0.0,9.4,2.33,2.0,0.33,2.6,0.0,10.01,0.11,0.0,0.0,50.59,51.04,46.49,38.59,43.84,3.09,0.2,3.49,0.24,38.08,45.54,46.38,40.69,3.33,0.13,2.85,0.19,41.5,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,stepan,d,stepan4200cd,85626-12448,C,d,Derek Stepan,stepan,4.845714460100447,35.0,4200,NSH@CAR,CAR,NSH,,,,,,C/UTIL,stepan4200cd
stephenson6800cc,79.05,C. Stephenson,6800,C,0,VGK,PIT-CDesmith,12.19,15.3,9.0,-0.38,1.8,1,1,8,0,-2.0,66,0,3,3.2,3.0,-120,6.0,28,-126,11.3,1.2,63,29,35,87,16.4,76,23,30,13,0.25,0.57,0.82,19.5,2.52,1.63,2.21,0.74,0.15,0.61,2.24,15.0,14.18,10.94,0.11,0.12,2.45,0.43,0.6,0.71,0.01,0.02,0.13,0.43,0.31,0.01,2.6,0.29,1.0,1.29,20.56,3.76,1.5,2.46,0.61,0.19,0.71,2.21,15.5,13.33,0.14,0.36,2.65,0.31,17.6,2.83,1.67,1.17,3.0,0.6,21.35,2.71,0.17,0.0,48.95,49.98,45.97,47.07,48.13,2.69,0.23,2.82,0.19,48.85,48.33,43.92,41.78,2.75,0.33,3.56,0.09,41.0,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,stephenson,c,stephenson6800cc,85626-42839,C,c,Chandler Stephenson,stephenson,12.8875,40.0,6800,PIT@VGK,VGK,PIT,,,,,,C/UTIL,stephenson6800cc
stone7500wm,76.6,Mark Stone,7500,W,0,VGK,PIT-CDesmith,14.83,18.6,11.1,0.93,2.0,1,1,18,0,-2.7,51,0,3,3.2,3.0,-120,6.0,28,-126,11.8,-0.1,43,20,25,87,17.3,76,23,46,13,0.33,0.41,0.74,19.35,2.29,2.45,3.27,0.75,0.13,0.53,2.98,15.2,13.72,11.11,0.07,0.12,2.76,0.42,0.6,0.7,0.03,0.0,0.22,0.29,0.17,0.0,3.37,0.5,0.64,1.14,20.4,3.35,3.14,4.23,0.74,0.16,0.21,3.36,16.5,13.83,0.14,0.14,2.78,0.62,19.8,3.83,3.83,0.0,5.4,1.2,22.06,3.0,0.17,0.17,48.95,49.98,45.97,47.07,48.13,2.69,0.23,2.82,0.19,48.85,48.33,43.92,41.78,2.75,0.33,3.56,0.09,41.0,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,stone,m,stone7500wm,85626-12628,W,m,Mark Stone,stone,14.239999389648435,40.0,7500,PIT@VGK,VGK,PIT,,,,,,W/UTIL,stone7500wm
strome5200cd,86.68,Dylan Strome,5200,C,0,WAS,CLB-EMerzlikins,12.4,15.6,9.2,3.11,2.4,1,1,6,0,6.8,72,1,2,3.9,2.8,-205,6.5,91,-194,11.6,1.8,59,32,37,89,9.1,53,46,23,13,0.31,0.48,0.79,18.16,2.61,1.85,2.52,0.73,0.17,0.52,2.37,13.86,14.02,10.31,0.08,0.21,3.57,0.38,0.55,0.7,0.0,0.0,0.23,0.27,0.26,0.0,2.55,0.21,0.43,0.64,16.64,2.31,1.64,2.58,0.64,0.13,0.64,2.29,13.42,15.08,0.07,0.14,3.56,0.46,12.2,2.67,1.67,1.0,3.2,0.6,16.02,3.08,0.17,0.0,47.97,45.21,49.7,45.64,43.49,3.26,0.23,3.07,0.21,50.75,49.08,46.17,42.67,2.36,0.31,3.27,0.25,42.0,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLB,strome,d,strome5200cd,85626-65969,C,d,Dylan Strome,strome,10.269999694824218,40.0,5200,WSH@CBJ,WSH,CBJ,,,,,,C/UTIL,strome5200cd
suzuki6500cn,62.2,Nick Suzuki,6500,C,0,MTL,NYR-IShesterkin,13.47,16.9,10.0,1.51,2.1,1,1,4,0,0.0,66,0,2,2.6,3.6,170,6.0,19,160,12.9,0.5,63,27,36,85,6.3,46,53,0,13,0.34,0.52,0.86,20.84,2.48,2.06,2.73,0.75,0.16,0.71,2.77,13.13,13.93,9.92,0.12,0.15,3.4,0.52,0.75,0.69,0.01,0.02,0.21,0.35,0.44,0.0,2.24,0.14,0.29,0.43,21.17,1.22,1.5,2.07,0.72,0.1,0.71,2.21,13.08,14.23,0.0,0.07,4.14,0.29,14.33,2.17,1.17,1.0,1.17,0.0,19.58,3.51,0.0,0.17,42.01,41.01,45.96,46.14,43.94,3.13,0.16,2.77,0.2,42.67,46.17,49.08,50.75,2.82,0.19,2.55,0.21,48.0,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,suzuki,n,suzuki6500cn,85626-82006,C,n,Nick Suzuki,suzuki,12.318421213250412,38.0,6500,NYR@MON,MON,NYR,,,,,,C/UTIL,suzuki6500cn
svechnikov7400wa,88.25,Andrei Svechnikov,7400,W,0,CAR,NAS-JSaros,16.08,20.1,12.0,2.38,2.2,2,1,26,0,-0.1,66,0,2,3.7,2.5,-230,6.0,87,-220,13.9,-0.4,60,29,36,101,11.8,61,38,23,13,0.42,0.39,0.81,17.56,2.77,3.09,4.68,0.66,0.14,0.24,3.32,15.22,11.58,11.38,0.13,0.13,2.92,0.8,1.23,0.65,0.0,0.0,0.29,0.26,0.8,0.04,3.0,0.31,0.31,0.62,18.21,2.04,3.38,5.17,0.66,0.09,0.08,3.46,17.58,11.92,0.08,0.08,3.19,0.58,17.8,4.33,4.17,0.17,6.0,1.6,18.5,4.45,0.17,0.17,50.59,51.04,46.49,38.59,43.84,3.09,0.2,3.49,0.24,51.0,49.6,36.42,48.7,3.27,0.25,2.89,0.27,54.75,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,svechnikov,a,svechnikov7400wa,85626-85470,W,a,Andrei Svechnikov,svechnikov,14.43947400544819,38.0,7400,NSH@CAR,CAR,NSH,,,,,,W/UTIL,svechnikov7400wa
tanev5000wb,52.21,Brandon Tanev,5000,W,0,SEA,TOR-MMurray,7.38,9.4,5.4,-1.64,1.5,4,0,1,0,0.0,7,0,2,2.7,4.0,184,6.5,20,162,9.5,0.6,30,13,10,84,11.0,83,16,25,12,0.19,0.33,0.53,14.65,2.17,1.69,2.32,0.73,0.11,1.0,2.69,10.66,10.74,7.97,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.19,0.33,0.47,0.08,1.49,0.25,0.42,0.67,12.96,3.1,2.0,2.55,0.79,0.13,0.92,2.92,9.67,7.92,0.0,0.0,0.06,0.0,9.6,3.4,2.6,0.8,3.2,0.0,13.46,0.04,0.0,0.0,43.99,45.09,42.33,42.26,47.42,2.94,0.16,3.09,0.22,47.69,38.56,43.85,45.22,2.85,0.11,2.89,0.31,43.5,1/5/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,tanev,b,tanev5000wb,85626-68646,W,b,Brandon Tanev,tanev,9.311111450195312,36.0,5000,SEA@TOR,SEA,TOR,,,,,,W/UTIL,tanev5000wb
