,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID
beniers5900cm,75.45,Matty Beniers,5900,C,0,SEA,DET-V.Husso,12.72,16.0,9.4,1.99,2.2,1,2,4,0,-1.3,58,0,2,3.5,2.7,-177,6.0,44,-156,11.5,0.6,52,26,44,63,5.1,9,9,72,11,0.33,0.42,0.75,16.95,2.65,1.86,2.75,0.68,0.18,0.64,2.5,11.93,12.24,9.02,0.09,0.09,2.55,0.54,0.66,0.82,0.0,0.0,0.23,0.33,0.03,0.02,2.26,0.11,0.11,0.22,16.32,0.81,1.22,3.0,0.41,0.09,0.56,1.78,13.78,11.44,0.0,0.11,2.05,0.22,12.67,1.67,1.33,0.33,3.17,0.5,16.74,2.52,0.0,0.17,50.44,45.94,47.6,43.33,39.76,2.82,0.18,2.87,0.25,52.64,51.09,43.64,36.27,2.73,0.2,2.45,0.11,29.67,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,beniers,m,beniers5900cm,87145-169115,C,m,Matty Beniers,beniers,11.305660607679837,53.0,5900,DET@SEA,SEA,DET,,,,,,C/UTIL,beniers5900cm
benning4200dm,68.45,Matt Benning,4200,D,0,SJ,BUF-ULuukkonen,6.92,8.8,5.1,-1.09,1.6,3,2,2,0,-0.8,17,0,2,3.5,3.7,-100,7.0,18,-126,6.1,-0.9,51,22,31,90,4.0,20,10,60,10,0.01,0.29,0.3,18.08,1.0,0.8,1.26,0.63,0.02,1.39,2.19,12.23,14.18,9.22,0.0,0.01,0.56,0.01,0.03,0.5,0.0,0.0,0.01,0.28,0.33,0.0,0.82,0.0,0.1,0.1,19.75,0.3,0.7,1.33,0.53,0.0,1.6,2.3,13.67,15.78,0.0,0.0,0.9,0.0,15.2,2.2,0.6,1.6,1.8,0.0,20.05,0.99,0.0,0.0,45.44,43.71,42.08,48.19,44.73,2.7,0.2,2.74,0.26,47.0,43.6,50.0,47.7,2.1,0.19,2.2,0.32,43.33,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,benning,m,benning4200dm,87145-74127,D,m,Matt Benning,benning,6.957407633463542,54.0,4200,BUF@SJ,SJ,BUF,,,,,,D/UTIL,benning4200dm
berggren5300wj,37.55,Jonatan Berggren,5300,W,0,DET,SEA-PGrubauer,6.95,8.9,5.0,-2.66,1.3,3,2,2,0,-3.2,1,0,2,2.7,3.5,150,6.0,56,130,7.8,-0.6,14,8,19,47,8.2,45,27,54,11,0.28,0.23,0.5,13.66,2.2,1.5,2.08,0.72,0.18,0.43,1.93,8.82,10.38,6.79,0.1,0.1,1.94,0.31,0.44,0.71,0.0,0.0,0.18,0.13,0.3,0.0,1.58,0.36,0.09,0.45,14.62,1.85,1.36,2.0,0.68,0.27,0.55,1.91,7.73,11.18,0.18,0.0,2.07,0.18,6.67,1.83,1.5,0.33,2.5,0.33,14.68,1.95,0.17,0.0,39.84,39.76,43.33,47.6,45.94,3.22,0.2,3.02,0.28,36.27,43.64,51.09,52.64,3.09,0.29,2.36,0.19,50.17,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,berggren,j,berggren5300wj,87145-151490,W,j,Jonatan Berggren,berggren,8.31219482421875,41.0,5300,DET@SEA,DET,SEA,,,,,,W/UTIL,berggren5300wj
bertuzzi4300wt,56.86,Tyler Bertuzzi,4300,W,0,DET,SEA-PGrubauer,10.54,13.3,7.8,2.88,2.5,1,1,5,0,-1.8,94,0,2,2.7,3.5,150,6.0,56,130,10.4,-0.6,38,12,18,85,10.3,63,27,18,11,0.21,0.4,0.6,18.07,1.99,2.4,3.26,0.74,0.09,0.63,3.02,12.59,13.5,9.59,0.06,0.17,2.87,0.62,0.83,0.74,0.0,0.0,0.15,0.23,0.29,0.06,2.12,0.22,0.44,0.67,16.26,2.47,2.0,2.56,0.78,0.11,0.44,2.44,11.11,12.0,0.11,0.22,3.14,0.44,9.5,2.17,1.67,0.5,2.33,0.5,16.73,3.75,0.17,0.33,39.84,39.76,43.33,47.6,45.94,3.22,0.2,3.02,0.28,36.27,43.64,51.09,52.64,3.09,0.29,2.36,0.19,50.17,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,bertuzzi,t,bertuzzi4300wt,87145-43135,W,t,Tyler Bertuzzi,bertuzzi,8.491304480511209,23.0,4300,DET@SEA,DET,SEA,,,,,,W/UTIL,bertuzzi4300wt
bjorkstrand5900wo,82.87,O. Bjorkstrand,5900,W,0,SEA,DET-VHusso,11.43,14.4,8.5,0.65,1.9,3,1,6,0,-2.6,33,0,2,3.5,2.7,-177,6.0,44,-156,11.1,0.9,65,29,34,89,11.4,63,18,36,11,0.27,0.35,0.62,16.26,2.29,2.62,3.72,0.7,0.1,0.52,3.13,12.71,11.06,9.57,0.06,0.07,2.65,0.49,0.72,0.68,0.0,0.0,0.21,0.28,0.22,0.01,2.19,0.36,0.36,0.73,16.07,2.72,2.18,3.91,0.56,0.17,0.36,2.55,15.0,11.27,0.0,0.09,1.78,0.27,14.17,2.0,1.67,0.33,3.67,0.17,16.59,2.26,0.0,0.17,50.44,45.94,47.6,43.33,39.76,2.82,0.18,2.87,0.25,52.64,51.09,43.64,36.27,2.73,0.2,2.45,0.11,29.67,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,bjorkstrand,o,bjorkstrand5900wo,87145-42773,W,o,Oliver Bjorkstrand,bjorkstrand,10.05818204012784,55.0,5900,DET@SEA,SEA,DET,,,,,,W/UTIL,bjorkstrand5900wo
bjornfot3500dt,59.05,Tobias Bjornfot,3500,D,0,LA,ARI-KVejmelka,3.59,4.6,2.5,-2.92,1.0,3,0,1,0,0.0,63,2,1,4.1,2.6,-245,6.5,64,-220,3.1,-1.5,20,3,20,58,3.2,10,0,10,10,0.0,0.07,0.07,15.84,0.27,0.81,1.22,0.67,0.0,0.67,1.48,13.67,14.41,10.07,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.22,0.0,0.92,0.0,0.0,0.0,13.32,0.0,1.0,1.5,0.67,0.0,1.0,2.0,10.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.43,48.17,50.0,44.44,38.56,3.24,0.23,3.43,0.24,44.7,50.09,46.5,43.36,3.1,0.32,3.91,0.12,42.2,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,bjornfot,t,bjornfot3500dt,87145-113273,D,t,Tobias Bjornfot,bjornfot,5.066666603088379,6.0,3500,ARI@LA,LA,ARI,,,,,,D/UTIL,bjornfot3500dt
bjugstad4600cn,46.05,Nick Bjugstad,4600,C,0,ARI,LA-J.Quick,9.47,12.0,7.0,1.41,2.1,3,1,2,0,-4.0,58,1,3,2.6,4.1,197,6.5,36,180,6.8,0.3,50,23,37,97,7.2,72,18,27,11,0.19,0.18,0.37,14.62,1.52,1.6,2.35,0.68,0.12,0.35,1.94,10.16,11.4,7.48,0.02,0.0,0.4,0.04,0.11,0.33,0.01,0.0,0.15,0.18,0.43,0.0,1.85,0.18,0.09,0.27,17.36,0.93,2.18,3.27,0.67,0.08,0.45,2.64,13.45,14.18,0.09,0.0,0.6,0.09,15.6,2.8,2.0,0.8,3.8,0.6,18.13,1.14,0.2,0.0,43.94,38.56,44.44,50.0,48.17,2.67,0.19,3.11,0.26,43.36,46.5,50.09,44.7,2.91,0.19,3.1,0.16,47.67,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,bjugstad,n,bjugstad4600cn,87145-39249,C,n,Nick Bjugstad,bjugstad,8.001818292791194,55.0,4600,ARI@LA,ARI,LA,,,,,,C/UTIL,bjugstad4600cn
boeser6500wb,77.75,Brock Boeser,6500,W,0,VAN,PHI-CHart,11.13,14.0,8.2,-0.82,1.7,2,2,5,0,-2.7,16,0,3,3.4,3.3,-120,6.5,41,-134,10.9,0.0,50,22,34,86,10.9,45,27,54,11,0.24,0.47,0.72,17.24,2.51,2.32,3.34,0.7,0.1,0.38,2.7,12.57,12.67,9.51,0.09,0.09,2.71,0.59,0.91,0.64,0.0,0.0,0.15,0.38,0.32,0.0,2.29,0.08,0.67,0.75,17.15,2.62,2.08,2.91,0.72,0.04,0.33,2.42,11.91,12.45,0.0,0.17,2.59,0.55,12.33,2.5,2.33,0.17,3.17,0.83,17.15,2.39,0.0,0.33,48.93,43.54,50.06,45.86,43.07,3.19,0.27,2.73,0.25,44.73,52.09,38.45,45.18,3.18,0.23,2.36,0.19,45.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,boeser,b,boeser6500wb,87145-79857,W,b,Brock Boeser,boeser,10.916666666666666,48.0,6500,PHI@VAN,VAN,PHI,,,,,,W/UTIL,boeser6500wb
bonino4500wn,77.78,Nick Bonino,4500,W,0,SJ,BUF-ULuukkonen,8.66,11.0,6.3,0.61,1.9,3,2,3,0,1.9,50,0,2,3.5,3.7,-100,7.0,18,-126,8.7,1.3,63,30,32,88,7.6,40,20,50,10,0.23,0.15,0.38,16.37,1.39,1.63,2.15,0.76,0.14,1.29,2.92,9.26,12.91,7.06,0.02,0.02,1.6,0.21,0.28,0.74,0.01,0.0,0.2,0.13,0.39,0.01,1.65,0.27,0.18,0.45,16.61,1.63,1.55,1.8,0.86,0.18,0.82,2.36,8.7,11.9,0.0,0.0,1.45,0.1,9.4,2.8,1.8,1.0,1.8,0.0,17.57,1.63,0.0,0.0,45.44,43.71,42.08,48.19,44.73,2.7,0.2,2.74,0.26,47.0,43.6,50.0,47.7,2.1,0.19,2.2,0.32,43.33,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,bonino,n,bonino4500wn,87145-11122,W,n,Nick Bonino,bonino,7.470908979936079,55.0,4500,BUF@SJ,SJ,BUF,,,,,,W/UTIL,bonino4500wn
borgen3800dw,64.7,Will Borgen,3800,D,0,SEA,DET-VHusso,5.26,6.7,3.8,-1.89,1.4,2,0,0,0,-4.1,29,0,2,3.5,2.7,-177,6.0,44,-156,5.4,-1.3,60,20,27,86,6.0,63,36,36,11,0.04,0.23,0.27,15.9,1.02,1.03,1.48,0.69,0.04,1.08,2.11,12.76,11.97,9.45,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.23,0.56,0.0,0.87,0.0,0.27,0.27,17.25,0.94,0.91,1.45,0.62,0.0,1.45,2.36,17.45,12.91,0.0,0.0,0.03,0.0,15.83,2.5,1.0,1.5,1.33,0.0,16.44,0.03,0.0,0.0,50.44,45.94,47.6,43.33,39.76,2.82,0.18,2.87,0.25,52.64,51.09,43.64,36.27,2.73,0.2,2.45,0.11,29.67,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,borgen,w,borgen3800dw,87145-82841,D,w,Will Borgen,borgen,5.440000221946023,55.0,3800,DET@SEA,SEA,DET,,,,,,D/UTIL,borgen3800dw
boyd3500ct,41.69,Travis Boyd,3500,C,0,ARI,LA-J.Quick,6.25,8.0,4.5,0.45,1.8,2,2,4,0,-2.7,76,1,3,2.6,4.1,197,6.5,36,180,6.4,-0.8,48,25,51,88,5.6,63,36,36,11,0.15,0.2,0.35,16.85,1.25,1.12,1.6,0.7,0.13,0.71,1.83,10.32,14.55,7.76,0.02,0.04,2.06,0.22,0.3,0.73,0.0,0.0,0.12,0.16,0.29,0.0,1.36,0.09,0.18,0.27,14.83,1.09,1.0,1.55,0.65,0.09,0.91,1.91,9.82,14.27,0.0,0.0,0.97,0.09,7.4,0.8,0.2,0.6,0.4,0.2,12.82,1.11,0.0,0.0,43.94,38.56,44.44,50.0,48.17,2.67,0.19,3.11,0.26,43.36,46.5,50.09,44.7,2.91,0.19,3.1,0.16,47.67,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,boyd,t,boyd3500ct,87145-62275,C,t,Travis Boyd,boyd,5.892727383700284,55.0,3500,ARI@LA,ARI,LA,,,,,,C/UTIL,boyd3500ct
braun3700dj,55.25,Justin Braun,3700,D,0,PHI,VAN-ASilovs,2.14,2.8,1.5,-4.8,0.6,4,0,1,0,0.0,29,0,2,3.3,3.4,-100,6.5,59,112,3.4,-2.4,30,2,31,104,1.6,9,0,9,11,0.03,0.05,0.08,15.76,0.3,0.73,1.18,0.62,0.04,1.11,1.84,11.21,13.77,8.18,0.0,0.0,0.05,0.0,0.03,0.0,0.0,0.0,0.03,0.05,0.39,0.0,0.8,0.0,0.0,0.0,10.6,0.0,0.5,1.5,0.33,0.0,0.5,1.0,10.0,7.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,1.0,2.0,0.0,9.93,0.0,0.0,0.0,43.02,43.07,45.86,50.06,43.54,2.93,0.13,2.9,0.29,45.18,38.45,52.09,44.73,2.09,0.13,3.0,0.36,47.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,braun,j,braun3700dj,87145-11410,D,j,Justin Braun,braun,2.888888888888889,36.0,3700,PHI@VAN,PHI,VAN,,,,,,D/UTIL,braun3700dj
brodie3700dt,77.45,T.J. Brodie,3700,D,0,TOR,MTL-JAllen,6.23,7.9,4.5,-0.71,1.7,1,0,1,0,-2.0,94,1,3,4.6,2.2,-450,6.5,84,-365,7.5,-0.1,54,20,23,98,7.7,50,20,0,10,0.04,0.33,0.37,21.64,1.03,1.11,1.44,0.77,0.04,1.58,2.68,16.32,14.61,12.51,0.0,0.01,0.24,0.0,0.03,0.0,0.0,0.03,0.04,0.29,0.29,0.0,1.02,0.0,0.4,0.4,21.78,1.1,0.6,0.6,1.0,0.0,2.2,2.8,17.8,17.6,0.0,0.0,0.1,0.0,18.67,3.0,0.67,2.33,0.67,0.0,22.27,0.17,0.0,0.0,49.05,47.31,46.99,42.66,41.17,3.11,0.24,3.47,0.25,50.8,48.9,46.2,38.3,2.3,0.26,3.6,0.31,39.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,brodie,t,brodie3700dt,87145-11158,D,t,T.J. Brodie,brodie,7.43030293782552,33.0,3700,MON@TOR,TOR,MON,,,,,,D/UTIL,brodie3700dt
brown3600dj,36.65,Josh Brown,3600,D,0,ARI,LA-JQuick,5.55,7.1,4.0,-1.17,1.5,2,0,0,0,-3.4,78,1,3,2.6,4.1,197,6.5,36,180,5.1,-2.1,49,10,38,55,3.5,54,9,36,11,0.04,0.05,0.09,15.08,0.36,0.77,1.41,0.55,0.05,1.51,2.28,9.13,14.1,6.88,0.0,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.04,0.05,0.95,0.0,0.84,0.0,0.0,0.0,13.87,0.0,1.09,1.82,0.6,0.0,1.45,2.55,10.45,14.27,0.0,0.0,0.04,0.0,12.2,2.2,1.0,1.2,2.0,0.0,14.83,0.0,0.0,0.0,43.94,38.56,44.44,50.0,48.17,2.67,0.19,3.11,0.26,43.36,46.5,50.09,44.7,2.91,0.19,3.1,0.16,47.67,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,brown,j,brown3600dj,87145-43041,D,j,Josh Brown,brown,4.97254913928462,51.0,3600,ARI@LA,ARI,LA,,,,,,D/UTIL,brown3600dj
bunting6000wm,85.23,Michael Bunting,6000,W,0,TOR,MTL-JAllen,11.7,14.7,8.7,0.73,2.0,1,2,6,0,-1.0,78,1,3,4.6,2.2,-450,6.5,84,-365,11.0,0.9,56,27,39,98,9.2,40,20,60,10,0.26,0.51,0.77,16.11,2.87,2.07,3.14,0.66,0.12,0.29,2.36,15.72,12.69,11.7,0.04,0.06,1.8,0.22,0.32,0.69,0.0,0.0,0.21,0.45,1.32,0.02,2.76,0.2,0.4,0.6,16.33,2.2,2.1,3.3,0.64,0.1,0.1,2.2,15.4,16.2,0.1,0.1,1.87,0.2,14.33,2.0,2.0,0.0,3.0,0.67,17.03,2.31,0.0,0.33,49.05,47.31,46.99,42.66,41.17,3.11,0.24,3.47,0.25,50.8,48.9,46.2,38.3,2.3,0.26,3.6,0.31,39.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,bunting,m,bunting6000wm,87145-66617,W,m,Michael Bunting,bunting,10.33272705078125,55.0,6000,MON@TOR,TOR,MON,,,,,,W/UTIL,bunting6000wm
burns7000db,79.65,Brent Burns,7000,D,0,CAR,WAS-DKuemper,13.48,16.9,10.1,-0.55,1.9,1,2,8,0,-1.7,92,0,2,3.3,2.4,-200,5.5,88,-205,13.3,0.5,81,29,18,88,16.5,90,40,10,10,0.19,0.53,0.73,24.34,1.8,2.72,4.0,0.68,0.07,1.36,4.08,18.53,15.18,13.8,0.05,0.24,3.14,0.6,0.9,0.68,0.0,0.0,0.15,0.3,0.61,0.0,1.91,0.5,0.6,1.1,22.14,2.98,2.3,3.7,0.62,0.22,1.2,3.5,17.1,13.7,0.0,0.2,2.27,0.2,24.0,3.67,2.33,1.33,3.67,0.33,21.3,1.41,0.0,0.0,51.52,51.68,46.16,36.97,46.18,3.14,0.19,2.67,0.17,50.0,49.7,37.3,47.6,2.8,0.29,1.9,0.16,47.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,burns,b,burns7000db,87145-8426,D,b,Brent Burns,burns,13.703703703703704,54.0,7000,WSH@CAR,CAR,WSH,,,,,,D/UTIL,burns7000db
burroughs3700dk,52.95,Kyle Burroughs,3700,D,0,VAN,PHI-CHart,0.0,0.0,0.0,-6.94,0.0,3,0,0,0,-3.0,63,0,3,3.4,3.3,-120,6.5,41,-134,5.0,-0.6,23,4,10,86,5.3,27,0,0,11,0.07,0.0,0.07,15.51,0.27,0.97,0.96,1.0,0.07,1.83,2.79,11.62,14.58,8.73,0.0,0.0,0.02,0.0,0.04,0.0,0.0,0.0,0.07,0.0,1.24,0.0,1.37,0.0,0.0,0.0,13.44,0.0,1.75,1.67,1.05,0.0,1.25,3.0,11.67,12.0,0.0,0.0,0.03,0.0,12.0,3.0,3.0,0.0,3.0,0.0,10.38,0.0,0.0,0.0,48.93,43.54,50.06,45.86,43.07,3.19,0.27,2.73,0.25,44.73,52.09,38.45,45.18,3.18,0.23,2.36,0.19,45.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,burroughs,k,burroughs3700dk,87145-59256,D,k,Kyle Burroughs,burroughs,5.426087089206861,23.0,3700,PHI@VAN,VAN,PHI,,,,,,D/UTIL,burroughs3700dk
byfield3700cq,63.76,Quinton Byfield,3700,C,0,LA,ARI-K.Vejmelka,5.22,6.7,3.7,-0.99,1.4,1,0,0,0,-2.7,50,2,1,4.1,2.6,-245,6.5,64,-220,5.4,-0.2,39,19,43,71,8.3,60,50,40,10,0.1,0.24,0.34,12.76,1.6,1.08,1.83,0.59,0.09,0.34,1.42,10.31,10.02,7.83,0.02,0.02,0.89,0.2,0.27,0.75,0.0,0.0,0.08,0.22,0.58,0.0,2.29,0.1,0.4,0.5,14.29,2.1,2.0,2.6,0.77,0.05,0.4,2.4,11.9,10.4,0.1,0.0,1.79,0.7,13.0,3.0,2.33,0.67,3.0,1.0,12.74,1.61,0.0,0.0,48.43,48.17,50.0,44.44,38.56,3.24,0.23,3.43,0.24,44.7,50.09,46.5,43.36,3.1,0.32,3.91,0.12,42.2,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,byfield,q,byfield3700cq,87145-142016,C,q,Quinton Byfield,byfield,5.5387095789755545,31.0,3700,ARI@LA,LA,ARI,,,,,,C/UTIL,byfield3700cq
cates4300wn,74.05,Noah Cates,4300,W,0,PHI,VAN-ASilovs,7.66,9.7,5.6,0.0,1.8,2,0,1,0,4.3,58,0,2,3.3,3.4,-100,6.5,59,112,7.7,0.5,54,27,45,70,9.4,63,45,36,11,0.18,0.27,0.45,16.59,1.63,1.25,1.77,0.7,0.14,0.7,1.95,11.1,12.54,8.13,0.01,0.05,1.55,0.16,0.29,0.55,0.01,0.01,0.15,0.21,0.11,0.0,1.56,0.27,0.36,0.64,17.36,2.21,1.18,2.0,0.59,0.23,0.82,2.0,11.55,12.73,0.0,0.09,1.26,0.09,11.4,2.0,0.8,1.2,1.8,0.2,16.97,0.72,0.0,0.0,43.02,43.07,45.86,50.06,43.54,2.93,0.13,2.9,0.29,45.18,38.45,52.09,44.73,2.09,0.13,3.0,0.36,47.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,cates,n,cates4300wn,87145-168107,W,n,Noah Cates,cates,7.278571537562779,56.0,4300,PHI@VAN,PHI,VAN,,,,,,W/UTIL,cates4300wn
cernak4000de,61.65,Erik Cernak,4000,D,0,TB,VGK-AHill,6.57,8.3,4.8,-1.01,1.6,2,0,0,0,-2.4,17,0,3,3.2,2.9,-125,6.0,75,-108,5.6,-1.5,64,19,29,102,4.5,63,0,27,11,0.02,0.15,0.17,19.24,0.53,1.13,1.59,0.71,0.02,1.53,2.67,14.16,13.95,10.41,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.02,0.15,0.75,0.0,1.22,0.0,0.09,0.09,18.41,0.29,1.64,2.0,0.82,0.0,1.18,2.82,14.3,14.9,0.0,0.0,0.13,0.0,16.4,3.0,2.2,0.8,2.6,0.0,17.45,0.04,0.0,0.0,48.49,44.75,47.85,43.94,50.22,3.42,0.27,2.34,0.24,48.27,47.2,48.82,51.0,3.55,0.13,1.7,0.18,51.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGK,cernak,e,cernak4000de,87145-66643,D,e,Erik Cernak,cernak,5.991836859255421,49.0,4000,TB@VGK,TB,VGK,DTD,Upper body,,,,D/UTIL,cernak4000de
