RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
cernak3700de,66.9,Erik Cernak,3700,D,0,TB,BUF-EComrie,6.34,8.1,4.6,-0.6,1.7,2,0,0,0,-2.3,68,0,2,4.3,2.9,-225,7,81,-245,5.6,-1.4,64,19,29,103,4.4,45,36,0,11,0.02,0.15,0.17,19.23,0.53,1.13,1.58,0.71,0.02,1.52,2.65,14.13,13.94,10.39,0,0,0.11,0,0,0,0,0,0.02,0.15,0.75,0,1.52,0,0,0,18.03,0,2,2.33,0.86,0,0.78,2.78,14.11,14,0,0,0.07,0,16.25,2.75,2.25,0.5,2.5,0,18.46,0.09,0,0,46.88,44.96,41.98,43.76,44.88,3.44,0.27,2.73,0.26,52,41.9,45.27,45.2,3.55,0.21,2.3,0.35,47,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,cernak,e,cernak3700de,87247-66643,D,e,Erik Cernak,cernak,5.904000244,50,3700,BUF@TB,TB,BUF,,,,,,D/UTIL,cernak3700de,2800
leddy3900dn,66.85,Nick Leddy,3900,D,0,STL,VAN-ASilovs,8.1,10.2,6,0.73,2.1,1,2,2,0,-2.8,68,0,2,3.7,3.5,-120,7,52,-125,6.2,-1.1,56,24,34,95,7.4,88,11,33,9,0.05,0.3,0.35,21.39,0.98,1.07,1.55,0.69,0.05,1.07,2.13,14.98,18.47,11.24,0,0.03,0.88,0.03,0.07,0.5,0,0,0.05,0.26,0.26,0,1.34,0.1,0.2,0.3,21.51,0.84,1.2,1.78,0.68,0.08,1.3,2.5,14.4,17.3,0,0,0.87,0.1,14.5,2.67,1.33,1.33,2,0.17,21.7,1.15,0,0,43.16,40.68,46.22,47.9,43.3,2.96,0.26,2.86,0.3,42.9,40.82,47.3,44.82,3.1,0.13,3.09,0.32,43.14,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,leddy,n,leddy3900dn,87247-11170,D,n,Nick Leddy,leddy,6.188679245,53,3900,VAN@STL,STL,VAN,,,,,,D/UTIL,leddy3900dn,3000
chiarot4700db,66.8,Ben Chiarot,4700,D,0,DET,NYR-JHalak,7.02,8.9,5.2,-2.07,1.5,2,0,0,0,-4.4,82,0,2,3,3.7,130,6.5,23,114,9.2,0,68,25,28,97,7.9,54,45,18,11,0.09,0.27,0.35,20.77,1.01,1.76,2.34,0.75,0.05,2.06,3.82,15.02,17.26,11.44,0.01,0,0.57,0.05,0.08,0.71,0,0.01,0.07,0.26,0.65,0.01,1.17,0,0.27,0.27,19.77,0.82,1.45,2,0.73,0,2.09,3.55,10.45,19.45,0,0,0.01,0,8.86,3.71,1.29,2.43,1.57,0,20.3,0.01,0,0,41.72,39.85,45.42,47.69,44.82,3.21,0.2,2.74,0.21,35.82,47.27,51.64,41.27,3.27,0.25,2.55,0.29,39.29,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYR,chiarot,b,chiarot4700db,87247-13742,D,b,Ben Chiarot,chiarot,8.628571647,56,4700,NYR@DET,DET,NYR,,,,,,D/UTIL,chiarot4700db,4100
marino4000dj,66.7,John Marino,4000,D,0,NJD,LA-PCopley,5.98,7.6,4.3,-1.6,1.5,2,0,0,0,-2.6,7,0,2,3.6,3.1,-143,6.5,76,-134,6.2,-0.7,59,14,22,94,5.5,45,27,9,11,0.05,0.2,0.25,21.03,0.71,1.2,1.64,0.73,0.04,1.36,2.55,16.88,15.24,12.68,0,0,0.31,0.04,0.07,0.6,0,0.01,0.05,0.18,0.29,0.03,0.81,0.13,0.13,0.25,21.51,0.7,0.75,0.88,0.86,0.17,1.13,1.88,15,17,0,0,0.19,0,16,2,0.71,1.29,0.86,0,21.67,0.21,0,0,47.98,49.33,44.3,44.99,48.16,2.94,0.18,3.11,0.26,51.82,45.22,50.55,47.11,2.45,0.22,3.33,0.17,51.6,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LA,marino,j,marino4000dj,87247-116885,D,j,John Marino,marino,6.6,40,4000,LA@NJ,NJ,LA,,,,,,D/UTIL,marino4000dj,2500
mcdonagh4100dr,66.5,Ryan McDonagh,4100,D,0,NAS,SJ-JReimer,7.76,9.8,5.7,-0.04,1.9,1,0,1,0,-3.7,90,0,2,3.2,3,-120,6,54,-134,8,-0.2,62,20,20,100,8.4,100,0,11,9,0.04,0.24,0.28,21.45,0.78,1.13,1.78,0.63,0.04,2.35,3.48,15.55,18.49,11.48,0,0,0.15,0,0.01,0,0,0,0.04,0.24,0.38,0,1.06,0,0.33,0.33,22.5,0.88,1.22,1.67,0.73,0,2.33,3.56,18.78,16.67,0,0,0.08,0,18.17,3.33,1,2.33,1.5,0,21.8,0.05,0,0,48.64,44.94,48.07,47.27,43.78,3.29,0.21,2.94,0.16,48.78,51.5,43.33,49.4,2.67,0.21,3.1,0.13,50.67,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SJ,mcdonagh,r,mcdonagh4100dr,87247-12411,D,r,Ryan McDonagh,mcdonagh,7.450000127,48,4100,NSH@SJ,NSH,SJ,,,,,,D/UTIL,mcdonagh4100dr,3800
carlo3800db,65.9,Brandon Carlo,3800,D,0,BOS,SEA-PGrubauer,5.98,7.6,4.4,-1.17,1.6,2,0,0,0,-4.1,73,0,3,3.5,2.7,-178,6,67,-182,6.3,-1.2,61,18,32,95,6.8,80,20,20,10,0.04,0.16,0.2,18.93,0.63,1.23,1.62,0.76,0.04,1.57,2.8,13.65,13.27,10.47,0,0.01,0.05,0.01,0.06,0.2,0.01,0.01,0.03,0.13,0.43,0,1.04,0.1,0.1,0.2,18.71,0.64,1.2,1.6,0.75,0.08,1.8,3,12.9,17.1,0,0,0.07,0,13.6,3,1,2,1,0,19.24,0.08,0,0,44.42,46.31,43,41.37,46.07,3.3,0.22,3.06,0.27,43.5,43.09,47.4,50.09,3.4,0.09,2.55,0.18,48.71,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,carlo,b,carlo3800db,87247-66606,D,b,Brandon Carlo,carlo,6.376923194,52,3800,BOS@SEA,BOS,SEA,,,,,,D/UTIL,carlo3800db,3000
grzelcyk4400dm,65.75,Matt Grzelcyk,4400,D,0,BOS,SEA-PGrubauer,5.93,7.6,4.3,-2.51,1.3,1,0,0,0,-2.8,73,0,3,3.5,2.7,-178,6,67,-182,6.5,-1.8,50,15,41,95,5.9,50,50,10,10,0.06,0.26,0.32,17.72,1.08,1.32,1.84,0.71,0.04,1.12,2.44,15.4,13.59,11.96,0,0,0.79,0.07,0.12,0.6,0,0,0.06,0.26,0.45,0,1.27,0,0.3,0.3,17.59,1.02,1.4,2.6,0.54,0,0.8,2.2,15.6,13.8,0,0,0.34,0,16,2.2,1.8,0.4,3,0,17.04,0.21,0,0,44.42,46.31,43,41.37,46.07,3.3,0.22,3.06,0.27,43.5,43.09,47.4,50.09,3.4,0.09,2.55,0.18,48.71,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,grzelcyk,m,grzelcyk4400dm,87247-68655,D,m,Matt Grzelcyk,grzelcyk,7.523077158,52,4400,BOS@SEA,BOS,SEA,,,,,,D/UTIL,grzelcyk4400dm,3600
middleton3600dj,64.95,Jake Middleton,3600,D,0,MIN,CLB-JKorpisalo,6.92,8.8,5.1,0.2,1.9,1,0,0,0,-3,88,1,2,3.5,2.6,-185,6,70,-196,6.4,-1,70,18,26,95,6.6,83,16,33,12,0.03,0.14,0.17,18.65,0.55,1.02,1.54,0.66,0.03,1.95,2.97,13.56,15.66,10.08,0,0.01,0.16,0.02,0.03,0.67,0,0.01,0.03,0.12,1.04,0,1.46,0,0.25,0.25,19.86,0.76,1.33,2,0.67,0,1.42,2.75,16.5,18.42,0,0,0.07,0,15.88,3.13,1.38,1.75,1.88,0,20.33,0.09,0,0,50.67,44.42,50.55,42.37,43.13,3.24,0.23,3.02,0.24,48.92,54.82,46.83,46.91,3.33,0.23,2.36,0.23,48.5,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLB,middleton,j,middleton3600dj,87247-59147,D,j,Jake Middleton,middleton,5.92142868,56,3600,MIN@CBJ,MIN,CBJ,,,,,,D/UTIL,middleton3600dj,3200
irwin3500dm,64.35,Matt Irwin,3500,D,0,WAS,ANA-JGibson,5.54,7.1,4,-0.97,1.6,3,0,1,0,0,63,0,2,4,2.2,-335,6,92,-225,4.4,-1,29,5,16,95,2.4,40,40,0,10,0.02,0.07,0.09,12.36,0.44,1.27,1.68,0.75,0.02,1.07,2.33,10.26,10.81,7.74,0,0,0.01,0,0,0,0,0,0.02,0.07,0.49,0,0.98,0,0,0,9.75,0,1,1.38,0.73,0,0.5,1.5,9.25,9.25,0,0,0,0,10.75,1.25,0.75,0.5,1.5,0,9.94,0,0,0,53.12,46.14,52.52,46.15,42.3,3.19,0.23,3.19,0.26,47.4,60.45,50.5,40.55,3,0.2,3.55,0.23,36.5,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,irwin,m,irwin3500dm,87247-11387,D,m,Matt Irwin,irwin,3.768889025,45,3500,ANH@WSH,WSH,ANH,,,,,,D/UTIL,irwin3500dm,#N/A
dumoulin3600db,64,Brian Dumoulin,3600,D,0,PIT,EDM-SSkinner,5.91,7.5,4.3,-0.81,1.6,1,0,0,0,-3.1,82,0,3,3.6,3.6,-110,7,26,-120,5.6,-1.7,74,16,20,93,7.9,100,0,30,10,0,0.19,0.19,20.96,0.54,0.94,1.4,0.67,0,1.67,2.62,17.23,16.86,12.99,0,0,0.07,0,0,0,0,0.02,0,0.16,0.28,0,1.33,0,0.3,0.3,21.86,0.82,1.7,2.2,0.77,0,1.6,3.3,21.8,20,0,0,0.17,0,20.5,3.17,2,1.17,2.5,0,20.47,0.28,0,0,49.61,49.92,44.72,46.66,47.29,3.28,0.21,3.44,0.22,62.7,40,48.9,49.5,3.3,0.24,3.3,0.24,49.29,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,dumoulin,b,dumoulin3600db,87247-21926,D,b,Brian Dumoulin,dumoulin,5.871428353,56,3600,EDM@PIT,PIT,EDM,,,,,,D/UTIL,dumoulin3600db,3000
martinez4500da,63.85,Alec Martinez,4500,D,0,VGK,CGY-JMarkstrom,8.2,10.3,6.1,-0.46,1.8,1,0,0,0,-4,73,0,2,3.5,3.1,-135,6.5,61,-170,8.3,-0.8,52,14,23,89,5.2,55,44,0,9,0.06,0.15,0.21,18.99,0.66,1.06,1.74,0.61,0.06,2.87,3.93,16.19,17.78,11.97,0,0,0.15,0,0.02,0,0,0,0.06,0.15,0.26,0,0.94,0,0.11,0.11,17.56,0.38,1.22,1.89,0.65,0,1.44,2.67,16,17.89,0,0,0.07,0,14.8,2.6,1.2,1.4,2,0,17.58,0.04,0,0,43.05,50.19,39.49,47.79,52.58,2.59,0.21,3.42,0.2,49.33,34.82,50.89,60.45,2.44,0,3.18,0.26,61.43,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CGY,martinez,a,martinez4500da,87247-8967,D,a,Alec Martinez,martinez,7.833962494,53,4500,CGY@VGK,VGK,CGY,,,,,,D/UTIL,martinez4500da,#N/A
lauzon3700dj,63,Jeremy Lauzon,3700,D,0,NAS,SJ-JReimer,5.34,6.8,3.9,-1.6,1.4,2,0,0,0,-1.9,44,0,2,3.2,3,-120,6,54,-134,5.1,-1.5,54,13,24,86,5.9,66,33,33,9,0.06,0.08,0.14,17.05,0.49,1.31,1.77,0.74,0.04,1.14,2.44,13.13,14.19,10.03,0,0,0.05,0.01,0.03,0.5,0,0.01,0.06,0.07,1.17,0,1.07,0,0.22,0.22,18.48,0.71,0.89,1.67,0.53,0,1.67,2.56,14,14.89,0,0,0.08,0,14.83,2,0.67,1.33,1.17,0.17,18.29,0.12,0,0,48.64,44.94,48.07,47.27,43.78,3.29,0.21,2.94,0.16,48.78,51.5,43.33,49.4,2.67,0.21,3.1,0.13,50.67,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SJ,lauzon,j,lauzon3700dj,87247-66608,D,j,Jeremy Lauzon,lauzon,5.391666412,48,3700,NSH@SJ,NSH,SJ,,,,,,D/UTIL,lauzon3700dj,2600
schneider3900db,62.85,Braden Schneider,3900,D,0,NYR,DET-VHusso,5.1,6.5,3.7,-2.27,1.3,3,0,0,0,-3.6,68,0,3,3.7,3,-155,6.5,77,-137,5.5,-1.6,65,18,31,105,7,80,20,30,10,0.06,0.17,0.22,14.37,0.92,0.75,1.15,0.65,0.07,1.34,2.08,10.34,13.43,7.46,0,0,0.06,0.01,0.02,0.5,0,0,0.06,0.17,0.22,0,0.76,0,0.36,0.36,15.73,1.37,0.64,1,0.64,0,1.73,2.36,10.45,16.36,0,0,0,0,9.71,2.14,0.71,1.43,1,0,15.99,0,0,0,47.19,44.82,47.69,45.42,39.85,2.82,0.25,2.86,0.24,41.27,51.64,47.27,35.82,2.36,0.31,2.82,0.13,33.14,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,schneider,b,schneider3900db,87247-147529,D,b,Braden Schneider,schneider,6.470175224,57,3900,NYR@DET,NYR,DET,,,,,,D/UTIL,schneider3900db,3000
anderson3800dm,62.6,Mikey Anderson,3800,D,0,LA,NJD-VVanecek,6.26,8,4.6,-0.89,1.6,1,0,0,0,-1.4,68,1,2,3.1,3.6,120,6.5,24,112,6,-1,55,13,20,95,6.8,77,22,33,9,0.03,0.2,0.23,21.48,0.64,1.08,1.61,0.67,0.02,1.55,2.63,16.76,16.76,12.68,0,0,0.1,0.01,0.01,1,0,0.01,0.03,0.19,0.56,0,1.2,0,0.22,0.22,22.38,0.59,1.11,1.44,0.77,0,1.89,3,16.11,19.78,0,0,0.08,0,17.8,3.4,1.2,2.2,1.6,0,22.36,0.08,0,0,48.83,48.16,44.99,44.3,49.33,3.22,0.23,2.93,0.2,47.11,50.55,45.22,51.82,3.11,0.36,2.91,0.19,53.86,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NJD,anderson,m,anderson3800dm,87247-103753,D,m,Mikey Anderson,anderson,6.351724033,58,3800,LA@NJ,LA,NJ,,,,,,D/UTIL,anderson3800dm,2900
whitecloud3900dz,62.45,Zach Whitecloud,3900,D,0,VGK,CGY-JMarkstrom,6.41,8.1,4.7,-0.96,1.6,3,0,0,0,-2.8,11,0,2,3.5,3.1,-135,6.5,61,-170,6.6,-1.2,43,11,28,89,6.1,44,22,11,9,0.05,0.17,0.22,17.46,0.76,1.22,1.72,0.71,0.04,1.64,2.86,14.44,15.25,10.62,0,0,0.03,0,0,0,0,0,0.05,0.17,0.55,0,1.17,0,0.17,0.17,16.86,0.61,2,2.33,0.86,0,1,3,16.83,15,0,0,0.02,0,19.4,3.4,2.4,1,2.8,0,16.55,0.03,0,0,43.05,50.19,39.49,47.79,52.58,2.59,0.21,3.42,0.2,49.33,34.82,50.89,60.45,2.44,0,3.18,0.26,61.43,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CGY,whitecloud,z,whitecloud3900dz,87247-82800,D,z,Zach Whitecloud,whitecloud,6.111111111,36,3900,CGY@VGK,VGK,CGY,,,,,,D/UTIL,whitecloud3900dz,#N/A
joseph3700dp,61.95,Pierre-Olivier Joseph,3700,D,0,PIT,EDM-SSkinner,4.84,6.2,3.5,-2.1,1.3,3,0,0,0,-3.8,44,0,3,3.6,3.6,-110,7,26,-120,5.8,-0.6,32,13,23,93,8.1,60,40,20,10,0.08,0.25,0.33,14.81,1.34,1.44,1.68,0.86,0.05,0.46,1.9,13.88,12.29,10.2,0.02,0.04,1.02,0.25,0.27,0.93,0,0,0.06,0.21,0.69,0,1.06,0.2,0.3,0.5,13.78,2.18,1.3,1.5,0.87,0.15,0.7,2,16.3,11,0,0.1,0.54,0.2,16.5,2.17,1.5,0.67,1.83,0.33,15.01,0.9,0,0.17,49.61,49.92,44.72,46.66,47.29,3.28,0.21,3.44,0.22,62.7,40,48.9,49.5,3.3,0.24,3.3,0.24,49.29,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,joseph,p,joseph3700dp,87247-81968,D,p,Pierre-Olivier Joseph,joseph,5.998076806,52,3700,EDM@PIT,PIT,EDM,,,,,,D/UTIL,joseph3700dp,2600
forbort3800dd,61.85,Derek Forbort,3800,D,0,BOS,SEA-PGrubauer,5.42,6.9,3.9,-1.73,1.4,3,0,0,0,-4.9,68,0,3,3.5,2.7,-178,6,67,-182,5.9,-1.1,51,18,33,95,7.4,60,40,40,10,0.07,0.13,0.21,17.98,0.7,0.82,1.15,0.71,0.09,1.72,2.54,12.42,13.45,9.58,0,0,0.03,0.01,0.01,1,0.02,0.01,0.05,0.12,0.63,0,0.85,0.2,0.1,0.3,16.88,1.07,0.8,1.1,0.73,0.25,1.7,2.5,11.4,14.7,0,0,0.05,0,12.6,3.2,1.2,2,1.6,0,17.65,0.07,0,0,44.42,46.31,43,41.37,46.07,3.3,0.22,3.06,0.27,43.5,43.09,47.4,50.09,3.4,0.09,2.55,0.18,48.71,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,forbort,d,forbort3800dd,87247-39264,D,d,Derek Forbort,forbort,6.471111382,45,3800,BOS@SEA,BOS,SEA,,,,,,D/UTIL,forbort3800dd,2900
goligoski3600da,61.55,Alex Goligoski,3600,D,0,MIN,CLB-JKorpisalo,7.51,9.5,5.5,0.79,2.1,2,2,5,0,-1.2,85,1,2,3.5,2.6,-185,6,70,-196,5.1,-1.4,34,9,29,96,5.7,33,16,8,12,0.02,0.14,0.16,17.56,0.55,1.22,1.64,0.75,0.01,1.33,2.55,15.16,13.11,11.61,0,0.03,0.94,0.07,0.09,0.8,0,0,0.02,0.1,0.21,0,1.41,0,0.17,0.17,17.06,0.6,1.67,1.67,1,0,1,2.67,16.83,12.67,0,0.17,2.1,0.33,16.83,2.67,1.67,1,1.67,0.5,17.06,2.1,0,0.17,50.67,44.42,50.55,42.37,43.13,3.24,0.23,3.02,0.24,48.92,54.82,46.83,46.91,3.33,0.23,2.36,0.23,48.5,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLB,goligoski,a,goligoski3600da,87247-8611,D,a,Alex Goligoski,goligoski,5.120689655,29,3600,MIN@CBJ,MIN,CBJ,,,,,,D/UTIL,goligoski3600da,3100
addison4300dc,61.4,Calen Addison,4300,D,0,MIN,CLB-JKorpisalo,8.19,10.4,6,-0.04,1.9,3,1,6,0,-3.4,44,1,2,3.5,2.6,-185,6,70,-196,7.2,-0.7,27,12,31,96,7.3,41,25,8,12,0.05,0.45,0.5,16.17,1.86,1.27,1.76,0.72,0.04,0.61,1.87,11.58,10.33,8.65,0,0.32,3.72,0.39,0.5,0.78,0,0,0.05,0.13,0.39,0,1.31,0,0.5,0.5,15.73,1.91,1.38,1.75,0.79,0,0.63,2,10.5,10.88,0,0.13,4.18,0.38,12,1.75,1.5,0.25,2,0.5,15.74,4.05,0,0.25,50.67,44.42,50.55,42.37,43.13,3.24,0.23,3.02,0.24,48.92,54.82,46.83,46.91,3.33,0.23,2.36,0.23,48.5,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLB,addison,c,addison4300dc,87247-97055,D,c,Calen Addison,addison,7.542307927,52,4300,MIN@CBJ,MIN,CBJ,,,,,,D/UTIL,addison4300dc,3200
tanev4000dc,61.05,Chris Tanev,4000,D,0,CGY,VGK-LBrossoit,7.68,9.7,5.7,0.1,1.9,2,0,0,0,-2.2,44,2,1,3.1,3.5,114,6.5,39,140,7,-1,59,13,28,103,7.6,50,30,20,10,0.03,0.22,0.26,20.05,0.78,0.99,1.43,0.69,0.03,2.1,3.09,17.06,12.33,12.76,0,0.01,0.27,0.04,0.05,0.75,0,0,0.03,0.21,0.28,0,0.85,0,0.44,0.44,18.89,1.4,0.78,0.88,0.89,0,1.22,2,20,8.11,0,0,0.18,0,23.43,2.57,1,1.57,1.17,0,21.31,0.13,0,0,54.12,52.58,47.79,39.49,50.19,3.11,0.21,2.34,0.24,60.45,50.89,34.82,49.33,3.09,0.21,2,0.22,50.6,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,tanev,c,tanev4000dc,87247-12291,D,c,Chris Tanev,tanev,6.860416412,48,4000,CGY@VGK,CGY,VGK,,,,,,D/UTIL,tanev4000dc,#N/A
zadorov3600dn,60.4,Nikita Zadorov,3600,D,0,CGY,VGK-LBrossoit,5.78,7.4,4.2,-0.94,1.6,3,0,0,0,-3.5,63,2,1,3.1,3.5,114,6.5,39,140,6.1,-1,61,25,37,103,4.9,50,50,20,10,0.09,0.16,0.25,18.53,0.81,1.54,2.15,0.72,0.06,0.87,2.41,18.47,12.33,13.64,0,0.01,0.25,0.02,0.05,0.4,0,0,0.09,0.15,1.14,0,1,0.09,0.09,0.18,20.23,0.53,1.09,2.1,0.52,0.08,1.09,2.18,22.18,13.27,0,0,0.1,0,22.29,2.57,1.29,1.29,2.5,0,19.13,0.07,0,0,54.12,52.58,47.79,39.49,50.19,3.11,0.21,2.34,0.24,60.45,50.89,34.82,49.33,3.09,0.21,2,0.22,50.6,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,zadorov,n,zadorov3600dn,87247-42994,D,n,Nikita Zadorov,zadorov,6.546551935,58,3600,CGY@VGK,CGY,VGK,,,,,,D/UTIL,zadorov3600dn,#N/A
jokiharju3900dh,60.1,Henri Jokiharju,3900,D,0,BUF,TB-AVasilevskiy,5.7,7.3,4.1,-1.67,1.5,1,0,0,0,-1.2,68,1,2,2.9,4.3,182,7,19,198,6.6,-0.6,47,17,20,85,6.9,77,22,44,9,0.02,0.26,0.28,21.49,0.78,1.45,1.79,0.81,0.01,1.16,2.6,15.96,15.54,12.07,0,0.07,0.83,0.13,0.16,0.78,0,0,0.02,0.19,0.45,0,1.32,0,0.4,0.4,20.91,1.15,1.5,2,0.75,0,0.7,2.2,18.4,14.8,0,0,0.28,0,19.2,2.2,1.8,0.4,2.4,0,19.74,0.17,0,0,45.44,44.88,43.76,41.98,44.96,3.17,0.25,3.27,0.2,45.2,45.27,41.9,52,2.7,0.15,2.64,0.14,54.5,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TB,jokiharju,h,jokiharju3900dh,87247-81999,D,h,Henri Jokiharju,jokiharju,6.278787786,33,3900,BUF@TB,BUF,TB,,,,,,D/UTIL,jokiharju3900dh,3000
fabbro3700dd,59.95,Dante Fabbro,3700,D,0,NAS,SJ-JReimer,6.17,7.9,4.5,-0.77,1.7,3,0,0,0,-4,68,0,2,3.2,3,-120,6,54,-134,6.3,-1.3,57,15,30,88,3.7,55,44,11,9,0.04,0.2,0.23,17.2,0.8,1.25,1.74,0.72,0.03,1.6,2.85,14.79,15.15,10.89,0,0,0.12,0,0,0,0,0,0.04,0.2,0.52,0,0.9,0,0,0,15.44,0,1.22,1.78,0.69,0,1.11,2.33,12.33,12.44,0,0,0.02,0,10.17,1.67,0.67,1,1.5,0,15.15,0,0,0,48.64,44.94,48.07,47.27,43.78,3.29,0.21,2.94,0.16,48.78,51.5,43.33,49.4,2.67,0.21,3.1,0.13,50.67,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SJ,fabbro,d,fabbro3700dd,87247-70915,D,d,Dante Fabbro,fabbro,5.615384615,52,3700,NSH@SJ,NSH,SJ,,,,,,D/UTIL,fabbro3700dd,2800
