RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master.1,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
marchessault6000wj,80.6,J. Marchessault,6000,W,0,VGK,EDM-SSkinner,12.26,15.4,9.1,1.29,2.0,1,1,7,1,-1.5,94,0,2,3.0,4.1,159,7.0,27,145,13.1,0.8,62,27,30,88,13.7,69,23,30,13,0.35,0.46,0.8,17.23,2.79,3.12,4.24,0.74,0.11,0.22,3.35,14.37,13.09,10.76,0.1,0.1,2.28,0.64,0.9,0.71,0.0,0.0,0.25,0.36,0.23,0.04,2.93,0.43,0.5,0.93,17.17,3.25,2.57,3.69,0.7,0.17,0.21,2.79,14.46,16.92,0.07,0.07,1.78,0.69,13.86,2.57,2.43,0.14,3.57,0.71,16.11,2.09,0.14,0.14,43.24,48.7,44.53,49.82,47.23,2.48,0.21,3.45,0.22,44.25,39.45,57.42,44.91,2.23,0.21,3.17,0.24,42.0,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,marchessault,j,marchessault6000wj,88390-37968,W,j,Jonathan Marchessault,marchessault,12.828788063742898,66.0,6000,VGK@EDM,VGK,EDM,,,,,,W/UTIL,marchessault6000wj,5600
terry6500wt,80.16,Troy Terry,6500,W,0,ANA,STL-JBinnington,13.68,17.2,10.2,1.73,2.1,2,2,3,0,-0.6,45,0,2,3.0,3.7,130,6.5,25,135,13.4,0.5,61,25,26,88,11.7,66,25,33,12,0.34,0.51,0.85,19.46,2.62,2.81,4.17,0.67,0.12,0.4,3.21,14.12,15.56,10.35,0.05,0.1,2.63,0.55,0.85,0.65,0.0,0.0,0.29,0.41,0.35,0.0,2.32,0.46,0.38,0.85,18.89,2.7,1.85,2.5,0.74,0.25,0.23,2.08,11.75,13.0,0.0,0.0,2.33,0.42,10.29,2.0,1.71,0.29,2.29,0.43,18.23,1.55,0.0,0.0,43.26,40.72,48.45,54.1,40.37,2.71,0.17,2.41,0.22,37.0,48.0,54.0,39.31,2.42,0.21,2.62,0.21,39.0,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STL,terry,t,terry6500wt,88390-82912,W,t,Troy Terry,terry,12.687692495492788,65.0,6500,STL@ANH,ANH,STL,,,,,,W/UTIL,terry6500wt,5300
nylander8500ww,79.59,William Nylander,8500,W,0,TOR,CAR-PKochetkov,13.85,17.4,10.3,-2.0,1.6,2,1,13,1,-2.4,29,1,2,2.8,3.3,123,6.0,47,125,17.5,2.1,75,34,17,98,11.9,41,8,33,12,0.53,0.63,1.15,18.4,3.75,3.41,4.8,0.71,0.15,0.38,3.79,14.29,12.68,10.87,0.16,0.23,3.71,0.88,1.27,0.69,0.0,0.0,0.36,0.4,0.33,0.02,2.39,0.25,0.67,0.92,18.86,2.93,2.67,4.36,0.61,0.09,0.67,3.33,15.27,15.09,0.0,0.33,2.91,0.45,15.71,3.71,2.86,0.86,4.86,1.14,19.59,2.7,0.0,0.29,39.09,45.56,36.32,43.83,52.63,3.16,0.26,3.24,0.19,42.82,31.83,49.09,58.0,2.36,0.31,2.33,0.07,58.71,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,nylander,w,nylander8500ww,88390-59276,W,w,William Nylander,nylander,17.535211267605632,71.0,8500,TOR@CAR,TOR,CAR,,,,,,W/UTIL,nylander8500ww,7100
necas6900wm,79.31,Martin Necas,6900,W,0,CAR,TOR-MMurray,14.15,17.7,10.6,1.42,2.1,1,1,10,0,-1.8,23,1,2,3.3,2.8,-145,6.0,53,-145,12.5,0.3,64,29,34,100,15.4,83,33,16,12,0.3,0.48,0.78,17.56,2.67,2.74,3.95,0.69,0.11,0.24,2.97,15.2,10.6,11.46,0.09,0.16,2.73,0.48,0.8,0.61,0.01,0.01,0.21,0.31,0.39,0.0,3.05,0.31,0.69,1.0,17.67,3.4,2.85,4.08,0.7,0.11,0.31,3.15,15.33,7.75,0.15,0.38,2.83,0.58,15.71,2.71,2.57,0.14,4.0,0.43,16.99,2.35,0.14,0.0,52.61,52.63,43.83,36.32,45.56,3.13,0.19,3.1,0.23,58.0,49.09,31.83,42.82,2.75,0.27,3.0,0.24,41.86,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,necas,m,necas6900wm,88390-82045,W,m,Martin Necas,necas,14.428571428571429,70.0,6900,TOR@CAR,CAR,TOR,,,,,,W/UTIL,necas6900wm,5400
bratt6700wj,77.82,Jesper Bratt,6700,W,0,NJD,OTT-MSogaard,12.22,15.4,9.1,-0.12,1.8,2,2,12,0,-1.0,18,2,1,3.9,2.8,-202,6.5,56,-175,13.1,-0.5,66,27,28,90,12.5,46,23,53,13,0.39,0.45,0.84,17.59,2.86,2.52,3.62,0.7,0.16,0.34,2.85,15.88,12.13,11.79,0.09,0.15,2.84,0.43,0.62,0.7,0.0,0.0,0.3,0.3,0.07,0.02,2.75,0.5,0.21,0.71,16.62,2.56,3.07,3.85,0.8,0.16,0.14,3.21,16.54,12.69,0.07,0.0,2.38,0.38,15.5,3.5,3.25,0.25,4.0,0.38,16.18,2.29,0.0,0.0,50.44,50.5,44.6,44.59,45.28,2.76,0.19,3.53,0.19,56.23,43.86,46.15,45.86,2.15,0.25,3.67,0.16,44.38,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,bratt,j,bratt6700wj,88390-80369,W,j,Jesper Bratt,bratt,13.694444444444445,72.0,6700,OTT@NJ,NJ,OTT,,,,,,W/UTIL,bratt6700wj,5100
pavelski6900wj,76.26,Joe Pavelski,6900,W,0,DAL,VAN-TDemko,14.98,18.8,11.2,2.25,2.2,1,1,9,0,-2.6,79,0,2,3.9,2.8,-197,6.5,81,-195,13.6,0.4,74,27,25,98,18.0,84,61,15,13,0.28,0.62,0.9,18.12,2.98,2.38,3.38,0.7,0.12,0.86,3.23,15.27,13.08,11.21,0.12,0.18,2.85,0.69,1.01,0.68,0.0,0.01,0.15,0.43,0.1,0.0,2.56,0.5,0.71,1.21,17.75,4.09,2.64,3.62,0.73,0.19,0.5,3.14,12.69,11.54,0.21,0.29,3.38,0.92,12.14,3.14,2.57,0.57,3.0,1.0,17.89,3.05,0.29,0.29,45.77,47.06,45.21,47.45,42.21,2.95,0.23,3.0,0.28,46.92,46.0,46.75,39.33,3.31,0.28,3.08,0.15,38.14,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,pavelski,j,pavelski6900wj,88390-8615,W,j,Joe Pavelski,pavelski,13.843055725097656,72.0,6900,VAN@DAL,DAL,VAN,,,,,,W/UTIL,pavelski6900wj,6200
zucker5000wj,76.07,Jason Zucker,5000,W,0,PIT,WAS-DKuemper,10.98,13.8,8.1,1.96,2.2,2,2,18,0,-1.1,92,0,2,3.5,3.1,-135,6.5,76,-145,10.5,0.3,50,27,36,96,14.9,80,53,20,15,0.31,0.28,0.59,15.2,2.33,2.41,3.41,0.71,0.13,0.37,2.78,14.57,12.81,11.2,0.02,0.08,1.38,0.18,0.32,0.58,0.0,0.0,0.29,0.19,0.6,0.0,3.05,0.6,0.07,0.67,15.99,2.51,3.6,4.73,0.76,0.17,0.33,3.93,16.6,12.07,0.0,0.07,1.65,0.27,18.13,4.75,4.13,0.63,5.38,0.5,16.34,1.73,0.0,0.13,51.21,51.63,46.01,47.03,46.79,3.3,0.21,2.73,0.17,58.0,46.67,43.6,44.75,3.2,0.21,3.25,0.13,47.0,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,zucker,j,zucker5000wj,88390-21686,W,j,Jason Zucker,zucker,11.102898196897645,69.0,5000,WSH@PIT,PIT,WSH,,,,,,W/UTIL,zucker5000wj,4500
debrincat7000wa,75.91,Alex DeBrincat,7000,W,0,OTT,NJD-VVanecek,13.66,17.1,10.2,0.74,2.0,2,1,8,1,-2.1,37,0,2,2.8,3.9,166,6.5,44,150,14.4,0.3,71,29,26,88,12.5,64,21,35,14,0.31,0.55,0.87,19.65,2.66,3.27,4.29,0.76,0.1,0.4,3.67,14.32,13.98,10.6,0.12,0.22,4.04,1.0,1.29,0.78,0.0,0.0,0.19,0.33,0.36,0.01,2.63,0.27,0.47,0.73,18.28,2.4,3.0,3.8,0.79,0.09,0.33,3.33,13.47,13.73,0.07,0.27,3.61,0.87,13.88,3.25,2.88,0.38,3.63,1.13,19.56,3.57,0.0,0.25,46.14,45.28,44.59,44.6,50.5,3.6,0.24,2.94,0.18,45.86,46.15,43.86,56.23,3.6,0.2,2.31,0.13,53.5,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJD,debrincat,a,debrincat7000wa,88390-73885,W,a,Alex DeBrincat,debrincat,13.90972222222222,72.0,7000,OTT@NJ,OTT,NJ,,,,,,W/UTIL,debrincat7000wa,5700
giroux7600wc,75.11,Claude Giroux,7600,W,0,OTT,NJD-VVanecek,11.95,15.0,8.9,-2.14,1.6,1,2,13,0,-1.2,3,0,2,2.8,3.9,166,6.5,44,150,14.1,1.4,70,34,28,100,15.5,71,42,28,14,0.34,0.66,1.0,18.46,3.25,2.6,3.57,0.73,0.13,0.28,2.88,16.59,12.05,12.27,0.09,0.24,2.92,0.48,0.77,0.63,0.0,0.01,0.25,0.4,0.36,0.0,2.85,0.33,0.8,1.13,18.47,3.67,2.87,3.67,0.78,0.12,0.13,3.0,16.47,11.07,0.07,0.2,2.23,0.47,17.25,3.5,3.38,0.13,4.13,0.25,19.58,2.59,0.0,0.25,46.14,45.28,44.59,44.6,50.5,3.6,0.24,2.94,0.18,45.86,46.15,43.86,56.23,3.6,0.2,2.31,0.13,53.5,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJD,giroux,c,giroux7600wc,88390-8556,W,c,Claude Giroux,giroux,14.1875,72.0,7600,OTT@NJ,OTT,NJ,,,,,,W/UTIL,giroux7600wc,5500
saad4100wb,74.9,Brandon Saad,4100,W,0,STL,ANA-JGibson,11.14,14.0,8.2,3.87,2.7,2,2,5,0,1.1,68,1,2,3.7,3.0,-155,6.5,75,-155,9.1,1.4,59,28,28,97,9.8,75,33,25,12,0.26,0.25,0.52,16.62,1.88,1.87,2.42,0.77,0.14,0.44,2.31,11.28,12.91,8.38,0.04,0.03,1.86,0.34,0.39,0.88,0.02,0.02,0.2,0.2,0.15,0.03,2.26,0.15,0.38,0.54,16.43,1.97,1.77,2.0,0.88,0.09,0.85,2.62,9.54,14.15,0.0,0.08,2.09,0.31,9.0,2.57,2.0,0.57,2.0,0.43,16.48,1.99,0.0,0.0,47.44,40.37,54.1,48.45,40.72,3.02,0.24,3.17,0.27,39.31,54.0,48.0,37.0,3.23,0.17,2.67,0.31,36.14,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,saad,b,saad4100wb,88390-15280,W,b,Brandon Saad,saad,8.144615760216347,65.0,4100,STL@ANH,STL,ANH,,,,,,W/UTIL,saad4100wb,3200
rust5000wb,74.57,Bryan Rust,5000,W,0,PIT,WAS-DKuemper,12.62,15.9,9.4,3.6,2.5,1,2,13,0,-2.2,92,0,2,3.5,3.1,-135,6.5,76,-145,10.9,-0.7,55,25,43,96,10.1,53,20,40,15,0.22,0.35,0.57,18.27,1.87,2.66,3.89,0.68,0.08,0.56,3.22,15.28,13.05,11.58,0.04,0.09,2.44,0.38,0.71,0.53,0.0,0.01,0.18,0.24,0.33,0.02,2.69,0.21,0.21,0.43,18.29,1.41,2.64,3.79,0.7,0.08,0.93,3.57,17.0,11.86,0.0,0.07,1.64,0.21,21.0,3.75,3.0,0.75,4.38,0.88,19.56,1.72,0.0,0.13,51.21,51.63,46.01,47.03,46.79,3.3,0.21,2.73,0.17,58.0,46.67,43.6,44.75,3.2,0.21,3.25,0.13,47.0,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,rust,b,rust5000wb,88390-54477,W,b,Bryan Rust,rust,10.599999656139964,71.0,5000,WSH@PIT,PIT,WSH,,,,,,W/UTIL,rust5000wb,4500
marner8300wm,73.17,Mitch Marner,8300,W,0,TOR,CAR-PKochetkov,15.22,19.1,11.4,-0.24,1.8,1,1,7,0,-3.8,23,1,2,2.8,3.3,123,6.0,47,125,17.8,2.0,83,31,14,98,22.8,91,58,8,12,0.4,0.93,1.33,21.38,3.73,2.68,3.66,0.73,0.15,0.57,3.25,14.48,12.08,10.59,0.09,0.36,3.72,0.74,0.97,0.76,0.05,0.02,0.26,0.55,0.33,0.02,2.49,0.67,1.08,1.75,22.25,4.72,2.75,3.18,0.86,0.24,0.75,3.5,15.45,14.64,0.17,0.25,2.85,0.55,14.14,3.43,2.43,1.0,2.71,0.43,22.68,2.65,0.14,0.29,39.09,45.56,36.32,43.83,52.63,3.16,0.26,3.24,0.19,42.82,31.83,49.09,58.0,2.36,0.31,2.33,0.07,58.71,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,marner,m,marner8300wm,88390-66683,W,m,Mitchell Marner,marner,17.161971830985916,71.0,8300,TOR@CAR,TOR,CAR,,,,,,W/UTIL,marner8300wm,6800
batherson6300wd,72.92,Drake Batherson,6300,W,0,OTT,NJD-VVanecek,13.09,16.4,9.7,1.53,2.1,2,1,19,0,-2.1,62,0,2,2.8,3.9,166,6.5,44,150,12.7,0.0,69,24,26,89,12.3,78,21,21,14,0.29,0.47,0.76,18.61,2.45,2.94,4.27,0.69,0.1,0.4,3.34,14.19,13.42,10.76,0.17,0.16,3.75,0.81,1.14,0.71,0.0,0.0,0.11,0.31,0.48,0.0,2.82,0.27,0.33,0.6,18.78,1.92,3.6,4.87,0.74,0.07,0.47,4.07,14.73,15.67,0.2,0.07,3.57,1.4,14.0,4.38,3.75,0.63,5.13,2.25,19.81,3.73,0.25,0.0,46.14,45.28,44.59,44.6,50.5,3.6,0.24,2.94,0.18,45.86,46.15,43.86,56.23,3.6,0.2,2.31,0.13,53.5,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJD,batherson,d,batherson6300wd,88390-82190,W,d,Drake Batherson,batherson,13.169444613986546,72.0,6300,OTT@NJ,OTT,NJ,,,,,,W/UTIL,batherson6300wd,5300
jarvis4800ws,72.21,Seth Jarvis,4800,W,0,CAR,TOR-MMurray,10.21,12.9,7.5,1.58,2.1,2,2,9,0,-2.4,62,1,2,3.3,2.8,-145,6.0,53,-145,9.7,0.9,61,30,39,100,4.9,25,0,75,12,0.23,0.33,0.56,15.74,2.13,2.18,3.08,0.71,0.1,0.45,2.63,13.94,10.33,10.59,0.02,0.05,2.05,0.38,0.61,0.63,0.01,0.0,0.2,0.28,0.2,0.0,2.08,0.0,0.15,0.15,17.07,0.53,2.08,3.83,0.54,0.0,0.38,2.46,18.09,11.09,0.0,0.0,1.43,0.33,17.86,2.29,2.14,0.14,3.86,0.29,17.74,1.38,0.0,0.0,52.61,52.63,43.83,36.32,45.56,3.13,0.19,3.1,0.23,58.0,49.09,31.83,42.82,2.75,0.27,3.0,0.24,41.86,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,jarvis,s,jarvis4800ws,88390-146131,W,s,Seth Jarvis,jarvis,9.028571428571428,70.0,4800,TOR@CAR,CAR,TOR,,,,,,W/UTIL,jarvis4800ws,3800
wilson5000wt,72.08,Tom Wilson,5000,W,0,WAS,PIT-CDesmith,10.33,13.0,7.6,1.31,2.1,1,2,8,0,1.1,95,0,2,3.1,3.5,115,6.5,24,125,10.3,0.5,28,15,15,96,11.9,75,33,25,12,0.33,0.24,0.57,16.64,2.06,2.07,2.6,0.8,0.16,0.81,2.88,11.97,11.15,8.85,0.1,0.02,1.69,0.35,0.68,0.52,0.0,0.0,0.24,0.21,1.52,0.0,2.7,0.31,0.46,0.77,18.37,2.52,2.23,2.83,0.79,0.14,1.08,3.31,12.58,13.5,0.08,0.08,1.48,0.42,12.43,3.57,2.29,1.29,2.86,0.57,19.46,2.03,0.14,0.14,46.02,46.79,47.03,46.01,51.63,3.17,0.22,3.04,0.22,44.75,43.6,46.67,58.0,3.17,0.29,3.0,0.22,59.38,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,wilson,t,wilson5000wt,88390-23226,W,t,Tom Wilson,wilson,10.949999491373696,24.0,5000,WSH@PIT,WSH,PIT,,,,,,W/UTIL,wilson5000wt,4700
teravainen5300wt,71.75,Teuvo Teravainen,5300,W,0,CAR,TOR-MMurray,11.82,14.9,8.8,2.21,2.2,1,1,4,0,-1.8,29,1,2,3.3,2.8,-145,6.0,53,-145,10.5,0.2,58,23,32,100,9.0,41,16,58,12,0.23,0.45,0.67,16.54,2.43,2.2,2.97,0.74,0.1,0.26,2.46,11.49,9.11,8.82,0.08,0.12,2.55,0.65,0.91,0.72,0.02,0.03,0.13,0.29,0.22,0.0,2.58,0.31,0.23,0.54,16.95,1.91,1.85,2.42,0.76,0.17,0.08,1.92,13.17,7.0,0.15,0.0,2.08,0.5,12.43,1.43,1.29,0.14,1.57,0.43,16.98,1.99,0.0,0.0,52.61,52.63,43.83,36.32,45.56,3.13,0.19,3.1,0.23,58.0,49.09,31.83,42.82,2.75,0.27,3.0,0.24,41.86,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,teravainen,t,teravainen5300wt,88390-43178,W,t,Teuvo Teravainen,teravainen,9.431667073567708,60.0,5300,TOR@CAR,CAR,TOR,,,,,,W/UTIL,teravainen5300wt,3900
marchenko4400wk,70.9,Kirill Marchenko,4400,W,0,CLB,MTL-SMontembeault,11.58,14.6,8.6,3.73,2.6,1,1,13,0,0.0,96,2,1,3.0,3.7,134,6.5,27,-105,9.8,1.4,52,31,47,44,7.9,50,16,50,12,0.38,0.06,0.45,15.56,1.74,2.04,2.98,0.69,0.19,0.7,2.74,11.42,13.0,8.04,0.13,0.02,2.34,0.49,0.74,0.66,0.0,0.0,0.26,0.04,0.21,0.0,2.79,0.31,0.15,0.46,17.84,1.55,2.31,3.62,0.64,0.13,0.85,3.15,13.0,13.17,0.0,0.08,3.26,0.46,14.86,3.86,3.0,0.86,4.71,1.71,18.47,3.33,0.0,0.0,51.42,44.76,49.09,52.04,41.01,2.63,0.2,3.26,0.27,47.38,55.57,59.77,39.36,2.62,0.32,2.64,0.32,39.43,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,marchenko,k,marchenko4400wk,88390-169861,W,k,Kirill Marchenko,marchenko,9.472916920979818,48.0,4400,CBJ@MON,CBJ,MON,,,,,,W/UTIL,marchenko4400wk,4200
dorofeyev4600wp,70.75,Pavel Dorofeyev,4600,W,0,VGK,EDM-SSkinner,8.82,11.2,6.5,0.58,1.9,2,2,2,0,-1.4,68,0,2,3.0,4.1,159,7.0,27,145,13.4,1.0,12,8,2,50,15.6,46,30,0,13,0.57,0.29,0.86,13.45,3.84,2.43,3.0,0.81,0.24,0.43,2.86,9.0,11.86,7.0,0.14,0.14,1.19,0.43,0.71,0.6,0.0,0.0,0.43,0.14,0.57,0.0,2.49,0.67,0.33,1.0,14.21,4.22,2.67,3.33,0.8,0.25,0.33,3.0,9.67,12.5,0.17,0.17,1.39,0.5,9.67,3.0,2.67,0.33,3.33,0.83,14.21,1.39,0.17,0.17,43.24,48.7,44.53,49.82,47.23,2.48,0.21,3.45,0.22,44.25,39.45,57.42,44.91,2.23,0.21,3.17,0.24,42.0,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,dorofeyev,p,dorofeyev4600wp,88390-146741,W,p,Pavel Dorofeyev,dorofeyev,11.48888905843099,9.0,4600,VGK@EDM,VGK,EDM,,,,,,W/UTIL,dorofeyev4600wp,3700
oshie5600wt,69.78,T.J. Oshie,5600,W,0,WAS,PIT-CDesmith,10.73,13.5,7.9,0.54,1.9,3,1,4,0,-2.7,84,0,2,3.1,3.5,115,6.5,24,125,11.3,1.5,48,28,31,95,12.2,75,33,25,12,0.36,0.25,0.61,17.15,2.13,2.27,3.25,0.7,0.16,0.66,2.94,10.88,12.28,7.89,0.18,0.05,3.31,0.76,1.12,0.68,0.0,0.0,0.18,0.19,0.87,0.0,1.81,0.54,0.54,1.08,16.57,3.91,1.54,2.67,0.58,0.35,0.38,1.92,10.67,12.42,0.23,0.0,2.95,0.58,11.71,2.14,1.71,0.43,2.86,0.71,16.76,3.29,0.14,0.0,46.02,46.79,47.03,46.01,51.63,3.17,0.22,3.04,0.22,44.75,43.6,46.67,58.0,3.17,0.29,3.0,0.22,59.38,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,oshie,t,oshie5600wt,88390-8635,W,t,T.J. Oshie,oshie,10.826785496303014,56.0,5600,WSH@PIT,WSH,PIT,,,,,,W/UTIL,oshie5600wt,5000
harveypinard5300wr,68.63,R. Harvey-Pinard,5300,W,0,MTL,CLB-EMerzlikins,12.61,15.8,9.4,3.0,2.4,1,1,11,0,0.9,94,0,2,3.7,3.0,-157,6.5,73,-115,11.0,2.3,59,29,37,27,8.6,53,15,46,13,0.31,0.17,0.48,17.05,1.69,1.59,2.21,0.72,0.2,1.79,3.38,11.04,14.46,7.68,0.07,0.0,1.67,0.24,0.45,0.54,0.03,0.0,0.21,0.17,0.28,0.0,2.1,0.14,0.07,0.21,19.0,0.66,1.57,2.21,0.71,0.09,2.21,3.79,11.38,15.31,0.0,0.0,2.5,0.29,10.86,2.86,1.0,1.86,1.86,0.29,18.56,2.13,0.0,0.0,48.38,41.01,52.04,49.09,44.76,2.86,0.17,2.86,0.24,39.36,59.77,55.57,47.38,2.5,0.17,2.38,0.32,52.71,3/25/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLB,harveypinard,r,harveypinard5300wr,88390-97079,W,r,Rafael Harvey-Pinard,harveypinard,10.87857164655413,28.0,5300,CBJ@MON,MON,CBJ,,,,,,W/UTIL,harveypinard5300wr,4900
