RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
pavelski6300wj,77.03,Joe Pavelski,6300,W,0,DAL,ARI-CIngram,15.41,19.3,11.5,3.85,2.4,1,1,17,0,-0.7,95,1,2,3.8,1.9,-415,5.5,74,-390,13.2,-0.2,73,24,26,97,8.1,44,55,11,9,0.24,0.62,0.86,18.3,2.82,2.36,3.46,0.68,0.1,0.91,3.27,15.32,13.61,11.36,0.11,0.18,2.85,0.65,1,0.65,0,0,0.12,0.44,0.14,0,3.05,0,0.33,0.33,19.59,1.01,2.22,3.5,0.63,0,1.11,3.33,16.78,14,0,0.11,3.6,0.78,17,3.17,2.5,0.67,3.8,1.67,20.03,3.74,0,0.17,50.71,46.29,49.54,47.77,38.63,2.94,0.22,3.51,0.25,53.38,49.5,50.63,43.1,3.44,0.06,3.8,0.21,44,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,pavelski,j,pavelski6300wj,87465-8615,W,j,Joe Pavelski,pavelski,12.91500041,60,6300,ARI@DAL,DAL,ARI,,,,,,W/UTIL,pavelski6300wj,6000
nugenthopkins7800wr,76.38,R. Nugent-Hopkins,7800,W,0,EDM,TOR-ISamsonov,15.14,19,11.3,0.66,1.9,1,1,4,0,-2.4,26,0,2,3.6,3.6,-107,7,27,105,14.7,1.4,57,27,31,105,15.9,63,36,45,11,0.4,0.64,1.04,19.67,3.17,2.27,3.01,0.76,0.18,0.55,2.82,12.09,12.72,9.18,0.13,0.4,3.75,0.64,0.88,0.73,0.03,0.02,0.24,0.22,0.51,0.03,2.47,0.55,0.55,1.09,20.95,3.12,2.55,3.45,0.74,0.21,0.36,2.91,14,12,0.27,0.36,3.53,0.73,15.57,2.14,1.86,0.29,2.86,0.29,21.52,3.06,0.14,0.57,49.04,47.76,43.18,44.69,46.95,3.26,0.31,3.08,0.22,49.1,48.33,37.6,50.89,3.18,0.31,2.11,0,49.17,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,nugenthopkins,r,nugenthopkins7800wr,87465-14563,W,r,Ryan Nugent-Hopkins,nugenthopkins,16.0442625,61,7800,TOR@EDM,EDM,TOR,,,,,,W/UTIL,nugenthopkins7800wr,6300
sheary4000wc,74.67,Conor Sheary,4000,W,0,WAS,ANA-JGibson,10.33,13,7.6,3.26,2.6,3,2,7,0,2.7,94,0,3,3.9,2.8,-200,6.5,79,-190,8.9,0.2,61,27,36,95,3.2,11,88,0,9,0.2,0.33,0.53,15.64,2.03,1.89,2.62,0.72,0.11,0.51,2.4,12.65,13.21,9.49,0.03,0.07,1.18,0.11,0.2,0.56,0.02,0,0.15,0.26,0.23,0.03,2.18,0,0,0,15.58,0,1.44,1.89,0.76,0,0.56,2,10.89,12.22,0,0,1.14,0,11.29,1.71,1.14,0.57,1.71,0.14,15.87,1.15,0,0,54.33,46.5,53.16,46.23,41.93,3.16,0.24,3.23,0.27,48.44,62.4,48.44,35,3,0.26,3.64,0.25,33.67,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,sheary,c,sheary4000wc,87465-58877,W,c,Conor Sheary,sheary,8.559677616,62,4000,WSH@ANH,WSH,ANH,,,,,,W/UTIL,sheary4000wc,3600
necas7000wm,73.93,Martin Necas,7000,W,0,CAR,VGK-AHill,11.85,14.9,8.8,-1.07,1.7,2,1,7,0,-1.3,85,0,4,3,2.6,-145,5.5,73,-140,11.4,-0.3,58,27,39,99,10.6,42,57,14,7,0.28,0.39,0.68,17.39,2.35,2.63,3.8,0.69,0.11,0.21,2.83,15.04,10.94,11.17,0.08,0.11,2.56,0.45,0.76,0.59,0.01,0.01,0.2,0.27,0.39,0,2.46,0.25,0.5,0.75,15.85,2.84,2,3.75,0.53,0.13,0.38,2.38,14.5,10.88,0.13,0,1.65,0.5,14.17,2.5,2,0.5,4.17,1.33,15.94,1.89,0.17,0,52.93,52.46,47.98,36.72,49.86,3.13,0.18,2.36,0.24,58.13,47.63,37.63,49.63,2.25,0.17,2.56,0.17,48.8,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,necas,m,necas7000wm,87465-82045,W,m,Martin Necas,necas,14.23620711,58,7000,CAR@VGK,CAR,VGK,,,,,,W/UTIL,necas7000wm,6400
terry6700wt,73.4,Troy Terry,6700,W,0,ANA,WAS-DKuemper,13.18,16.5,9.8,0.84,2,2,1,4,0,-3.5,40,0,2,2.8,3.9,167,6.5,21,160,13.7,0.8,60,26,25,87,14.6,27,9,9,11,0.33,0.53,0.86,19.61,2.63,2.94,4.38,0.67,0.11,0.41,3.34,14.65,15.74,10.83,0.06,0.1,2.73,0.54,0.85,0.64,0,0,0.27,0.43,0.3,0,2.3,0.75,0.25,1,14.64,4.1,2,2.5,0.8,0.38,0.25,2.25,7,11,0,0,2.94,0.5,8.67,2.67,2.33,0.33,3,1,18.71,3.92,0,0,42.45,41.93,46.23,53.16,46.5,2.81,0.17,2.71,0.18,35,48.44,62.4,48.44,2.91,0.16,3.11,0.14,50.57,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WAS,terry,t,terry6700wt,87465-82912,W,t,Troy Terry,terry,13.16851807,54,6700,WSH@ANH,ANH,WSH,,,,,,W/UTIL,terry6700wt,5400
vatrano5700wf,73.17,Frank Vatrano,5700,W,0,ANA,WAS-DKuemper,11.08,14,8.2,0.69,1.9,3,2,3,0,-1.8,77,0,2,2.8,3.9,167,6.5,21,160,11.2,2.3,68,36,29,106,12.9,63,36,45,11,0.27,0.28,0.55,15.96,2.07,2.62,3.39,0.77,0.1,0.8,3.42,11.99,14.93,9.18,0.05,0.05,1.24,0.28,0.36,0.77,0,0,0.23,0.24,0.59,0.03,2.16,0.36,0.36,0.73,15.54,2.82,2.45,3.09,0.79,0.15,1,3.45,9.82,17.18,0.09,0.18,1.46,0.73,10.14,3.29,2.57,0.71,3.14,0.86,15.72,1.69,0.14,0.14,42.45,41.93,46.23,53.16,46.5,2.81,0.17,2.71,0.18,35,48.44,62.4,48.44,2.91,0.16,3.11,0.14,50.57,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WAS,vatrano,f,vatrano5700wf,87465-61549,W,f,Frank Vatrano,vatrano,11.10491843,61,5700,WSH@ANH,ANH,WSH,,,,,,W/UTIL,vatrano5700wf,4900
marchessault6400wj,72.59,J. Marchessault,6400,W,0,VGK,CAR-FAndersen,11.19,14.1,8.3,-0.56,1.7,1,2,12,1,-2.9,81,0,2,2.6,3,122,5.5,27,120,13.3,0.8,62,30,30,89,11,55,44,22,9,0.31,0.51,0.82,17.5,2.81,3.29,4.43,0.74,0.1,0.18,3.47,14.85,12.37,11.19,0.08,0.17,2.46,0.67,0.91,0.73,0,0,0.23,0.34,0.4,0.04,2.85,0.22,0.44,0.67,17.25,2.33,2.78,3.56,0.78,0.08,0.22,3,15.22,13.44,0,0,1.94,0.56,16.83,3.5,3.17,0.33,4,1,17.94,2.07,0,0,43.78,49.86,36.72,47.98,52.46,2.57,0.21,3.3,0.19,49.63,37.63,47.63,58.13,2.22,0.05,3,0.08,59.83,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,marchessault,j,marchessault6400wj,87465-37968,W,j,Jonathan Marchessault,marchessault,12.52036992,54,6400,CAR@VGK,VGK,CAR,,,,,,W/UTIL,marchessault6400wj,5700
lehkonen6300wa,72.5,Artturi Lehkonen,6300,W,0,COL,NJD-VVanecek,10.26,13,7.6,-1.3,1.6,1,2,10,0,-2.7,49,0,2,3.1,3,-115,6,59,-125,11.6,1,56,24,34,97,10.3,60,40,10,10,0.35,0.35,0.71,19.07,2.23,2.36,3.4,0.7,0.15,0.76,3.12,15.52,13.31,11.06,0.1,0.12,3.03,0.47,0.72,0.65,0.02,0,0.23,0.23,0.55,0.02,2.42,0.2,0.4,0.6,18.02,2,2.3,2.9,0.79,0.09,0.6,2.9,11.8,14.1,0,0.1,2.8,0.9,11.43,3.14,2.43,0.71,3.29,1.29,17.81,2.68,0,0.14,46.39,50.27,44.76,45.33,49.45,3.15,0.27,2.9,0.19,45.56,47.6,55.89,53.1,2.8,0.14,2.6,0.15,57.86,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NJD,lehkonen,a,lehkonen6300wa,87465-70483,W,a,Artturi Lehkonen,lehkonen,12.07454501,55,6300,NJ@COL,COL,NJ,,,,,,W/UTIL,lehkonen6300wa,5100
bratt7100wj,72,Jesper Bratt,7100,W,0,NJD,COL-JAnnunen,12.8,16.1,9.5,-0.32,1.8,1,1,10,0,-2,40,0,4,3,3.1,-105,6,41,105,13.6,-0.1,71,29,24,87,10.9,60,40,30,10,0.36,0.55,0.91,17.91,3.05,2.47,3.62,0.68,0.14,0.38,2.85,15.89,12.36,11.99,0.08,0.2,3.03,0.39,0.58,0.67,0,0,0.28,0.36,0.07,0.01,2.44,0.5,0.1,0.6,18.06,1.99,2.4,3.3,0.73,0.21,0.1,2.5,16.5,14.4,0.1,0.1,2.8,0.3,17.43,2.57,2.43,0.14,3.29,0.14,17.62,2.63,0,0,53.2,49.45,45.33,44.76,50.27,2.93,0.17,2.94,0.21,53.1,55.89,47.6,45.56,2.6,0.19,2.9,0.17,42.33,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,bratt,j,bratt7100wj,87465-80369,W,j,Jesper Bratt,bratt,13.96440719,59,7100,NJ@COL,NJ,COL,,,,,,W/UTIL,bratt7100wj,5800
svechnikov6900wa,70.21,Andrei Svechnikov,6900,W,0,CAR,VGK-AHill,13.62,17.1,10.2,0.89,2,1,1,18,1,-3.2,96,0,4,3,2.6,-145,5.5,73,-140,12.9,-1.3,63,23,35,99,16,71,28,42,7,0.33,0.42,0.74,17.62,2.52,3,4.66,0.64,0.11,0.26,3.26,16,10.75,12.01,0.08,0.12,2.96,0.67,1.15,0.58,0,0,0.25,0.3,0.98,0.03,2.9,0.25,1,1.25,17.3,4.33,2.63,5,0.53,0.1,0.38,3,20.13,11.75,0,0.13,2.51,0.5,22.83,2.83,2.67,0.17,5.33,1,18.03,2.45,0,0,52.93,52.46,47.98,36.72,49.86,3.13,0.18,2.36,0.24,58.13,47.63,37.63,49.63,2.25,0.17,2.56,0.17,48.8,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,svechnikov,a,svechnikov6900wa,87465-85470,W,a,Andrei Svechnikov,svechnikov,14.20344807,58,6900,CAR@VGK,CAR,VGK,,,,,,W/UTIL,svechnikov6900wa,6700
jarvis5700ws,69.54,Seth Jarvis,5700,W,0,CAR,VGK-AHill,10.5,13.2,7.8,0.11,1.8,1,2,15,0,-3.2,40,0,4,3,2.6,-145,5.5,73,-140,10.2,1.7,63,33,33,99,17.3,71,28,42,7,0.26,0.36,0.61,15.33,2.39,2.15,3,0.72,0.12,0.43,2.58,13.49,9.88,10.33,0.02,0.07,2.05,0.38,0.59,0.63,0.01,0,0.22,0.29,0.2,0,3.07,0.63,0.25,0.88,15.92,3.32,3.5,4.38,0.8,0.18,0.38,3.88,18.63,9.5,0,0,1.26,0.38,20,3.83,3.67,0.17,4.67,0.5,16.04,1.37,0,0,52.93,52.46,47.98,36.72,49.86,3.13,0.18,2.36,0.24,58.13,47.63,37.63,49.63,2.25,0.17,2.56,0.17,48.8,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,jarvis,s,jarvis5700ws,87465-146131,W,s,Seth Jarvis,jarvis,9.875861858,58,5700,CAR@VGK,CAR,VGK,,,,,,W/UTIL,jarvis5700ws,4400
bunting6100wm,69.18,Michael Bunting,6100,W,0,TOR,EDM-JCampbell,10.21,12.9,7.5,-0.96,1.7,1,2,7,0,-2.4,11,1,3,3.6,3.6,-112,7,73,-125,10.7,0.6,55,27,40,97,12.1,62,37,25,8,0.26,0.48,0.74,15.93,2.79,1.99,3.07,0.65,0.13,0.28,2.27,15.34,12.67,11.46,0.05,0.06,1.78,0.24,0.34,0.7,0,0,0.2,0.42,1.27,0.02,2.45,0.44,0.33,0.78,15.42,3.03,1.67,2.67,0.62,0.27,0.22,1.89,14.56,13.89,0.11,0.11,1.56,0.22,14,1.67,1.5,0.17,2.67,0.33,14.13,1.21,0.17,0,44.67,46.95,44.69,43.18,47.76,3.12,0.25,3.45,0.22,50.89,37.6,48.33,49.1,2.22,0.3,3.73,0.22,55,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,bunting,m,bunting6100wm,87465-66617,W,m,Michael Bunting,bunting,10.58666687,60,6100,TOR@EDM,TOR,EDM,,,,,,W/UTIL,bunting6100wm,4300
teravainen5600wt,69.08,Teuvo Teravainen,5600,W,0,CAR,VGK-AHill,10.17,12.8,7.5,-0.02,1.8,2,2,3,0,-1.3,65,0,4,3,2.6,-145,5.5,73,-140,10.5,-0.2,59,22,30,99,11,57,42,42,7,0.2,0.47,0.66,16.87,2.35,2.28,3.07,0.74,0.09,0.28,2.57,11.91,9.51,9.21,0.07,0.16,2.69,0.7,0.92,0.76,0.02,0.03,0.11,0.27,0.24,0,2.68,0.25,0.38,0.63,16.84,2.24,2.88,3.5,0.82,0.09,0.38,3.25,12.75,7.88,0,0.25,2.48,0.38,12.33,3.33,2.83,0.5,3.5,0.67,16.72,2.42,0,0.17,52.93,52.46,47.98,36.72,49.86,3.13,0.18,2.36,0.24,58.13,47.63,37.63,49.63,2.25,0.17,2.56,0.17,48.8,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,teravainen,t,teravainen5600wt,87465-43178,W,t,Teuvo Teravainen,teravainen,9.535416921,48,5600,CAR@VGK,CAR,VGK,,,,,,W/UTIL,teravainen5600wt,4600
marchment4400wm,67.83,Mason Marchment,4400,W,0,DAL,ARI-CIngram,9.58,12.1,7,1.73,2.2,2,2,6,0,-2.6,81,1,2,3.8,1.9,-415,5.5,74,-390,8.8,-1.2,42,20,50,99,5.7,33,66,0,9,0.19,0.31,0.5,15.45,1.94,2.24,3.16,0.71,0.08,0.4,2.64,13.88,12.12,10.28,0.03,0.04,1.52,0.37,0.49,0.74,0,0,0.16,0.27,1.22,0.02,2.29,0,0.33,0.33,15.59,1.27,1.56,2.75,0.57,0,0.33,1.89,15.22,13.11,0,0,1.68,0.22,15.17,1.67,1.33,0.33,2.4,0.33,15.71,1.92,0,0,50.71,46.29,49.54,47.77,38.63,2.94,0.22,3.51,0.25,53.38,49.5,50.63,43.1,3.44,0.06,3.8,0.21,44,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,marchment,m,marchment4400wm,87465-66790,W,m,Mason Marchment,marchment,8.241666667,60,4400,ARI@DAL,DAL,ARI,,,,,,W/UTIL,marchment4400wm,3700
dadonov4000we,66.04,Evgenii Dadonov,4000,W,0,DAL,ARI-CIngram,8.92,11.3,6.5,1.85,2.2,3,2,3,0,-1,40,1,2,3.8,1.9,-415,5.5,74,-390,8.4,0.7,52,23,32,88,8.1,66,22,44,9,0.19,0.33,0.53,14.82,2.15,1.64,2.18,0.75,0.12,0.5,2.14,12.21,11.65,8.71,0.04,0.06,1.82,0.21,0.26,0.8,0,0,0.15,0.27,0.28,0,2.3,0.11,0.56,0.67,15.54,2.59,1.67,2.56,0.65,0.07,0.56,2.22,12.44,13.11,0,0.22,1.61,0.22,12.71,2.14,1.71,0.43,2.57,0.14,15.64,1.49,0,0.14,50.71,46.29,49.54,47.77,38.63,2.94,0.22,3.51,0.25,53.38,49.5,50.63,43.1,3.44,0.06,3.8,0.21,44,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,dadonov,e,dadonov4000we,87465-8875,W,e,Evgenii Dadonov,dadonov,6.603773585,53,4000,ARI@DAL,DAL,ARI,,,,,,W/UTIL,dadonov4000we,2700
tippett6000wo,64.97,Owen Tippett,6000,W,0,PHI,NYR-IShesterkin,12.11,15.2,9,1.14,2,2,1,9,0,-2.8,49,0,4,2.5,3.7,190,6,8,160,10.7,1.1,50,26,33,89,11.7,50,50,30,10,0.27,0.23,0.51,15.91,1.92,2.62,3.57,0.73,0.1,0.68,3.3,12.29,12.92,9.05,0.08,0.04,2.33,0.62,0.75,0.82,0,0,0.19,0.19,0.21,0.01,2.79,0.3,0.1,0.4,17.53,1.37,3.1,4,0.78,0.1,1.4,4.5,14.2,16,0.1,0,1.59,0.5,14.5,4.5,3.67,0.83,4.5,0.67,17.64,1.74,0,0,45.09,43.03,45.39,50.06,45.08,2.89,0.13,2.77,0.21,45.1,45.45,51.7,41.73,1.7,0.12,2.82,0.32,43.71,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYR,tippett,o,tippett6000wo,87465-82049,W,o,Owen Tippett,tippett,11.47678593,56,6000,NYR@PHI,PHI,NYR,,,,,,W/UTIL,tippett6000wo,4800
smith5500wr,64.82,Reilly Smith,5500,W,0,VGK,CAR-FAndersen,10.21,12.9,7.5,0.21,1.9,2,1,9,0,-2.6,77,0,2,2.6,3,122,5.5,27,120,11.2,0,47,19,25,88,12,66,33,22,9,0.32,0.34,0.66,17.09,2.32,2.51,3.35,0.75,0.13,0.43,2.94,13.24,12.24,9.92,0.09,0.02,2.04,0.7,0.89,0.79,0.06,0,0.17,0.32,0.28,0.03,2.49,0.11,0.67,0.78,15.87,2.95,2.56,3.33,0.77,0.04,0.78,3.33,14.33,11.33,0,0,2.12,0.89,12.67,3.5,2.83,0.67,3.67,1.83,16.8,2.56,0,0,43.78,49.86,36.72,47.98,52.46,2.57,0.21,3.3,0.19,49.63,37.63,47.63,58.13,2.22,0.05,3,0.08,59.83,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,smith,r,smith5500wr,87465-21689,W,r,Reilly Smith,smith,11.35166626,60,5500,CAR@VGK,VGK,CAR,,,,,,W/UTIL,smith5500wr,4700
grant3800wd,63.22,Derek Grant,3800,W,0,ANA,WAS-DKuemper,8.35,10.6,6.1,1.67,2.2,4,2,3,0,0,71,0,2,2.8,3.9,167,6.5,21,160,8.1,0.4,37,14,19,87,7.9,63,27,27,11,0.2,0.24,0.45,14.83,1.82,1.73,2.31,0.75,0.12,0.73,2.47,9.29,13.81,6.83,0,0,0.7,0.08,0.14,0.57,0,0,0.2,0.24,0.37,0.04,1.69,0.1,0.3,0.4,16.37,1.47,1.9,2.7,0.7,0.05,0.8,2.7,10.7,15.5,0,0,1.32,0.1,10.43,3,2.14,0.86,2.86,0.29,16.87,1.88,0,0,42.45,41.93,46.23,53.16,46.5,2.81,0.17,2.71,0.18,35,48.44,62.4,48.44,2.91,0.16,3.11,0.14,50.57,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WAS,grant,d,grant3800wd,87465-13657,W,d,Derek Grant,grant,6.495999756,25,3800,WSH@ANH,ANH,WSH,,,,,,W/UTIL,grant3800wd,2900
wilson4600wt,63.07,Tom Wilson,4600,W,0,WAS,ANA-JGibson,11.99,15.1,8.9,3.75,2.6,1,2,9,0,-1.3,81,0,3,3.9,2.8,-200,6.5,79,-190,9.8,0,26,13,17,96,12.7,44,11,33,9,0.32,0.27,0.59,16.53,2.14,1.78,2.35,0.76,0.18,0.66,2.44,12,11.13,9.13,0.07,0.07,1.77,0.25,0.58,0.43,0,0,0.24,0.2,1.2,0,2.72,0.6,0.2,0.8,16.95,2.83,2,3.2,0.63,0.3,0.4,2.4,15.2,14.8,0.2,0,1.34,0.2,15.2,2.4,2,0.4,3.2,0.4,16.95,1.34,0.2,0,54.33,46.5,53.16,46.23,41.93,3.16,0.24,3.23,0.27,48.44,62.4,48.44,35,3,0.26,3.64,0.25,33.67,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,wilson,t,wilson4600wt,87465-23226,W,t,Tom Wilson,wilson,9.369231004,13,4600,WSH@ANH,WSH,ANH,,,,,,W/UTIL,wilson4600wt,3900
lafreniere4300wa,63.01,Alexis Lafreniere,4300,W,0,NYR,PHI-CHart,8.11,10.3,5.9,0.45,1.9,3,2,4,0,-1.8,81,1,3,3.7,2.5,-230,6,92,-190,7.9,0.1,60,24,37,105,10.5,63,27,36,11,0.19,0.31,0.5,14.77,2.03,1.67,2.29,0.73,0.11,0.36,2.03,12.02,11.51,8.73,0.01,0.05,1.16,0.15,0.21,0.68,0,0,0.18,0.26,0.45,0,1.83,0.45,0.18,0.64,15.2,2.53,1.82,2.64,0.69,0.25,0.55,2.36,12.82,12.36,0.09,0,1.46,0.27,13,2.14,1.71,0.43,2.57,0.29,15.22,1.65,0.14,0,47.33,45.08,50.06,45.39,43.03,2.86,0.25,2.76,0.25,41.73,51.7,45.45,45.1,2.91,0.28,2.1,0.33,46,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,lafreniere,a,lafreniere4300wa,87465-142015,W,a,Alexis Lafreniere,lafreniere,8.084745763,59,4300,NYR@PHI,NYR,PHI,,,,,,W/UTIL,lafreniere4300wa,3600
tatar4600wt,61.75,Tomas Tatar,4600,W,0,NJD,COL-JAnnunen,8.26,10.5,6,0.02,1.8,2,2,7,0,-1.5,56,0,4,3,3.1,-105,6,41,105,8.4,0,51,27,44,87,9.4,50,50,20,10,0.22,0.27,0.49,15.2,1.93,1.82,2.65,0.69,0.12,0.44,2.26,13.76,11.2,10.49,0.01,0.02,1.86,0.25,0.35,0.7,0,0,0.21,0.25,0.35,0.01,2.01,0.3,0.4,0.7,14.89,2.82,1.5,2,0.75,0.2,0.1,1.6,13.9,11.9,0,0.1,1.69,0,16.43,1.86,1.71,0.14,2.29,0,15.5,1.51,0,0,53.2,49.45,45.33,44.76,50.27,2.93,0.17,2.94,0.21,53.1,55.89,47.6,45.56,2.6,0.19,2.9,0.17,42.33,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,tatar,t,tatar4600wt,87465-9321,W,t,Tomas Tatar,tatar,9.123728607,59,4600,NJ@COL,NJ,COL,,,,,,W/UTIL,tatar4600wt,3500
palat4300wo,60.8,Ondrej Palat,4300,W,0,NJD,COL-JAnnunen,9.49,12,7,1.83,2.2,3,1,5,0,-2,93,0,4,3,3.1,-105,6,41,105,9.2,0.4,42,19,25,104,10,70,30,20,10,0.25,0.38,0.63,16.03,2.36,1.78,2.3,0.77,0.14,0.78,2.56,13.32,12.77,9.82,0,0.07,1.85,0.26,0.35,0.74,0,0.01,0.25,0.3,0.22,0.04,1.86,0.2,0.4,0.6,16.06,2.24,1.6,2.4,0.67,0.13,1.1,2.7,13,11.9,0,0.2,2.49,0.2,12.29,2.43,1.71,0.71,2.86,0.43,15.01,2.24,0,0,53.2,49.45,45.33,44.76,50.27,2.93,0.17,2.94,0.21,53.1,55.89,47.6,45.56,2.6,0.19,2.9,0.17,42.33,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,palat,o,palat4300wo,87465-15315,W,o,Ondrej Palat,palat,8.806896341,29,4300,NJ@COL,NJ,COL,,,,,,W/UTIL,palat4300wo,3800
keller7200wc,60.69,Clayton Keller,7200,W,0,ARI,DAL-JOettinger,13.04,16.4,9.7,-0.27,1.8,1,1,16,0,-2.3,85,2,1,1.9,3.8,325,5.5,26,320,14.1,1.3,59,28,23,88,21.3,90,10,70,10,0.42,0.59,1.01,20.57,2.95,2.32,3.24,0.72,0.18,0.36,2.69,12.8,15.07,9.85,0.09,0.18,3.1,0.5,0.69,0.72,0,0,0.32,0.42,0.58,0.05,2.84,0.6,1.1,1.7,20.45,4.99,2.8,4.56,0.61,0.21,0.4,3.2,16.2,13.8,0.1,0.3,3.04,0.4,17.83,3.67,3.17,0.5,5.2,1.17,20.75,2.87,0.17,0.17,46.25,38.63,47.77,49.54,46.29,2.68,0.2,2.97,0.18,43.1,50.63,49.5,53.38,2.7,0.22,2.33,0.24,51.8,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,keller,c,keller7200wc,87465-70905,W,c,Clayton Keller,keller,13.91166687,60,7200,ARI@DAL,ARI,DAL,,,,,,W/UTIL,keller7200wc,6600
