RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
kessel4100wp,66.16,Phil Kessel,4100,W,0,VGK,COL-AGeorgiev,7.06,9,5.1,-0.21,1.7,3,2,4,0,-1.8,41,0,2,2.9,3.3,119,6,22,120,8.2,0.3,59,28,40,87,9.8,66,33,33,9,0.15,0.35,0.5,13.91,2.16,2,2.52,0.79,0.07,0.24,2.24,10.46,13.13,7.64,0.01,0.11,1.85,0.36,0.45,0.82,0,0,0.14,0.24,0.48,0.01,2.07,0.3,0.3,0.6,14.09,2.55,2.4,2.7,0.89,0.13,0.5,2.9,12.4,13.6,0,0,1.46,0.1,11.5,2,1.5,0.5,2,0.17,14.01,1.87,0,0,51.26,49.86,45.33,47.98,50.27,2.59,0.21,2.96,0.21,49.3,54.7,49,46.1,2.3,0.04,3,0.2,42.33,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,kessel,p,kessel4100wp,87381-8682,W,p,Phil Kessel,kessel,7.711864407,59,4100,VGK@COL,VGK,COL,,,,,,W/UTIL,kessel4100wp,2800
athanasiou4600wa,65.29,A. Athanasiou,4600,W,0,CHI,ANA-LDostal,10.93,13.8,8.1,2.69,2.4,1,2,7,0,-1.3,49,1,2,2.9,3.2,109,6,61,115,8.5,0.6,46,18,28,94,8.6,54,45,18,11,0.26,0.14,0.4,15.61,1.54,2.1,3.01,0.7,0.13,0.61,2.71,11.69,14.65,8.96,0.01,0.01,1.62,0.25,0.46,0.55,0,0,0.25,0.13,0.47,0.03,2.99,0.18,0.18,0.36,15.17,1.42,2.82,3.7,0.76,0.06,0.27,3.09,13.55,14.36,0,0,1.68,0.27,12.43,2.71,2.57,0.14,3.33,0.43,14.93,1.9,0,0,50.73,39.36,52.92,50.44,42.01,2.87,0.18,3.2,0.26,44.45,61.27,52.18,37.18,2.91,0.09,3.64,0.2,34.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,athanasiou,a,athanasiou4600wa,87381-43139,W,a,Andreas Athanasiou,athanasiou,7.821052417,57,4600,CHI@ANH,CHI,ANH,,,,,,W/UTIL,athanasiou4600wa,3400
raddysh4400wt,65.25,Taylor Raddysh,4400,W,0,CHI,ANA-LDostal,10.19,12.9,7.5,2.34,2.3,2,1,6,0,0.5,57,1,2,2.9,3.2,109,6,61,115,7.7,0.2,50,29,44,87,5.2,18,81,18,11,0.25,0.19,0.44,15.79,1.67,1.59,2.21,0.72,0.16,0.42,2.01,10.24,12.72,7.28,0.09,0.06,2.97,0.33,0.47,0.69,0,0,0.15,0.13,0.14,0,2.1,0.09,0.18,0.27,16.79,0.96,1.18,2,0.59,0.08,0.45,1.64,11.82,11.82,0,0.09,3.2,0.18,10.71,1.43,0.86,0.57,1.83,0.43,16.57,3.22,0,0,50.73,39.36,52.92,50.44,42.01,2.87,0.18,3.2,0.26,44.45,61.27,52.18,37.18,2.91,0.09,3.64,0.2,34.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,raddysh,t,raddysh4400wt,87381-74155,W,t,Taylor Raddysh,raddysh,7.727586417,58,4400,CHI@ANH,CHI,ANH,,,,,,W/UTIL,raddysh4400wt,3300
dellandrea3700wt,64.82,Ty Dellandrea,3700,W,0,DAL,VAN-TDemko,5.93,7.6,4.3,-0.56,1.6,3,0,0,0,-0.4,57,0,2,3.9,2.3,-282,6,61,-260,6.2,-0.5,34,13,27,96,4.7,62,37,25,8,0.13,0.23,0.37,14.25,1.56,1.12,1.63,0.69,0.12,0.52,1.63,11.33,11.68,8.32,0,0,0.04,0.02,0.07,0.25,0,0.03,0.13,0.2,0.62,0.02,1.29,0.22,0.11,0.33,13.7,1.45,1,2.13,0.47,0.22,0.44,1.44,12.44,12.22,0,0,0.06,0.11,12.4,1.6,1.2,0.4,2.5,0,14.17,0.05,0,0,46.81,46.24,45.68,47.83,43.35,2.91,0.22,2.89,0.3,53.78,39.64,49.33,44.55,3.33,0.07,3.09,0.29,42,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,dellandrea,t,dellandrea3700wt,87381-96777,W,t,Ty Dellandrea,dellandrea,6.22372902,59,3700,VAN@DAL,DAL,VAN,,,,,,W/UTIL,dellandrea3700wt,2600
janmark3900wm,64.65,Mattias Janmark,3900,W,0,EDM,BOS-JSwayman,4.42,5.7,3.1,-2.46,1.1,3,0,0,0,-3.5,32,0,2,3.2,3.5,105,6.5,37,110,6.7,0.2,51,17,32,74,6.2,54,45,18,11,0.11,0.29,0.4,15.35,1.56,1.38,1.77,0.78,0.08,0.43,1.81,11.53,11.64,8.57,0,0,0.29,0.02,0.02,1,0.02,0.02,0.1,0.27,0.43,0.02,1.29,0.09,0.27,0.36,15.16,1.42,1.09,1.36,0.8,0.08,0.73,1.82,11.91,9.73,0,0,0.01,0,11.14,1.29,0.86,0.43,1.14,0,14.6,0,0,0,47.74,47.63,41.59,44.61,46.33,3.29,0.31,3.47,0.16,50.27,47.2,38.36,44.1,3.36,0.35,3,0.13,46.33,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,janmark,m,janmark3900wm,87381-60686,W,m,Mattias Janmark,janmark,6.281818043,44,3900,BOS@EDM,EDM,BOS,,,,,,W/UTIL,janmark3900wm,2500
yamamoto3800wk,63.92,Kailer Yamamoto,3800,W,0,EDM,BOS-JSwayman,7.05,9,5.1,0.37,1.9,1,2,2,0,-5.6,72,0,2,3.2,3.5,105,6.5,37,110,8.3,0.5,38,21,36,105,7.2,27,18,9,11,0.22,0.32,0.53,16.86,1.89,1.41,1.79,0.78,0.15,0.54,1.95,14.42,13.4,10.74,0.05,0.04,1.11,0.21,0.27,0.8,0.01,0.01,0.15,0.27,0.46,0.01,2.49,0.2,0,0.2,15.98,0.75,2.2,2.2,1,0.09,0.8,3,12.2,12.4,0,0,0.76,0,12.2,3,2.2,0.8,2.2,0,15.98,0.76,0,0,47.74,47.63,41.59,44.61,46.33,3.29,0.31,3.47,0.16,50.27,47.2,38.36,44.1,3.36,0.35,3,0.13,46.33,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,yamamoto,k,yamamoto3800wk,87381-82120,W,k,Kailer Yamamoto,yamamoto,6.477777693,36,3800,BOS@EDM,EDM,BOS,,,,,,W/UTIL,yamamoto3800wk,2900
hathaway3900wg,63.86,Garnet Hathaway,3900,W,0,BOS,EDM-SSkinner,6.36,8.1,4.6,-0.52,1.6,4,0,0,0,-2.9,32,1,2,3.5,3.2,-125,6.5,63,-130,6.5,-0.5,64,25,33,95,6,50,40,20,10,0.15,0.12,0.27,12.33,1.31,1.19,1.62,0.74,0.13,1.12,2.31,10.16,9.75,7.51,0,0,0.03,0,0.01,0,0,0,0.15,0.12,0.97,0,0.95,0.22,0,0.22,12.21,1.08,1.11,1.44,0.77,0.2,1,2.11,10.33,10.11,0,0,0.02,0,9.83,1.17,0.5,0.67,1,0,12.18,0.02,0,0,43.02,46.33,44.61,41.59,47.63,3.25,0.23,3.43,0.22,44.1,38.36,47.2,50.27,3.3,0.09,3.55,0.26,52.86,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,hathaway,g,hathaway3900wg,87381-59127,W,g,Garnet Hathaway,hathaway,6.333333333,60,3900,BOS@EDM,BOS,EDM,,,,,,W/UTIL,hathaway3900wg,2500
foligno4000wn,63.53,Nick Foligno,4000,W,0,BOS,EDM-SSkinner,6.37,8.1,4.6,-0.7,1.6,3,2,4,0,-2.9,41,1,2,3.5,3.2,-125,6.5,63,-130,6,-0.4,51,21,47,95,7.8,60,40,30,10,0.11,0.23,0.34,11.77,1.73,1.29,1.77,0.73,0.08,0.49,1.78,9.01,8.88,6.87,0.02,0.03,0.89,0.13,0.19,0.71,0,0,0.09,0.2,0.8,0,1.53,0.2,0.3,0.5,13.35,2.25,1.4,2,0.7,0.14,0.5,1.9,9.8,9.8,0,0,2.02,0.2,8.5,1.17,0.67,0.5,1.17,0.17,12.99,2,0,0,43.02,46.33,44.61,41.59,47.63,3.25,0.23,3.43,0.22,44.1,38.36,47.2,50.27,3.3,0.09,3.55,0.26,52.86,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,foligno,n,foligno4000wn,87381-8539,W,n,Nick Foligno,foligno,6.815517031,58,4000,BOS@EDM,BOS,EDM,,,,,,W/UTIL,foligno4000wn,2700
joseph4100wm,63.44,Mathieu Joseph,4100,W,0,OTT,DET-MHellberg,8.06,10.2,5.9,0.79,2,3,2,3,0,-3.2,26,1,2,3.5,3.2,-130,6.5,49,-135,7,0.1,37,16,31,87,7.5,60,40,30,10,0.12,0.33,0.45,14.6,1.85,1.2,1.73,0.69,0.1,0.53,1.73,10.88,10.68,8.12,0.02,0.02,0.47,0.03,0.07,0.5,0.03,0.02,0.07,0.3,0.6,0.03,1.8,0.09,0.27,0.36,14.33,1.51,1.55,2,0.77,0.06,0.64,2.18,10.82,12.73,0,0,0.1,0,10,2,1.43,0.57,2,0.14,14.39,0.14,0,0,46.99,45.76,47.42,44.42,39.93,3.37,0.25,2.87,0.24,41.82,50.27,47.55,35.45,3.45,0.18,2.91,0.13,40.14,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,joseph,m,joseph4100wm,87381-66716,W,m,Mathieu Joseph,joseph,5.974358974,39,4100,DET@OTT,OTT,DET,,,,,,W/UTIL,joseph4100wm,2600
kurashev4300wp,62.63,Philipp Kurashev,4300,W,0,CHI,ANA-LDostal,9.44,11.9,6.9,1.78,2.2,1,1,5,0,-1.3,57,1,2,2.9,3.2,109,6,61,115,6.4,-0.4,51,21,38,85,6.5,63,36,9,11,0.13,0.25,0.38,16.03,1.42,1.56,2.09,0.74,0.08,0.48,2.04,10.79,14.45,7.97,0,0.06,1.65,0.13,0.26,0.5,0,0,0.13,0.19,0.13,0.01,2.52,0.09,0.18,0.27,18.85,0.86,1.82,2.1,0.87,0.05,0.64,2.45,13.18,16.91,0,0,2.12,0.18,12.14,2,1.29,0.71,1.5,0.14,19.56,2.56,0,0,50.73,39.36,52.92,50.44,42.01,2.87,0.18,3.2,0.26,44.45,61.27,52.18,37.18,2.91,0.09,3.64,0.2,34.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,kurashev,p,kurashev4300wp,87381-97022,W,p,Philipp Kurashev,kurashev,7.206896552,58,4300,CHI@ANH,CHI,ANH,,,,,,W/UTIL,kurashev4300wp,3200
grant3700wd,62.24,Derek Grant,3700,W,0,ANA,CHI-PMrazek,9.21,11.7,6.8,2.72,2.5,4,2,3,0,-2.5,65,0,2,3.2,2.9,-130,6,39,-135,8,0.4,36,13,20,87,7.6,54,27,18,11,0.2,0.24,0.45,14.79,1.83,1.63,2.16,0.75,0.12,0.71,2.35,9.21,13.83,6.77,0,0,0.66,0.08,0.14,0.57,0,0,0.2,0.24,0.37,0.04,1.78,0.11,0.33,0.44,16.5,1.6,1.56,2.22,0.7,0.07,0.67,2.22,10.22,16.11,0,0,1.29,0.11,10.14,2,1.43,0.57,2,0.29,17.35,1.66,0,0,45.73,42.01,50.44,52.92,39.36,2.77,0.16,2.78,0.25,37.18,52.18,61.27,44.45,2.82,0.13,2.36,0.23,41.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,grant,d,grant3700wd,87381-13657,W,d,Derek Grant,grant,6.299999873,24,3700,CHI@ANH,ANH,CHI,,,,,,W/UTIL,grant3700wd,2700
silfverberg4100wj,62.01,Jakob Silfverberg,4100,W,0,ANA,CHI-PMrazek,9.02,11.4,6.6,1.75,2.2,1,2,4,0,-2.8,57,0,2,3.2,2.9,-130,6,39,-135,7.1,-0.3,43,13,27,87,8.1,54,45,36,11,0.16,0.16,0.31,15.27,1.22,1.77,2.41,0.73,0.09,0.69,2.45,7.94,12.08,6.03,0.03,0.02,1.68,0.27,0.47,0.57,0,0,0.13,0.14,0.28,0,2.28,0.27,0.18,0.45,15.74,1.72,1.55,2.18,0.71,0.18,0.55,2.09,7.73,13.36,0.09,0,1.57,0.27,7.14,2,1.43,0.57,2.14,0.14,15.57,1.88,0,0,45.73,42.01,50.44,52.92,39.36,2.77,0.16,2.78,0.25,37.18,52.18,61.27,44.45,2.82,0.13,2.36,0.23,41.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,silfverberg,j,silfverberg4100wj,87381-14473,W,j,Jakob Silfverberg,silfverberg,6.805084746,59,4100,CHI@ANH,ANH,CHI,,,,,,W/UTIL,silfverberg4100wj,3000
o'connor3900wl,61.48,Logan O'Connor,3900,W,0,COL,VGK-AHill,5.94,7.6,4.3,-0.94,1.5,3,0,1,0,-1.8,32,0,2,3.3,2.9,-140,6,78,-140,5.7,-1.1,51,18,42,96,8.4,70,20,40,10,0.1,0.19,0.28,13.47,1.25,1.26,1.77,0.71,0.08,0.58,1.84,9.47,10.21,7.01,0,0,0.05,0,0.05,0,0.02,0.01,0.08,0.18,0.52,0,1.35,0.2,0.3,0.5,14.1,2.13,1.2,1.7,0.71,0.17,0.4,1.6,8.5,14.1,0,0,0,0,8,1.5,1,0.5,1,0.17,14.5,0,0,0,47.65,50.27,47.98,45.33,49.86,3.17,0.27,2.37,0.24,46.1,49,54.7,49.3,2.9,0.14,2.5,0.16,50.83,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,o'connor,l,o'connor3900wl,87381-97153,W,l,Logan O'Connor,o'connor,6.49122807,57,3900,VGK@COL,COL,VGK,,,,,,W/UTIL,o'connor3900wl,2500
nieto4000wm,61.22,Matt Nieto,4000,W,0,COL,VGK-AHill,4.04,5.2,2.9,-3.03,1,4,0,0,0,-3.9,26,0,2,3.3,2.9,-140,6,78,-140,6.3,-0.2,55,26,33,84,6.8,50,50,25,8,0.15,0.14,0.29,14.75,1.18,1.51,1.99,0.76,0.1,0.47,1.99,10.13,11.21,7.46,0,0.01,0.39,0.03,0.03,1,0,0,0.15,0.13,0.18,0,1.28,0.25,0,0.25,9.81,1.53,1.75,1.75,1,0.14,0.63,2.38,7.38,9.25,0,0,0,0,7.33,2.33,1.5,0.83,1.5,0,9.67,0,0,0,47.65,50.27,47.98,45.33,49.86,3.17,0.27,2.37,0.24,46.1,49,54.7,49.3,2.9,0.14,2.5,0.16,50.83,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,nieto,m,nieto4000wm,87381-39234,W,m,Matt Nieto,nieto,6.680357252,56,4000,VGK@COL,COL,VGK,,,,,,W/UTIL,nieto4000wm,2500
johnson5000wt,60.02,Tyler Johnson,5000,W,0,CHI,ANA-LDostal,11.59,14.6,8.6,2.57,2.3,2,1,8,0,0.5,32,1,2,2.9,3.2,109,6,61,115,7.7,0.2,32,18,25,85,9.8,63,27,27,11,0.18,0.28,0.46,14.56,1.9,1.64,2.38,0.69,0.11,0.42,2.06,9.02,11.9,6.73,0.04,0.04,2.13,0.48,0.58,0.82,0,0,0.14,0.24,0.28,0.02,2.54,0.2,0.3,0.5,17.82,1.68,2.5,4.11,0.61,0.08,0.6,3.1,10.6,12.2,0.1,0,3.3,0.9,10.57,3,2.14,0.86,3.5,0.57,17,3.34,0.14,0,50.73,39.36,52.92,50.44,42.01,2.87,0.18,3.2,0.26,44.45,61.27,52.18,37.18,2.91,0.09,3.64,0.2,34.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,johnson,t,johnson5000wt,87381-13612,W,t,Tyler Johnson,johnson,9.6875,32,5000,CHI@ANH,CHI,ANH,,,,,,W/UTIL,johnson5000wt,3600
malgin3400wd,58.89,Denis Malgin,3400,W,0,COL,VGK-AHill,4.1,5.3,2.9,-1.8,1.2,3,0,0,0,-3.9,72,0,2,3.3,2.9,-140,6,78,-140,5.6,-1,50,16,27,54,6.2,70,30,30,10,0.12,0.12,0.24,10.99,1.31,1.8,2.54,0.71,0.07,0.24,2.05,9.85,8.62,7.44,0,0.02,0.96,0.13,0.21,0.62,0,0,0.12,0.1,0.15,0,1.47,0.3,0,0.3,7.3,2.47,1.2,1.8,0.67,0.25,0.4,1.6,7.8,7.7,0,0,0.21,0,7.5,1.67,1.17,0.5,1.67,0,7.19,0.15,0,0,47.65,50.27,47.98,45.33,49.86,3.17,0.27,2.37,0.24,46.1,49,54.7,49.3,2.9,0.14,2.5,0.16,50.83,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,malgin,d,malgin3400wd,87381-73981,W,d,Denis Malgin,malgin,5.20232551,43,3400,VGK@COL,COL,VGK,,,,,,W/UTIL,malgin3400wd,2500
cogliano3500wa,58.37,Andrew Cogliano,3500,W,0,COL,VGK-AHill,3.77,4.9,2.7,-2.33,1.1,4,0,0,0,-1.8,72,0,2,3.3,2.9,-140,6,78,-140,5.1,-1.1,50,17,37,95,6.5,80,20,20,10,0.12,0.13,0.26,12.22,1.28,1.08,1.33,0.81,0.11,0.67,1.76,8.13,9.03,6.03,0,0,0.04,0.01,0.02,0.5,0.01,0.03,0.11,0.1,0.61,0,0.96,0.1,0.3,0.4,12.03,2,0.9,1.1,0.82,0.11,0.8,1.7,7.4,11.6,0,0,0,0,7,1.67,0.83,0.83,0.83,0,12.1,0,0,0,47.65,50.27,47.98,45.33,49.86,3.17,0.27,2.37,0.24,46.1,49,54.7,49.3,2.9,0.14,2.5,0.16,50.83,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,cogliano,a,cogliano3500wa,87381-8357,W,a,Andrew Cogliano,cogliano,6.225454434,55,3500,VGK@COL,COL,VGK,,,,,,W/UTIL,cogliano3500wa,2600
foegele4200ww,58.07,Warren Foegele,4200,W,0,EDM,BOS-JSwayman,6.1,7.8,4.4,-1.36,1.5,3,2,1,0,-3.5,49,0,2,3.2,3.5,105,6.5,37,110,5.8,-0.6,41,19,41,105,13.9,81,0,45,11,0.18,0.09,0.27,11.79,1.37,1.65,2.46,0.67,0.11,0.26,1.91,10.94,9,7.99,0,0.01,0.43,0.07,0.1,0.75,0.01,0,0.17,0.08,0.34,0,2.11,0.67,0.11,0.78,13.38,3.5,2.78,3.44,0.81,0.24,0.33,3.11,12.22,7.67,0,0,0.88,0.11,12.57,2.71,2.43,0.29,3,0.14,13.37,0.99,0,0,47.74,47.63,41.59,44.61,46.33,3.29,0.31,3.47,0.16,50.27,47.2,38.36,44.1,3.36,0.35,3,0.13,46.33,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,foegele,w,foegele4200ww,87381-74076,W,w,Warren Foegele,foegele,7.777777778,45,4200,BOS@EDM,EDM,BOS,,,,,,W/UTIL,foegele4200ww,3000
watson3400wa,58.02,Austin Watson,3400,W,0,OTT,DET-MHellberg,4.54,5.8,3.2,-1.36,1.3,4,0,0,0,-2.7,72,1,2,3.5,3.2,-130,6.5,49,-135,5.4,-0.7,59,18,34,87,6.9,50,0,20,10,0.14,0.07,0.21,10.72,1.17,1.18,1.57,0.75,0.12,0.69,1.87,7.18,8.57,5.28,0,0,0.03,0.02,0.02,1,0.04,0,0.11,0.07,1.16,0.05,1.23,0.14,0,0.14,10.35,0.81,1.29,1.57,0.82,0.11,1.29,2.57,4.71,9.43,0,0,0.01,0,5.5,2.83,1.5,1.33,1.83,0,10.51,0.01,0,0,46.99,45.76,47.42,44.42,39.93,3.37,0.25,2.87,0.24,41.82,50.27,47.55,35.45,3.45,0.18,2.91,0.13,40.14,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,watson,a,watson3400wa,87381-14151,W,a,Austin Watson,watson,4.474074187,54,3400,DET@OTT,OTT,DET,,,,,,W/UTIL,watson3400wa,2500
comtois3600wm,56.57,Max Comtois,3600,W,0,ANA,CHI-PMrazek,5.43,7,3.9,-0.86,1.5,4,0,0,0,-2.5,57,0,2,3.2,2.9,-130,6,39,-135,5.7,-0.7,40,17,31,87,4.6,36,36,9,11,0.13,0.16,0.29,13.67,1.27,1.4,2,0.7,0.09,0.38,1.78,11.15,13.98,8.27,0,0,0.85,0.12,0.16,0.73,0,0,0.13,0.16,1.26,0,1.62,0,0.13,0.13,12.94,0.6,1.75,2.38,0.74,0,0.5,2.25,9.75,14.63,0,0,1.33,0.25,8.5,1.5,1,0.5,1.5,0,12.95,1.67,0,0,45.73,42.01,50.44,52.92,39.36,2.77,0.16,2.78,0.25,37.18,52.18,61.27,44.45,2.82,0.13,2.36,0.23,41.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,comtois,m,comtois3600wm,87381-82156,W,m,Max Comtois,comtois,5.165217524,46,3600,CHI@ANH,ANH,CHI,,,,,,W/UTIL,comtois3600wm,2500
zadina3900wf,54.71,Filip Zadina,3900,W,0,DET,OTT-CTalbot,5.99,7.7,4.3,-0.89,1.5,4,0,0,0,-4.1,32,1,2,3.2,3.5,110,6.5,51,115,6.4,-0.2,28,12,18,87,8.2,60,20,40,10,0.13,0.18,0.3,13.58,1.33,1.8,2.28,0.79,0.07,0.5,2.3,10.62,12.08,8.18,0.03,0.03,1.41,0.2,0.28,0.73,0,0,0.1,0.15,0.3,0,1.35,0.25,0.25,0.5,11.85,2.53,1.5,2,0.75,0.17,0.5,2,9.88,10.13,0,0,0,0,10.83,2.5,1.83,0.67,2.33,0,12.56,0,0,0,43.39,39.93,44.42,47.42,45.76,3.23,0.2,3.38,0.2,35.45,47.55,50.27,41.82,3.64,0.23,4,0.14,40.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,zadina,f,zadina3900wf,87381-85571,W,f,Filip Zadina,zadina,5.458823709,17,3900,DET@OTT,DET,OTT,,,,,,W/UTIL,zadina3900wf,2500
amadio4000wm,54.27,Michael Amadio,4000,W,0,VGK,COL-AGeorgiev,7.27,9.3,5.3,0.2,1.8,2,1,5,0,-1.2,49,0,2,2.9,3.3,119,6,22,120,7,-0.2,39,23,39,88,10.1,66,33,44,9,0.24,0.15,0.39,12.55,1.87,1.41,1.78,0.79,0.17,0.31,1.72,12.54,11,8.96,0.01,0.01,0.32,0.04,0.04,1,0,0,0.23,0.14,0.27,0,2.3,0.3,0.2,0.5,11.98,2.5,2.2,2.6,0.85,0.14,0.2,2.4,12.7,10.8,0,0.1,0.81,0.1,14,2.83,2.5,0.33,2.83,0.17,12.67,1.33,0,0.17,51.26,49.86,45.33,47.98,50.27,2.59,0.21,2.96,0.21,49.3,54.7,49,46.1,2.3,0.04,3,0.2,42.33,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,amadio,m,amadio4000wm,87381-59142,W,m,Michael Amadio,amadio,6.991111247,45,4000,VGK@COL,VGK,COL,,,,,,W/UTIL,amadio4000wm,2800
blackwell3300wc,54.17,Colin Blackwell,3300,W,0,CHI,ANA-LDostal,6.73,8.6,4.9,1.02,2,3,0,1,0,2.7,77,1,2,2.9,3.2,109,6,61,115,4.8,-1.5,47,16,45,93,3.6,45,54,18,11,0.09,0.16,0.25,11.67,1.29,1.1,1.45,0.76,0.08,0.37,1.47,7.94,9.64,5.75,0,0,0.19,0.04,0.05,0.75,0.02,0.01,0.07,0.15,0.21,0,1.74,0.09,0.09,0.18,12.37,0.87,0.91,1.3,0.7,0.1,0.18,1.09,10.09,11,0,0,0,0,9,1.43,1.14,0.29,1.67,0.14,12.21,0,0,0,50.73,39.36,52.92,50.44,42.01,2.87,0.18,3.2,0.26,44.45,61.27,52.18,37.18,2.91,0.09,3.64,0.2,34.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,blackwell,c,blackwell3300wc,87381-73970,W,c,Colin Blackwell,blackwell,3.811320755,53,3300,CHI@ANH,CHI,ANH,,,,,,W/UTIL,blackwell3300wc,2500
