RylandID_master,Unnamed: 0,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
beauvillier4500wa,beauvillier4500wa,76.38,A. Beauvillier,4500,W,0,VAN,STL-J.Binnington,9.44,12.0,6.9,1.39,2.1,3,2,3,0,1.4,98,0,2,3.3,3.3,-110,6.5,55,-105,8.9,0.4,61,25,30,95,8.1,76,23,23,13,0.23,0.25,0.48,16.53,1.74,2.16,2.88,0.75,0.11,0.39,2.55,12.71,13.39,9.33,0.07,0.01,1.85,0.37,0.51,0.72,0.0,0.0,0.16,0.24,0.3,0.01,1.89,0.08,0.38,0.46,16.73,1.65,1.92,2.77,0.69,0.04,0.62,2.54,10.77,12.15,0.0,0.0,2.25,0.54,10.13,2.38,1.75,0.63,2.13,0.38,15.97,1.86,0.0,0.0,44.05,41.99,48.6,45.01,40.38,3.3,0.25,2.48,0.23,39.38,46.29,45.15,39.43,3.15,0.2,3.0,0.29,37.57,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STL,beauvillier,a,88511-66686,W,a,Anthony Beauvillier,beauvillier,9.101351351,74.0,4500,VAN@STL,VAN,STL,,,,,,W/UTIL,beauvillier4500wa,4600
bellemare3400cp,bellemare3400cp,23.14,P. Bellemare,3400,C,0,TB,CAR-P.Kochetkov,3.55,4.6,2.5,-2.05,1.0,4,0,0,0,-2.2,68,0,3,2.9,3.3,115,6.0,42,120,3.9,-1.8,40,14,48,106,2.8,14,35,7,14,0.08,0.09,0.16,11.22,0.86,0.69,0.98,0.71,0.11,0.64,1.34,6.94,7.97,5.28,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.08,0.07,0.38,0.0,0.6,0.0,0.25,0.25,10.32,1.45,0.0,0.13,0.0,0.0,0.13,0.13,5.38,7.88,0.0,0.0,0.0,0.0,4.8,0.2,0.0,0.2,0.0,0.0,9.91,0.0,0.0,0.0,42.12,45.78,36.55,43.98,52.8,3.46,0.27,3.2,0.19,46.33,35.38,42.0,56.15,3.6,0.22,2.31,0.1,55.71,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,bellemare,p,88511-54951,C,p,Pierre-Edouard Bellemare,bellemare,3.852307598,65.0,3400,TB@CAR,TB,CAR,,,,,,C/UTIL,bellemare3400cp,2500
bellows3100wk,bellows3100wk,48.67,Kieffer Bellows,3100,W,0,PHI,MTL-C.Primeau,5.7,7.3,4.1,0.38,1.8,3,0,0,0,-2.1,83,0,3,3.6,3.0,-150,6.5,63,-170,5.4,-0.2,25,9,15,91,7.2,18,18,18,11,0.14,0.11,0.24,10.59,1.36,1.43,1.86,0.77,0.09,0.46,1.89,8.54,10.57,6.43,0.0,0.05,0.46,0.06,0.06,1.0,0.0,0.0,0.14,0.05,0.27,0.0,1.13,0.4,0.0,0.4,7.59,3.16,0.4,0.8,0.5,1.0,0.2,0.6,6.6,5.6,0.0,0.0,0.0,0.0,8.67,0.33,0.33,0.0,1.0,0.0,7.77,0.0,0.0,0.0,47.12,43.29,48.65,48.66,41.48,2.82,0.14,3.3,0.26,42.7,53.2,46.0,40.53,2.3,0.17,2.93,0.3,41.13,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,bellows,k,88511-70917,W,k,Kieffer Bellows,bellows,3.585185298,27.0,3100,MON@PHI,PHI,MON,,,,,,W/UTIL,bellows3100wk,2500
belzile3700wa,belzile3700wa,46.01,Alex Belzile,3700,W,0,MTL,PHI-C.Hart,6.18,7.9,4.4,-0.31,1.7,4,0,1,0,-3.0,68,2,1,3.0,3.6,127,6.5,37,145,8.1,1.4,42,26,21,42,9.4,78,21,50,14,0.21,0.29,0.5,11.99,2.5,1.32,1.79,0.74,0.16,0.75,2.07,8.21,11.61,6.11,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.21,0.29,0.46,0.0,1.38,0.33,0.2,0.53,12.13,2.62,1.33,1.67,0.8,0.25,0.73,2.07,7.6,12.13,0.0,0.0,0.39,0.0,8.25,2.38,1.38,1.0,1.75,0.0,13.62,0.67,0.0,0.0,44.28,41.48,48.66,48.65,43.29,2.85,0.17,2.92,0.26,40.53,46.0,53.2,42.7,2.53,0.18,3.9,0.31,42.67,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,belzile,a,88511-82183,W,a,Alex Belzile,belzile,8.17142868,28.0,3700,MON@PHI,MON,PHI,,,,,,W/UTIL,belzile3700wa,2800
bemstrom4300we,bemstrom4300we,43.68,Emil Bemstrom,4300,W,0,CLB,NYR-I.Shesterkin,7.22,9.2,5.2,-0.44,1.7,4,2,2,0,-3.6,36,0,3,2.2,4.5,320,6.5,5,290,7.0,-0.4,47,17,32,76,10.1,81,18,36,11,0.15,0.25,0.39,12.08,1.94,1.74,2.47,0.7,0.08,0.3,2.03,10.02,10.63,7.54,0.03,0.05,1.42,0.45,0.6,0.75,0.0,0.0,0.11,0.2,0.1,0.0,1.85,0.17,0.33,0.5,13.12,2.29,2.33,3.17,0.74,0.07,0.58,2.92,11.83,11.5,0.08,0.08,1.2,0.5,11.86,3.0,2.43,0.57,3.57,0.86,13.91,1.44,0.0,0.14,49.14,44.57,46.3,52.25,44.96,2.66,0.19,2.73,0.19,47.42,50.83,58.5,40.58,2.67,0.31,2.58,0.1,41.14,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,bemstrom,e,88511-104448,W,e,Emil Bemstrom,bemstrom,7.593333605,45.0,4300,CBJ@NYR,CBJ,NYR,,,,,,W/UTIL,bemstrom4300we,3000
benn7200wj,benn7200wj,77.97,Jamie Benn,7200,W,0,DAL,CHI-A.Stalock,12.53,15.8,9.3,-0.78,1.7,3,1,5,0,-1.7,68,0,3,3.9,2.3,-300,6.0,93,-275,12.7,1.4,63,33,36,98,18.1,69,30,53,13,0.35,0.48,0.83,16.07,3.1,2.26,2.91,0.77,0.15,0.55,2.81,10.8,12.51,7.84,0.13,0.15,2.65,0.65,0.81,0.8,0.02,0.01,0.19,0.32,0.51,0.0,2.31,0.54,0.85,1.38,16.46,5.03,2.54,3.33,0.76,0.21,0.38,2.92,11.42,12.58,0.15,0.31,3.15,0.58,12.0,4.0,3.43,0.57,3.86,1.0,17.32,3.59,0.29,0.29,47.12,46.96,50.28,47.17,38.93,2.96,0.23,2.77,0.25,46.08,48.43,45.08,38.07,3.17,0.29,2.5,0.26,41.29,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,benn,j,88511-8986,W,j,Jamie Benn,benn,14.29863081,73.0,7200,DAL@CHI,DAL,CHI,,,,,,W/UTIL,benn7200wj,6300
benning4000dm,benning4000dm,40.73,Matt Benning,4000,D,0,SJ,WPG-C.Hellebuyck,6.49,8.3,4.7,-1.09,1.6,2,2,1,0,-2.1,14,0,3,2.8,3.9,172,6.5,8,155,6.3,-0.9,56,21,31,91,7.5,66,25,16,12,0.01,0.3,0.31,18.88,0.99,0.81,1.2,0.67,0.01,1.5,2.31,12.71,14.78,9.24,0.0,0.01,0.69,0.01,0.03,0.5,0.0,0.01,0.01,0.27,0.36,0.0,1.0,0.0,0.25,0.25,20.86,0.72,0.92,1.0,0.92,0.0,2.17,3.08,14.33,16.42,0.0,0.0,0.74,0.0,13.8,3.0,1.0,2.0,1.0,0.0,20.84,0.41,0.0,0.0,43.56,45.86,43.83,46.95,44.85,2.56,0.18,2.9,0.2,45.92,41.5,46.08,46.5,2.69,0.11,3.07,0.23,48.29,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WPG,benning,m,88511-74127,D,m,Matt Benning,benning,6.698571341,70.0,4000,WPG@SJ,SJ,WPG,,,,,,D/UTIL,benning4000dm,2700
bergeron6700cp,bergeron6700cp,91.33,Patrice Bergeron,6700,C,0,BOS,NAS-J.Saros,15.27,19.1,11.4,2.9,2.3,1,1,13,1,0.0,98,0,2,3.6,2.1,-300,5.5,94,-280,15.4,1.4,73,34,22,98,15.3,76,15,38,13,0.4,0.47,0.87,17.64,2.96,3.48,4.56,0.76,0.11,0.69,4.18,13.84,9.24,10.64,0.12,0.13,3.33,0.83,1.18,0.7,0.02,0.01,0.26,0.34,0.34,0.03,3.1,0.46,0.54,1.0,16.6,3.61,3.15,4.0,0.79,0.15,0.38,3.54,11.08,9.77,0.15,0.15,3.47,0.92,10.43,3.14,2.57,0.57,3.43,1.29,15.94,3.65,0.14,0.29,46.19,44.77,47.96,41.9,44.31,3.39,0.21,3.38,0.22,42.21,50.4,43.86,40.2,3.43,0.17,2.93,0.16,36.75,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,bergeron,p,88511-8175,C,p,Patrice Bergeron,bergeron,14.32500034,72.0,6700,NSH@BOS,BOS,NSH,DTD,Illness,,,,C/UTIL,bergeron6700cp,6600
berggren4000wj,berggren4000wj,37.81,Jonatan Berggren,4000,W,0,DET,PIT-C.DeSmith,6.99,8.9,5.1,-0.08,1.7,4,2,4,0,-3.3,36,0,3,2.8,3.9,160,6.5,17,150,5.6,-1.9,24,10,40,50,4.2,41,58,8,12,0.21,0.18,0.39,13.48,1.74,1.34,1.91,0.7,0.16,0.41,1.75,9.29,10.49,7.22,0.07,0.07,1.77,0.24,0.35,0.68,0.0,0.0,0.14,0.11,0.29,0.0,1.32,0.08,0.08,0.17,12.99,0.79,1.25,1.83,0.68,0.07,0.33,1.58,10.42,10.42,0.0,0.0,1.42,0.08,10.67,1.83,1.5,0.33,2.0,0.0,13.58,1.78,0.0,0.0,43.08,39.26,47.07,46.6,51.86,3.34,0.19,3.04,0.23,39.31,43.79,41.85,56.64,3.31,0.16,3.0,0.24,61.71,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,berggren,j,88511-151490,W,j,Jonatan Berggren,berggren,6.919298139,57.0,4000,PIT@DET,DET,PIT,,,,,,W/UTIL,berggren4000wj,2700
berni3500dt,berni3500dt,29.91,Tim Berni,3500,D,0,CLB,NYR-I.Shesterkin,5.13,6.6,3.7,-1.38,1.5,1,2,3,0,-4.8,86,0,3,2.2,4.5,320,6.5,5,290,0.0,0.0,0,0,0,16,0.0,0,0,0,0,0.02,0.0,0.02,17.09,0.07,1.02,1.31,0.78,0.02,1.18,2.2,14.43,16.28,10.51,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.61,0.0,1.1,0.0,0.0,0.0,15.73,0.0,0.83,1.08,0.77,0.0,1.67,2.5,14.64,14.82,0.0,0.0,0.01,0.0,15.29,2.86,0.86,2.0,1.14,0.0,16.1,0.02,0.0,0.0,49.14,44.57,46.3,52.25,44.96,2.66,0.19,2.73,0.19,47.42,50.83,58.5,40.58,2.67,0.31,2.58,0.1,41.14,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,berni,t,88511-128514,D,t,Tim Berni,berni,3.771428634,49.0,3500,CBJ@NYR,CBJ,NYR,,,,,,D/UTIL,berni3500dt,3000
bertuzzi4400wt,bertuzzi4400wt,74.45,Tyler Bertuzzi,4400,W,0,BOS,NAS-J.Saros,9.73,12.3,7.1,1.88,2.2,3,2,4,0,-0.9,92,0,2,3.6,2.1,-300,5.5,94,-280,9.4,0.0,41,16,20,89,8.5,69,23,15,13,0.19,0.35,0.54,17.35,1.87,2.28,2.91,0.78,0.08,0.52,2.8,13.1,13.13,9.94,0.06,0.09,2.81,0.4,0.6,0.66,0.0,0.0,0.13,0.26,0.57,0.04,2.17,0.08,0.38,0.46,16.42,1.68,2.08,2.54,0.82,0.04,0.31,2.38,13.92,12.23,0.0,0.0,2.66,0.08,14.5,3.13,2.75,0.38,3.25,0.13,16.45,2.53,0.0,0.0,46.19,44.77,47.96,41.9,44.31,3.39,0.21,3.38,0.22,42.21,50.4,43.86,40.2,3.43,0.17,2.93,0.16,36.75,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,bertuzzi,t,88511-43135,W,t,Tyler Bertuzzi,bertuzzi,8.665853361,41.0,4400,NSH@BOS,BOS,NSH,,,,,,W/UTIL,bertuzzi4400wt,3900
binnington7000gj,binnington7000gj,33.5,Jordan Binnington,7000,G,0,STL,VAN-TDemko,14.28,18.1,10.5,-1.18,2.0,1,0,0,0,-4.0,89,0,0,3.3,3.3,-110,6.5,45,-115,15.6,-0.3,44,32,20,97,10.6,23,23,15,13,3.03,0.0,0.0,0.0,0.0,29.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6,41.99,0.0,0.0,0.0,0.0,0.0,0.0,46.29,39.38,0.0,0.0,0.0,0.0,38.75,3/28/23,0,26.6,0.48,0.39,56.24,0.03,25.0,3.86,0.29,0.5,44.05,3.4,30.01,2.48,0.23,3.3,0.25,3.38,27.31,3.0,0.29,3.15,0.2,27.0,VAN,binnington,j,88511-15339,G,j,Jordan Binnington,binnington,13.21428571,56.0,7000,VAN@STL,STL,VAN,,,,,,G,binnington7000gj,7600
bjork3800wa,bjork3800wa,31.38,Anders Bjork,3800,W,0,CHI,DAL-J.Oettinger,4.67,6.0,3.3,-2.01,1.2,4,0,0,0,-2.7,68,0,2,2.3,3.9,242,6.0,7,230,6.6,0.3,10,10,23,30,8.8,8,25,8,12,0.08,0.33,0.42,11.77,2.14,1.25,1.64,0.76,0.07,0.25,1.5,9.18,8.45,7.09,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.33,0.0,0.0,1.11,0.0,0.6,0.6,12.39,2.9,1.2,1.6,0.75,0.0,0.4,1.6,7.4,9.4,0.0,0.0,0.02,0.0,5.0,1.0,1.0,0.0,2.0,0.0,13.33,0.1,0.0,0.0,43.06,38.93,47.17,50.28,46.96,2.99,0.16,2.88,0.17,38.07,45.08,48.43,46.08,3.07,0.07,2.42,0.17,42.57,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,bjork,a,88511-80481,W,a,Anders Bjork,bjork,6.400000254,6.0,3800,DAL@CHI,CHI,DAL,,,,,,W/UTIL,bjork3800wa,2900
bjugstad4200cn,bjugstad4200cn,64.86,Nick Bjugstad,4200,C,0,EDM,VGK-J.Quick,6.1,7.8,4.4,-1.14,1.5,3,2,4,0,-1.6,68,2,1,3.7,3.5,-120,7.0,34,-110,7.1,0.4,51,23,36,97,7.4,38,38,30,13,0.21,0.15,0.36,15.49,1.39,1.74,2.57,0.68,0.12,0.45,2.2,10.51,11.68,7.72,0.02,0.0,0.56,0.08,0.18,0.47,0.01,0.0,0.17,0.15,0.42,0.0,1.89,0.27,0.18,0.45,13.17,2.05,1.64,2.45,0.67,0.17,0.73,2.36,9.0,8.09,0.0,0.0,0.37,0.0,9.43,2.57,1.86,0.71,3.0,0.0,13.19,0.58,0.0,0.0,50.67,47.41,49.87,44.38,48.52,3.22,0.32,2.31,0.24,44.58,57.92,40.92,44.67,3.33,0.35,2.08,0.28,46.67,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGK,bjugstad,n,88511-39249,C,n,Nick Bjugstad,bjugstad,7.944285366,70.0,4200,EDM@VGK,EDM,VGK,,,,,,C/UTIL,bjugstad4200cn,3300
blais3800ws,blais3800ws,40.79,Sammy Blais,3800,W,0,STL,VAN-T.Demko,8.23,10.5,6.0,1.55,2.2,2,2,2,0,-1.5,61,0,2,3.3,3.3,-110,6.5,45,-115,5.4,-0.6,33,13,24,106,12.1,69,30,46,13,0.13,0.19,0.32,11.33,1.7,1.0,1.45,0.69,0.13,0.45,1.45,8.35,9.98,5.89,0.0,0.02,0.78,0.11,0.13,0.88,0.0,0.0,0.13,0.18,0.29,0.0,1.71,0.43,0.43,0.86,14.65,3.52,1.29,1.79,0.72,0.33,0.57,1.86,10.36,11.93,0.0,0.07,1.65,0.14,11.57,2.14,1.57,0.57,2.0,0.0,15.24,1.89,0.0,0.14,42.18,40.38,45.01,48.6,41.99,3.0,0.24,3.01,0.28,39.43,45.15,46.29,39.38,3.21,0.2,3.0,0.1,38.75,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,blais,s,88511-58881,W,s,Sammy Blais,blais,5.427419355,62.0,3800,VAN@STL,STL,VAN,,,,,,W/UTIL,blais3800ws,2800
blueger3800ct,blueger3800ct,47.62,Teddy Blueger,3800,C,0,VGK,EDM-S.Skinner,5.98,7.7,4.3,-0.44,1.6,4,0,0,0,-2.2,37,0,3,3.5,3.7,-100,7.0,66,-110,5.8,-0.3,52,20,29,95,7.1,69,23,30,13,0.05,0.24,0.29,13.24,1.31,1.28,1.55,0.83,0.04,0.72,2.0,9.61,10.0,7.29,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.01,0.05,0.23,0.46,0.0,1.1,0.15,0.23,0.38,13.55,1.68,1.15,1.38,0.83,0.13,0.62,1.77,10.31,13.77,0.0,0.0,0.03,0.0,11.5,2.5,1.5,1.0,1.5,0.0,13.06,0.04,0.0,0.0,44.43,48.52,44.38,49.87,47.41,2.48,0.22,3.43,0.22,44.67,40.92,57.92,44.58,2.33,0.25,2.92,0.29,45.86,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,blueger,t,88511-68623,C,t,Teddy Blueger,blueger,5.817543967,57.0,3800,EDM@VGK,VGK,EDM,,,,,,C/UTIL,blueger3800ct,2500
boeser5600wb,boeser5600wb,79.72,Brock Boeser,5600,W,0,VAN,STL-J.Binnington,12.16,15.3,9.0,1.97,2.2,2,1,7,0,0.3,79,0,2,3.3,3.3,-110,6.5,55,-105,11.4,0.5,54,25,30,86,12.4,69,30,46,13,0.25,0.51,0.76,17.28,2.64,2.24,3.25,0.69,0.11,0.45,2.69,11.91,13.04,9.0,0.07,0.13,2.7,0.55,0.92,0.6,0.0,0.0,0.19,0.37,0.32,0.01,2.5,0.31,0.54,0.85,17.81,2.86,2.15,3.31,0.65,0.14,0.46,2.62,12.08,13.15,0.08,0.31,3.2,0.54,12.38,2.75,2.5,0.25,4.0,1.5,18.1,3.74,0.0,0.25,44.05,41.99,48.6,45.01,40.38,3.3,0.25,2.48,0.23,39.38,46.29,45.15,39.43,3.15,0.2,3.0,0.29,37.57,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STL,boeser,b,88511-79857,W,b,Brock Boeser,boeser,11.12424261,66.0,5600,VAN@STL,VAN,STL,,,,,,W/UTIL,boeser5600wb,4900
boqvist5000da,boqvist5000da,48.28,Adam Boqvist,5000,D,0,CLB,NYR-I.Shesterkin,9.14,11.5,6.8,-0.59,1.8,2,1,3,0,-4.3,14,0,3,2.2,4.5,320,6.5,5,290,8.1,-0.2,36,14,20,88,10.7,72,27,27,11,0.1,0.36,0.46,17.97,1.54,1.44,2.08,0.69,0.07,1.04,2.48,13.65,14.67,10.17,0.0,0.18,2.72,0.46,0.6,0.77,0.0,0.0,0.1,0.18,0.16,0.0,1.57,0.25,0.25,0.5,20.66,1.45,1.92,2.5,0.77,0.13,1.08,3.0,16.64,18.27,0.0,0.25,3.2,0.5,16.29,3.57,2.71,0.86,3.29,1.0,22.0,3.46,0.0,0.29,49.14,44.57,46.3,52.25,44.96,2.66,0.19,2.73,0.19,47.42,50.83,58.5,40.58,2.67,0.31,2.58,0.1,41.14,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,boqvist,a,88511-97024,D,a,Adam Boqvist,boqvist,9.0125,40.0,5000,CBJ@NYR,CBJ,NYR,,,,,,D/UTIL,boqvist5000da,3700
bortuzzo3800dr,bortuzzo3800dr,35.11,Robert Bortuzzo,3800,D,0,STL,VAN-T.Demko,3.63,4.7,2.6,-3.52,1.0,3,0,1,0,0.0,14,0,2,3.3,3.3,-110,6.5,45,-115,3.8,-2.0,34,6,32,97,8.8,38,15,15,13,0.03,0.07,0.1,12.56,0.48,0.57,0.83,0.69,0.05,1.24,1.81,8.06,10.28,6.3,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.49,0.0,0.61,0.14,0.29,0.43,14.78,1.75,0.57,0.86,0.67,0.25,2.43,3.0,9.43,10.71,0.0,0.0,0.08,0.0,9.8,4.0,0.6,3.4,1.0,0.0,15.79,0.11,0.0,0.0,42.18,40.38,45.01,48.6,41.99,3.0,0.24,3.01,0.28,39.43,45.15,46.29,39.38,3.21,0.2,3.0,0.1,38.75,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,bortuzzo,r,88511-8847,D,r,Robert Bortuzzo,bortuzzo,3.906976744,43.0,3800,VAN@STL,STL,VAN,,,,,,D/UTIL,bortuzzo3800dr,2500
bouchard4400de,bouchard4400de,80.13,Evan Bouchard,4400,D,0,EDM,VGK-J.Quick,10.96,13.8,8.2,2.52,2.5,2,1,5,0,-2.6,73,2,1,3.7,3.5,-120,7.0,34,-110,9.4,0.0,62,26,35,105,12.5,84,15,53,13,0.1,0.37,0.47,18.49,1.53,2.22,3.08,0.72,0.05,1.01,3.23,16.9,13.09,12.29,0.01,0.12,1.9,0.34,0.54,0.64,0.0,0.01,0.09,0.24,0.38,0.0,1.62,0.15,0.77,0.92,21.78,2.53,1.85,2.83,0.65,0.08,0.85,2.69,18.58,13.58,0.0,0.38,3.79,0.75,18.29,2.29,1.43,0.86,2.43,0.86,22.18,3.93,0.0,0.43,50.67,47.41,49.87,44.38,48.52,3.22,0.32,2.31,0.24,44.58,57.92,40.92,44.67,3.33,0.35,2.08,0.28,46.67,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGK,bouchard,e,88511-97129,D,e,Evan Bouchard,bouchard,8.451351681,74.0,4400,EDM@VGK,EDM,VGK,,,,,,D/UTIL,bouchard4400de,3600
