RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,act_pts,lev_rank,buzz,sr,leverage,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
cephus4500wrq,59.32,Quintez Cephus,4500,DET,CHI,,,4.53,7.27,0,0.34,1,0.5,4.19,5.8,-30,0,0,0.3,1,0,0.48,-2.7,0,22.5,20,-0.3,-2.5,42.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephus,quintez cephus,q,cephus4500wrq,47691-71957:Quintez Cephus,47691-71957,WR,q,Quintez Cephus,cephus,,,4500,CHI@DET,DET,CHI,,,,ryland,ryland,quintez,cephus4500wrq
chark6600wrd,81.89,DJ Chark,6600,JAX,IND,,,11.51,18.84,0.97,2.53,1.7,10.5,8.98,10,-1,0,0,0.81,5,0,0.95,1.4,58,18.5,25.5,-1,7,44,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0.13,81,0.86,0.26,0,0,0,0,0,0,0,0,11.4,3.4,0,1.37,0.2,81,0.37,0.18,16,WR,120,0,0,0,0,8,4,61,24,12.5,0.5,7.7,0.267,0,0.227,0.368,0.248,0,0,0,0,0,0,0,0,0,0,chark,dj chark,d,chark6600wrd,47691-52917:DJ Chark Jr.,47691-52917,WR,d,DJ Chark Jr.,chark,12.6200002,15,6600,IND@JAC,JAC,IND,,,,ryland,ryland,dj,chark6600wrd
cole4600wrk,57.73,Keelan Cole,4600,JAX,IND,,,4.47,9.03,0.01,0.05,1,0.5,4.42,13.2,-42,0,0,0.17,0,0,0.59,1.4,24,18.5,25.5,-1,7,44,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.13,0.07,81,0.86,0.26,0,0,0,0,0,0,0,0,4.2,-0.1,0,1.74,0.17,50,0.31,0.43,16,WR,120,0,0,0,0,2,1,24,15,15,0.2,7.1,0.5,0,0.066,0.143,0.098,0,0,0,0,0,0,0,0,0,0,cole,keelan cole,k,cole4600wrk,47691-79998:Keelan Cole,47691-79998,WR,k,Keelan Cole,cole,5.558333079,12,4600,IND@JAC,JAC,IND,,,,ryland,ryland,keelan,cole4600wrk
conley5100wrc,69.18,Chris Conley,5100,JAX,IND,,,6.83,12.25,0.08,1.27,1.3,0.5,5.56,1.1,-15,0.2,1,0.51,0,0,0.51,1.4,55,18.5,25.5,-1,7,44,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.33,0.2,81,0.86,0.26,0,0,0,0,0,0,0,0,7.4,0.8,0,1.34,0.13,81,0.25,0.18,16,WR,120,0,0,0,0,5,2,45,24,16.5,0.3,7.9,0.25,0,0.157,0.19,0.185,0,0,0,0,0,0,0,0,0,0,conley,chris conley,c,conley5100wrc,47691-30403:Chris Conley,47691-30403,WR,c,Chris Conley,conley,8.3125,16,5100,IND@JAC,JAC,IND,,,,ryland,ryland,chris,conley5100wrc
crowder6000wrj,78.41,Jamison Crowder,6000,NYJ,@BUF,,,9.93,16.8,1.09,2.32,1.7,3,7.61,21,4,2.4,0.91,0.91,3,0,0.59,-1.4,50,16.5,23,-0.5,6.5,39.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0.47,0.27,71,0.89,0.33,0,0,0,0,0,0,0,0,10,20,0,1.43,0.2,70,0.41,0.29,17,WR,120,0,0,0,0,7,4,48,20,11.5,0.4,6.7,0.25,0,0.233,0.333,0.225,0,0,0,0,0,0,0,0,0,0,crowder,jamison crowder,j,crowder6000wrj,47691-24755:Jamison Crowder,47691-24755,WR,j,Jamison Crowder,crowder,9.918749809,16,6000,NYJ@BUF,NYJ,BUF,,,,ryland,ryland,jamison,crowder6000wrj
diggs6600wrs,70.66,Stefon Diggs,6600,BUF,NYJ,,,10.09,19.37,0.75,1.11,1.5,6.5,8.98,12.6,9,2.5,0.86,0.95,3,0,0.96,0.9,53,23,16.5,0,-6.5,39.5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.13,0,71,0.89,0.33,0,0,0,0,0,0,0,0,10.9,0.5,0,1.37,0.2,59,0.22,0.4,22,WR,120,0,0,0,0,6,4,78,34,17.9,0.4,11.6,0.2,0,0.223,0.24,0.312,0,0,0,0,0,0,0,0,0,0,diggs,stefon diggs,s,diggs6600wrs,47691-25079:Stefon Diggs,47691-25079,WR,s,Stefon Diggs,diggs,12.04000041,15,6600,NYJ@BUF,BUF,NYJ,,,,ryland,ryland,stefon,diggs6600wrs
duvernay4700wrd,44.58,Devin Duvernay,4700,BAL,CLE,,,2.46,5.38,0,-2.18,0.5,0.5,4.64,1.7,-48,0,0,0.12,1,0,0.95,-2.7,0,27,20,-1.5,-7,47,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0.76,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,duvernay,devin duvernay,d,duvernay4700wrd,47691-71032:Devin Duvernay,47691-71032,WR,d,Devin Duvernay,duvernay,,,4700,CLE@BAL,BAL,CLE,,,,ryland,ryland,devin,duvernay4700wrd
edelman6700wrj,73.42,Julian Edelman,6700,NE,MIA,,,10.65,20.79,1.12,1.45,1.6,3,9.2,10.5,19,2.4,0.89,0.99,2,0,0.61,2.7,62,24.5,17,-0.5,-7.5,41.5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0.6,0.33,75,0.55,0.01,0,0,0,0,0,0,0,0,12.7,2.1,0,1.16,0.21,85,0.35,0.15,20,WR,120,0,0,0,0,9,6,68,23,11,0.4,7.3,0.238,0,0.258,0.273,0.274,0,0,0,0,0,0,0,0,0,0,edelman,julian edelman,j,edelman6700wrj,47691-7859:Julian Edelman,47691-7859,WR,j,Julian Edelman,edelman,12.89249992,16,6700,MIA@NE,NE,MIA,,,,ryland,ryland,julian,edelman6700wrj
edwards4500wrb,82.21,Bryan Edwards,4500,LV,@CAR,,,7,14.6,0.13,2.81,1.6,6.5,4.19,1.4,-15,0.6,1,0.51,3,0,0.95,-2.1,0,25.5,22.5,1.2,-3,48,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0.61,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,edwards,bryan edwards,b,edwards4500wrb,47691-69276:Bryan Edwards,47691-69276,WR,b,Bryan Edwards,edwards,,,4500,LV@CAR,LV,CAR,,,,ryland,ryland,bryan,edwards4500wrb
evans7500wrm,55.02,Mike Evans,7500,TB,@NO,,,10.61,16.22,1.39,-0.42,1.4,10.5,11.03,6.7,-10,1.6,0.2,0.6,3,0,0.63,-0.2,62,22,26.5,-0.8,4.5,48.5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.83,0.67,0,0,0,0,0,0,0,0,0,0,0,15.6,3.6,0,1.63,0.25,40,0.2,0.4,15,WR,120,0,0,0,0,9,5,97,33,17.5,0.7,11.1,0.278,0,0.24,0.333,0.286,0,0,0,0,0,0,0,0,0,0,evans,mike evans,m,evans7500wrm,47691-32384:Mike Evans,47691-32384,WR,m,Mike Evans,evans,15.32307669,13,7500,TB@NO,TB,NO,Q,Hamstring,,ryland,ryland,mike,evans7500wrm
fitzgerald5300wrl,64.93,Larry Fitzgerald,5300,ARI,@SF,,,6.77,12.73,0.05,0.76,1.3,0.5,6.01,5.4,-11,0.4,0,0.58,0,0,0.59,1.8,54,21.5,28,1.7,6.5,49.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.53,0.53,72,0.58,0,0,0,0,0,0,0,0,0,7.8,0.5,0,1.21,0.14,87,0.37,0.12,16,WR,120,0,0,0,0,6,4,46,19,10.3,0.2,6.9,0.167,0,0.202,0.167,0.198,0,0,0,0,0,0,0,0,0,0,fitzgerald,larry fitzgerald,l,fitzgerald5300wrl,47691-6883:Larry Fitzgerald,47691-6883,WR,l,Larry Fitzgerald,fitzgerald,8.743749619,16,5300,ARI@SF,ARI,SF,,,,ryland,ryland,larry,fitzgerald5300wrl
ford4500wri,46.44,Isaiah Ford,4500,MIA,@NE,,,2.85,5.87,0,-1.34,0.6,0.5,4.19,2.3,-53,0,0,0.08,0,0,0.56,-2.1,28,17,24.5,-1,7.5,41.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.22,0,75,0.55,0.01,0,0,0,0,0,0,0,0,4.1,0.9,-100,0.91,0.15,33,0.2,0.26,15,WR,120,0,0,0,0,4,2,30,10,10.6,0,4.3,0,0,0.113,0,0.105,0,0,0,0,0,0,0,0,0,0,ford,isaiah ford,i,ford4500wri,47691-56356:Isaiah Ford,47691-56356,WR,i,Isaiah Ford,ford,4.625,8,4500,MIA@NE,MIA,NE,,,,ryland,ryland,isaiah,ford4500wri
gage4800wrr,79.11,Russell Gage,4800,ATL,SEA,,,6.96,14.04,0.48,2.09,1.5,0.5,4.87,15.9,-5,0,0,0.7,3,0,0.92,1.2,34,25.3,24.3,1.3,-1,49.5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,4.8,0.9,0,0.97,0.14,60,0.26,0.4,15,WR,120,0,0,0,0,4,3,28,10,90,0.1,4.9,0.063,0,0.118,0.037,0.091,0,0,0,0,0,0,0,0,0,0,gage,russell gage,r,gage4800wrr,47691-52916:Russell Gage,47691-52916,WR,r,Russell Gage,gage,5.307143075,14,4800,SEA@ATL,ATL,SEA,,,,ryland,ryland,russell,gage4800wrr
gandy-golden5000wra,43.62,A. Gandy-Golden,5000,WAS,PHI,,,3.31,6.52,0,-2.02,0.7,0.5,5.33,0,-39,0,0,0.2,0,0,0.54,0.8,0,18,23.5,-1.3,5.5,41.5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.73,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gandy-golden,a. gandy-golden,a,gandy-golden5000wra,47691-94262:Antonio Gandy-Golden,47691-94262,WR,a,Antonio Gandy-Golden,gandy-golden,,,5000,PHI@WAS,WAS,PHI,,,,ryland,ryland,antonio,gandy-golden5000wra
ginn4800wrt,46.65,Ted Ginn,4800,CHI,@DET,,,3.18,6.52,0,-1.69,0.7,0.5,4.87,0,-51,0,0,0.09,0,0,0.51,2.6,38,20,22.5,-1.3,2.5,42.5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.07,0,0,0,0,0,0,0,0,0,0,0,0,3.7,-2.4,-100,1.07,0.1,50,0.12,0.43,16,WR,120,0,0,0,0,3,1,21,15,13.9,0.1,6.1,0.2,0,0.094,0.059,0.079,0,0,0,0,0,0,0,0,0,0,ginn,ted ginn,t,ginn4800wrt,47691-6627:Ted Ginn Jr.,47691-6627,WR,t,Ted Ginn Jr.,ginn,4.726666768,15,4800,CHI@DET,CHI,DET,,,,ryland,ryland,ted,ginn4800wrt
godwin7700wrc,74.67,Chris Godwin,7700,TB,@NO,,,13.15,20.86,2.15,1.66,1.7,14.5,11.49,10.9,-2,3.5,0.94,0.78,5,0,0.63,-0.2,69,22,26.5,-0.8,4.5,48.5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.5,0.29,0,0,0,0,0,0,0,0,0,0,0,13.2,3.2,0,1.5,0.19,46,0.2,0.53,15,WR,120,0,0,0,0,8,6,96,32,15.5,0.6,11,0.3,0,0.219,0.25,0.277,0,0,0,0,0,0,0,0,0,0,godwin,chris godwin,c,godwin7700wrc,47691-55635:Chris Godwin,47691-55635,WR,c,Chris Godwin,godwin,16.65000044,14,7700,TB@NO,TB,NO,,,,ryland,ryland,chris,godwin7700wrc
grant4500wrj,55.35,Jakeem Grant,4500,MIA,@NE,,,4.1,8,0.01,-0.09,0.9,0.5,4.19,4,-31,0,0,0.29,0,0,0.63,-2.1,21,17,24.5,-1,7.5,41.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.17,0,75,0.55,0.01,0,0,0,0,0,0,0,0,3.2,0,0,0.87,0.15,40,0.06,0.4,15,WR,120,0,0,0,0,3,2,18,10,9.3,0,5.4,0,0,0.09,0,0.081,0,0,0,0,0,0,0,0,0,0,grant,jakeem grant,j,grant4500wrj,47691-32703:Jakeem Grant,47691-32703,WR,j,Jakeem Grant,grant,4.044444614,9,4500,MIA@NE,MIA,NE,,,,ryland,ryland,jakeem,grant4500wrj
green6200wra,70.15,AJ Green,6200,CIN,LAC,,,9.5,15.9,1.51,1.44,1.5,3,8.06,7.6,-1,2,0.3,0.81,2,0,0.92,-1.4,0,19.5,22,-1,2.5,41.5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0.56,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,WR,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,green,aj green,a,green6200wra,47691-14187:A.J. Green,47691-14187,WR,a,A.J. Green,green,,,6200,LAC@CIN,CIN,LAC,,,,ryland,ryland,a.j.,green6200wra
guyton4500wrj,45.67,Jalen Guyton,4500,LAC,@CIN,,,2.51,5.64,0,-1.68,0.6,0.5,4.19,2.1,-46,0,0,0.13,0,0,0.35,1.1,6,22,19.5,-1.5,-2.5,41.5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0.56,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,WR,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,guyton,jalen guyton,j,guyton4500wrj,47691-64843:Jalen Guyton,47691-64843,WR,j,Jalen Guyton,guyton,0,1,4500,LAC@CIN,LAC,CIN,,,,ryland,ryland,jalen,guyton4500wrj
hall4700wrm,57.9,Marvin Hall,4700,DET,CHI,,,4.77,8.58,0.01,0.13,1,0.5,4.64,3.1,-24,0,0,0.38,1,0,0.59,-2.7,14,22.5,20,-0.3,-2.5,42.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.1,0,1.44,0.14,30,0.1,0.7,10,WR,120,0,0,0,0,1,0,29,27,37.3,0.1,21.7,0,0,0.035,0.056,0.102,0,0,0,0,0,0,0,0,0,0,hall,marvin hall,m,hall4700wrm,47691-29949:Marvin Hall,47691-29949,WR,m,Marvin Hall,hall,5.185714177,7,4700,CHI@DET,DET,CHI,,,,ryland,ryland,marvin,hall4700wrm
harry5100wrn,74.28,N'Keal Harry,5100,NE,MIA,,,7.26,14.81,0.09,1.7,1.4,3,5.56,4.4,-7,0.8,1,0.65,0,0,0.61,2.7,31,24.5,17,-0.5,-7.5,41.5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.5,0,75,0.55,0.01,0,0,0,0,0,0,0,0,4.1,-1.6,0,0.99,0.13,54,0.09,0.36,11,WR,120,0,0,0,0,3,1,15,10,8.8,0.3,4.8,0.333,0,0.096,0.182,0.067,0,0,0,0,0,0,0,0,0,0,harry,n'keal harry,n,harry5100wrn,47691-69168:N'Keal Harry,47691-69168,WR,n,N'Keal Harry,harry,4.771428789,7,5100,MIA@NE,NE,MIA,Q,Shoulder,,ryland,ryland,n'keal,harry5100wrn
higgins4600wrr,48.4,Rashard Higgins,4600,CLE,@BAL,,,3.14,6.7,0,-1.28,0.7,0.5,4.42,1.4,-43,0,0,0.16,1,0,0.95,0.2,20,20,27,0,7,47,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.13,0,76,0.76,0.03,0,0,0,0,0,0,0,0,0.5,-1.4,0,0.46,0.03,6,0.06,0.93,15,WR,120,0,0,0,0,1,0,1,1,4.5,0.1,1.1,0.333,0,0.035,0.1,0.006,0,0,0,0,0,0,0,0,0,0,higgins,rashard higgins,r,higgins4600wrr,47691-45791:Rashard Higgins,47691-45791,WR,r,Rashard Higgins,higgins,1.928571429,7,4600,CLE@BAL,CLE,BAL,,,,ryland,ryland,rashard,higgins4600wrr
higgins4900wrt,47.65,Tee Higgins,4900,CIN,LAC,,,3.78,7.99,0.08,-1.32,0.8,0.5,5.1,0,-23,0.2,0,0.39,1,0,0.92,-1.4,0,19.5,22,-1,2.5,41.5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0.56,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,higgins,tee higgins,t,higgins4900wrt,47691-89981:Tee Higgins,47691-89981,WR,t,Tee Higgins,higgins,,,4900,LAC@CIN,CIN,LAC,,,,ryland,ryland,tee,higgins4900wrt
hilton6400wrt,78.05,TY Hilton,6400,IND,@JAX,,,10.73,18.85,1.79,2.21,1.7,10.5,8.52,7.3,-1,2.7,1,0.81,2,0,0.63,0,47,25.5,18.5,-1,-7,44,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.33,0.2,81,0.86,0.26,0,0,0,0,0,0,0,0,5.2,-2.1,-100,0.79,0.11,23,0,0.76,17,WR,120,0,0,0,0,6,4,46,20,11.2,0.3,8.3,0.6,0,0.233,0.333,0.242,0,0,0,0,0,0,0,0,0,0,hilton,ty hilton,t,hilton6400wrt,47691-22031:T.Y. Hilton,47691-22031,WR,t,T.Y. Hilton,hilton,10.25999985,10,6400,IND@JAC,IND,JAC,,,,ryland,ryland,t.y.,hilton6400wrt
hopkins7800wrd,58.03,DeAndre Hopkins,7800,ARI,@SF,,,11.81,19.73,1.3,0.1,1.5,6.5,11.71,22.1,10,1.8,0.86,0.96,2,0,0.07,1.8,66,21.5,28,1.7,6.5,49.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.47,0.2,72,0.58,0,0,0,0,0,0,0,0,0,13,-0.7,0,1.19,0.2,65,0.2,0.35,20,WR,120,0,0,0,0,9,6,75,24,11,0.4,7.9,0.2,0,0.3,0.208,0.294,0,0,0,0,0,0,0,0,0,0,hopkins,deandre hopkins,d,hopkins7800wrd,47691-16606:DeAndre Hopkins,47691-16606,WR,d,DeAndre Hopkins,hopkins,14.50266622,15,7800,ARI@SF,ARI,SF,,,,ryland,ryland,deandre,hopkins7800wrd
inman4500wrd,54.56,Dontrelle Inman,4500,WAS,PHI,,,3.96,8.42,0.02,-0.23,0.9,0.5,4.19,3.1,-25,0,0,0.36,0,0,0.51,0.8,27,18,23.5,-1.3,5.5,41.5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,78,0.73,0.04,0,0,0,0,0,0,0,0,3.9,0.2,0,1.18,0.15,66,0.16,0.16,60,WR,120,0,0,0,0,3,1,29,20,16,0,8.7,0,0,0.104,0,0.128,0,0,0,0,0,0,0,0,0,0,inman,dontrelle inman,d,inman4500wrd,47691-14645:Dontrelle Inman,47691-14645,WR,d,Dontrelle Inman,inman,3.442857197,7,4500,PHI@WAS,WAS,PHI,,,,ryland,ryland,dontrelle,inman4500wrd
isabella4600wra,48.49,Andy Isabella,4600,ARI,@SF,,,3.13,6.66,0,-1.29,0.7,0.5,4.42,0,-35,0,0,0.25,1,0,0.54,1.8,11,21.5,28,1.7,6.5,49.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.07,0.07,72,0.58,0,0,0,0,0,0,0,0,0,2.1,-2.5,0,1.7,0.19,20,0.13,0.8,15,WR,120,0,0,0,0,0,0,13,11,21,0.1,9.2,0,0,0.03,0.056,0.06,0,0,0,0,0,0,0,0,0,0,isabella,andy isabella,a,isabella4600wra,47691-63419:Andy Isabella,47691-63419,WR,a,Andy Isabella,isabella,2.809090874,11,4600,ARI@SF,ARI,SF,,,,ryland,ryland,andy,isabella4600wra
jackson5700wrd,81.59,DeSean Jackson,5700,PHI,@WAS,,,9.72,17.63,1.42,2.8,1.7,14.5,6.92,5.6,-16,10,0.94,0.5,2,0,0.59,2.2,7,23.5,18,-1.8,-5.5,41.5,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.73,0.04,0,0,0,0,0,0,0,0,0.1,-1.5,100,0.2,0.01,0,0,0.55,18,WR,120,0,0,0,0,0,0,2,2,50,0,2.5,0,0,0.012,0,0.01,0,0,0,0,0,0,0,0,0,0,jackson,desean jackson,d,jackson5700wrd,47691-6739:DeSean Jackson,47691-6739,WR,d,DeSean Jackson,jackson,16.20000076,2,5700,PHI@WAS,PHI,WAS,,,,ryland,ryland,desean,jackson5700wrd
james4800wrr,41.06,Richard James,4800,SF,ARI,,,2.41,4.53,0,-2.46,0.5,0,4.87,0,0,0,0,0,0,0,0.07,-0.8,12,28,21.5,0.7,-6.5,49.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0.58,0,0,0,0,0,0,0,0,0,0.8,-1.1,0,1.08,0.06,11,0.05,0.76,17,WR,120,0,0,0,0,0,0,9,8,25.2,0,7.8,0,0,0.02,0,0.035,0,0,0,0,0,0,0,0,0,0,james,richard james,r,james4800wrr,47691-53498:Richie James Jr.,47691-53498,WR,r,Richie James Jr.,james,1.462499976,16,4800,ARI@SF,SF,ARI,,,,ryland,ryland,richie,james4800wrr
jefferson5000wrj,58.74,Justin Jefferson,5000,MIN,GB,,,5.37,12.96,0.01,0.04,1.1,0.5,5.33,3.6,-6,0,0,0.68,1,0,0.96,-0.3,0,22.5,21.5,-2.5,-1,44,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jefferson,justin jefferson,j,jefferson5000wrj,47691-85671:Justin Jefferson,47691-85671,WR,j,Justin Jefferson,jefferson,,,5000,GB@MIN,MIN,GB,,,,ryland,ryland,justin,jefferson5000wrj
johnson4900wrb,63.62,Bisi Johnson,4900,MIN,GB,,,5.73,12.98,0.01,0.63,1.2,0.5,5.1,7.1,-17,0,0,0.48,0,0,0.59,-0.3,36,22.5,21.5,-2.5,-1,44,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,3.9,-1.3,0,1.26,0.11,55,0.11,0.44,18,WR,120,0,0,0,0,3,2,19,11,9.5,0.2,7.1,0.429,0,0.104,0.12,0.081,0,0,0,0,0,0,0,0,0,0,johnson,bisi johnson,b,johnson4900wrb,47691-61631:Olabisi Johnson,47691-61631,WR,b,Bisi Johnson,johnson,4.884615385,13,4900,GB@MIN,MIN,GB,,,,ryland,ryland,bisi,johnson4900wrb
jones6200wrm,79.66,Marvin Jones,6200,DET,CHI,,,10.56,18.19,1.21,2.5,1.7,10.5,8.06,7.5,-6,2.4,1,0.68,4,0,0.61,-2.7,63,22.5,20,-0.3,-2.5,42.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.75,0.33,0,0,0,0,0,0,0,0,0,0,0,11.5,2.5,0,1.54,0.18,55,0.22,0.27,18,WR,120,0,0,0,0,7,4,60,22,12.5,0.8,8.3,0.533,0,0.213,0.391,0.22,0,0,0,0,0,0,0,0,0,0,jones,marvin jones,m,jones6200wrm,47691-22103:Marvin Jones Jr.,47691-22103,WR,m,Marvin Jones Jr.,jones,12.53076876,13,6200,CHI@DET,DET,CHI,,,,ryland,ryland,marvin,jones6200wrm
jones8200wrj,79.65,Julio Jones,8200,ATL,SEA,,,14.64,23.17,2.29,2.01,1.8,14.5,12.63,20.2,1,3.5,0.93,0.86,6,0,0.92,1.2,55,25.3,24.3,1.3,-1,49.5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0.53,0.2,0,0,0,0,0,0,0,0,0,0,0,13.3,1.9,0,1.26,0.24,56,0.31,0.43,16,WR,120,0,0,0,0,10,6,97,33,14.7,0.4,9.4,0.313,0,0.259,0.2,0.307,0,0,0,0,0,0,0,0,0,0,jones,julio jones,j,jones8200wrj,47691-14190:Julio Jones,47691-14190,WR,j,Julio Jones,jones,14.97333374,15,8200,SEA@ATL,ATL,SEA,,,,ryland,ryland,julio,jones8200wrj
kirk5800wrc,70.28,Christian Kirk,5800,ARI,@SF,,,8.4,13.17,0.17,1.25,1.4,6.5,7.15,0.5,-27,1,1,0.34,2,0,0.59,1.8,60,21.5,28,1.7,6.5,49.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.47,0.07,72,0.58,0,0,0,0,0,0,0,0,0,8.4,2.2,0,0.97,0.14,60,0.4,0.4,15,WR,120,0,0,0,0,7,5,56,19,10.6,0.3,6.8,0.083,0,0.244,0.2,0.242,0,0,0,0,0,0,0,0,0,0,kirk,christian kirk,c,kirk5800wrc,47691-60858:Christian Kirk,47691-60858,WR,c,Christian Kirk,kirk,10.32307669,13,5800,ARI@SF,ARI,SF,,,,ryland,ryland,christian,kirk5800wrc
