,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID
tucker3500dt,33.3,Tyler Tucker,3500,D,0,STL,CGY-J.Markstrom,3.96,5.1,2.8,-2.55,1.1,3,0,0,0,-3.5,61,0,2,2.7,3.5,143,6,49,122,3.7,-1.2,21,7,21,14,3.2,12,0,12,8,0,0,0,14.37,0,1,1,1,0,1.33,2.33,10.33,13.17,7.5,0,0,0.01,0,0,0,0,0,0,0,0.83,0,0.79,0,0,0,17.09,0,1,1,1,0,1,2,9,18,0,0,0.04,0,9,2,1,1,1,0,17.09,0.04,0,0,39.65,40.11,39.62,47.85,52.1,2.94,0.27,3.3,0.18,37.54,39.55,47.08,54.55,2.92,0.34,2.6,0.27,53.8,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CGY,tucker,t,tucker3500dt,85900-96789,D,t,Tyler Tucker,tucker,3.73333327,6,3500,CGY@STL,STL,CGY,,,,,,D/UTIL,tucker3500dt
ullmark9000gl,76,Linus Ullmark,9000,G,0,BOS,SEA-M.Jones,18.56,23.3,13.8,-0.45,2.1,1,0,9,0,-5.8,15,0,0,3.7,2.4,-237,6,82,-205,18.5,2,44,27,12,96,25.5,53,38,0,13,2.04,0,0,0,0,27.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.27,44.9,0,0,0,0,0,0,48.17,46.54,0,0,0,0,43.63,1/12/2023,0,25.6,0.7,0.15,56.24,0.06,29.7,2.14,0.86,1,45.84,3.01,29.73,3.49,0.17,2.93,0.16,3.92,30.69,3.09,0.15,2.38,0.16,30.13,SEA,ullmark,l,ullmark9000gl,85900-54809,G,l,Linus Ullmark,ullmark,24.62222177,27,9000,SEA@BOS,BOS,SEA,,,,,,G,ullmark9000gl
valimaki3800dj,45.05,Juuso Valimaki,3800,D,0,ARI,OTT-C.Talbot,6.01,7.7,4.4,-1.14,1.6,2,2,2,0,-1.7,17,0,2,2.9,3.7,138,6.5,27,118,5.2,-0.8,19,7,16,101,5.2,57,28,42,14,0.05,0.22,0.27,15.03,1.08,0.86,1.34,0.64,0.06,0.86,1.73,10.14,10.66,7.49,0,0.14,1.3,0.06,0.14,0.4,0,0,0.05,0.08,0.49,0,1.09,0.07,0.21,0.29,13.34,1.3,0.93,1.23,0.75,0.08,0.71,1.64,8.92,8.58,0,0.07,0.98,0.08,8.14,1.71,1,0.71,1,0,14.4,1.12,0,0.14,40.91,37.6,44.8,49.78,46.22,2.63,0.18,3.14,0.19,38.79,42,45.71,45.25,2.69,0.2,3.08,0.05,48.83,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,valimaki,j,valimaki3800dj,85900-82112,D,j,Juuso Valimaki,valimaki,5.358333164,36,3800,OTT@ARI,ARI,OTT,,,,,,D/UTIL,valimaki3800dj
vasilevskiy8600ga,80.1,A. Vasilevskiy,8600,G,0,TB,VAN-S.Martin,18.72,23.5,13.9,0.42,2.2,1,0,6,0,-5,40,0,0,4.2,2.5,-272,6.5,83,-275,19,1.5,63,38,15,98,23.9,58,50,8,12,2.59,0,0,0,0,30.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.43,43.65,0,0,0,0,0,0,42.58,39.8,0,0,0,0,37.4,1/12/2023,0,28.3,0.59,0.36,59.53,0.01,28.6,2,0.75,0.8,41.74,3.34,30.37,3.26,0.2,3.24,0.26,3.25,29.33,3,0.14,3.56,0.19,29.33,VAN,vasilevskiy,a,vasilevskiy8600ga,85900-54565,G,a,Andrei Vasilevskiy,vasilevskiy,18.84138015,29,8600,VAN@TB,TB,VAN,,,,,,G,vasilevskiy8600ga
vejmelka7300gk,43.5,Karel Vejmelka,7300,G,0,ARI,OTT-C.Talbot,14.52,18.3,10.7,-1.48,2,1,0,2,0,3.7,47,0,0,2.9,3.7,138,6.5,27,118,13.6,-0.4,48,27,26,87,10.5,50,21,28,14,3.41,0,0,0,0,33.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.78,46.22,0,0,0,0,0,0,45.71,45.25,0,0,0,0,48.83,1/12/2023,0,30.1,0.33,0.52,56.21,0.03,28.2,3.82,0.27,0.17,47.84,2.75,31.13,3.3,0.26,3.18,0.23,2.77,31.62,3.15,0.32,3.92,0.3,32.67,OTT,vejmelka,k,vejmelka7300gk,85900-149734,G,k,Karel Vejmelka,vejmelka,15.05000019,32,7300,OTT@ARI,ARI,OTT,,,,,,G,vejmelka7300gk
veleno3700cj,53.81,Joe Veleno,3700,C,0,DET,TOR-ISamsonov,4.58,5.9,3.3,-1.63,1.2,3,0,1,0,-3.1,60,0,2,3,3.6,125,6.5,28,146,5,-0.7,48,21,48,84,8.4,75,58,25,12,0.12,0.17,0.29,13.04,1.33,0.94,1.24,0.76,0.13,0.42,1.36,9.06,10.75,6.73,0,0.02,0.46,0.09,0.1,0.88,0,0,0.12,0.14,0.34,0,1.36,0.17,0.42,0.58,13.57,2.57,1.08,1.42,0.76,0.15,0.75,1.83,9.55,9.91,0,0.17,1.4,0.33,11.43,2.43,1.71,0.71,2.29,0.57,13.64,1.69,0,0.14,40.63,40.14,42.13,46.46,47.36,3.21,0.19,3.08,0.21,38.75,38.36,43.83,45.09,3.58,0.16,2.64,0.28,43.29,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,veleno,j,veleno3700cj,85900-97140,C,j,Joe Veleno,veleno,5.563157734,38,3700,TOR@DET,DET,TOR,,,,,,C/UTIL,veleno3700cj
verhaeghe6700wc,86.29,Carter Verhaeghe,6700,W,0,FLA,VGK-L.Thompson,11.46,14.4,8.5,-0.88,1.7,1,2,7,0,0.9,66,0,2,3.3,3.4,-105,6.5,36,112,12.5,1.5,56,30,39,98,11.6,53,30,38,13,0.41,0.35,0.77,16.38,2.82,2.59,3.58,0.72,0.16,0.31,2.89,17.37,11.57,12.91,0.04,0.03,1.51,0.29,0.39,0.75,0,0,0.37,0.32,0.6,0.03,2.78,0.33,0.42,0.75,17.3,2.6,2.17,3.08,0.7,0.15,0.5,2.67,13.73,13.45,0,0.08,2.02,0.25,14.57,3,2.43,0.57,3.57,0.43,16.54,1.8,0,0.14,45.35,50.58,47.23,40.62,49.71,3.38,0.23,2.51,0.23,44.62,42.82,44.85,48.45,3.17,0.29,2.7,0.11,49.2,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,verhaeghe,c,verhaeghe6700wc,85900-43028,W,c,Carter Verhaeghe,verhaeghe,13.56829239,41,6700,FLA@VGK,FLA,VGK,,,,,,W/UTIL,verhaeghe6700wc
vesey4100wj,55.1,Jimmy Vesey,4100,W,0,NYR,DAL-J.Oettinger,5.62,7.2,4,-1.65,1.4,3,0,1,0,-2.9,28,0,2,2.9,2.7,-122,5.5,50,-118,5.6,-1.1,51,12,33,89,8.7,58,25,41,12,0.12,0.14,0.26,13.73,1.14,1.57,2.11,0.75,0.07,0.51,2.08,10.85,10.72,8.45,0,0,0.08,0,0.05,0,0.01,0,0.1,0.14,0.13,0.01,1.49,0.31,0.23,0.54,14.32,2.26,1.31,1.67,0.78,0.24,0.62,1.92,10.42,12.08,0,0,0.01,0,8.67,1.5,1,0.5,1,0,12.97,0.03,0,0,48.75,44.63,47.36,45.96,45.58,2.82,0.26,2.92,0.19,44.77,51.69,45.54,47.46,3.15,0.24,2.58,0.26,46.83,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,vesey,j,vesey4100wj,85900-73826,W,j,Jimmy Vesey,vesey,7,42,4100,DAL@NYR,NYR,DAL,,,,,,W/UTIL,vesey4100wj
watson3800wa,60.43,Austin Watson,3800,W,0,OTT,ARI-K.Vejmelka,5.26,6.7,3.8,-1.42,1.4,4,0,0,0,-3.3,42,0,3,3.7,2.9,-164,6.5,73,-142,5.5,-0.5,64,19,35,91,7.1,63,27,36,11,0.13,0.09,0.22,11.4,1.16,1.21,1.65,0.73,0.11,0.77,1.98,7.89,9.2,5.84,0,0,0.03,0.01,0.01,1,0.03,0,0.1,0.09,1.04,0.04,1.32,0.23,0,0.23,11.56,1.19,1.38,1.75,0.79,0.17,0.62,2,7.75,9.17,0,0,0.02,0,8.33,2.5,1.5,1,1.83,0,11.36,0,0,0,47.84,46.22,49.78,44.8,37.6,3.18,0.23,3.3,0.26,45.25,45.71,42,38.79,3.92,0.3,3.15,0.32,37.71,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,watson,a,watson3800wa,85900-14151,W,a,Austin Watson,watson,4.459999847,40,3800,OTT@ARI,OTT,ARI,,,,,,W/UTIL,watson3800wa
weegar4500dm,74.05,MacKenzie Weegar,4500,D,0,CGY,STL-T.Greiss,8.49,10.7,6.3,-0.17,1.9,2,0,2,0,-2.9,71,0,2,3.5,2.7,-171,6,51,-146,9.3,-1.1,65,17,31,98,8.1,61,30,38,13,0.07,0.28,0.36,21.99,0.98,2.27,3.14,0.72,0.03,1.56,3.83,20.79,14.07,15.58,0.01,0.01,0.72,0.12,0.13,0.92,0.01,0.01,0.05,0.26,0.82,0,1.41,0.08,0.23,0.31,20.88,0.89,1.77,3,0.59,0.04,1.46,3.23,20,14.27,0,0,0.24,0.09,19.4,3.67,2,1.67,4,0.2,20.15,0.16,0,0,50.94,52.1,47.85,39.62,40.11,3.04,0.21,2.61,0.22,54.55,47.08,39.55,37.54,2.8,0.21,3.25,0.18,35.71,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL,weegar,m,weegar4500dm,85900-43042,D,m,MacKenzie Weegar,weegar,7.365853659,41,4500,CGY@STL,CGY,STL,,,,,,D/UTIL,weegar4500dm
wennberg4200ca,45.5,A. Wennberg,4200,C,0,SEA,BOS-LUllmark,5.64,7.2,4.1,-1.6,1.3,2,0,0,0,-0.8,45,0,2,2.4,3.7,195,6,18,168,7.4,0,58,26,39,86,7.9,53,30,46,13,0.19,0.27,0.45,17.97,1.5,1.16,1.46,0.79,0.16,0.77,1.93,12.95,12.1,9.57,0.05,0.03,2,0.23,0.33,0.7,0,0.01,0.14,0.22,0.28,0.01,1.66,0.23,0.23,0.46,17.76,1.55,1,1.23,0.81,0.23,1.08,2.08,12.38,13.77,0,0,0.87,0.08,10.38,2,0.88,1.13,1.25,0.13,17.49,0.4,0,0,45.84,44.9,40.27,42.33,46.49,2.93,0.16,3.49,0.17,46.54,48.17,45.38,46.25,2.38,0.16,3.09,0.15,46.17,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,wennberg,a,wennberg4200ca,85900-54743,C,a,Alex Wennberg,wennberg,8.0625,40,4200,SEA@BOS,SEA,BOS,,,,,,C/UTIL,wennberg4200ca
wheeler6300wb,83.35,Blake Wheeler,6300,W,0,WPG,BUF-U.Luukkonen,10.75,13.6,7.9,-0.81,1.7,2,2,4,0,-3.4,58,1,2,3.5,3.2,-132,6.5,56,-130,13.6,1.9,55,29,28,88,5.8,14,0,21,14,0.33,0.6,0.93,18.79,2.97,2.39,3.22,0.74,0.14,0.57,2.96,14.18,13.89,10.78,0.09,0.2,2.95,0.4,0.58,0.69,0,0,0.24,0.4,0.59,0.04,2.02,0,0.4,0.4,17.59,1.36,1.2,2.6,0.46,0,0.4,1.6,15.4,13,0,0,2.14,0.2,11.33,0.67,0.33,0.33,1,0.33,16.42,1.45,0,0,45.28,43.76,42.66,46.21,43.1,3.01,0.24,2.94,0.26,45.83,44.45,43.92,43.18,2.82,0.32,2.91,0.22,46.57,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,wheeler,b,wheeler6300wb,85900-8182,W,b,Blake Wheeler,wheeler,12.08437538,32,6300,WPG@BUF,WPG,BUF,,,,,,W/UTIL,wheeler6300wb
white4200wc,54.95,Colin White,4200,W,0,FLA,VGK-L.Thompson,4.48,5.8,3.2,-2.98,1.1,4,0,0,0,-0.9,34,0,2,3.3,3.4,-105,6.5,36,112,6.3,-1.1,29,12,35,94,2.4,15,0,61,13,0.13,0.23,0.35,12.95,1.62,1.44,1.85,0.77,0.09,0.34,1.77,10.37,9.03,7.3,0.03,0.08,1.51,0.31,0.33,0.95,0,0,0.1,0.15,0.16,0,1.02,0,0,0,9.8,0,0.7,0.9,0.78,0,0.8,1.5,6.22,7.33,0,0,0.09,0,7.29,1.86,0.71,1.14,1,0,10.7,0.11,0,0,45.35,50.58,47.23,40.62,49.71,3.38,0.23,2.51,0.23,44.62,42.82,44.85,48.45,3.17,0.29,2.7,0.11,49.2,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,white,c,white4200wc,85900-79898,W,c,Colin White,white,5.536841945,38,4200,FLA@VGK,FLA,VGK,,,,,,W/UTIL,white4200wc
wideman3700dc,56.6,Chris Wideman,3700,D,0,MTL,NAS-J.Saros,5.65,7.2,4.1,-1.29,1.5,3,2,1,0,-2.6,28,0,3,2.9,3.8,145,6.5,31,130,6.1,-0.9,50,18,26,87,3.4,30,0,46,13,0.03,0.29,0.32,14.81,1.3,1.09,1.46,0.74,0.03,0.96,2.04,11.22,12.09,8.29,0,0.16,2.26,0.16,0.22,0.73,0,0,0.03,0.13,1.5,0,0.92,0,0,0,14.1,0,0.55,1,0.55,0,1.45,2,12,14.3,0,0,1.23,0,11,1.2,0,1.2,0.6,0,12.67,0.52,0,0,45.15,40.96,47.02,46.07,43.73,3.12,0.16,3.5,0.24,37.92,51.46,46.31,44.85,3,0.17,3.42,0.2,42,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAS,wideman,c,wideman3700dc,85900-21690,D,c,Chris Wideman,wideman,4.653846154,26,3700,NSH@MON,MON,NSH,,,,,,D/UTIL,wideman3700dc
xhekaj4200da,59.6,Arber Xhekaj,4200,D,0,MTL,NAS-J.Saros,7.19,9.1,5.3,-0.82,1.7,3,2,3,0,-2.6,17,0,3,2.9,3.8,145,6.5,31,130,7.1,-0.1,65,21,26,41,7.6,69,23,30,13,0.13,0.18,0.31,15.43,1.21,1.59,2.1,0.76,0.08,0.87,2.46,13.37,13.92,9.79,0.05,0.03,0.72,0.21,0.21,1,0,0,0.08,0.15,1.77,0,1.44,0.07,0.29,0.36,15.88,1.36,1.79,2.29,0.78,0.04,0.79,2.57,12.77,15.15,0.07,0.07,1.03,0.29,11.14,2.14,1.43,0.71,2,0.57,16.58,1.96,0.14,0.14,45.15,40.96,47.02,46.07,43.73,3.12,0.16,3.5,0.24,37.92,51.46,46.31,44.85,3,0.17,3.42,0.2,42,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAS,xhekaj,a,xhekaj4200da,85900-162085,D,a,Arber Xhekaj,xhekaj,7.156410413,39,4200,NSH@MON,MON,NSH,,,,,,D/UTIL,xhekaj4200da
zacha4500cp,75.99,Pavel Zacha,4500,C,0,BOS,SEA-MJones,9.01,11.4,6.6,1.16,2,2,2,3,0,-2.5,31,0,4,3.7,2.4,-237,6,82,-205,8.4,0.2,51,24,38,86,8.5,46,38,53,13,0.14,0.45,0.59,16.07,2.2,1.68,2.49,0.68,0.09,0.3,1.99,12.74,11.18,9.68,0.03,0.04,1.75,0.31,0.43,0.72,0,0.01,0.12,0.39,0.26,0.01,1.73,0.15,0.46,0.62,15.66,2.38,1.23,1.58,0.78,0.12,0.54,1.77,11.09,12.82,0,0,1.28,0.08,10.17,1.67,1,0.67,1.5,0,16.13,1.16,0,0,45.84,46.49,42.33,40.27,44.9,3.2,0.25,3.18,0.29,46.25,45.38,48.17,46.54,3.18,0.31,3,0.31,43.63,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,zacha,p,zacha4500cp,85900-65970,C,p,Pavel Zacha,zacha,8.5875,40,4500,SEA@BOS,BOS,SEA,,,,,,C/UTIL,zacha4500cp
zadorov3800dn,70.15,Nikita Zadorov,3800,D,0,CGY,STL-T.Greiss,5.67,7.2,4.1,-1.48,1.5,3,0,0,0,-2.9,28,0,2,3.5,2.7,-171,6,51,-146,6.4,-0.8,61,27,37,103,7.8,84,30,15,13,0.08,0.21,0.28,18.15,0.93,1.6,2.22,0.72,0.05,0.82,2.42,18.26,11.87,13.64,0,0.01,0.25,0.02,0.04,0.5,0,0,0.08,0.2,1.24,0,1.18,0.14,0.14,0.29,18.63,0.93,1.71,2.17,0.79,0.08,1.21,2.93,18.17,13.25,0,0,0.17,0,17.6,2.83,1.83,1,2.2,0,17.45,0.03,0,0,50.94,52.1,47.85,39.62,40.11,3.04,0.21,2.61,0.22,54.55,47.08,39.55,37.54,2.8,0.21,3.25,0.18,35.71,1/12/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL,zadorov,n,zadorov3800dn,85900-42994,D,n,Nikita Zadorov,zadorov,6.983333043,42,3800,CGY@STL,CGY,STL,,,,,,D/UTIL,zadorov3800dn
