,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,City Name,City Name2,City Name3,RylandID
lee4500wrm,0,Marqise Lee,4500,JAX,NYJ,,,2.4,4.9,0,-1.79,0.5,0.5,1.3,4.19,-51,0.23,0,0,0,0,0.43,1.6,18,23.3,16.3,0.5,-7,39.5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0.83,0.31,0.5,0,0.39,0.03,0,0,1,40,0.3,-1.7,-1500,0.33,0.01,0,0,0.61,13,WR,8,0,0,0,0,0,0,2,2,50,0,1.5,0,0,0.019,0,0.008,0,0,0,0,0,0,0,0,0,0,lee,marqise lee,m,lee4500wrm,39577-29593,WR,m,Marqise Lee,lee,0.699999968,3,4500,NYJ@JAC,JAC,NYJ,Q,Ankle,,,,ryland,ryland,marqise,lee4500wrm
lewis4900rbd,0,Dion Lewis,4900,TEN,TB,,,4.3,9.7,0.1,-1.63,0.9,0.5,0.7,5.93,-12,0.51,0,0,1,0,0.54,-5.6,32,23.8,21.8,-0.7,-2,45.5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,3,0,0.333,1.63,0.56,0.19,62,0.73,0.02,2.9,0,0.55,0.13,75,0,0.25,40,6.5,-0.6,-1100,0.72,0.2,69,0.11,0.19,26,RB,8,0,0.15,0.506,6,2,2,16,11,60,0.1,4.5,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,lewis,dion lewis,d,lewis4900rbd,39577-14339,RB,d,Dion Lewis,lewis,2.685714177,7,4900,TB@TEN,TEN,TB,,,,,,ryland,ryland,dion,lewis4900rbd
lindsay6300rbp,0,Phillip Lindsay,6300,DEN,@IND,,,10.8,19.7,3.2,1.38,1.7,0.5,10.1,9.42,4,0.98,0,0.9,4,0,0.61,-1.3,33,17.5,23.5,-1,6,41,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,68,4.9,0.7,0.505,2.38,1.31,0.81,0,0,0,12.3,-600,0.83,0.46,66,0.5,0.33,60,12.6,1.7,300,0.71,0.38,54,0.33,0.33,24,RB,8,0.733,0.603,0.509,14,3,2,17,10,6.6,0,4.2,0.281,0.656,0,0,0,0,0,0,0,0,0,0,0,0,0,lindsay,phillip lindsay,p,lindsay6300rbp,39577-41426,RB,p,Phillip Lindsay,lindsay,13.08571407,7,6300,DEN@IND,DEN,IND,,,,,,ryland,ryland,phillip,lindsay6300rbp
lockett7200wrt,0,Tyler Lockett,7200,SEA,@ATL,,,13.1,21.1,2.1,2.75,1.8,10.5,13,10.35,-2,0.67,0.86,6.9,6,0,0.96,3.1,61,28,20.5,-1.3,-7.5,48.5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.18,0,0,0,0,11.3,600,1.96,0.16,100,0.6,0,50,12.2,2.7,1200,2.18,0.2,80,0.36,0.04,25,WR,8,0,0,0,0,4,4,65,30,15.1,0.5,14.4,0.364,0,0.189,0.243,0.274,0,0,0,0,0,0,0,0,0,0,lockett,tyler lockett,t,lockett7200wrt,39577-27050,WR,t,Tyler Lockett,lockett,13.52857099,7,7200,SEA@ATL,SEA,ATL,,,,,,ryland,ryland,tyler,lockett7200wrt
mack6800rbm,0,Marlon Mack,6800,IND,DEN,,,12.9,21.3,3.6,2.23,1.9,6.5,15.5,10.67,-4,0.74,0.88,2.9,7,0,0.61,-1,42,23.5,17.5,-1.5,-6,41,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,78,4.3,0.7,0.535,3.13,1.67,0.87,0,0,0,10.9,-500,0.51,0.24,50,0.25,0.5,40,13.1,1.7,800,0.65,0.31,54,0.27,0.31,22,RB,8,0.714,0.662,0.601,18,1,1,7,6,5.1,0,3.2,0.214,0.548,0,0,0,0,0,0,0,0,0,0,0,0,0,mack,marlon mack,m,mack6800rbm,39577-57909,RB,m,Marlon Mack,mack,12.63333384,6,6800,DEN@IND,IND,DEN,,,,,,ryland,ryland,marlon,mack6800rbm
mayfield7300qbb,0,Baker Mayfield,7300,CLE,@NE,,,13.3,20,6.2,-2.49,1.8,0.5,12.56,15.79,-8,0.45,1,0.6,0,0,0.04,-9.6,63,16.8,26.3,-1,9.5,43,28,20,33,262,63,7.9,6.54,1.7,45,22.5,58.6,15.7,5.2,3.9,4.3,2,4,5,2.5,0.1,0.394,4.6,2.4,1.33,52,0.96,1,7.8,-200,0.23,0.13,40,0.2,0.6,50,14.7,-1.5,1300,0.4,0.23,69,0.26,0.17,23,QB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mayfield,baker mayfield,b,mayfield7300qbb,39577-41535,QB,b,Baker Mayfield,mayfield,13.05666606,6,7300,CLE@NE,CLE,NE,,,,,,ryland,ryland,baker,mayfield7300qbb
mccaffrey9600rbc,0,C. McCaffrey,9600,CAR,@SF,,,18.6,30.3,8.4,0.95,1.9,10.5,25.5,17.65,4,0.65,0.86,9.4,9,0,0.93,-3.2,61,18.3,22.8,0.3,4.5,41,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,83,5,0.9,0.515,4.88,2.81,1.56,69,0.09,0.01,31.1,600,0.99,0.5,100,0.66,0,30,25.4,80,3600,0.99,0.4,73,0.52,0.08,23,RB,8,0.636,0.639,0.914,16,6,6,55,21,8.7,0.4,7.5,0.194,0.565,0,0,0,0,0,0,0,0,0,0,0,0,0,mccaffrey,c. mccaffrey,c,mccaffrey9600rbc,39577-55050,RB,c,Christian McCaffrey,mccaffrey,27.30000051,6,9600,CAR@SF,CAR,SF,,,,,,ryland,ryland,christian,mccaffrey9600rbc
mckissic5400rbj,0,J.D. McKissic,5400,DET,NYG,,,6.6,12.4,0.9,-0.58,1.2,0.5,1.6,7.18,-11,0.68,1,2.4,6,0,0.36,1.4,7,27.8,21.3,0,-6.5,49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,6.5,0,0.444,0.36,0.18,0,0,0,0,4,800,0.59,0.2,100,0.25,0,40,3.1,-0.4,-600,1.16,0.44,46,0.07,0.15,13,RB,8,0,0.075,0.11,1,1,0,6,4,10.4,0,2.7,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,mckissic,j.d. mckissic,j,mckissic5400rbj,39577-43334,RB,j,J.D. McKissic,mckissic,3.616666794,6,5400,NYG@DET,DET,NYG,,,,,,ryland,ryland,j.d.,mckissic5400rbj
metcalf6600wrd,0,D.K. Metcalf,6600,SEA,@ATL,,,10.1,16.3,1.1,1.12,1.5,10.5,14.8,8.98,-24,0.49,0.91,6.9,1,0,0.15,3.1,55,28,20.5,-1.3,-7.5,48.5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0.14,0,0,0,0,7.7,500,1.4,0.15,80,0.2,0.2,50,8.8,0.8,600,1.51,0.16,58,0.25,0.08,12,WR,8,0,0,0,0,5,2,55,33,19.5,0.3,10.1,0,0,0.183,0.133,0.2,0,0,0,0,0,0,0,0,0,0,metcalf,d.k. metcalf,d,metcalf6600wrd,39577-73048,WR,d,DK Metcalf,metcalf,8.471428462,7,6600,SEA@ATL,SEA,ATL,,,,,,ryland,ryland,dk,metcalf6600wrd
meyers5300wrj,0,Jakobi Meyers,5300,NE,CLE,,,6.1,13.5,0.1,0.09,1.2,0.5,1,6.01,-7,0.8,1,0.6,1,0,0.11,1.4,32,26.3,16.8,-2,-9.5,43,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,52,0.96,1,5.1,800,1.84,0.15,66,0.33,0.33,60,4.2,0,-700,1.68,0.13,46,0.15,0.23,13,WR,8,0,0,0,0,2,2,27,15,12.8,0,10.1,0,0,0.063,0,0.094,0,0,0,0,0,0,0,0,0,0,meyers,jakobi meyers,j,meyers5300wrj,39577-63634,WR,j,Jakobi Meyers,meyers,4.640000153,5,5300,CLE@NE,NE,CLE,,,,,,ryland,ryland,jakobi,meyers5300wrj
michel6500rbs,0,Sony Michel,6500,NE,CLE,,,12.3,21.1,3.8,2.38,1.9,10.5,7.4,9.92,-9,0.53,1,2.6,10,0,0.43,1.6,28,26.3,16.8,-2,-9.5,43,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,64,3.9,0.6,0.485,3.06,2.06,1.13,52,0.96,1,16.6,400,0.81,0.49,100,0.85,0,70,11.5,20,500,0.66,0.41,55,0.4,0.29,27,RB,8,0.421,0.537,0.387,16,0,0,5,3,7.8,0,1.6,0.152,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,michel,sony michel,s,michel6500rbs,39577-53640,RB,s,Sony Michel,michel,11.58571407,7,6500,CLE@NE,NE,CLE,,,,,,ryland,ryland,sony,michel6500rbs
miller4500wrs,0,Scott Miller,4500,TB,@TEN,,,2.2,5.2,0,-1.99,0.5,0.5,0,4.19,-52,0.24,0,0,0,0,0.4,-0.2,20,21.8,23.8,-0.2,2,45.5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0.73,0.02,2.4,0,0.65,0.09,66,0,0.33,30,10,0,-1500,0.37,0.05,18,0,0.45,11,WR,8,0,0,0,0,2,0,9,4,13,0,1.4,0,0,0.065,0,0.028,0,0,0,0,0,0,0,0,0,0,miller,scott miller,s,miller4500wrs,39577-61273,WR,s,Scotty Miller,miller,2.399999936,3,4500,TB@TEN,TB,TEN,,,,,,ryland,ryland,scotty,miller4500wrs
miller5100wra,0,Anthony Miller,5100,CHI,LAC,,,5.7,12.7,0,0.14,1.1,0.5,8.2,5.56,-17,0.76,1,0.3,0,0,0.15,0.9,36,22.3,18.8,-0.2,-3.5,41,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.38,0.19,53,0.62,0.01,5.4,-100,0.8,0.12,66,0,0.33,30,5.5,-0.3,-900,1.12,0.15,45,0.13,0.36,22,WR,8,0,0,0,0,3,2,27,14,12.7,0.3,5.4,0.5,0,0.109,0.217,0.13,0,0,0,0,0,0,0,0,0,0,miller,anthony miller,a,miller5100wra,39577-41936,WR,a,Anthony Miller,miller,3.133333206,6,5100,LAC@CHI,CHI,LAC,,,,,,ryland,ryland,anthony,miller5100wra
minshew6900qbg,0,Gardner Minshew,6900,JAX,NYJ,,,17.9,26.5,10.6,2.9,2.6,3,23.96,15,-1,0.78,1,2.6,1,0,0.55,-1.7,68,23.3,16.3,0.5,-7,39.5,40,19,32,242,61,7.5,7.07,1.4,39,17.7,61.1,17.3,4.4,0.9,6.7,4,10,24,5.8,0,0.367,4.43,1.71,0.86,80,0.83,0.31,16.1,200,0.38,0.21,100,0.75,0,40,16.9,1.3,900,0.43,0.25,66,0.58,0,12,QB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,minshew,gardner minshew,g,minshew6900qbg,39577-61798,QB,g,Gardner Minshew II,minshew,16.74000004,7,6900,NYJ@JAC,JAC,NYJ,,,,,,ryland,ryland,gardner,minshew6900qbg
mixon6000rbj,0,Joe Mixon,6000,CIN,@LA,,,9.7,20.1,4.2,1.03,1.6,0.5,15.7,8.67,8,0.98,0.5,1.2,3,0,0.39,0.6,39,18.3,30.3,0.8,12,48.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,4.4,0.4,0.447,2.44,1.56,1.06,46,0.73,0.03,8,-1100,0.51,0.21,66,0,0.33,60,12.2,0.3,0,0.69,0.31,54,0.22,0.27,22,RB,8,0.545,0.714,0.619,14,2,2,18,11,70,0.1,5.9,0.194,0.484,0,0,0,0,0,0,0,0,0,0,0,0,0,mixon,joe mixon,j,mixon6000rbj,39577-52442,RB,j,Joe Mixon,mixon,7.82857132,7,6000,CIN@LAR,CIN,LAR,,,,,,ryland,ryland,joe,mixon6000rbj
montgomery4600rbt,0,Ty Montgomery,4600,NYJ,@JAX,,,2.4,4.6,0,-2.78,0.5,0.5,0,5.18,-26,0.19,0,0,0,0,0.64,-0.3,13,16.3,23.3,-1.5,7,39.5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4.6,0,0.5,0.47,0.07,0,80,0.83,0.31,1.4,0,0.52,0.2,33,0,0.66,30,20,-2.1,-1400,0.51,0.16,28,0.04,0.52,21,RB,8,0,0.069,0.206,2,1,1,7,3,5.8,0,1.6,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,montgomery,ty montgomery,t,montgomery4600rbt,39577-29734,RB,t,Ty Montgomery,montgomery,1.699999968,6,4600,NYJ@JAC,NYJ,JAC,,,,,,ryland,ryland,ty,montgomery4600rbt
montgomery5700rbd,0,David Montgomery,5700,CHI,LAC,,,10.1,17.6,3.1,2.17,1.8,3,22.7,7.93,-15,0.76,1,1.2,6,0,0.43,2.6,34,22.3,18.8,-0.2,-3.5,41,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,38,3.3,0.3,0.423,1.83,1.17,1.17,53,0.62,0.01,6.4,-300,0.46,0.18,66,0.33,0.33,30,8.1,-0.5,-300,0.57,0.24,54,0.18,0.09,11,RB,8,1,0.55,0.529,11,2,1,14,11,7.7,0,90,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,montgomery,david montgomery,d,montgomery5700rbd,39577-73273,RB,d,David Montgomery,montgomery,7.849999746,6,5700,LAC@CHI,CHI,LAC,,,,,,ryland,ryland,david,montgomery5700rbd
moore4800wrd,0,David Moore,4800,SEA,@ATL,,,4.3,10.6,0,-0.57,0.9,0.5,3,4.87,-23,0.61,0,0,1,0,0.15,3.1,37,28,20.5,-1.3,-7.5,48.5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.29,0,0,0,0,4.7,0,1.7,0.21,100,0.4,0,50,4.1,-1.4,-1200,1.2,0.11,37,0.16,0.45,24,WR,8,0,0,0,0,3,1,27,17,16.1,0.2,5.7,0.182,0,0.134,0.094,0.117,0,0,0,0,0,0,0,0,0,0,moore,david moore,d,moore4800wrd,39577-79987,WR,d,David Moore,moore,3.859999847,5,4800,SEA@ATL,SEA,ATL,,,,,,ryland,ryland,david,moore4800wrd
moore5500wrd,0,D.J. Moore,5500,CAR,@SF,,,9.9,13.9,0.2,3.43,1.8,0.5,6.3,6.47,13,0.84,0,0,4,0,0.63,-1.7,59,18.3,22.8,0.3,4.5,41,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0.09,0.01,10,-900,1.25,0.16,100,0.66,0,30,9.3,0.9,-500,1.29,0.16,66,0.33,0.16,24,WR,8,0,0,0,0,6,4,63,28,13.6,0.1,9.1,0,0,0.201,0.083,0.248,0,0,0,0,0,0,0,0,0,0,moore,d.j. moore,d,moore5500wrd,39577-63043,WR,d,DJ Moore,moore,10.91666667,6,5500,CAR@SF,CAR,SF,,,,,,ryland,ryland,dj,moore5500wrd
moreau4900tef,13.6,Foster Moreau,4900,OAK,@HOU,,,4.4,7.6,0,-0.3,0.9,0.5,1.5,4.7,-15,0.66,0,0.3,1,0,0.07,-1.2,29,23.5,28.5,1.7,5,52,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.17,0,0,0,0,8.8,900,2.65,0.25,100,1,0,30,50,1.2,-1100,2.15,0.17,40,0.3,0.2,10,TE,8,0,0,0,0,2,2,20,11,10.1,0.3,6.7,0.5,0,0.076,0.222,0.084,0,0,0,0,0,0,0,0,0,0,moreau,foster moreau,f,moreau4900tef,39577-60712,TE,f,Foster Moreau,moreau,6.020000076,5,4900,OAK@HOU,OAK,HOU,,,,,,ryland,ryland,foster,moreau4900tef
murray6200rbl,0,Latavius Murray,6200,NO,ARI,,,16.8,26,8.4,7.63,2.7,45.5,32.2,9.17,52,0.04,0.95,7.4,8,0,0.93,-0.7,23,30,17.5,0,-12.5,47.5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,31,3.9,0.4,0.554,1.94,0.75,0.38,0,0,0,9.7,700,0.67,0.29,60,0.2,0.4,50,7.7,-0.3,200,0.79,0.34,43,0.21,0.39,23,RB,8,0.667,0.305,0.356,8,1,1,10,5,6.8,0,4.4,0.192,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,murray,latavius murray,l,murray6200rbl,39577-34331,RB,l,Latavius Murray,murray,8.642857143,7,6200,ARI@NO,NO,ARI,,,,,,ryland,ryland,latavius,murray6200rbl
murray7400qbk,0,Kyler Murray,7400,ARI,@NO,,,18,28,10.3,2.02,2.4,3,10.1,15.98,3,0.88,0.6,3.8,2,0,0.65,3,71,17.5,30,-2,12.5,47.5,55,23,37,252,64,6.8,5.53,1,35,21.6,66.8,7.3,2.7,1.6,8.2,7,14,38,5.4,0.3,0.469,6.86,3.43,2.14,0,0,0,19.6,-200,0.48,0.29,75,0.5,0.25,40,19.6,2.6,1400,0.41,0.28,60,0.5,0.1,10,QB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,murray,kyler murray,k,murray7400qbk,39577-63484,QB,k,Kyler Murray,murray,19.6171439,7,7400,ARI@NO,ARI,NO,,,,,,ryland,ryland,kyler,murray7400qbk
new england5000,0,New England,5000,NE,CLE,,,9.5,15.2,2.4,0.61,1.9,28,21,8.89,-6,0.03,0,0,6,0,0.82,4.9,0,26.3,16.8,-2,-9.5,43,72,0,0,0,0,0,0,0,0,0,0,0,0,4.63,8.36,0,0,0,0,0,0,0,0,0,52,0.96,1,22.8,200,0,0,100,1,0,40,13.2,5.8,-1000,0,0,95,0.66,0.04,24,DEF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.4075,0.4642,0.0295,0.026,5.93,7.08,3.6,2.75,0.1412,england,new england,n,new england5000,39577-12541,D,n,New England Patriots,patriots,21.71428571,7,5000,CLE@NE,NE,CLE,,,,,,England,England,new england,new england5000
new orleans4400,0,New Orleans,4400,NO,ARI,,,8.6,15.5,1.4,1.64,2,10.5,8,6.96,-2,0.39,0,0,4,0,0.81,1,0,30,17.5,0,-12.5,47.5,45,0,0,0,0,0,0,0,0,0,0,0,0,1.9,8.2,0,0,0,0,0,0,0,0,0,0,0,0,9.8,900,0,0,100,0.8,0,50,8.5,3.3,-1600,0,0,84,0.69,0.15,26,DEF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.4846,0.4501,0.012,0.042,7.44,9.53,5.31,3.6,0.2099,orleans,new orleans,n,new orleans4400,39577-12542,D,n,New Orleans Saints,saints,9.285714286,7,4400,ARI@NO,NO,ARI,,,,,,Orleans,Orleans,new orleans,new orleans4400
ny giants3400,0,NY Giants,3400,NYG,@DET,,,5.4,14.6,0.9,1.65,1.6,0.5,8,3.75,4,0.85,0,0,1,0,0.73,-1.3,0,21.3,27.8,0.5,6.5,49,49,0,0,0,0,0,0,0,0,0,0,0,0,3.37,7.12,0,0,0,0,0,0,0,0,0,0,0,0,12.8,-400,0,0,100,1,0,40,7.7,2.3,-2600,0,0,95,0.42,0.04,21,DEF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.5131,0.4403,0.0179,0.0504,8.08,9.94,4.81,3.5,0.2327,giants,ny giants,n,ny giants3400,39577-12543,D,n,New York Giants,giants,8.142857143,7,3400,NYG@DET,NYG,DET,,,,,,York,NY,ny giants,ny giants3400
ny jets3700,0,NY Jets,3700,NYJ,@JAX,,,6.6,13.3,0.8,1.89,1.8,0.5,3,4.71,-8,0.42,0,0,3,0,0.76,-0.9,0,16.3,23.3,-1.5,7,39.5,60,0,0,0,0,0,0,0,0,0,0,0,0,1.51,5.86,0,0,0,0,0,0,0,0,0,80,0.83,0.31,1.8,600,0,0,100,0,0,40,6.6,10,-2300,0,0,76,0.47,0.23,21,DEF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.4991,0.4434,0.0084,0.0468,7.52,10.73,5.07,3.33,0.1988,jets,ny jets,n,ny jets3700,39577-12544,D,n,New York Jets,jets,7.5,6,3700,NYJ@JAC,NYJ,JAC,,,,,,York,NY,ny jets,ny jets3700
oakland3100,0,Oakland,3100,OAK,@HOU,,,5.3,14.3,0.8,2.52,1.7,0.5,3,2.78,3,0.76,0,0,1,0,0.43,1.1,0,23.5,28.5,1.7,5,52,32,0,0,0,0,0,0,0,0,0,0,0,0,2.6,3.2,0,0,0,0,0,0,0,0,0,0,0,0,5,-300,0,0,66,0.66,0.33,30,40,-0.4,-2900,0,0,71,0.23,0.28,21,DEF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.51,0.4967,0.0136,0.0574,8.1,10.69,6.2,4.15,0.2222,oakland,oakland,o,oakland3100,39577-12537,D,o,Oakland Raiders,raiders,3.5,6,3100,OAK@HOU,OAK,HOU,,,,,,Raiders,Raiders,oakland,oakland3100
ogunbowale5000rbd,0,Dare Ogunbowale,5000,TB,@TEN,,,4.4,9.4,0.1,-1.78,0.9,0.5,0.6,6.18,-14,0.49,1,0.6,2,0,0.09,0.7,21,21.8,23.8,-0.2,2,45.5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.1,0.333,0.56,0.44,0.33,62,0.73,0.02,5.5,500,1.09,0.2,100,0.33,0,30,2.8,-0.5,-1000,0.79,0.13,28,0.04,0.19,21,RB,8,0.143,-0.001,0.301,0,3,2,18,10,8.1,0,5.7,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,ogunbowale,dare ogunbowale,d,ogunbowale5000rbd,39577-28827,RB,d,Dare Ogunbowale,ogunbowale,4.48333327,6,5000,TB@TEN,TB,TEN,,,,,,ryland,ryland,dare,ogunbowale5000rbd
oliver4000tej,13.2,Josh Oliver,4000,JAX,NYJ,,,2.4,4,0,-0.2,0.6,0.5,1.1,2.6,-27,0.24,0,0,0,0,0.64,-0.2,25,23.3,16.3,0.5,-7,39.5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0.83,0.31,0,0,0,0,0,0,1,40,0,-0.3,-2000,0,0,0,0,0.66,12,TE,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oliver,josh oliver,j,oliver4000tej,39577-63907,TE,j,Josh Oliver,oliver,0,0,4000,NYJ@JAC,JAC,NYJ,,,,,,ryland,ryland,josh,oliver4000tej
olsen5500teg,3.4,Greg Olsen,5500,CAR,@SF,,,7.3,11.3,0.1,1.19,1.3,0.5,2.3,6.11,-1,0.84,1,0.3,4,0,0.47,-3.1,55,18.3,22.8,0.3,4.5,41,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.29,0.29,69,0.09,0.01,2.9,-500,0.67,0.05,33,0,0.66,30,7.4,0.5,-500,1.54,0.14,45,0.18,0.27,22,TE,8,0,0,0,0,4,3,40,14,11.8,0.4,7.1,0.5,0,0.161,0.25,0.158,0,0,0,0,0,0,0,0,0,0,olsen,greg olsen,g,olsen5500teg,39577-6914,TE,g,Greg Olsen,olsen,8.46666654,6,5500,CAR@SF,CAR,SF,,,,,,ryland,ryland,greg,olsen5500teg
pascal5700wrz,0,Zach Pascal,5700,IND,DEN,,,6,12.9,0,-0.92,1.1,0.5,1.1,6.92,-14,0.77,0.67,1.6,0,0,0.43,-0.6,33,23.5,17.5,-1.5,-6,41,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0.13,0,0,0,10,300,1.49,0.23,50,0.25,0.5,40,4.6,0.2,-300,1.25,0.14,42,0.19,0.38,21,WR,8,0,0,0,0,2,1,25,12,14.7,0.3,6.1,0.444,0,0.079,0.121,0.095,0,0,0,0,0,0,0,0,0,0,pascal,zach pascal,z,pascal5700wrz,39577-53390,WR,z,Zach Pascal,pascal,12.39999962,4,5700,DEN@IND,IND,DEN,,,,,,ryland,ryland,zach,pascal5700wrz
patterson4700wrc,0,C. Patterson,4700,CHI,LAC,,,2.8,5.3,0,-1.84,0.6,0.5,1.6,4.64,-49,0.25,0,0,0,0,0.4,0.9,12,22.3,18.8,-0.2,-3.5,41,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.47,0.27,53,0.62,0.01,3.7,200,1.37,0.46,33,0.33,0.33,30,4.2,-0.2,-1300,0.91,0.35,47,0.19,0.28,21,WR,8,0,0,0,0,1,1,11,7,11.1,0.1,5.4,0,0,0.041,0.059,0.047,0,0,0,0,0,0,0,0,0,0,patterson,c. patterson,c,patterson4700wrc,39577-30733,WR,c,Cordarrelle Patterson,patterson,3.183333397,6,4700,LAC@CHI,CHI,LAC,,,,,,ryland,ryland,cordarrelle,patterson4700wrc
patton4500wra,0,Andre Patton,4500,LAC,@CHI,,,2.8,5.8,0,-1.39,0.6,0,0,4.19,0,0.01,0,0,0,0,0.4,1.8,20,18.8,22.3,1.3,3.5,41,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.62,0.01,0.8,0,0.6,0.04,25,0,0.75,40,0.8,-0.2,-1500,0.6,0.04,4,0,0.13,22,WR,8,0,0,0,0,1,0,7,5,11,0,1.8,0,0,0.035,0,0.026,0,0,0,0,0,0,0,0,0,0,patton,andre patton,a,patton4500wra,39577-41221,WR,a,Andre Patton,patton,3.200000048,1,4500,LAC@CHI,LAC,CHI,,,,,,ryland,ryland,andre,patton4500wra
penny5400rbr,0,Rashaad Penny,5400,SEA,@ATL,,,5.6,10.5,0.3,-1.58,1,0.5,5.5,7.18,-21,0.55,0,0,5,0,0.46,0.2,13,28,20.5,-1.3,-7.5,48.5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,34,5.5,0.3,0.449,0.63,0.13,0,0,0,0,2,-500,0.49,0.28,25,0,0.5,40,40,-1,-600,0.58,0.31,34,0.13,0.43,23,RB,8,0.333,0.22,0.201,6,0,0,4,3,7.8,0,2.1,0.222,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,penny,rashaad penny,r,penny5400rbr,39577-57840,RB,r,Rashaad Penny,penny,6.900000254,3,5400,SEA@ATL,SEA,ATL,,,,,,ryland,ryland,rashaad,penny5400rbr
