RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,act_pts,lev_rank,leverage,buzz,sr,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master
hasty4900rbj,52.64,JaMycal Hasty,4900,SF,@PHI,,,3.56,4.7,2.5,-2.37,0.7,0.0,5.93,7.9,3.0,0.92,0.0,0.0,1.0,0.0,0.34,-1.1,14.0,26.0,23.0,0.5,-3.0,49.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,3.8,0.3,0.5,0.38,0.25,0.25,77.0,0.41,0.0,11.7,400,5.87,0.73,100.0,0.66,0.0,30.0,6.9,-0.4,-1100.0,1.13,0.5,40.0,0.2,0.15,20.0,RB,32,0.154,0.182,0.21600000000000003,5.0,1.0,1.0,6.0,6.0,60.0,0.0,0.0,0.33299999999999996,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hasty,jamycal hasty,j,hasty4900rbj
hyde5400rbc,50.05,Carlos Hyde,5400,JAX,DEN,,,5.95,7.7,4.2,-1.23,1.1,0.5,7.18,0.7,-10.0,0.5,0.0,0.0,0.0,0.0,0.16,0.0,26.0,19.5,25.5,0.7,6.0,45.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,37.0,4.5,0.3,0.506,0.69,0.44,0.25,78.0,0.87,0.57,6.8,600,0.62,0.27,100.0,1.0,0.0,10.0,7.1,0.3,-600.0,0.68,0.27,42.0,0.26,0.26,19.0,RB,32,0.5,0.27899999999999997,0.39,8.0,2.0,1.0,10.0,8.0,5.9,0.0,0.0,0.091,0.636,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hyde,carlos hyde,c,hyde5400rbc
ingram5600rbm,48.05,Mark Ingram,5600,HOU,@CLE,,,6.07,7.9,4.2,-1.61,1.1,0.5,7.68,4.5,-5.0,0.64,0.0,0.0,0.0,0.0,0.43,-1.6,15.0,17.5,31.0,-0.8,13.5,48.5,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,32.0,4.0,0.3,0.494,1.13,0.5,0.31,79.0,0.53,0.0,9.4,900,0.35,0.26,100.0,0.33,0.0,30.0,6.3,-0.9,-400.0,0.7,0.42,38.0,0.09,0.14,21.0,RB,32,0.17600000000000002,0.161,0.259,8.0,0.0,0.0,4.0,3.0,8.3,0.0,0.0,0.125,0.688,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ingram,mark ingram,m,ingram5600rbm
montgomery4700rbt,46.46,Ty Montgomery,4700,NO,@CAR,,,2.27,3.1,1.4,-3.16,0.5,0.0,5.43,0.8,-4.0,0.67,0.0,0.0,1.0,0.0,0.34,-0.5,16.0,21.8,22.8,-3.0,1.0,44.5,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,5.8,0.0,0.5,0.19,0.06,0.0,85.0,0.52,0.0,1.0,100,1.0,0.06,0.0,0.0,1.0,10.0,4.5,0.2,-1300.0,0.9,0.28,15.0,0.05,0.1,19.0,RB,32,0.0,0.121,0.275,3.0,1.0,0.0,6.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,montgomery,ty montgomery,t,montgomery4700rbt
metcalf7000wrd,97.92,DK Metcalf,7000,SEA,TEN,,,14.58,20.4,8.8,4.69,2.1,20.8,9.89,8.3,1.0,0.86,3.3,1.0,10.0,0.0,0.99,4.3,60.0,30.0,23.5,0.7,-6.5,53.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.63,0.25,62.0,0.7,0.49,14.0,-700,2.8,0.28,33.0,0.0,0.0,30.0,14.7,2.9,1000.0,1.87,0.25,55.0,0.4,0.3,20.0,WR,32,0.0,0.0,0.0,0.0,7.0,5.0,79.0,31.0,15.3,0.6,0.0,0.389,0.0,0.24100000000000002,0.25,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,metcalf,dk metcalf,d,metcalf7000wrd
diggs7500wrs,96.66,Stefon Diggs,7500,BUF,@MIA,,,15.18,20.8,9.6,4.15,2.0,18.0,11.03,14.0,5.0,0.92,2.0,0.95,8.0,0.0,0.99,3.2,60.0,26.5,23.5,0.7,-3.0,50.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.41,0.24,88.0,0.64,0.21,11.4,-400,0.81,0.14,50.0,0.0,0.0,20.0,16.5,4.4,1500.0,1.52,0.28,72.0,0.31,0.18,22.0,WR,32,0.0,0.0,0.0,0.0,10.0,8.0,94.0,27.0,11.9,0.5,0.0,0.313,0.0,0.299,0.205,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diggs,stefon diggs,s,diggs7500wrs
allen7400wrk,93.48,Keenan Allen,7400,LAC,DAL,,,14.17,19.1,9.2,3.37,1.9,19.0,10.8,12.8,-4.0,0.72,4.7,0.93,9.0,0.0,0.94,2.8,62.0,29.0,26.0,1.5,-3.0,55.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.5,0.19,0.0,0.0,0.0,14.5,0,1.12,0.22,33.0,0.0,0.0,30.0,13.7,1.8,1400.0,1.14,0.22,60.0,0.25,0.15,20.0,WR,32,0.0,0.0,0.0,0.0,10.0,7.0,75.0,19.0,10.0,0.6,0.0,0.33299999999999996,0.0,0.272,0.28600000000000003,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allen,keenan allen,k,allen7400wrk
ridley7700wrc,92.46,Calvin Ridley,7700,ATL,@TB,,,14.19,19.6,8.7,2.7,1.8,12.7,11.49,15.8,6.0,0.93,2.0,1.0,9.0,0.0,0.97,1.9,54.0,19.3,32.8,-0.5,13.5,52.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.69,0.56,81.0,0.74,0.48,7.6,-400,0.95,0.12,0.0,0.0,0.33,30.0,15.3,1.9,1700.0,1.61,0.28,55.0,0.15,0.15,20.0,WR,32,0.0,0.0,0.0,0.0,9.0,5.0,86.0,28.0,15.1,0.5,0.0,0.25,0.0,0.253,0.318,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ridley,calvin ridley,c,ridley7700wrc
williams5600wrm,91.96,Mike Williams,5600,LAC,DAL,,,11.41,15.9,6.9,4.71,2.0,19.0,6.7,18.6,-18.0,0.45,4.0,0.83,5.0,0.0,0.99,2.8,53.0,29.0,26.0,1.5,-3.0,55.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.38,0.31,0.0,0.0,0.0,18.2,-100,1.52,0.3,33.0,0.33,0.0,30.0,9.5,1.7,-400.0,1.6,0.18,45.0,0.25,0.3,20.0,WR,32,0.0,0.0,0.0,0.0,5.0,3.0,51.0,23.0,14.8,0.4,0.0,0.16699999999999998,0.0,0.146,0.207,0.17600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,williams,mike williams,m,williams5600wrm
kupp6200wrc,91.81,Cooper Kupp,6200,LA,@IND,,,12.91,17.8,8.0,4.85,2.1,22.0,8.06,32.3,-11.0,0.57,2.7,1.0,6.0,0.0,0.97,3.4,55.0,26.3,21.8,0.5,-4.5,48.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.38,0.31,0.0,0.0,0.0,20.3,0,2.03,0.41,33.0,0.33,0.0,30.0,11.7,1.5,200.0,1.32,0.21,54.0,0.13,0.22,22.0,WR,32,0.0,0.0,0.0,0.0,8.0,6.0,69.0,27.0,11.0,0.3,0.0,0.133,0.0,0.24600000000000002,0.174,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kupp,cooper kupp,c,kupp6200wrc
lockett7200wrt,91.11,Tyler Lockett,7200,SEA,TEN,,,13.96,19.4,8.5,3.61,1.9,13.5,10.35,27.8,2.0,0.88,2.0,0.86,9.0,0.0,0.98,4.3,58.0,30.0,23.5,0.7,-6.5,53.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.56,0.44,62.0,0.7,0.49,24.0,400,4.8,0.52,33.0,0.33,0.0,30.0,13.6,2.6,1200.0,1.69,0.23,40.0,0.25,0.4,20.0,WR,32,0.0,0.0,0.0,0.0,8.0,6.0,66.0,26.0,11.1,0.8,0.0,0.5,0.0,0.247,0.3,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lockett,tyler lockett,t,lockett7200wrt
evans6700wrm,90.93,Mike Evans,6700,TB,ATL,,,12.14,16.9,7.3,2.94,1.8,5.6,9.2,22.0,6.0,0.93,2.0,1.0,5.0,0.0,0.74,2.4,53.0,32.8,19.3,-0.5,-13.5,52.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.76,0.41,81.0,0.74,0.48,3.5,-900,0.58,0.06,0.0,0.0,0.66,30.0,13.5,2.8,700.0,1.94,0.25,56.0,0.26,0.34,23.0,WR,32,0.0,0.0,0.0,0.0,6.0,4.0,64.0,23.0,14.3,0.8,0.0,0.444,0.0,0.18,0.273,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,evans,mike evans,m,evans6700wrm
aiyuk5900wrb,90.58,Brandon Aiyuk,5900,SF,@PHI,,,9.52,13.4,5.7,2.14,1.6,0.5,7.38,1.1,1.0,0.86,1.3,0.88,5.0,0.0,0.94,4.0,58.0,26.0,23.0,0.5,-3.0,49.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.63,0.5,77.0,0.41,0.0,0.8,-600,0.0,0.03,0.0,0.0,0.33,30.0,11.2,3.2,-100.0,1.42,0.19,55.0,0.4,0.15,20.0,WR,32,0.0,0.0,0.0,0.0,7.0,4.0,57.0,21.0,12.5,0.4,0.0,0.35700000000000004,0.0,0.217,0.217,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aiyuk,brandon aiyuk,b,aiyuk5900wrb
johnson6600wrd,90.42,Diontae Johnson,6600,PIT,LV,,,12.43,17.0,7.9,3.45,1.9,10.7,8.98,15.0,-2.0,0.77,2.0,0.9,5.0,0.0,0.97,0.8,50.0,26.0,20.5,-0.8,-5.5,46.5,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.41,0.24,78.0,0.59,0.0,8.5,0,0.85,0.19,66.0,0.0,0.0,30.0,12.2,3.5,600.0,1.33,0.24,77.0,0.4,0.13,22.0,WR,32,0.0,0.0,0.0,0.0,9.0,5.0,56.0,20.0,10.4,0.5,0.0,0.33299999999999996,0.0,0.221,0.242,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,johnson,diontae johnson,d,johnson6600wrd
brown7100wra,90.36,AJ Brown,7100,TEN,@SEA,,,13.65,19.0,8.3,3.53,1.9,13.1,10.12,5.8,1.0,0.86,0.0,0.0,9.0,0.0,0.97,-0.1,53.0,23.5,30.0,0.2,6.5,53.5,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.41,0.12,62.0,0.7,0.49,12.9,-700,1.61,0.25,33.0,0.0,0.0,30.0,14.7,2.4,1100.0,1.95,0.28,55.0,0.3,0.2,20.0,WR,32,0.0,0.0,0.0,0.0,7.0,4.0,77.0,31.0,15.7,0.9,0.0,0.667,0.0,0.26,0.429,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown,aj brown,a,brown7100wra
smith-schuster6000wrj,90.03,J. Smith-Schuster,6000,PIT,LV,,,11.49,15.5,7.4,3.88,1.9,6.2,7.61,13.4,-7.0,0.65,0.7,0.8,5.0,0.0,0.96,0.8,57.0,26.0,20.5,-0.8,-5.5,46.5,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.47,0.29,78.0,0.59,0.0,6.8,-400,0.85,0.13,66.0,0.0,0.0,30.0,10.3,1.5,0.0,1.27,0.18,63.0,0.36,0.31,22.0,WR,32,0.0,0.0,0.0,0.0,8.0,5.0,50.0,19.0,8.6,0.4,0.0,0.25,0.0,0.19899999999999998,0.212,0.19899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,smith-schuster,j. smith-schuster,j,smith-schuster6000wrj
higgins6000wrt,89.44,Tee Higgins,6000,CIN,@CHI,,,11.56,16.1,7.1,3.95,1.9,8.6,7.61,13.0,-5.0,0.69,0.7,1.0,4.0,0.0,0.74,1.6,52.0,22.8,21.8,1.8,-1.0,44.5,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.4,82.0,0.64,0.0,7.7,0,1.54,0.15,33.0,0.33,0.33,30.0,10.5,3.5,0.0,1.41,0.2,73.0,0.42,0.15,19.0,WR,32,0.0,0.0,0.0,0.0,7.0,4.0,62.0,26.0,13.7,0.5,0.0,0.583,0.0,0.213,0.389,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,higgins,tee higgins,t,higgins6000wrt
chase5500wrj,89.42,Ja'Marr Chase,5500,CIN,@CHI,,,11.32,15.8,6.8,4.85,2.1,15.0,6.47,12.4,-17.0,0.46,10.0,0.94,6.0,0.0,0.92,1.6,62.0,22.8,21.8,1.8,-1.0,44.5,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.64,0.0,18.4,0,2.3,0.3,33.0,0.33,0.0,30.0,10.3,30.0,-500.0,1.28,0.17,25.0,0.25,0.25,40.0,WR,32,0.0,0.0,0.0,0.0,7.0,5.0,101.0,50.0,20.2,10.0,0.0,0.0,0.0,0.26899999999999996,0.5,0.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chase,ja'marr chase,j,chase5500wrj
woods6500wrr,89.26,Robert Woods,6500,LA,@IND,,,11.84,16.4,7.2,3.09,1.8,7.4,8.75,9.5,-2.0,0.77,0.7,1.0,3.0,0.0,0.69,3.4,61.0,26.3,21.8,0.5,-4.5,48.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44,0.38,0.0,0.0,0.0,10.9,0,2.18,0.27,33.0,0.0,0.0,30.0,11.7,1.8,500.0,1.25,0.19,63.0,0.31,0.22,22.0,WR,32,0.0,0.0,0.0,0.0,7.0,5.0,53.0,22.0,9.9,0.4,0.0,0.5,0.0,0.225,0.304,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,woods,robert woods,r,woods6500wrr
claypool5900wrc,88.67,Chase Claypool,5900,PIT,LV,,,10.83,15.1,6.5,3.45,1.8,8.7,7.38,8.2,-13.0,0.53,0.7,0.83,5.0,0.0,0.96,0.8,44.0,26.0,20.5,-0.8,-5.5,46.5,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.76,0.47,78.0,0.59,0.0,6.0,-100,0.99,0.15,33.0,0.0,0.33,30.0,11.1,40.0,-100.0,1.45,0.25,70.0,0.35,0.25,20.0,WR,32,0.0,0.0,0.0,0.0,7.0,3.0,54.0,27.0,14.0,0.6,0.0,0.313,0.0,0.172,0.273,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,claypool,chase claypool,c,claypool5900wrc
beasley5400wrc,88.60,Cole Beasley,5400,BUF,@MIA,,,10.26,14.0,6.6,4.02,1.9,4.4,6.24,5.6,-10.0,0.59,0.7,1.0,3.0,0.0,0.69,3.2,46.0,26.5,23.5,0.7,-3.0,50.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.29,0.12,88.0,0.64,0.21,10.0,-100,0.77,0.13,50.0,0.5,0.0,20.0,11.4,40.0,-600.0,1.33,0.25,70.0,0.45,0.05,20.0,WR,32,0.0,0.0,0.0,0.0,7.0,5.0,64.0,19.0,11.3,0.3,0.0,0.3,0.0,0.20800000000000002,0.114,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,beasley,cole beasley,c,beasley5400wrc
jefferson7300wrj,88.29,Justin Jefferson,7300,MIN,@ARI,,,13.71,19.0,8.4,3.14,1.9,11.3,10.57,15.5,3.0,0.9,9990.0,1.0,8.0,0.0,0.98,-1.4,57.0,23.5,27.5,0.2,4.0,51.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.13,0.0,0.0,0.0,10.0,-700,1.0,0.13,0.0,0.0,0.33,30.0,14.8,4.7,1300.0,1.6,0.26,68.0,0.36,0.15,19.0,WR,32,0.0,0.0,0.0,0.0,8.0,5.0,90.0,32.0,15.9,0.4,0.0,0.33299999999999996,0.0,0.257,0.2,0.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jefferson,justin jefferson,j,jefferson7300wrj
samuel6900wrd,87.56,Deebo Samuel,6900,SF,@PHI,,,12.68,17.5,7.9,3.02,1.8,7.3,9.66,13.1,5.0,0.92,1.3,0.88,4.0,0.0,0.97,4.0,43.0,26.0,23.0,0.5,-3.0,49.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.19,0.0,77.0,0.41,0.0,10.6,600,0.88,0.23,33.0,0.33,0.66,30.0,90.0,1.7,900.0,1.13,0.21,35.0,0.2,0.25,20.0,WR,32,0.0,0.0,0.0,0.0,7.0,5.0,72.0,28.0,13.8,0.3,0.0,0.25,0.0,0.205,0.182,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,samuel,deebo samuel,d,samuel6900wrd
brown6400wra,87.37,Antonio Brown,6400,TB,ATL,,,12.09,16.8,7.4,3.57,1.9,8.7,8.52,2.2,-3.0,0.74,1.3,1.0,6.0,0.0,0.94,2.4,38.0,32.8,19.3,-0.5,-13.5,52.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.44,0.22,81.0,0.74,0.48,13.7,700,1.71,0.33,66.0,0.33,0.0,30.0,11.5,2.6,400.0,1.45,0.3,62.0,0.25,0.12,16.0,WR,32,0.0,0.0,0.0,0.0,7.0,5.0,67.0,23.0,12.1,0.6,0.0,0.25,0.0,0.193,0.192,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown,antonio brown,a,brown6400wra
landry6800wrj,87.16,Jarvis Landry,6800,CLE,HOU,,,11.37,15.6,7.1,1.94,1.7,1.4,9.43,1.4,9.0,0.95,1.3,1.0,3.0,0.0,0.92,3.4,47.0,31.0,17.5,1.2,-13.5,48.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.67,0.33,79.0,0.53,0.0,16.9,400,2.41,0.33,33.0,0.33,0.0,30.0,11.5,30.0,800.0,1.37,0.24,75.0,0.4,0.05,20.0,WR,32,0.0,0.0,0.0,0.0,6.0,4.0,57.0,20.0,11.7,0.2,0.0,0.188,0.0,0.251,0.13,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,landry,jarvis landry,j,landry6800wrj
boyd5700wrt,86.13,Tyler Boyd,5700,CIN,@CHI,,,10.24,14.1,6.3,3.32,1.8,1.7,6.92,10.8,0.0,0.83,1.3,1.0,3.0,0.0,0.64,1.6,47.0,22.8,21.8,1.8,-1.0,44.5,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.33,0.13,82.0,0.64,0.0,2.5,-200,0.61,0.05,33.0,0.0,0.33,30.0,9.2,1.6,-300.0,1.07,0.2,61.0,0.33,0.22,18.0,WR,32,0.0,0.0,0.0,0.0,7.0,5.0,54.0,19.0,10.8,0.2,0.0,0.133,0.0,0.22,0.188,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boyd,tyler boyd,t,boyd5700wrt
hopkins8500wrd,85.51,DeAndre Hopkins,8500,ARI,MIN,,,14.63,20.1,9.1,1.32,1.7,5.0,13.31,13.4,20.0,0.99,3.3,1.0,8.0,0.0,0.92,1.0,64.0,27.5,23.5,-0.3,-4.0,51.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.69,0.38,0.0,0.0,0.0,23.3,300,2.91,0.38,50.0,0.5,0.0,20.0,14.5,0.9,2500.0,1.51,0.23,50.0,0.22,0.38,18.0,WR,32,0.0,0.0,0.0,0.0,9.0,6.0,83.0,29.0,12.5,0.5,0.0,0.23800000000000002,0.0,0.281,0.267,0.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hopkins,deandre hopkins,d,hopkins8500wrd
jones6300wrj,84.66,Julio Jones,6300,TEN,@SEA,,,11.65,16.3,7.0,3.36,1.8,6.0,8.29,15.8,0.0,0.83,1.3,0.93,5.0,0.0,0.98,-0.1,50.0,23.5,30.0,0.2,6.5,53.5,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.06,0.06,62.0,0.7,0.49,4.4,-700,0.73,0.09,0.0,0.0,0.33,30.0,11.0,-0.6,300.0,1.6,0.22,25.0,0.05,0.25,20.0,WR,32,0.0,0.0,0.0,0.0,6.0,5.0,71.0,24.0,14.3,0.3,0.0,0.083,0.0,0.191,0.214,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jones,julio jones,j,jones6300wrj
lamb6800wrc,84.58,CeeDee Lamb,6800,DAL,@LAC,,,14.42,19.9,9.0,4.99,2.1,21.3,9.43,13.4,-2.0,0.77,2.0,1.0,7.0,0.0,0.94,-0.5,45.0,26.0,29.0,1.5,3.0,55.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.35,0.24,0.0,0.0,0.0,10.9,500,0.72,0.18,50.0,0.5,0.5,20.0,11.0,3.6,800.0,1.37,0.25,73.0,0.42,0.1,19.0,WR,32,0.0,0.0,0.0,0.0,7.0,4.0,61.0,26.0,12.9,0.4,0.0,0.273,0.0,0.187,0.222,0.21100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lamb,ceedee lamb,c,lamb6800wrc
shenault5600wrl,84.08,Laviska Shenault,5600,JAX,DEN,,,9.92,13.7,6.2,3.22,1.8,0.7,6.7,0.7,1.0,0.86,0.0,0.0,2.0,0.0,0.72,1.1,43.0,19.5,25.5,0.7,6.0,45.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.19,0.06,78.0,0.87,0.57,9.4,0,0.94,0.18,100.0,0.0,0.0,10.0,8.5,2.4,-400.0,1.18,0.2,70.0,0.35,0.17,17.0,WR,32,0.0,0.0,0.0,0.0,6.0,4.0,43.0,19.0,9.9,0.3,0.0,0.2,0.0,0.154,0.16699999999999998,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shenault,laviska shenault,l,shenault5600wrl
