,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,City Name,City Name2,City Name3,RylandID
ertz6200tez,85.69,Zach Ertz,6200,PHI,NE,,,9.7,15.5,1.1,1.96,1.6,10.5,13.9,7.74,3.0,0.55,0.64,5.5,6.0,0.0,0.66,-0.3,59.0,20.3,24.8,-0.7,4.5,45.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.25,0.06,40.0,0.65,0.05,8.4,-300,1.19,0.14,75.0,0.25,0.25,40.0,9.8,0.1,200.0,1.28,0.17,52.0,0.2,0.32,25.0,TE,11,0.0,0.0,0.0,0.0,7.0,5.0,56.0,18.0,10.4,0.3,60.0,0.158,0.0,0.23399999999999999,0.179,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ertz,zach ertz,z,ertz6200tez,40387-29780,TE,z,Zach Ertz,ertz,9.744444105360245,9,6200,NE@PHI,PHI,NE,,,,,,ryland,ryland,zach,ertz6200tez
evans8200wrm,82.68,Mike Evans,8200,TB,NO,,,14.9,24.0,1.8,2.27,1.8,18.5,8.9,12.63,2.0,0.39,0.95,6.3,7.0,0.0,0.6,0.3,62.0,22.8,27.8,-0.2,5.0,50.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.63,0.44,62.0,0.7,0.0,25.8,800,2.28,0.35,66.0,0.66,0.33,30.0,17.0,40.0,2200.0,2.01,0.27,52.0,0.28,0.28,21.0,WR,11,0.0,0.0,0.0,0.0,8.0,5.0,100.0,35.0,17.9,0.7,10.0,0.364,0.0,0.245,0.36700000000000005,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,evans,mike evans,m,evans8200wrm,40387-32384,WR,m,Mike Evans,evans,18.155554877387157,9,8200,NO@TB,TB,NO,,,,,,ryland,ryland,mike,evans8200wrm
fant5100ten,71.74,Noah Fant,5100,DEN,@MIN,,,6.1,12.6,0.6,0.93,1.2,3.0,7.3,5.17,-3.0,0.79,1.0,3.4,2.0,0.0,0.63,-0.6,47.0,15.3,25.3,0.8,10.0,40.5,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.11,0.0,0.0,0.0,12.1,600,2.01,0.24,100.0,0.5,0.0,20.0,5.4,0.8,-900.0,1.29,0.12,53.0,0.15,0.07,13.0,TE,11,0.0,0.0,0.0,0.0,4.0,2.0,33.0,22.0,13.0,0.2,8.9,0.0,0.0,0.138,0.25,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fant,noah fant,n,fant5100ten,40387-71705,TE,n,Noah Fant,fant,5.666666666666668,9,5100,DEN@MIN,DEN,MIN,,,,,,ryland,ryland,noah,fant5100ten
fells5100ted,74.5,Darren Fells,5100,HOU,@BAL,,,5.7,10.5,0.2,0.53,1.1,0.5,2.3,5.17,-1.0,0.82,0.8,2.1,2.0,0.0,0.64,-0.3,41.0,23.5,27.5,0.7,4.0,51.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.4,0.2,41.0,0.6,0.0,10.4,-300,2.82,0.18,100.0,0.33,0.0,30.0,60.0,1.3,-900.0,2.57,0.15,52.0,0.31,0.26,19.0,TE,11,0.0,0.0,0.0,0.0,2.0,1.0,18.0,8.0,9.4,0.5,50.0,0.727,0.0,0.07400000000000001,0.25,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fells,darren fells,d,fells5100ted,40387-38301,TE,d,Darren Fells,fells,8.055555555555555,9,5100,HOU@BAL,HOU,BAL,,,,,,ryland,ryland,darren,fells5100ted
finley6300qbr,60.78,Ryan Finley,6300,CIN,@OAK,,,14.5,21.2,8.6,0.68,2.3,0.5,6.3,13.82,-8.0,0.47,1.0,2.1,1.0,0.0,0.62,5.1,75.0,17.5,30.5,-1.5,13.0,48.0,37.0,16.0,30.0,167.0,53.0,5.6,3.91,1.0,24.0,13.3,66.7,16.7,3.3,3.3,6.3,5.0,16.0,22.0,4.4,0.0,0.6,0.44,0.11,0.0,72.0,0.47,0.0,3.3,300,0.09,0.04,33.0,0.0,0.66,30.0,1.1,-0.3,300.0,0.03,0.01,7.0,0.0,0.61,13.0,QB,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,finley,ryan finley,r,finley6300qbr,40387-46866,QB,r,Ryan Finley,finley,9.880000114440918,1,6300,CIN@OAK,CIN,OAK,,,,,,ryland,ryland,ryan,finley6300qbr
fitzgerald5400wrl,68.59,Larry Fitzgerald,5400,ARI,@SF,,,7.6,13.0,0.2,1.36,1.4,0.5,10.2,6.24,-3.0,0.77,0.0,0.0,1.0,0.0,0.94,-2.3,57.0,17.0,27.0,0.0,10.0,44.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.53,0.53,73.0,0.46,0.0,5.2,-200,1.1,0.11,60.0,0.2,0.4,50.0,9.7,2.1,-600.0,1.24,0.17,76.0,0.33,0.09,21.0,WR,11,0.0,0.0,0.0,0.0,6.0,4.0,51.0,22.0,11.2,0.4,6.6,0.35700000000000004,0.0,0.21899999999999997,0.316,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fitzgerald,larry fitzgerald,l,fitzgerald5400wrl,40387-6883,WR,l,Larry Fitzgerald,fitzgerald,9.259999847412107,10,5400,ARI@SF,ARI,SF,,,,,,ryland,ryland,larry,fitzgerald5400wrl
fitzpatrick7100qbr,49.75,Ryan Fitzpatrick,7100,MIA,BUF,,,14.3,21.0,8.7,-1.09,2.0,0.5,12.92,15.39,-9.0,0.45,1.0,0.3,0.0,0.0,0.16,-2.6,46.0,17.3,24.3,1.0,7.0,41.5,43.0,15.0,25.0,170.0,61.0,6.7,4.63,0.9,29.0,21.0,61.1,15.7,3.6,4.8,7.4,3.0,7.0,9.0,3.1,0.3,0.5,2.25,0.69,0.5,69.0,0.65,0.0,17.2,700,0.41,0.26,100.0,0.6,0.0,50.0,7.1,-0.4,1100.0,0.23,0.15,38.0,0.14,0.42,21.0,QB,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fitzpatrick,ryan fitzpatrick,r,fitzpatrick7100qbr,40387-7659,QB,r,Ryan Fitzpatrick,fitzpatrick,11.994999885559082,8,7100,BUF@MIA,MIA,BUF,,,,,,ryland,ryland,ryan,fitzpatrick7100qbr
foles7000qbn,49.33,Nick Foles,7000,JAX,@IND,,,14.7,23.9,7.9,-0.5,2.1,0.5,18.84,15.2,-4.0,0.67,0.86,2.1,0.0,0.0,0.55,-1.7,54.0,19.5,22.0,-1.0,2.5,41.5,50.0,23.0,30.0,259.0,76.0,8.6,8.19,1.8,48.0,24.8,43.0,31.4,6.0,2.7,3.2,1.0,1.0,2.0,2.0,0.0,0.6,2.63,1.38,0.63,0.0,0.0,0.0,0.0,1000,0.0,0.0,0.0,0.0,0.0,30.0,10.8,0.1,1000.0,0.33,0.2,36.0,0.04,0.16,25.0,QB,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,foles,nick foles,n,foles7000qbn,40387-22027,QB,n,Nick Foles,foles,7.0,1,7000,JAC@IND,JAC,IND,,,,,,ryland,ryland,nick,foles7000qbn
foster4600wrr,43.51,Robert Foster,4600,BUF,@MIA,,,2.1,4.7,0.0,-2.32,0.5,0.5,0.0,4.42,-44.0,0.22,0.0,0.0,0.0,0.0,0.43,1.7,33.0,24.3,17.3,1.5,-7.0,41.5,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.07,0.07,69.0,0.65,0.0,0.6,100,0.63,0.06,25.0,0.0,0.75,40.0,4.8,0.5,-1400.0,1.7,0.15,31.0,0.21,0.47,19.0,WR,11,0.0,0.0,0.0,0.0,2.0,1.0,35.0,19.0,18.5,0.3,6.3,0.33299999999999996,0.0,0.1,0.214,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,foster,robert foster,r,foster4600wrr,40387-42107,WR,r,Robert Foster,foster,0.5,5,4600,BUF@MIA,BUF,MIA,,,,,,ryland,ryland,robert,foster4600wrr
fournette7200rbl,79.88,Leonard Fournette,7200,JAX,@IND,,,16.7,24.2,5.8,5.03,2.3,6.5,9.2,11.67,4.0,0.8,1.0,5.0,7.0,0.0,0.99,-2.1,54.0,19.5,22.0,-1.0,2.5,41.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,81.0,4.4,0.4,0.43700000000000006,3.73,1.93,0.8,0.0,0.0,0.0,14.1,-700,0.57,0.22,100.0,0.0,0.0,30.0,13.3,1.5,1200.0,0.57,0.25,63.0,0.18,0.13,22.0,RB,11,1.0,0.594,0.79,18.0,4.0,3.0,28.0,14.0,7.6,0.0,6.3,0.1,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fournette,leonard fournette,l,fournette7200rbl,40387-52922,RB,l,Leonard Fournette,fournette,15.17777845594618,9,7200,JAC@IND,JAC,IND,,,,,,ryland,ryland,leonard,fournette7200rbl
freeman5800rbr,47.62,Royce Freeman,5800,DEN,@MIN,,,6.9,15.5,1.5,-1.28,1.2,0.5,5.0,8.18,-2.0,0.84,0.0,0.0,1.0,0.0,0.54,-2.4,29.0,15.3,25.3,0.8,10.0,40.5,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,36.0,3.9,0.2,0.414,1.75,0.75,0.31,0.0,0.0,0.0,6.5,100,0.55,0.18,50.0,0.5,0.5,20.0,7.7,0.5,-200.0,0.62,0.27,66.0,0.28,0.19,21.0,RB,11,0.2,0.33,0.441,9.0,3.0,2.0,14.0,6.0,6.3,0.0,3.2,0.12,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freeman,royce freeman,r,freeman5800rbr,40387-55970,RB,r,Royce Freeman,freeman,9.0,9,5800,DEN@MIN,DEN,MIN,,,,,,ryland,ryland,royce,freeman5800rbr
gage5300wrr,52.84,Russell Gage,5300,ATL,@CAR,,,6.8,13.0,0.4,0.79,1.3,3.0,4.2,6.01,-16.0,0.61,1.0,4.9,0.0,0.0,0.05,0.4,16.0,22.8,26.3,0.8,3.5,49.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,50.0,0.61,0.0,4.5,800,0.84,0.13,66.0,0.33,0.33,30.0,1.6,0.1,-700.0,0.7,0.1,30.0,0.05,0.45,20.0,WR,11,0.0,0.0,0.0,0.0,2.0,1.0,12.0,7.0,90.0,0.0,4.2,0.0,0.0,0.057999999999999996,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gage,russell gage,r,gage5300wrr,40387-52916,WR,r,Russell Gage,gage,2.557142802647182,7,5300,ATL@CAR,ATL,CAR,,,,,,ryland,ryland,russell,gage5300wrr
gallup6700wrm,74.8,Michael Gallup,6700,DAL,@DET,,,10.2,16.7,1.1,1.0,1.5,6.5,19.3,9.2,-4.0,0.67,1.0,2.3,1.0,0.0,0.96,0.7,57.0,27.0,19.5,0.2,-7.5,46.5,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.19,0.06,0.0,0.0,0.0,10.3,300,1.54,0.17,100.0,0.28,0.0,70.0,8.8,1.9,700.0,1.33,0.15,70.0,0.29,0.14,27.0,WR,11,0.0,0.0,0.0,0.0,6.0,3.0,54.0,22.0,14.9,0.3,7.7,0.28600000000000003,0.0,0.188,0.14800000000000002,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gallup,michael gallup,m,gallup6700wrm,40387-69956,WR,m,Michael Gallup,gallup,12.5,7,6700,DAL@DET,DAL,DET,,,,,,ryland,ryland,michael,gallup6700wrm
garoppolo8000qbj,61.85,Jimmy Garoppolo,8000,SF,ARI,,,17.0,26.8,9.1,-0.16,2.1,0.5,31.66,17.16,5.0,0.9,0.5,2.1,1.0,0.0,0.62,6.0,73.0,27.0,17.0,-2.0,-10.0,44.0,39.0,20.0,30.0,228.0,67.0,7.6,6.54,1.6,33.0,19.5,50.7,27.6,5.3,3.0,6.0,3.0,3.0,3.0,1.1,0.1,0.3,5.22,2.44,1.22,73.0,0.46,0.0,16.8,500,0.46,0.24,66.0,0.33,0.33,60.0,15.9,-0.1,2000.0,0.45,0.22,66.0,0.2,0.13,15.0,QB,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,garoppolo,jimmy garoppolo,j,garoppolo8000qbj,40387-54604,QB,j,Jimmy Garoppolo,garoppolo,15.051111857096355,9,8000,ARI@SF,SF,ARI,,,,,,ryland,ryland,jimmy,garoppolo8000qbj
gesicki5100tem,63.03,Michael Gesicki,5100,MIA,BUF,,,5.5,10.4,0.3,0.33,1.1,0.5,3.8,5.17,-2.0,0.82,1.0,0.3,1.0,0.0,0.53,-1.5,30.0,17.3,24.3,1.0,7.0,41.5,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.07,0.0,69.0,0.65,0.0,5.0,500,1.05,0.13,80.0,0.4,0.2,50.0,2.8,-1.0,-900.0,0.96,0.09,50.0,0.15,0.3,20.0,TE,11,0.0,0.0,0.0,0.0,2.0,1.0,21.0,12.0,11.3,0.0,5.1,0.0,0.0,0.102,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gesicki,michael gesicki,m,gesicki5100tem,40387-56265,TE,m,Mike Gesicki,gesicki,4.699999809265137,8,5100,BUF@MIA,MIA,BUF,,,,,,ryland,ryland,mike,gesicki5100tem
ginn5200wrt,65.67,Ted Ginn,5200,NO,@TB,,,5.9,13.6,0.0,0.12,1.1,0.5,8.4,5.78,1.0,0.82,1.0,0.9,1.0,0.0,0.54,6.4,43.0,27.8,22.8,-0.7,-5.0,50.5,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,62.0,0.7,0.0,3.8,-100,0.96,0.08,66.0,0.0,0.33,30.0,5.4,0.2,-800.0,1.15,0.13,36.0,0.13,0.18,22.0,WR,11,0.0,0.0,0.0,0.0,4.0,2.0,37.0,21.0,14.8,0.1,7.8,0.0,0.0,0.12300000000000001,0.067,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ginn,ted ginn,t,ginn5200wrt,40387-6627,WR,t,Ted Ginn Jr.,ginn,5.925000190734862,8,5200,NO@TB,NO,TB,,,,,,ryland,ryland,ted,ginn5200wrt
godwin8000wrc,85.57,Chris Godwin,8000,TB,NO,,,13.9,22.2,2.0,1.73,1.7,14.5,12.2,12.17,1.0,0.54,1.0,5.7,5.0,0.0,0.62,0.3,61.0,22.8,27.8,-0.2,5.0,50.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.25,62.0,0.7,0.0,9.7,-100,0.97,0.12,0.0,0.0,1.0,30.0,14.1,3.3,2000.0,1.87,0.23,52.0,0.33,0.28,21.0,WR,11,0.0,0.0,0.0,0.0,7.0,5.0,74.0,23.0,14.6,0.6,90.0,0.375,0.0,0.218,0.3,0.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,godwin,chris godwin,c,godwin8000wrc,40387-55635,WR,c,Chris Godwin,godwin,16.97777811686198,9,8000,NO@TB,TB,NO,,,,,,ryland,ryland,chris,godwin8000wrc
goedert5000ted,70.47,Dallas Goedert,5000,PHI,NE,,,6.1,12.3,0.3,1.16,1.2,3.0,11.1,4.94,3.0,0.77,1.0,2.4,1.0,0.0,0.47,-0.3,40.0,20.3,24.8,-0.7,4.5,45.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.38,0.31,40.0,0.65,0.05,10.4,100,2.22,0.2,100.0,0.75,0.0,40.0,5.1,0.2,-1000.0,1.5,0.13,52.0,0.24,0.32,25.0,TE,11,0.0,0.0,0.0,0.0,3.0,2.0,24.0,13.0,10.2,0.3,5.6,0.375,0.0,0.107,0.14800000000000002,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,goedert,dallas goedert,d,goedert5000ted,40387-83074,TE,d,Dallas Goedert,goedert,6.074999809265138,8,5000,NE@PHI,PHI,NE,,,,,,ryland,ryland,dallas,goedert5000ted
golladay7600wrk,64.14,Kenny Golladay,7600,DET,DAL,,,10.2,16.0,1.4,-1.06,1.3,3.0,3.9,11.26,-2.0,0.8,0.67,2.9,4.0,0.0,0.58,-1.4,61.0,19.5,27.0,-0.3,7.5,46.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.69,0.31,0.0,0.0,0.0,15.6,500,2.4,0.25,75.0,0.5,0.25,40.0,12.8,2.7,1600.0,1.49,0.21,56.0,0.26,0.26,23.0,WR,11,0.0,0.0,0.0,0.0,8.0,4.0,77.0,32.0,16.8,0.6,9.2,0.22699999999999998,0.0,0.24600000000000002,0.391,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,golladay,kenny golladay,k,golladay7600wrk,40387-54244,WR,k,Kenny Golladay,golladay,14.966666327582464,9,7600,DAL@DET,DET,DAL,,,,,,ryland,ryland,kenny,golladay7600wrk
goodwin4900wrm,49.75,Marquise Goodwin,4900,SF,ARI,,,3.6,7.2,0.0,-1.5,0.7,0.5,1.0,5.1,-24.0,0.37,1.0,0.3,1.0,0.0,0.5,1.2,32.0,27.0,17.0,-2.0,-10.0,44.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,73.0,0.46,0.0,0.0,-100,0.0,0.0,0.0,0.0,1.0,50.0,2.5,-1.1,-1100.0,0.8,0.08,21.0,0.05,0.57,19.0,WR,11,0.0,0.0,0.0,0.0,3.0,1.0,23.0,13.0,13.9,0.1,8.4,0.0,0.0,0.099,0.091,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,goodwin,marquise goodwin,m,goodwin4900wrm,40387-32243,WR,m,Marquise Goodwin,goodwin,4.442857197352819,7,4900,ARI@SF,SF,ARI,,,,,,ryland,ryland,marquise,goodwin4900wrm
gore5600rbf,63.76,Frank Gore,5600,BUF,@MIA,,,5.7,11.5,0.4,-1.98,1.0,0.5,5.0,7.68,-12.0,0.61,0.0,0.3,5.0,0.0,0.46,2.0,27.0,24.3,17.3,1.5,-7.0,41.5,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,49.0,4.3,0.2,0.493,1.54,0.92,0.77,69.0,0.65,0.0,3.5,-400,0.37,0.15,25.0,0.0,0.5,40.0,70.0,-0.4,-400.0,0.57,0.26,47.0,0.21,0.15,19.0,RB,11,0.14300000000000002,0.39299999999999996,0.429,11.0,0.0,0.0,7.0,6.0,8.7,0.0,5.2,0.105,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gore,frank gore,f,gore5600rbf,40387-6840,RB,f,Frank Gore,gore,7.344444274902344,9,5600,BUF@MIA,BUF,MIA,,,,,,ryland,ryland,frank,gore5600rbf
graham4000tej,65.17,Jaeden Graham,4000,ATL,@CAR,,,3.8,7.8,0.0,1.2,1.0,0.5,3.3,2.6,-13.0,0.68,0.0,0.0,0.0,0.0,0.66,-0.3,4.0,22.8,26.3,0.8,3.5,49.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.61,0.0,0.5,0,1.62,0.11,33.0,0.0,0.66,30.0,0.6,0.0,-2000.0,2.07,0.15,10.0,0.0,0.25,20.0,TE,11,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,16.0,0.0,4.6,0.0,0.0,0.006999999999999999,0.0,0.013999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,graham,jaeden graham,j,graham4000tej,40387-84440,TE,j,Jaeden Graham,graham,2.0999999046325684,2,4000,ATL@CAR,ATL,CAR,,,,,,ryland,ryland,jaeden,graham4000tej
grant4700wrj,45.02,Jakeem Grant,4700,MIA,BUF,,,4.5,9.2,0.0,-0.14,1.0,0.5,17.4,4.64,-16.0,0.51,0.0,0.0,0.0,0.0,0.43,-1.4,23.0,17.3,24.3,1.0,7.0,41.5,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,69.0,0.65,0.0,2.9,200,1.15,0.24,75.0,0.0,0.25,40.0,1.3,-0.5,-1300.0,0.33,0.06,26.0,0.0,0.52,19.0,WR,11,0.0,0.0,0.0,0.0,3.0,2.0,16.0,9.0,8.3,0.0,4.6,0.0,0.0,0.10300000000000001,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,grant,jakeem grant,j,grant4700wrj,40387-32703,WR,j,Jakeem Grant,grant,2.7142857142857144,7,4700,BUF@MIA,MIA,BUF,,,,,,ryland,ryland,jakeem,grant4700wrj
griffin4800ter,57.69,Ryan Griffin,4800,NYJ,@WAS,,,4.4,7.9,0.0,-0.07,0.9,0.5,19.4,4.47,-11.0,0.68,1.0,0.9,1.0,0.0,0.43,-1.1,53.0,18.3,19.3,0.0,1.0,37.5,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.25,0.25,41.0,0.61,0.0,7.9,800,2.1,0.15,50.0,0.25,0.5,40.0,3.8,0.6,-1200.0,1.66,0.07,40.0,0.13,0.4,22.0,TE,11,0.0,0.0,0.0,0.0,2.0,2.0,19.0,10.0,9.5,0.2,4.9,0.4,0.0,0.08,0.188,0.08900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,griffin,ryan griffin,r,griffin4800ter,40387-34073,TE,r,Ryan Griffin,griffin,5.111111111111111,9,4800,NYJ@WAS,NYJ,WAS,,,,,,ryland,ryland,ryan,griffin4800ter
guice4700rbd,72.12,Derrius Guice,4700,WAS,NYJ,,,7.2,12.6,1.0,1.77,1.5,0.5,13.4,5.43,-9.0,0.7,0.83,2.0,4.0,0.0,0.97,1.1,24.0,19.3,18.3,0.0,-1.0,37.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,1.8,0.0,0.3,0.0,0.0,0.0,41.0,0.61,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,30.0,5.3,-0.2,-1300.0,0.41,0.22,7.0,0.0,0.0,13.0,RB,11,0.0,0.643,0.358,10.0,3.0,3.0,20.0,8.0,6.7,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,guice,derrius guice,d,guice4700rbd,40387-60735,RB,d,Derrius Guice,guice,5.300000190734863,1,4700,NYJ@WAS,WAS,NYJ,,,,,,ryland,ryland,derrius,guice4700rbd
hamilton5300wrd,38.54,DaeSean Hamilton,5300,DEN,@MIN,,,3.3,5.0,0.0,-2.71,0.6,0.5,0.0,6.01,-37.0,0.23,0.0,0.0,0.0,0.0,0.11,2.3,46.0,15.3,25.3,0.8,10.0,40.5,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.25,0.06,0.0,0.0,0.0,0.0,500,0.0,0.0,0.0,0.0,1.0,20.0,4.2,-0.8,-700.0,1.07,0.09,42.0,0.14,0.42,21.0,WR,11,0.0,0.0,0.0,0.0,3.0,2.0,19.0,8.0,80.0,0.1,3.1,0.33299999999999996,0.0,0.13,0.133,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hamilton,daesean hamilton,d,hamilton5300wrd,40387-41741,WR,d,DaeSean Hamilton,hamilton,2.683333396911621,6,5300,DEN@MIN,DEN,MIN,Q,Knee,,,,ryland,ryland,daesean,hamilton5300wrd
