RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,act_pts,lev_rank,leverage,buzz,sr,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master
carter5500rbm,63.26,Michael Carter,5500,NYJ,MIA,,,7.37,9.8,4.9,-0.56,1.3,0.9,7.93,16.3,0.0,0.82,0.4,0.0,3.0,0.0,0.41,2.2,36.0,21.5,25.0,0.5,3.5,46.5,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,46.0,4.4,0.2,0.503,1.71,0.82,0.47,61.0,0.49,0.0,6.6,300,0.47,0.17,100.0,0.57,0.0,70.0,8.4,2.3,-500.0,0.56,0.23,69.0,0.39,0.17,23.0,RB,50,0.273,0.46299999999999997,0.578,10.0,4.0,3.0,26.0,10.0,8.2,0.0,0.0,0.12,0.36,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carter,michael carter,m,carter5500rbm
pierce7500rbd,60.00,Dameon Pierce,7500,HOU,@JAX,,,11.96,15.9,8.1,-0.96,1.6,12.2,12.92,18.8,-2.0,0.73,5.2,0.83,6.0,0.0,0.08,5.6,33.0,18.3,25.3,-1.7,7.0,43.5,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,78.0,5.2,0.5,0.55,3.0,1.5,1.0,79.0,0.64,0.01,13.6,2100,0.78,0.41,100.0,0.62,0.0,80.0,12.4,7.5,1500.0,0.71,0.37,90.0,0.45,0.0,11.0,RB,50,1.0,0.83,0.534,15.0,2.0,2.0,10.0,8.0,4.3,0.0,0.0,0.083,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pierce,dameon pierce,d,pierce7500rbd
williams8300rbj,59.17,Jamaal Williams,8300,DET,@NE,,,12.56,16.3,8.9,-2.35,1.5,6.8,14.91,5.6,5.0,0.94,2.6,1.0,5.0,0.0,0.01,3.4,25.0,21.8,24.8,3.0,3.0,46.5,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,53.0,4.0,0.5,0.514,1.65,0.94,0.71,60.0,0.51,0.0,16.2,2600,0.92,0.56,100.0,0.75,0.0,80.0,10.6,3.3,2300.0,0.71,0.42,62.0,0.29,0.12,24.0,RB,50,0.5379999999999999,0.43799999999999994,0.39,13.0,1.0,1.0,7.0,5.0,5.2,0.0,0.0,0.222,0.444,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,williams,jamaal williams,j,williams8300rbj
jackson4800rbj,59.15,Justin Jackson,4800,DET,@NE,,,2.08,2.8,1.3,-4.1,0.4,0.1,6.18,1.4,-5.0,0.61,0.0,0.0,4.0,0.0,0.92,3.4,19.0,21.8,24.8,3.0,3.0,46.5,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,34.0,5.8,0.2,0.5,1.12,0.47,0.18,60.0,0.51,0.0,7.7,300,1.93,0.86,28.0,0.28,0.0,70.0,7.7,10.0,-1200.0,0.95,0.41,41.0,0.25,0.12,24.0,RB,50,0.154,0.289,0.27899999999999997,6.0,2.0,1.0,15.0,7.0,8.6,0.1,0.0,0.125,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jackson,justin jackson,j,jackson4800rbj
kelley4900rbj,58.69,Joshua Kelley,4900,LAC,@CLE,,,3.88,5.2,2.5,-2.55,0.8,0.1,6.43,15.2,3.0,0.91,0.0,0.0,1.0,0.0,0.32,1.1,14.0,24.0,22.5,-0.8,-1.5,46.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,3.4,0.0,0.391,0.53,0.24,0.12,62.0,0.38,0.0,2.3,-100,0.44,0.14,57.0,0.28,0.42,70.0,2.3,-1.6,-1100.0,0.53,0.16,37.0,0.08,0.37,24.0,RB,50,0.0,0.125,0.215,3.0,1.0,0.0,4.0,4.0,6.1,0.0,0.0,0.0,0.429,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kelley,joshua kelley,j,kelley4900rbj
allgeier5700rbt,58.07,Tyler Allgeier,5700,ATL,@TB,,,8.34,10.8,5.9,-0.09,1.5,3.6,8.43,4.5,-5.0,0.61,1.3,0.67,4.0,0.0,0.16,2.3,21.0,18.3,28.3,0.0,10.0,46.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,46.0,5.3,0.0,0.462,1.0,0.5,0.0,84.0,0.57,0.0,5.1,900,0.55,0.24,80.0,0.2,0.0,50.0,4.6,-0.2,-300.0,0.49,0.22,66.0,0.16,0.16,60.0,RB,50,0.0,0.295,0.37,8.0,0.0,0.0,8.0,8.0,12.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allgeier,tyler allgeier,t,allgeier5700rbt
juszczyk4600rbk,56.58,Kyle Juszczyk,4600,SF,@CAR,,,2.55,3.3,1.8,-3.13,0.6,0.1,5.68,3.7,-3.0,0.68,0.0,0.0,4.0,0.0,0.41,3.2,33.0,23.0,17.0,2.0,-6.0,40.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.1,0.6,0.41,0.29,0.12,67.0,0.5,0.0,4.6,100,2.32,0.14,75.0,0.25,0.0,40.0,3.3,-1.6,-1400.0,1.58,0.1,56.0,0.08,0.13,23.0,RB,50,0.095,0.006999999999999999,0.546,0.0,1.0,1.0,15.0,11.0,12.1,0.0,0.0,0.5,0.75,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,juszczyk,kyle juszczyk,k,juszczyk4600rbk
reynolds5500rbc,56.09,Craig Reynolds,5500,DET,@NE,,,4.87,6.5,3.2,-3.06,0.9,0.2,7.93,10.7,2.0,0.88,0.0,0.0,3.0,0.0,0.32,3.4,20.0,21.8,24.8,3.0,3.0,46.5,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,36.0,4.4,0.0,0.409,0.29,0.18,0.12,60.0,0.51,0.0,3.7,700,0.79,0.25,50.0,0.16,0.16,60.0,4.9,-0.1,-500.0,0.5,0.24,36.0,0.13,0.18,22.0,RB,50,0.0,0.27699999999999997,0.311,8.0,1.0,1.0,10.0,9.0,8.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reynolds,craig reynolds,c,reynolds5500rbc
penny6900rbr,55.15,Rashaad Penny,6900,SEA,@NO,,,10.14,13.4,6.9,-1.28,1.5,4.4,11.42,5.4,-1.0,0.77,2.6,0.67,3.0,0.0,0.02,0.9,30.0,20.0,25.5,2.7,5.5,45.5,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,79.0,6.2,0.6,0.46399999999999997,1.47,0.53,0.24,0.0,0.0,0.0,10.1,400,0.75,0.27,77.0,0.44,0.22,90.0,11.0,3.5,900.0,0.8,0.37,58.0,0.33,0.2,24.0,RB,50,0.5710000000000001,0.5920000000000001,0.513,12.0,1.0,0.0,4.0,4.0,6.4,0.0,0.0,0.13,0.391,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,penny,rashaad penny,r,penny6900rbr
walker5300rbk,55.09,K. Walker III,5300,SEA,@NO,,,4.7,6.3,3.1,-2.73,0.9,0.5,7.43,14.8,-6.0,0.58,0.0,0.0,1.0,0.0,0.41,0.9,25.0,20.0,25.5,2.7,5.5,45.5,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,29.0,3.6,0.0,0.375,0.5,0.25,0.0,0.0,0.0,0.0,3.3,-200,0.36,0.13,44.0,0.33,0.33,90.0,3.3,1.4,-700.0,0.37,0.13,36.0,0.27,0.36,11.0,RB,50,0.0,0.12300000000000001,0.35700000000000004,8.0,1.0,1.0,-5.0,-5.0,-5.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walker,k. walker iii,k,walker5300rbk
murray6000rbl,53.82,Latavius Murray,6000,NO,SEA,,,4.18,5.4,2.9,-4.99,0.7,0.0,9.17,0.0,30.0,0.99,0.0,0.0,5.0,0.0,0.06,6.7,26.0,25.5,20.0,2.2,-5.5,45.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,37.0,4.7,0.4,0.605,1.24,0.71,0.47,0.0,0.0,0.0,13.0,1400,1.08,0.5,16.0,0.16,0.0,60.0,7.1,-0.3,0.0,0.79,0.27,38.0,0.14,0.14,21.0,RB,50,0.33299999999999996,0.276,0.377,7.0,1.0,1.0,7.0,5.0,7.5,0.0,0.0,0.188,0.688,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,murray,latavius murray,l,murray6000rbl
warren4900rbj,49.91,Jaylen Warren,4900,PIT,@BUF,,,3.16,4.3,2.0,-3.27,0.6,0.2,6.43,8.3,-7.0,0.55,0.0,0.0,1.0,0.0,0.92,-1.2,17.0,15.5,29.5,-3.3,14.0,45.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,5.0,0.0,0.5,0.75,0.0,0.0,57.0,0.68,0.0,2.6,400,0.58,0.15,66.0,0.22,0.33,90.0,3.6,-0.3,-1100.0,0.8,0.21,58.0,0.25,0.41,12.0,RB,50,0.0,0.18,0.278,3.0,1.0,0.0,1.0,1.0,2.3,0.0,0.0,0.0,0.667,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,warren,jaylen warren,j,warren4900rbj
huntley5600rbc,49.86,Caleb Huntley,5600,ATL,@TB,,,5.76,7.5,4.0,-2.42,1.0,0.8,8.18,3.4,-2.0,0.73,0.4,1.0,3.0,0.0,0.08,2.3,7.0,18.3,28.3,0.0,10.0,46.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,29.0,5.4,0.5,0.818,0.24,0.18,0.12,84.0,0.57,0.0,6.0,1100,1.08,0.85,42.0,0.42,0.14,70.0,5.1,0.0,-400.0,0.93,0.73,14.0,0.14,0.09,21.0,RB,50,0.5,0.20199999999999999,0.129,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,huntley,caleb huntley,c,huntley5600rbc
montgomery7100rbd,49.11,David Montgomery,7100,CHI,@MIN,,,9.45,12.2,6.7,-2.47,1.3,1.3,11.92,16.2,5.0,0.94,0.4,1.0,2.0,0.0,0.2,-2.1,46.0,17.8,26.3,-0.7,8.5,44.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,58.0,3.7,0.3,0.445,2.71,1.41,0.71,0.0,0.0,0.0,8.8,500,0.64,0.32,62.0,0.37,0.12,80.0,10.7,1.1,1100.0,0.51,0.23,52.0,0.24,0.2,25.0,RB,50,0.4,0.47100000000000003,0.7140000000000001,15.0,4.0,3.0,24.0,10.0,7.1,0.0,0.0,0.10800000000000001,0.43200000000000005,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,montgomery,david montgomery,d,montgomery7100rbd
mattison7300rba,47.82,A. Mattison,7300,MIN,CHI,,,4.96,6.7,3.3,-7.46,0.7,0.5,12.42,5.5,-1.0,0.77,0.0,0.0,4.0,0.0,0.2,9.4,23.0,26.3,17.8,1.8,-8.5,44.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,3.7,0.3,0.456,2.12,1.06,0.24,0.0,0.0,0.0,4.7,1300,0.7,0.22,16.0,0.08,0.83,12.0,5.6,-4.1,1300.0,0.59,0.24,20.0,0.13,0.68,29.0,RB,50,0.33299999999999996,0.242,0.349,7.0,2.0,1.0,11.0,7.0,6.4,0.1,0.0,0.14800000000000002,0.444,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mattison,a. mattison,a,mattison7300rba
dallas4700rbd,47.42,DeeJay Dallas,4700,SEA,@NO,,,2.03,2.8,1.3,-3.9,0.4,0.1,5.93,1.5,-5.0,0.61,0.0,0.0,2.0,0.0,0.32,0.9,11.0,20.0,25.5,2.7,5.5,45.5,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.7,0.1,0.5479999999999999,0.71,0.24,0.18,0.0,0.0,0.0,1.3,-1000,0.59,0.26,22.0,0.11,0.33,90.0,50.0,-0.5,-1300.0,1.11,0.46,41.0,0.25,0.25,24.0,RB,50,0.133,0.076,0.18600000000000003,2.0,1.0,1.0,7.0,3.0,5.7,0.0,0.0,0.375,0.875,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dallas,deejay dallas,d,dallas4700rbd
williams5000rbd,46.34,Darrel Williams,5000,ARI,PHI,,,2.29,3.1,1.5,-4.39,0.5,0.1,6.68,0.9,-4.0,0.65,0.0,0.0,2.0,0.0,0.41,-4.7,34.0,21.5,27.0,-3.8,5.5,48.5,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,35.0,4.2,0.3,0.551,2.29,1.35,0.82,0.0,0.0,0.0,6.2,-400,1.03,0.27,50.0,0.5,0.33,60.0,8.5,0.0,-1000.0,0.7,0.25,53.0,0.3,0.3,26.0,RB,50,0.313,0.32,0.49,8.0,3.0,2.0,26.0,13.0,9.5,0.1,0.0,0.16699999999999998,0.433,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,williams,darrel williams,d,williams5000rbd
benjamin5400rbe,42.04,Eno Benjamin,5400,ARI,PHI,,,3.89,5.2,2.5,-3.79,0.7,0.2,7.68,12.8,-4.0,0.65,0.0,0.0,0.0,0.0,0.25,-4.7,15.0,21.5,27.0,-3.8,5.5,48.5,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,4.1,0.1,0.48200000000000004,0.71,0.12,0.0,0.0,0.0,0.0,5.7,500,0.65,0.25,83.0,0.5,0.16,60.0,4.1,-0.3,-600.0,0.66,0.28,34.0,0.21,0.39,23.0,RB,50,0.067,0.16,0.218,4.0,1.0,1.0,9.0,6.0,7.4,0.0,0.0,0.0,0.625,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benjamin,eno benjamin,e,benjamin5400rbe
herbert7100rbk,40.17,Khalil Herbert,7100,CHI,@MIN,,,7.2,9.3,5.1,-4.72,1.0,3.4,11.92,1.1,-12.0,0.41,4.8,0.91,1.0,0.0,0.1,-2.1,24.0,17.8,26.3,-0.7,8.5,44.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,43.0,4.9,0.3,0.5,1.59,0.71,0.53,0.0,0.0,0.0,13.2,1800,0.93,0.49,87.0,0.62,0.0,80.0,80.0,2.1,1100.0,0.79,0.34,58.0,0.29,0.33,24.0,RB,50,0.385,0.332,0.376,8.0,1.0,1.0,7.0,5.0,70.0,0.0,0.0,0.2,0.48,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,herbert,khalil herbert,k,herbert7100rbk
robinson5500rbb,39.17,Brian Robinson,5500,WAS,TEN,,,3.17,4.1,2.2,-4.76,0.6,0.2,7.93,2.2,-8.0,0.52,0.0,0.0,0.0,0.0,0.32,-3.1,0.0,21.0,22.0,-0.5,1.0,43.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.45,0.0,0.0,600,0.0,0.0,0.0,0.0,0.0,40.0,7.1,0.0,-500.0,0.0,0.0,14.0,0.0,0.14,70.0,RB,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,robinson,brian robinson,b,robinson5500rbb
kupp9500wrc,91.52,Cooper Kupp,9500,LA,DAL,,,17.8,24.1,11.5,0.01,1.9,21.5,17.79,22.4,0.0,0.81,5.8,1.0,7.0,0.0,0.94,1.0,61.0,24.0,18.5,-1.0,-5.5,42.5,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,1.18,0.65,0.0,0.0,0.0,21.2,-200,1.59,0.35,100.0,0.66,0.0,60.0,22.4,5.5,3500.0,1.71,0.37,84.0,0.44,0.04,25.0,WR,50,0.0,0.0,0.0,0.0,11.0,9.0,114.0,32.0,12.2,0.9,0.0,0.349,0.0,0.325,0.424,0.423,61.6,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kupp,cooper kupp,c,kupp9500wrc
samuel7300wrd,91.46,Deebo Samuel,7300,SF,@CAR,,,13.85,19.3,8.4,1.08,1.9,19.7,12.77,10.2,-2.0,0.74,2.6,1.0,6.0,0.0,0.95,0.7,50.0,23.0,17.0,2.0,-6.0,40.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.88,0.24,67.0,0.5,0.0,12.9,-1100,1.08,0.26,66.0,0.5,0.33,60.0,16.4,2.8,1300.0,1.34,0.33,68.0,0.32,0.16,25.0,WR,50,0.0,0.0,0.0,0.0,6.0,4.0,72.0,34.0,17.3,0.3,0.0,0.111,0.0,0.24,0.21100000000000002,0.301,29.4,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,samuel,deebo samuel,d,samuel7300wrd
lamb7200wrc,89.74,CeeDee Lamb,7200,DAL,@LA,,,11.9,16.6,7.2,-0.65,1.7,14.5,12.55,7.8,-4.0,0.69,4.5,1.0,4.0,0.0,0.93,4.3,55.0,18.5,24.0,-2.0,5.5,42.5,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.29,0.18,0.0,0.0,0.0,13.9,-400,1.29,0.23,83.0,0.66,0.16,60.0,12.6,10.0,1200.0,1.46,0.23,50.0,0.29,0.33,24.0,WR,50,0.0,0.0,0.0,0.0,8.0,5.0,70.0,26.0,13.7,0.4,0.0,0.444,0.0,0.222,0.226,0.256,46.6,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lamb,ceedee lamb,c,lamb7200wrc
diggs8600wrs,88.68,Stefon Diggs,8600,BUF,PIT,,,16.67,22.8,10.6,0.93,1.9,12.0,15.74,20.2,10.0,0.95,4.2,0.92,7.0,0.0,0.93,1.9,56.0,29.5,15.5,1.2,-14.0,45.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,1.0,0.53,57.0,0.68,0.0,29.1,300,2.81,0.52,83.0,0.83,0.16,12.0,19.7,6.4,2600.0,2.07,0.35,64.0,0.48,0.29,31.0,WR,50,0.0,0.0,0.0,0.0,9.0,6.0,78.0,28.0,12.3,0.8,0.0,0.314,0.0,0.256,0.35100000000000003,0.287,56.8,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diggs,stefon diggs,s,diggs8600wrs
davis6000wrg,87.86,Gabe Davis,6000,BUF,PIT,,,10.6,15.0,6.2,0.79,1.8,6.0,9.81,30.6,2.0,0.86,2.3,0.86,3.0,0.0,0.95,1.9,46.0,29.5,15.5,1.2,-14.0,45.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.35,0.24,57.0,0.68,0.0,3.5,-1000,0.78,0.05,16.0,0.16,0.16,12.0,10.3,20.0,0.0,2.21,0.22,54.0,0.32,0.06,31.0,WR,50,0.0,0.0,0.0,0.0,4.0,2.0,41.0,21.0,15.6,0.4,0.0,0.368,0.0,0.127,0.2,0.157,32.8,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,davis,gabe davis,g,davis6000wrg
evans7500wrm,87.25,Mike Evans,7500,TB,ATL,,,12.23,17.0,7.4,-1.0,1.6,12.9,13.23,10.1,0.0,0.81,3.5,1.0,4.0,0.0,0.75,5.6,54.0,28.3,18.3,-0.5,-10.0,46.5,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.71,0.47,84.0,0.57,0.0,15.2,-500,2.17,0.32,50.0,0.37,0.25,80.0,15.0,2.7,1500.0,2.3,0.28,57.0,0.32,0.21,28.0,WR,50,0.0,0.0,0.0,0.0,6.0,4.0,66.0,29.0,14.8,10.0,0.0,0.688,0.0,0.156,0.405,0.21600000000000003,50.9,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,evans,mike evans,m,evans7500wrm
london6200wrd,86.73,Drake London,6200,ATL,@TB,,,11.57,16.0,7.1,1.31,1.9,15.9,10.26,5.5,-9.0,0.57,2.9,1.0,4.0,0.0,0.92,2.1,49.0,18.3,28.3,0.0,10.0,46.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,84.0,0.57,0.0,12.9,700,1.61,0.26,88.0,0.88,0.11,90.0,11.9,5.9,200.0,1.48,0.24,80.0,0.8,0.2,10.0,WR,50,0.0,0.0,0.0,0.0,8.0,4.0,57.0,23.0,12.8,0.5,0.0,0.5,0.0,0.34,0.667,0.297,36.8,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,london,drake london,d,london6200wrd
mclaurin6500wrt,86.23,Terry McLaurin,6500,WAS,TEN,,,10.75,15.0,6.5,-0.2,1.7,2.0,10.95,10.1,18.0,0.98,4.5,0.86,4.0,0.0,0.92,2.2,61.0,21.0,22.0,-0.5,1.0,43.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.17,0.06,61.0,0.45,0.0,9.4,-500,1.34,0.14,87.0,0.5,0.12,80.0,8.3,-1.2,500.0,1.15,0.14,46.0,0.2,0.4,30.0,WR,50,0.0,0.0,0.0,0.0,7.0,3.0,55.0,25.0,14.4,0.2,0.0,0.1,0.0,0.207,0.14300000000000002,0.249,38.6,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mclaurin,terry mclaurin,t,mclaurin6500wrt
moore5300wre,85.59,Elijah Moore,5300,NYJ,MIA,,,8.48,12.0,5.0,0.27,1.6,2.9,8.21,1.6,0.0,0.81,1.9,0.67,4.0,0.0,0.92,2.5,50.0,21.5,25.0,0.5,3.5,46.5,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.12,0.12,61.0,0.49,0.0,6.3,-700,0.9,0.09,100.0,0.37,0.0,80.0,9.4,2.8,-700.0,1.22,0.19,65.0,0.39,0.08,23.0,WR,50,0.0,0.0,0.0,0.0,7.0,4.0,55.0,24.0,13.3,0.4,0.0,0.444,0.0,0.172,0.25,0.195,37.3,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,moore,elijah moore,e,moore5300wre
