,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,act_pts,lev_rank,buzz,sr,leverage,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
johnson5000rbk,65.8,Kerryon Johnson,5000,DET,@GB,,,5.45,7.3,3.6,-0.73,1.1,0.5,6.18,9.2,-20,0,0,0.29,4,0,0.55,1.3,31,22,29,1.5,7,51,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,46,3.6,0.4,0.5,1.4,1,0.67,68,0.55,0,1.4,-600,0.2,0.07,0,0,1,10,9.4,-0.1,-600,0.65,0.3,41,0.17,0.11,17,RB,220,0.75,0.402,0.478,13,1,0,9,7,11.2,0,4.3,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,johnson,kerryon johnson,k,johnson5000rbk,49877-63806:Kerryon Johnson,49877-63806,RB,k,Kerryon Johnson,johnson,1.399999976,1,5000,DET@GB,DET,GB,,,,ryland,ryland,kerryon,johnson5000rbk
johnson5800wrd,81.72,Diontae Johnson,5800,PIT,DEN,,,9.88,13.7,6.1,2.73,1.7,14.5,7.15,19.2,-20,6.3,1,0.43,2,0,0.44,1.2,44,23.5,17.5,-0.3,-6,41,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.06,0.06,65,0.32,0.01,6.7,-100,0.67,0.12,100,0,0,10,9.4,3.1,-100,1.45,0.21,83,0.44,0.16,18,WR,220,0,0,0,0,6,4,46,22,11.4,0.3,7.2,0.143,0,0.213,0.263,0.233,0,0,0,0,0,0,0,0,0,0,johnson,diontae johnson,d,johnson5800wrd,49877-66008:Diontae Johnson,49877-66008,WR,d,Diontae Johnson,johnson,6.699999809,1,5800,DEN@PIT,PIT,DEN,,,,ryland,ryland,diontae,johnson5800wrd
johnson7200rbd,77.91,David Johnson,7200,HOU,BAL,,,12.82,16.6,9.1,1.15,1.8,3,11.67,6,2,3.3,0.93,0.9,3,0,0.4,-2.2,31,21,28.5,-2.3,7.5,49.5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,4.1,0.2,0.475,1.27,0.47,0.4,0,0,0,18.4,900,1.23,0.38,100,1,0,10,70,-1.4,900,0.68,0.22,37,0.31,0.56,16,RB,220,0.118,0.19,0.475,6,3,2,28,13,10.8,0.3,6.1,0.154,0.385,0,0,0,0,0,0,0,0,0,0,0,0,0,johnson,david johnson,d,johnson7200rbd,49877-62497:David Johnson,49877-62497,RB,d,David Johnson,johnson,18.39999962,1,7200,BAL@HOU,HOU,BAL,,,,ryland,ryland,david,johnson7200rbd
jones5900rbr,93.56,Ronald Jones,5900,TB,CAR,,,11.71,16.5,6.9,3.28,2,10.5,8.43,9.7,-6,6.1,0.97,0.61,8,0,0.64,4.9,28,27.3,19.8,-0.5,-7.5,47,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,47,4.1,0.4,0.448,1.4,0.67,0.33,85,0.73,0.15,9.2,200,0.46,0.28,100,0,0,10,10.5,2.1,200,0.73,0.37,87,0.43,0.12,16,RB,220,0.4,0.509,0.39,11,2,2,20,13,9.6,0,8.2,0.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,jones,ronald jones,r,jones5900rbr,49877-63591:Ronald Jones II,49877-63591,RB,r,Ronald Jones II,jones,9.199999809,1,5900,CAR@TB,TB,CAR,,,,ryland,ryland,ronald,jones5900rbr
jones6400wrm,77.58,Marvin Jones,6400,DET,@GB,,,10.63,14.9,6.3,2.11,1.7,6.5,8.52,10.3,-5,2.2,1,0.7,5,0,0.61,0.5,65,22,29,1.5,7,51,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0.6,0.27,68,0.55,0,7.5,200,0.94,0.11,100,0,0,10,11.5,2.5,200,1.52,0.18,55,0.22,0.27,18,WR,220,0,0,0,0,7,4,61,22,12.9,0.8,8.4,0.5,0,0.212,0.409,0.22,0,0,0,0,0,0,0,0,0,0,jones,marvin jones,m,jones6400wrm,49877-22103:Marvin Jones Jr.,49877-22103,WR,m,Marvin Jones Jr.,jones,7.5,1,6400,DET@GB,DET,GB,,,,ryland,ryland,marvin,jones6400wrm
jones6900qbd,66.4,Daniel Jones,6900,NYG,@CHI,,,16.44,26.6,6.3,1.44,2.4,0.5,15,8.74,-6,1.8,0.88,0.33,1,0,0.73,-2.6,68,19,23.5,1,4.5,42.5,64,23,38,253,61,6.6,5.33,2,45,16.9,56.9,23.4,5.3,2.9,7.8,3,12,22,6.2,0.2,0.625,5.53,2.53,1.27,67,0.41,0.01,19.4,-300,0.4,0.28,100,1,0,10,14.8,1.1,-300,0.33,0.22,78,0.26,0.21,19,QB,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jones,daniel jones,d,jones6900qbd,49877-63519:Daniel Jones,49877-63519,QB,d,Daniel Jones,jones,19.36000061,1,6900,NYG@CHI,NYG,CHI,,,,ryland,ryland,daniel,jones6900qbd
jones7700rba,90.76,Aaron Jones,7700,GB,DET,,,15,19.4,10.6,2.09,1.9,10.5,12.91,43.6,0,2.7,1,0.84,14,0,0.66,-1.3,42,29,22,3,-7,51,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,66,4.6,1.1,0.593,3.4,1.87,1.6,68,0.55,0,15.6,-100,0.71,0.37,100,0,0,10,18.9,5.8,-100,1,0.45,70,0.41,0.29,24,RB,220,0.889,0.565,0.612,14,4,3,30,13,9.4,0.2,4.9,0.429,0.629,0,0,0,0,0,0,0,0,0,0,0,0,0,jones,aaron jones,a,jones7700rba,49877-40442:Aaron Jones,49877-40442,RB,a,Aaron Jones,jones,15.60000038,1,7700,DET@GB,GB,DET,,,,ryland,ryland,aaron,jones7700rba
jones8200wrj,76.84,Julio Jones,8200,ATL,@DAL,,,14.52,20.2,8.8,1.89,1.8,14.5,12.63,3.4,2,5.4,1,0.88,8,0,0.59,-1.3,56,25,28,2.5,3,53,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0.47,0.13,0,0,0,20.2,0,1.68,0.31,100,0,0,10,13,1.7,0,1.21,0.23,56,0.25,0.43,16,WR,220,0,0,0,0,10,6,101,33,14.6,0.2,9.4,0.25,0,0.259,0.125,0.31,0,0,0,0,0,0,0,0,0,0,jones,julio jones,j,jones8200wrj,49877-14190:Julio Jones,49877-14190,WR,j,Julio Jones,jones,20.20000076,1,8200,ATL@DAL,ATL,DAL,,,,ryland,ryland,julio,jones8200wrj
juszczyk4500rbk,48.99,Kyle Juszczyk,4500,SF,@NYJ,,,2.03,3.1,1,-2.9,0.5,0.5,4.93,1.6,-33,0,0,0.1,2,0,0.92,-1.2,33,24.3,17.3,-0.5,-7,41.5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0.667,0.53,0.27,0.2,62,0.25,0.01,5.3,-100,1.77,0.15,100,0,0,20,2.8,-1.3,0,1.12,0.08,50,0.16,0.5,18,RB,220,0,0.005,0.501,0,2,1,25,17,13.8,0.1,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,juszczyk,kyle juszczyk,k,juszczyk4500rbk,49877-39428:Kyle Juszczyk,49877-39428,RB,k,Kyle Juszczyk,juszczyk,5.300000191,1,4500,SF@NYJ,SF,NYJ,,,,ryland,ryland,kyle,juszczyk4500rbk
kansas city4300,66.82,Kansas City,4300,KC,@LAC,,,7.1,15.5,-1.3,0.46,1.7,6.5,6.64,5,-2,0,0,0.57,3,0,0.68,3.6,0,27.8,19.3,-1,-8.5,47,85,0,0,0,0,0,0,0,0,0,0,0,0,2.53,8.14,0,0,0,0,0,0,0,0,0,0,0,0,7,100,0,0,100,1,0,10,8.9,1.9,100,0,0,100,0.6,0,23,DEF,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.4557,0.5352,0.015,0.0374,6.68,9.47,4.6,2.69,0.2042,city,kansas city,k,kansas city4300,49877-12536:Kansas City Chiefs,49877-12536,D,k,Kansas City Chiefs,chiefs,7,1,4300,KC@LAC,KC,LAC,,,,City,City,kansas city,kansas city4300
kelce7800tet,79.23,Travis Kelce,7800,KC,@LAC,,,12.44,16.8,8.1,0.96,1.6,10.5,11.48,19.5,3,3.3,0.92,0.95,8,0,0.69,-1.6,61,27.8,19.3,-1,-8.5,47,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,1.13,0.4,0,0,0,14,0,2.33,0.23,100,0,0,10,13.3,2.5,0,1.59,0.22,66,0.33,0.33,21,TE,220,0,0,0,0,8,6,72,21,11.7,0.3,8.6,0.286,0,0.244,0.192,0.266,0,0,0,0,0,0,0,0,0,0,kelce,travis kelce,t,kelce7800tet,49877-33076:Travis Kelce,49877-33076,TE,t,Travis Kelce,kelce,14,1,7800,KC@LAC,KC,LAC,,,,ryland,ryland,travis,kelce7800tet
kelley5500rbj,67.34,Josh Kelley,5500,LAC,KC,,,7.01,9.3,4.7,-0.42,1.3,0.5,7.43,12.3,-6,0.8,0.67,0.61,2,0,0.61,-2.8,18,19.3,27.8,-2,8.5,47,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,60,5,1,0.583,4,3,2,0,0,0,12,1000,1,0.67,100,1,0,10,12,70,1000,1,0.67,100,1,0,10,RB,220,1,0.387,0.254,12,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,kelley,josh kelley,j,kelley5500rbj,49877-91872:Joshua Kelley,49877-91872,RB,j,Joshua Kelley,kelley,12,1,5500,KC@LAC,LAC,KC,,,,ryland,ryland,joshua,kelley5500rbj
kirk5700wrc,74.83,Christian Kirk,5700,ARI,WAS,,,8.56,12,5.2,1.64,1.5,3,6.92,7,-14,2.4,0.9,0.53,2,0,0.4,2.7,60,27,19.5,0.7,-7.5,46.5,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.47,0.07,0,0,0,0.5,-100,0.1,0.01,0,0,1,10,7.5,1.2,-100,0.88,0.12,53,0.33,0.46,15,WR,220,0,0,0,0,7,4,46,17,9.5,0.3,5.9,0.091,0,0.238,0.188,0.211,0,0,0,0,0,0,0,0,0,0,kirk,christian kirk,c,kirk5700wrc,49877-60858:Christian Kirk,49877-60858,WR,c,Christian Kirk,kirk,0.5,1,5700,WAS@ARI,ARI,WAS,,,,ryland,ryland,christian,kirk5700wrc
kmet4100tec,67.44,Cole Kmet,4100,CHI,NYG,,,2.02,3.1,1,-0.81,0.5,0.5,2.83,1.7,-24,0,0,0.12,1,0,0.64,-0.1,20,23.5,19,-0.5,-4.5,42.5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,67,0.41,0.01,0,-400,0,0,0,0,0,10,0,0,-400,0,0,0,0,0,10,TE,220,0,0,0,0,1,0,0,0,0,0,0,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0,kmet,cole kmet,c,kmet4100tec,49877-91047:Cole Kmet,49877-91047,TE,c,Cole Kmet,kmet,0,1,4100,NYG@CHI,CHI,NYG,,,,ryland,ryland,cole,kmet4100tec
knox4700ted,72.4,Dawson Knox,4700,BUF,@MIA,,,4.24,6.1,2.4,0,0.9,0.5,4.24,2.3,-13,0,0,0.37,3,0,0.68,2.5,45,24,18.5,0.7,-5.5,42.5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.13,89,0.7,0.11,3.6,0,1.2,0.06,100,0,0,10,40,-0.4,0,1.16,0.09,77,0.22,0.22,18,TE,220,0,0,0,0,3,2,28,18,14.1,0.1,8.3,0.111,0,0.11,0.095,0.13,0,0,0,0,0,0,0,0,0,0,knox,dawson knox,d,knox4700ted,49877-64585:Dawson Knox,49877-64585,TE,d,Dawson Knox,knox,3.599999905,1,4700,BUF@MIA,BUF,MIA,,,,ryland,ryland,dawson,knox4700ted
kupp7200wrc,67.2,Cooper Kupp,7200,LA,@PHI,,,11.15,15.4,6.9,0.8,1.5,3,10.35,10.5,8,1,1,0.94,4,0,0.92,1.8,55,22,24,0.5,2,46,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0.6,0,63,0.33,0.01,6,0,1.2,0.1,0,0,1,10,14.1,2.5,0,1.55,0.26,60,0.35,0.4,20,WR,220,0,0,0,0,8,5,69,22,12,0.7,8.7,0.333,0,0.209,0.5,0.231,0,0,0,0,0,0,0,0,0,0,kupp,cooper kupp,c,kupp7200wrc,49877-79970:Cooper Kupp,49877-79970,WR,c,Cooper Kupp,kupp,6,1,7200,LAR@PHI,LAR,PHI,,,,ryland,ryland,cooper,kupp7200wrc
la chargers3200,55.59,LA Chargers,3200,LAC,KC,,,4.7,10.1,-0.7,1.59,1.5,0.5,3.11,3,-8,0,0,0.25,1,0,0.45,-4.6,0,19.3,27.8,-2,8.5,47,15,0,0,0,0,0,0,0,0,0,0,0,0,2.26,7,0,0,0,0,0,0,0,0,0,0,0,0,11,-1000,0,0,100,1,0,10,5.8,-1.6,-1000,0,0,94,0.33,0.05,18,DEF,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.5034,0.4899,0.012,0.0381,7.12,6.67,3.46,2.56,0.22,chargers,la chargers,l,la chargers3200,49877-12548:Los Angeles Chargers,49877-12548,D,l,Los Angeles Chargers,chargers,11,1,3200,KC@LAC,LAC,KC,,,,Angeles,LA,la chargers,la chargers3200
la rams4500,46.18,LA Rams,4500,LA,@PHI,,,6.6,13.6,-0.4,-0.69,1.5,3,7.29,7,0,0,0,0.72,1,0,0.11,2.2,0,22,24,0.5,2,46,72,0,0,0,0,0,0,0,0,0,0,0,0,2.08,9.09,0,0,0,0,0,0,0,0,0,63,0.33,0.01,4,800,0,0,100,0,0,10,8.3,0.7,800,0,0,85,0.55,0.15,20,DEF,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.4905,0.4696,0.0116,0.0418,7.11,9.93,6.42,3.7,0.2148,rams,la rams,l,la rams4500,49877-12538:Los Angeles Rams,49877-12538,D,l,Los Angeles Rams,rams,4,1,4500,LAR@PHI,LAR,PHI,,,,Angeles,LA,la rams,la rams4500
lamb5200wrc,86.64,CeeDee Lamb,5200,DAL,ATL,,,10.14,14.4,5.9,4.36,2,23,5.78,14.5,-18,6.3,1,0.46,4,0,0.92,-1.3,59,28,25,-0.5,-3,53,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.4,0,1.4,0.14,100,0,0,10,8.4,30,0,1.4,0.14,100,0,0,10,WR,220,0,0,0,0,6,5,59,33,11.8,0,0,0,0,0.162,0,0.222,0,0,0,0,0,0,0,0,0,0,lamb,ceedee lamb,c,lamb5200wrc,49877-86631:CeeDee Lamb,49877-86631,WR,c,CeeDee Lamb,lamb,8.399999619,1,5200,ATL@DAL,DAL,ATL,,,,ryland,ryland,ceedee,lamb5200wrc
lazard5600wra,77.85,Allen Lazard,5600,GB,DET,,,8.59,12.3,4.9,1.89,1.5,3,6.7,6,-10,0.2,1,0.6,5,0,0.95,3.4,39,29,22,3,-7,51,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.27,0.07,68,0.55,0,16.2,100,3.24,0.24,100,1,0,10,6.7,0.4,100,1.62,0.17,63,0.26,0.31,19,WR,220,0,0,0,0,4,2,38,19,13.8,0.3,8.4,0.2,0,0.112,0.154,0.145,0,0,0,0,0,0,0,0,0,0,lazard,allen lazard,a,lazard5600wra,49877-56809:Allen Lazard,49877-56809,WR,a,Allen Lazard,lazard,16.20000076,1,5600,DET@GB,GB,DET,,,,ryland,ryland,allen,lazard5600wra
lewis4700rbd,45.84,Dion Lewis,4700,NYG,@CHI,,,2.37,3.2,1.5,-3.06,0.5,0.5,5.43,13.6,-35,0,0,0.07,2,0,0.95,1.4,20,19,23.5,1,4.5,42.5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,3.9,0,0.457,0.43,0.07,0,67,0.41,0.01,0.1,-100,0.05,0.02,0,0,1,10,2.9,-3.1,-100,0.56,0.15,52,0.11,0.47,17,RB,220,0,0.095,0.326,3,1,1,10,8,7.3,0.1,5.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,lewis,dion lewis,d,lewis4700rbd,49877-14339:Dion Lewis,49877-14339,RB,d,Dion Lewis,lewis,0.100000001,1,4700,NYG@CHI,NYG,CHI,,,,ryland,ryland,dion,lewis4700rbd
lock6700qbd,49.9,Drew Lock,6700,DEN,@PIT,,,14.02,24.2,3.9,-0.59,2.1,0.5,14.61,-1.2,-9,0,0,0.18,0,0,0.69,-2.9,61,17.5,23.5,0.2,6,41,32,20,31,206,64,6.5,6.46,1.3,32,22.2,55.6,19.6,4.2,1.6,2.5,3,7,12,3.7,0,0.524,2.33,0.87,0.4,65,0.32,0.01,13.1,0,0.37,0.22,100,1,0,10,14,-0.6,0,0.39,0.23,33,0.2,0.06,15,QB,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lock,drew lock,d,lock6700qbd,49877-64051:Drew Lock,49877-64051,QB,d,Drew Lock,lock,13.14000034,1,6700,DEN@PIT,DEN,PIT,,,,ryland,ryland,drew,lock6700qbd
mahomes9000qbp,70.13,Patrick Mahomes,9000,KC,@LAC,,,21.24,32.7,9.8,2.12,2.4,6.5,19.12,27.48,1,2.1,0.71,0.84,1,0,0.69,-1.5,63,27.8,19.3,-1,-8.5,47,85,22,33,263,65,7.8,7.89,1.7,40,19.6,48.7,28.7,5.2,1.2,3.5,3,9,16,5.3,0.2,0.488,5.07,2.8,1.2,0,0,0,20.4,-500,0.62,0.3,100,0,0,10,18.5,1.5,-500,0.48,0.29,77,0.31,0.22,22,QB,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mahomes,patrick mahomes,p,mahomes9000qbp,49877-57439:Patrick Mahomes,49877-57439,QB,p,Patrick Mahomes,mahomes,20.44000053,1,9000,KC@LAC,KC,LAC,,,,ryland,ryland,patrick,mahomes9000qbp
mattison4700rba,72.91,A. Mattison,4700,MIN,@IND,,,6.74,9,4.4,1.31,1.4,0.5,5.43,2.1,-9,0,0,0.53,0,0,0.94,0,16,22.8,26.3,1.3,3.5,49,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,36,4.7,0.1,0.409,1.87,1,0.2,0,0,0,10,-200,1,0.53,100,1,0,10,3.9,-2.1,-200,0.43,0.24,57,0.15,0.42,19,RB,220,0.071,0.286,0.249,7,1,1,9,4,80,0,2.8,0.036,0.393,0,0,0,0,0,0,0,0,0,0,0,0,0,mattison,a. mattison,a,mattison4700rba,49877-72776:Alexander Mattison,49877-72776,RB,a,Alexander Mattison,mattison,10,1,4700,MIN@IND,MIN,IND,,,,ryland,ryland,alexander,mattison4700rba
mccaffrey10500rbc,70.39,C. McCaffrey,10500,CAR,@TB,,,17.57,23.2,11.9,-2.33,1.7,6.5,19.9,22.8,7,5.3,0.73,0.96,10,0,0.92,-3.1,65,19.8,27.3,-0.5,7.5,47,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,87,4.8,1,0.469,4.8,2.67,1.53,85,0.73,0.15,26.9,500,1,0.41,100,1,0,10,26.4,7.2,500,0.95,0.41,100,0.8,0,15,RB,220,0.789,0.74,0.929,18,8,7,63,18,8.8,0.3,7.2,0.196,0.518,0,0,0,0,0,0,0,0,0,0,0,0,0,mccaffrey,c. mccaffrey,c,mccaffrey10500rbc,49877-55050:Christian McCaffrey,49877-55050,RB,c,Christian McCaffrey,mccaffrey,27,1,10500,CAR@TB,CAR,TB,,,,ryland,ryland,christian,mccaffrey10500rbc
mccoy4500rbl,61.32,LeSean McCoy,4500,TB,CAR,,,3.56,5.2,1.9,-1.37,0.8,0.5,4.93,4.6,-27,0,0,0.17,6,0,0.92,4.9,22,27.3,19.8,-0.5,-7.5,47,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,4.5,0.3,0.475,1.53,0.8,0.47,85,0.73,0.15,0.7,-800,0.7,0.03,0,0,1,10,5.4,-2.2,-800,0.58,0.25,50,0.2,0.5,20,RB,220,0.308,0.315,0.348,6,2,2,14,9,6.8,0.1,4.8,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,mccoy,lesean mccoy,l,mccoy4500rbl,49877-6779:LeSean McCoy,49877-6779,RB,l,LeSean McCoy,mccoy,0.699999988,1,4500,CAR@TB,TB,CAR,,,,ryland,ryland,lesean,mccoy4500rbl
mcdonald4500tev,57.66,Vance McDonald,4500,PIT,DEN,,,3.09,4.4,1.8,-0.68,0.7,0.5,3.77,0.8,-19,0,0,0.22,1,0,0.57,2,49,23.5,17.5,-0.3,-6,41,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.2,0.07,65,0.32,0.01,0.8,100,0.4,0.02,0,0,1,10,2.7,-2.3,100,0.76,0.06,33,0.05,0.55,18,TE,220,0,0,0,0,3,2,15,9,6.6,0.1,4.9,0.125,0,0.124,0.063,0.079,0,0,0,0,0,0,0,0,0,0,mcdonald,vance mcdonald,v,mcdonald4500tev,49877-32045:Vance McDonald,49877-32045,TE,v,Vance McDonald,mcdonald,0.800000012,1,4500,DEN@PIT,PIT,DEN,,,,ryland,ryland,vance,mcdonald4500tev
mckinnon4900rbj,67.81,Jerick McKinnon,4900,SF,@NYJ,,,5.13,7.4,2.8,-0.8,1,0.5,5.93,13.7,-19,0.4,1,0.31,5,0,0.64,-1.2,19,24.3,17.3,-0.5,-7,41.5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,8,0,0.333,5,3,1,62,0.25,0.01,11.9,-100,1.49,0.63,100,1,0,10,11.9,60,-100,1.49,0.63,100,1,0,10,RB,220,0,0.195,0.311,3,5,3,20,9,6.7,10,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,mckinnon,jerick mckinnon,j,mckinnon4900rbj,49877-54608:Jerick McKinnon,49877-54608,RB,j,Jerick McKinnon,mckinnon,11.89999962,1,4900,SF@NYJ,SF,NYJ,,,,ryland,ryland,jerick,mckinnon4900rbj
mckissic4600rbj,60.68,JD McKissic,4600,WAS,@ARI,,,4.55,6.2,2.9,-0.63,1,0.5,5.18,5.3,-23,0,0,0.24,2,0,0.92,0.5,18,19.5,27,0.2,7.5,46.5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,5.2,0,0.436,0.73,0.27,0.13,0,0,0,0.4,0,0.05,0.01,0,0,1,20,3.9,-2.4,100,0.69,0.22,66,0.11,0.33,18,RB,220,0,0.132,0.277,2,3,2,14,9,6.4,0.1,4.5,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,mckissic,jd mckissic,j,mckissic4600rbj,49877-43334:J.D. McKissic,49877-43334,RB,j,J.D. McKissic,mckissic,0.400000006,1,4600,WAS@ARI,WAS,ARI,,,,ryland,ryland,j.d.,mckissic4600rbj
mclaurin6500wrt,81.14,Terry McLaurin,6500,WAS,@ARI,,,11.55,16.2,6.9,2.8,1.8,6.5,8.75,22,5,3.2,0.85,0.92,3,0,0.63,-2.4,56,19.5,27,0.2,7.5,46.5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.27,0.13,0,0,0,8.6,0,1.23,0.13,100,0,0,10,9.7,2.2,0,1.49,0.17,77,0.38,0.22,18,WR,220,0,0,0,0,6,4,61,26,15,0.4,9.8,0.2,0,0.238,0.385,0.326,0,0,0,0,0,0,0,0,0,0,mclaurin,terry mclaurin,t,mclaurin6500wrt,49877-56250:Terry McLaurin,49877-56250,WR,t,Terry McLaurin,mclaurin,8.600000381,1,6500,WAS@ARI,WAS,ARI,,,,ryland,ryland,terry,mclaurin6500wrt
miami3600,68.84,Miami,3600,MIA,BUF,,,6.2,13.1,-0.7,1.81,1.7,0.5,4.39,2,-1,0,0,0.63,2,0,0.22,-1,0,18.5,24,-0.3,5.5,42.5,23,0,0,0,0,0,0,0,0,0,0,0,0,2.55,4.31,0,0,0,0,0,0,0,0,0,89,0.7,0.11,2,100,0,0,100,0,0,10,4.3,-0.9,100,0,0,92,0.3,0.07,13,DEF,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.5118,0.5079,0.0136,0.0482,7.58,10.07,4.21,2.45,0.2185,miami,miami,m,miami3600,49877-12539:Miami Dolphins,49877-12539,D,m,Miami Dolphins,dolphins,4,1,3600,BUF@MIA,MIA,BUF,,,,Dolphins,Dolphins,miami,miami3600
miller5200wrs,79.05,Scott Miller,5200,TB,CAR,,,8.27,11.7,4.8,2.49,1.6,6.5,5.78,2.2,-24,5.9,1,0.38,2,0,0.51,-1.6,20,27.3,19.8,-0.5,-7.5,47,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.07,0,85,0.73,0.15,10.4,700,1.49,0.24,100,1,0,10,3.4,0.3,700,1.08,0.17,37,0.18,0.43,16,WR,220,0,0,0,0,2,1,24,15,15.2,0.1,5.3,0,0,0.074,0.038,0.074,0,0,0,0,0,0,0,0,0,0,miller,scott miller,s,miller5200wrs,49877-61273:Scotty Miller,49877-61273,WR,s,Scotty Miller,miller,10.39999962,1,5200,CAR@TB,TB,CAR,,,,ryland,ryland,scotty,miller5200wrs
miller5700wra,72.45,Anthony Miller,5700,CHI,NYG,,,8.29,11.7,4.9,1.37,1.5,0.5,6.92,0,-10,1.5,1,0.6,3,0,0.92,3,45,23.5,19,-0.5,-4.5,42.5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.33,0.13,67,0.41,0.01,15.6,200,2.6,0.58,100,1,0,20,8.6,20,300,1.44,0.19,63,0.42,0.31,19,WR,220,0,0,0,0,5,3,48,18,13.3,0.2,70,0.167,0,0.166,0.13,0.206,0,0,0,0,0,0,0,0,0,0,miller,anthony miller,a,miller5700wra,49877-41936:Anthony Miller,49877-41936,WR,a,Anthony Miller,miller,15.60000038,1,5700,NYG@CHI,CHI,NYG,,,,ryland,ryland,anthony,miller5700wra
