,week,playid,rating,RylandID_master,name,salary,team,opp,Unnamed: 6, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
87,1120,42028,94.5,fuller7100wrw,Will Fuller,7100,HOU,NE,10,,13.5,16.8,7.2,3.38,1.9,7,11,10.12,8,0.95,1,3.4,2,0,0.75,2.4,49,23.5,26,1.2,2.5,49.5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.36,0.14,0,0,0,11.9,200,1.89,0.2,66,0.33,0.33,30,8.5,1.7,1100,1.42,0.17,50,0.38,0.44,18,WR,0,0,0,0,5,4,59,26,14.4,0.5,6.1,0.333,0,0.19,0.25,0.221,0,0,0,0,0,0,0,0,0,0,fuller,will fuller,w,fuller7100wrw,51732-42028:Will Fuller V,51732-42028,WR,w,Will Fuller V,fuller,13.25555589,9,7100,NE@HOU,HOU,NE,,,,ryland,ryland,will,fuller7100wrw
88,1120,42046,66.2,smythe4300ted,Durham Smythe,4300,MIA,@DEN,,,2.6,4,1.4,-0.7,0.6,1,0,3.3,-23,0.14,0,0,0,0,0.22,-1.7,32,25,21,1.5,-4,46,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.2,0.13,47,0.2,0.01,4.3,200,2.57,0.13,100,0.33,0,30,2.7,0.3,200,1.7,0.08,53,0.13,0.2,15,TE,0,0,0,0,1,1,9,6,8.4,0.1,30,0.5,0,0.045,0.08,0.035,0,0,0,0,0,0,0,0,0,0,smythe,durham smythe,d,smythe4300ted,51732-42046:Durham Smythe,51732-42046,TE,d,Durham Smythe,smythe,4.166666667,6,4300,MIA@DEN,MIA,DEN,,,,ryland,ryland,durham,smythe4300ted
89,1120,42104,73.75,kamara9700rba,Alvin Kamara,9700,NO,ATL,,,17.7,23.2,11.2,-0.2,1.8,7,10.5,17.9,7,0.96,0.96,4.8,9,0,0.87,-1.8,44,26.5,23,-2.3,-3.5,49.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,54,4.7,0.7,0.506,3.87,2,1.13,0,0,0,21.1,400,1.08,0.46,75,0.25,0.25,40,19.7,50,1400,1.02,0.45,84,0.36,0.15,19,RB,0.579,0.463,0.695,11,7,6,53,23,8.3,0.3,4.4,0.263,0.605,0,0,0,0,0,0,0,0,0,0,0,0,0,kamara,alvin kamara,a,kamara9700rba,51732-42104:Alvin Kamara,51732-42104,RB,a,Alvin Kamara,kamara,23.65555488,9,9700,ATL@NO,NO,ATL,,,,ryland,ryland,alvin,kamara9700rba
90,1120,43334,81.5,mckissic5600rbj,JD McKissic,5600,WAS,CIN,,,9,13.2,7,1.32,1.6,7,8.4,7.68,-12,0.45,1,3.4,6,0,0.9,-2.2,27,25,23,2.2,-2,48,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,4,0.1,0.521,1.33,0.2,0.2,57,0.75,0.04,11.1,400,0.71,0.24,100,0.66,0,30,5.2,-0.9,1100,0.63,0.19,70,0.35,0.29,17,RB,0.067,0.128,0.409,3,5,3,23,8,6.6,0,3.6,0.091,0.545,0,0,0,0,0,0,0,0,0,0,0,0,0,mckissic,jd mckissic,j,mckissic5600rbj,51732-43334:J.D. McKissic,51732-43334,RB,j,J.D. McKissic,mckissic,7.888888889,9,5600,CIN@WAS,WAS,CIN,,,,ryland,ryland,j.d.,mckissic5600rbj
91,1120,43433,54.55,scott5200rbb,Boston Scott,5200,PHI,@CLE,,,4.4,6.4,3.1,-2.28,0.8,1,6.5,6.68,-19,0.31,0,0,2,0,0.99,-0.5,27,21.5,24,-0.5,2.5,45.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,4.5,0.4,0.472,1.73,0.87,0.33,42,0.87,0.8,11.4,-1600,0.9,0.3,100,0.5,0,20,80,0.1,500,0.85,0.3,66,0.38,0.33,18,RB,0.313,0.229,0.374,6,3,2,22,9,8.7,0.1,6.5,0.19,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,scott,boston scott,b,scott5200rbb,51732-43433:Boston Scott,51732-43433,RB,b,Boston Scott,scott,6.055555556,9,5200,PHI@CLE,PHI,CLE,,,,ryland,ryland,boston,scott5200rbb
92,1120,43912,48.2,beebe4500wrc,Chad Beebe,4500,MIN,DAL,,,2,4.1,1.6,-2.19,0.4,1,0,4.19,-30,0.3,0,0,0,0,0.58,5.4,19,28.5,21.5,1,-7,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,2.4,0,2.35,0.15,66,0,0,30,20,-0.5,0,1.15,0.1,25,0,0,16,WR,0,0,0,0,1,1,9,7,90,0,0,0,0,0.065,0,0.035,0,0,0,0,0,0,0,0,0,0,beebe,chad beebe,c,beebe4500wrc,51732-43912:Chad Beebe,51732-43912,WR,c,Chad Beebe,beebe,1.633333365,6,4500,DAL@MIN,MIN,DAL,,,,ryland,ryland,chad,beebe4500wrc
93,1120,44449,62.7,snead5200wrw,Willie Snead,5200,BAL,TEN,,,5.5,9.3,3.9,-0.28,1.1,1,3.8,5.78,-9,0.62,1,0.2,1,0,0.82,4.1,41,28.3,22.3,0.8,-6,50.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.33,0.07,54,0.79,0.05,13.2,500,2.21,0.29,100,0.66,0,30,6.7,1.4,100,2.01,0.16,70,0.35,0.23,17,WR,0,0,0,0,3,2,28,13,12.3,0.4,5.6,0.75,0,0.128,0.194,0.155,0,0,0,0,0,0,0,0,0,0,snead,willie snead,w,snead5200wrw,51732-44449:Willie Snead IV,51732-44449,WR,w,Willie Snead IV,snead,7.344444275,9,5200,TEN@BAL,BAL,TEN,,,,ryland,ryland,willie,snead5200wrw
94,1120,45229,78.85,hunt6700rbk,Kareem Hunt,6700,CLE,PHI,,,11.3,15.1,8.1,0.88,1.7,1,8.6,10.42,7,0.96,1,1,5,0,0.96,-1.4,37,24,21.5,-1,-2.5,45.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,4.6,0.3,0.557,2.8,1.13,0.47,42,0.87,0.8,13.6,-400,0.66,0.32,66,0.33,0.33,30,12.9,2.9,900,0.87,0.35,86,0.53,0.13,15,RB,0.357,0.364,0.59,11,3,3,22,11,7.5,0.3,8.3,0.167,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,hunt,kareem hunt,k,hunt6700rbk,51732-45229:Kareem Hunt,51732-45229,RB,k,Kareem Hunt,hunt,14.43333266,9,6700,PHI@CLE,CLE,PHI,,,,ryland,ryland,kareem,hunt6700rbk
95,1120,45439,85.6,davis5900wrc,Corey Davis,5900,TEN,@BAL,,,9.4,12.7,5.5,2.02,1.6,1,13.8,7.38,9,0.95,1,0.7,2,0,0.67,1.2,47,22.3,28.3,1.3,6,50.5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.19,0.06,54,0.79,0.05,13.4,700,1.85,0.29,80,0.4,0,50,8.4,1.9,900,1.51,0.18,77,0.22,0.11,18,WR,0,0,0,0,5,3,51,20,13.5,0.2,9.7,0.5,0,0.201,0.107,0.203,0,0,0,0,0,0,0,0,0,0,davis,corey davis,c,davis5900wrc,51732-45439:Corey Davis,51732-45439,WR,c,Corey Davis,davis,11.22857121,7,5900,TEN@BAL,TEN,BAL,,,,ryland,ryland,corey,davis5900wrc
96,1120,45565,99.15,hill4500tet,Taysom Hill,4500,NO,ATL,,,18.8,26.5,10.3,15.03,4.2,66,24.42,3.77,0,0.88,0,0,8,0,0.99,7.2,18,26.5,23,-2.3,-3.5,49.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0.6,0.27,0,0,0,6.6,-300,0.8,0.41,75,0.5,0.25,40,7.2,2.1,-500,1.25,0.4,64,0.47,0.35,17,TE,0,0,0,0,1,1,13,12,13.7,0.3,15.8,0.5,0,0.035,0.108,0.051,0,0,0,0,0,0,0,0,0,0,hill,taysom hill,t,hill4500tet,51732-45565:Taysom Hill,51732-45565,TE,t,Taysom Hill,hill,4.493333181,9,4500,ATL@NO,NO,ATL,,,,ryland,ryland,taysom,hill4500tet
97,1120,45631,72.65,williams5300rbj,Jamaal Williams,5300,GB,@IND,,,7.1,10.2,4.6,0.17,1.3,1,8.1,6.93,-5,0.65,1,0.2,2,0,0.99,-1,33,25.3,26.8,1.3,1.5,52,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,4.2,0.1,0.576,1.4,0.87,0.4,0,0,0,13.9,300,0.72,0.28,60,0.2,0,50,7.5,0.7,400,0.59,0.23,63,0.31,0.21,19,RB,0.083,0.301,0.501,9,3,3,22,9,7.4,0,5.5,0.056,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,williams,jamaal williams,j,williams5300rbj,51732-45631:Jamaal Williams,51732-45631,RB,j,Jamaal Williams,williams,9.524999619,8,5300,GB@IND,GB,IND,,,,ryland,ryland,jamaal,williams5300rbj
98,1120,45791,85.25,higgins5400wrr,Rashard Higgins,5400,CLE,PHI,,,8.5,10.3,4.2,2.26,1.6,0.5,8,6.24,-7,0.66,1,0.5,1,0,0.75,1.1,26,24,21.5,-1,-2.5,45.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.07,0,42,0.87,0.8,7.4,900,1.71,0.19,66,0.33,0.33,30,3.5,-0.5,800,1.52,0.13,33,0.2,0.46,15,WR,0,0,0,0,2,1,22,10,15,0.2,0,0.667,0,0.082,0.133,0.106,0,0,0,0,0,0,0,0,0,0,higgins,rashard higgins,r,higgins5400wrr,51732-45791:Rashard Higgins,51732-45791,WR,r,Rashard Higgins,higgins,7,6,5400,PHI@CLE,CLE,PHI,,,,ryland,ryland,rashard,higgins5400wrr
99,1120,45889,88.35,adams9500wrd,Davante Adams,9500,GB,@IND,,,17.5,21.7,10.3,1.91,1.8,23,20.1,15.59,1,0.86,0.83,5,7,0,0.75,0.4,57,25.3,26.8,1.3,1.5,52,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93,0.93,0.53,0,0,0,27.2,600,2.13,0.48,100,0.8,0,50,21.2,6.8,1500,1.82,0.37,75,0.45,0.15,20,WR,0,0,0,0,11,8,92,26,11.4,1.1,6.5,0.345,0,0.332,0.5,0.368,0,0,0,0,0,0,0,0,0,0,adams,davante adams,d,adams9500wrd,51732-45889:Davante Adams,51732-45889,WR,d,Davante Adams,adams,22.37142944,7,9500,GB@IND,GB,IND,,,,ryland,ryland,davante,adams9500wrd
100,1120,48116,81.7,smith5800tej,Jonnu Smith,5800,TEN,@BAL,,,7.6,9.2,4.1,0.79,1.3,1,10,6.81,-5,0.62,0.5,0.8,4,0,0.89,-0.8,50,22.3,28.3,1.3,6,50.5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0.56,0.44,54,0.79,0.05,6.5,-400,1.73,0.14,60,0.2,0.4,50,7.1,0.7,900,1.72,0.14,60,0.3,0.4,20,TE,0,0,0,0,3,2,31,18,12.1,0.5,5.8,0.6,0,0.136,0.229,0.123,0,0,0,0,0,0,0,0,0,0,smith,jonnu smith,j,smith5800tej,51732-48116:Jonnu Smith,51732-48116,TE,j,Jonnu Smith,smith,9.655555725,9,5800,TEN@BAL,TEN,BAL,,,,ryland,ryland,jonnu,smith5800tej
101,1120,52371,94.3,ballage5800rbk,Kalen Ballage,5800,LAC,NYJ,,,12.9,16,8.7,4.72,2.2,19,10.6,8.18,-10,0.5,0.97,7,7,0,0.94,0.9,23,28.5,18.5,0.2,-10,47,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,3,0,0.452,0.69,0.31,0.08,0,0,0,12.7,1300,0.53,0.28,50,0.5,0,20,4.3,-0.7,1200,0.53,0.19,25,0.12,0.18,16,RB,0,0.159,0.345,5,3,2,19,10,7.6,0,6.5,0,0.571,0,0,0,0,0,0,0,0,0,0,0,0,0,ballage,kalen ballage,k,ballage5800rbk,51732-52371:Kalen Ballage,51732-52371,RB,k,Kalen Ballage,ballage,6.766666412,6,5800,NYJ@LAC,LAC,NYJ,,,,ryland,ryland,kalen,ballage5800rbk
102,1120,52436,96.65,andrews6500tem,Mark Andrews,6500,BAL,TEN,,,12.3,12.5,6,3.86,1.9,11,18.1,8.44,0,0.88,1,8.5,8,0,0.35,2.1,36,28.3,22.3,0.8,-6,50.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.47,0.2,54,0.79,0.05,6,-500,0.9,0.13,33,0,0.66,30,9.2,-0.1,-900,1.58,0.25,55,0.27,0.44,18,TE,0,0,0,0,5,3,43,21,12.5,0.6,9.1,0.333,0,0.224,0.29,0.227,0,0,0,0,0,0,0,0,0,0,andrews,mark andrews,m,andrews6500tem,51732-52436:Mark Andrews,51732-52436,TE,m,Mark Andrews,andrews,9.144444784,9,6500,TEN@BAL,BAL,TEN,,,,ryland,ryland,mark,andrews6500tem
103,1120,52451,56.95,perine4700rbs,Samaje Perine,4700,CIN,@WAS,,,3.6,6.1,2.9,-1.83,0.8,1,2.6,5.43,-18,0.33,0,0,0,0,0.64,-0.3,10,23,25,0.2,2,48,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,4.1,0.1,0.417,0.6,0.2,0.2,57,0.75,0.04,5.7,200,0.81,0.3,66,0.33,0.33,30,5.7,0.1,200,1.47,0.57,22,0.11,0.11,90,RB,0.111,0.139,0.14,3,0,0,1,1,40,0,0,0.333,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,perine,samaje perine,s,perine4700rbs,51732-52451:Samaje Perine,51732-52451,RB,s,Samaje Perine,perine,3.4,5,4700,CIN@WAS,CIN,WAS,,,,ryland,ryland,samaje,perine4700rbs
104,1120,52613,95.7,samuel5600wrc,Curtis Samuel,5600,CAR,DET,,,12,13.9,6.3,5.3,2.1,7,17.4,6.7,-15,0.51,0.86,1.6,3,0,0.75,1,49,22,25,-1.5,3,47,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0.56,0.44,62,0.66,0.04,15.6,600,1.79,0.4,80,0.8,0.2,50,9.6,2.9,200,1.23,0.2,77,0.33,0.16,18,WR,0,0,0,0,5,3,35,17,9.4,0.3,4.8,0.273,0,0.146,0.2,0.133,0,0,0,0,0,0,0,0,0,0,samuel,curtis samuel,c,samuel5600wrc,51732-52613:Curtis Samuel,51732-52613,WR,c,Curtis Samuel,samuel,9.280000305,10,5600,DET@CAR,CAR,DET,,,,ryland,ryland,curtis,samuel5600wrc
105,1120,52916,75.45,gage5100wrr,Russell Gage,5100,ATL,@NO,5,10,6.7,9,3.8,1.14,1.3,1,9.3,5.56,-12,0.56,0,0,1,0,0.63,2.1,45,23,26.5,0.7,3.5,49.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0.27,0.13,0,0,0,4.7,-200,0.88,0.14,66,0,0.33,30,7.6,1.1,300,0.95,0.17,73,0.33,0.26,15,WR,0,0,0,0,6,4,44,15,10,0.1,5.9,0.091,0,0.166,0.083,0.145,0,0,0,0,0,0,0,0,0,0,gage,russell gage,r,gage5100wrr,51732-52916:Russell Gage,51732-52916,WR,r,Russell Gage,gage,6.800000085,9,5100,ATL@NO,ATL,NO,,,,ryland,ryland,russell,gage5100wrr
106,1120,52917,95,chark6200wrd,DJ Chark,6200,JAX,PIT,,,12.1,14.4,6.3,4.04,2,3,6.1,8.06,3,0.89,0,0,5,0,0.89,1.9,57,18,29,0.2,11,47,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.33,0.13,72,0.76,0.11,11.6,-300,1.45,0.21,66,0.33,0.33,30,90,0.4,-400,1.29,0.16,56,0.12,0.31,16,WR,0,0,0,0,7,4,54,24,11.9,0.3,6.5,0.25,0,0.192,0.19,0.219,0,0,0,0,0,0,0,0,0,0,chark,dj chark,d,chark6200wrd,51732-52917:DJ Chark Jr.,51732-52917,WR,d,DJ Chark Jr.,chark,11.47500038,8,6200,PIT@JAC,JAC,PIT,,,,ryland,ryland,dj,chark6200wrd
107,1120,52929,63.25,luton6500qbj,Jake Luton,6500,JAX,PIT,,,13.5,22.9,4.5,-0.72,2.1,1,2.04,14.22,-6,0.33,0,0,0,0,0.67,-1.2,66,18,29,0.2,11,47,44,22,36,236,60,6.5,5.17,1,47,17.8,64.4,16.4,2.8,2.8,6.5,0,6,6,13,0.5,0,0.44,0,0,72,0.76,0.11,16.1,500,0.41,0.24,66,0.33,0,30,16.1,0.3,500,0.41,0.24,22,0.11,0,90,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,luton,jake luton,j,luton6500qbj,51732-52929:Jake Luton,51732-52929,QB,j,Jake Luton,luton,8.055000305,4,6500,PIT@JAC,JAC,PIT,,,,ryland,ryland,jake,luton6500qbj
108,1120,53303,63.55,breida4600rbm,Matt Breida,4600,MIA,@DEN,,,4,8.9,3.4,-1.18,0.9,1,0.4,5.18,-9,0.53,0,0,1,0,0.7,-0.9,13,25,21,1.5,-4,46,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,4.1,0,0.471,0.4,0.07,0,47,0.2,0.01,1.3,-200,0.33,0.16,33,0,0,30,20,-3.2,-600,0.32,0.16,33,0.11,0.55,18,RB,0,0.191,0.219,5,1,1,8,7,8.9,0,2.3,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,breida,matt breida,m,breida4600rbm,51732-53303:Matt Breida,51732-53303,RB,m,Matt Breida,breida,3.457142966,7,4600,MIA@DEN,MIA,DEN,,,,ryland,ryland,matt,breida4600rbm
109,1120,53390,76.75,pascal5300wrz,Zach Pascal,5300,IND,GB,,,7.3,10.4,4.4,1.29,1.4,1,6.9,6.01,-6,0.68,0,0,1,0,0.75,-0.1,52,26.8,25.3,1.8,-1.5,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0.36,0.29,0,0,0,6.1,100,0.92,0.13,100,0,0,40,6.8,0.1,100,1.04,0.13,70,0.17,0.29,17,WR,0,0,0,0,5,3,40,19,12.5,0.2,6.3,0.2,0,0.165,0.214,0.167,0,0,0,0,0,0,0,0,0,0,pascal,zach pascal,z,pascal5300wrz,51732-53390:Zach Pascal,51732-53390,WR,z,Zach Pascal,pascal,6.555555556,9,5300,GB@IND,IND,GB,,,,ryland,ryland,zach,pascal5300wrz
110,1120,53562,72.5,chubb8100rbn,Nick Chubb,8100,CLE,PHI,,,13.8,16.6,8.6,-0.11,1.7,7,11.4,13.91,0,0.84,1,2.6,5,0,0.44,-1.4,34,24,21.5,-1,-2.5,45.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,85,5.5,0.6,0.503,2.07,0.93,0.53,42,0.87,0.8,18.6,100,0.93,0.66,33,0,0,30,13.2,-0.3,600,0.77,0.39,37,0.25,0.37,16,RB,0.5,0.545,0.522,15,1,1,11,9,10.8,0,8.1,0.207,0.483,0,0,0,0,0,0,0,0,0,0,0,0,0,chubb,nick chubb,n,chubb8100rbn,51732-53562:Nick Chubb,51732-53562,RB,n,Nick Chubb,chubb,12.88333384,6,8100,PHI@CLE,CLE,PHI,,,,ryland,ryland,nick,chubb8100rbn
111,1120,54010,65.75,hill5000rbb,Brian Hill,5000,ATL,@NO,,,5.6,6.5,3.1,-0.58,1.1,1,1.8,6.18,-17,0.35,0,0,2,0,0.49,-2.4,20,23,26.5,0.7,3.5,49.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,4.8,0.1,0.484,0.47,0.33,0.2,0,0,0,4.8,100,0.51,0.24,66,0,0.33,30,50,-1.2,300,0.64,0.25,88,0.22,0.11,18,RB,0.118,0.276,0.271,6,1,1,9,6,6.7,0,1.9,0.167,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,hill,brian hill,b,hill5000rbb,51732-54010:Brian Hill,51732-54010,RB,b,Brian Hill,hill,5.266666836,9,5000,ATL@NO,ATL,NO,,,,ryland,ryland,brian,hill5000rbb
112,1120,54140,93.75,cook10500rbd,Dalvin Cook,10500,MIN,DAL,,,23.2,27.5,13.4,3.3,2.2,35.5,22.5,19.9,0,0.84,0.98,10,14,0,0.29,-1.2,39,28.5,21.5,1,-7,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,97,5.1,1.3,0.529,2.79,1.5,1.07,0,0,0,33,1300,1.09,0.7,66,0.66,0.33,30,16.8,3.7,1800,0.76,0.43,57,0.36,0.36,19,RB,0.824,0.636,0.621,19,3,2,23,14,90,0.1,6.9,0.289,0.658,0,0,0,0,0,0,0,0,0,0,0,0,0,cook,dalvin cook,d,cook10500rbd,51732-54140:Dalvin Cook,51732-54140,RB,d,Dalvin Cook,cook,25.78750038,8,10500,DAL@MIN,MIN,DAL,,,,ryland,ryland,dalvin,cook10500rbd
113,1120,54472,68.95,sims5000wrc,Cam Sims,5000,WAS,CIN,,,5.8,9.8,3.9,0.47,1.2,1,3,5.33,-13,0.55,1,0.5,1,0,0.1,5,21,25,23,2.2,-2,48,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.75,0.04,7.5,500,2.26,0.12,100,0.66,0,30,3.4,0.4,500,2.58,0.16,46,0.2,0.26,15,WR,0,0,0,0,1,1,21,12,19.4,0.1,4.2,0,0,0.038,0.067,0.081,0,0,0,0,0,0,0,0,0,0,sims,cam sims,c,sims5000wrc,51732-54472:Cam Sims,51732-54472,WR,c,Cam Sims,sims,4.857142857,7,5000,CIN@WAS,WAS,CIN,,,,ryland,ryland,cam,sims5000wrc
114,1120,54879,98,watson7700qbd,Deshaun Watson,7700,HOU,NE,,,21.6,32.3,10.2,5.03,2.8,15,31.36,16.57,-1,0.68,0.94,8.8,2,0,0.87,0,62,23.5,26,1.2,2.5,49.5,41,22,33,268,66,8,7.05,1.8,40,16.3,62.8,17.2,5.5,2.4,8.1,5,11,26,4.8,0.2,0.514,5.64,2.86,0.93,0,0,0,20.8,-300,0.47,0.33,100,0.66,0,30,22.4,5.6,-500,0.53,0.36,85,0.65,0.15,20,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,watson,deshaun watson,d,watson7700qbd,51732-54879:Deshaun Watson,51732-54879,QB,d,Deshaun Watson,watson,21.98444451,9,7700,NE@HOU,HOU,NE,,,,ryland,ryland,deshaun,watson7700qbd
115,1120,55042,82.7,schultz5000ted,Dalton Schultz,5000,DAL,@MIN,,,5.9,9.5,4.2,0.96,1.2,1,10.5,4.94,-2,0.75,1,0.5,2,0,0.78,1.5,39,21.5,28.5,2.5,7,50,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.13,0,0,0,0,6.1,-200,0.96,0.1,66,0,0.33,30,4.4,1.5,1000,1.18,0.11,46,0.2,0.53,15,TE,0,0,0,0,3,2,25,9,10.9,0.1,0,0.2,0,0.093,0.095,0.086,0,0,0,0,0,0,0,0,0,0,schultz,dalton schultz,d,schultz5000ted,51732-55042:Dalton Schultz,51732-55042,TE,d,Dalton Schultz,schultz,7.31111145,9,5000,DAL@MIN,DAL,MIN,,,,ryland,ryland,dalton,schultz5000ted
116,1120,55335,63.65,njoku4800ted,David Njoku,4800,CLE,PHI,,,3.4,4,1.2,-1.07,0.7,1,0,4.47,-22,0.16,0,0,0,0,0.22,0.8,21,24,21.5,-1,-2.5,45.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.13,0.13,42,0.87,0.8,5.7,300,2.85,0.21,33,0.33,0.33,30,30,-0.2,400,1.51,0.14,14,0.14,0.5,14,TE,0,0,0,0,2,1,13,10,11.8,0.3,0.7,0.667,0,0.074,0.167,0.064,0,0,0,0,0,0,0,0,0,0,njoku,david njoku,d,njoku4800ted,51732-55335:David Njoku,51732-55335,TE,d,David Njoku,njoku,5.240000153,5,4800,PHI@CLE,CLE,PHI,,,,ryland,ryland,david,njoku4800ted
117,1120,55336,70.6,herndon4300tec,Chris Herndon,4300,NYJ,@LAC,,,3.2,4.2,1.7,-0.1,0.7,1,10.2,3.3,-19,0.22,0,0,1,0,0.35,0.5,41,18.5,28.5,-0.3,10,47,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0,0,0,0,-1.2,-300,-1.2,-0.04,0,0,0.33,30,2.4,-1,-400,0.87,0.06,29,0,0.17,17,TE,0,0,0,0,2,1,11,6,7.2,0,0,0,0,0.09,0,0.059,0,0,0,0,0,0,0,0,0,0,herndon,chris herndon,c,herndon4300tec,51732-55336:Chris Herndon,51732-55336,TE,c,Chris Herndon,herndon,1.637500048,8,4300,NYJ@LAC,NYJ,LAC,,,,ryland,ryland,chris,herndon4300tec
118,1120,55609,69.45,izzo4400ter,Ryan Izzo,4400,NE,@HOU,,,3.2,3.9,1.3,-0.34,0.7,1,6.9,3.54,-21,0.18,0,0,0,0,0.17,1.2,52,26,23.5,1.2,-2.5,49.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.07,0,0,0,2.4,300,1.92,0.05,75,0,0,40,1.3,-0.1,400,0.71,0.02,37,0,0.43,16,TE,0,0,0,0,1,1,14,11,13.4,0,0,0,0,0.064,0,0.072,0,0,0,0,0,0,0,0,0,0,izzo,ryan izzo,r,izzo4400ter,51732-55609:Ryan Izzo,51732-55609,TE,r,Ryan Izzo,izzo,2.049999952,8,4400,NE@HOU,NE,HOU,Q,Hamstring,,ryland,ryland,ryan,izzo4400ter
119,1120,55748,47.1,washington5200wrj,James Washington,5200,PIT,@JAX,,,3.4,4.7,1.7,-2.38,0.7,1,1.7,5.78,-25,0.36,0,0,1,0,0,1.5,38,29,18,0.7,-11,47,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,72,0.76,0.11,6.1,100,4.07,0.36,50,0,0,40,8.5,1.5,100,1.84,0.22,80,0.33,0.06,15,WR,0,0,0,0,4,2,39,20,14.6,0.3,10.4,0.5,0,0.142,0.185,0.178,0,0,0,0,0,0,0,0,0,0,washington,james washington,j,washington5200wrj,51732-55748:James Washington,51732-55748,WR,j,James Washington,washington,5.688888974,9,5200,PIT@JAC,PIT,JAC,,,,ryland,ryland,james,washington5200wrj
