,rating,name,salary,team,opp,time, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,City Name,City Name2,City Name3,RylandID
lazard6400wra,62.33,Allen Lazard,6400,GB,@CHI,1,,9.37,13,5.8,-1.35,1.5,2.3,10.72,9,0.94,0.5,0.7,2,0,0.69,-3.5,53,24.3,20.3,0.3,-4,44.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0.47,0.29,36,0.36,0,8.6,-100,1.23,0.15,75,0.25,0.25,40,11.3,10,400,1.69,0.21,65,0.39,0.08,23,WR,11/30/2022,0,0,0,0,6,4,56,26,13.8,0.7,0,0.4,0,0.194,0.286,0.224,38.3,28.6,0,0,0,0,0,0,0,0,0,0,lazard,allen lazard,a,lazard6400wra,84056-56809,WR,a,Allen Lazard,lazard,10.53000031,10,6400,GB@CHI,GB,CHI,,,,,,WR/FLEX,ryland,ryland,allen,lazard6400wra
likely4500tei,70.52,Isaiah Likely,4500,BAL,DEN,1,,3.14,4.4,1.9,-1.93,0.7,0.6,5.07,-2,0.71,1,0.8,3,0,0.27,-2.4,25,24.5,15,3.2,-9.5,39.5,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.36,0.09,44,0.46,0,5.6,-500,1.4,0.15,66,0.16,0.16,60,7.3,1.2,-1500,2.21,0.29,73,0.31,0.05,19,TE,11/30/2022,0,0,0,0,3,1,20,12,11.4,0.2,0,0.167,0,0.12,0.125,0.104,12.1,10.2,0,0,0,0,0,0,0,0,0,0,likely,isaiah likely,i,likely4500tei,84056-87260,TE,i,Isaiah Likely,likely,4.622222053,9,4500,DEN@BAL,BAL,DEN,,,,,,TE/FLEX,ryland,ryland,isaiah,likely4500tei
lockett7400wrt,59.2,Tyler Lockett,7400,SEA,@LA,4,,10.93,15.1,6.8,-2.07,1.5,3,13,12,0.96,0.86,2.6,2,0,0.59,-4,51,24,17,1.2,-7,41,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.22,0.11,0,0,0,13.9,-200,2.45,0.27,100,0,0,40,12.5,0.7,1400,1.8,0.25,68,0.27,0.22,22,WR,11/30/2022,0,0,0,0,6,5,66,27,13.4,0.7,0,0.444,0,0.222,0.344,0.271,52.9,31.9,0,0,0,0,0,0,0,0,0,0,lockett,tyler lockett,t,lockett7400wrt,84056-27050,WR,t,Tyler Lockett,lockett,11.93636391,11,7400,SEA@LAR,SEA,LAR,,,,,,WR/FLEX,ryland,ryland,tyler,lockett7400wrt
london5900wrd,60.71,Drake London,5900,ATL,PIT,1,,7.89,11,4.8,-1.69,1.3,5.6,9.58,-15,0.44,0.67,2.2,1,0,0.64,1.5,47,22,21,2.2,-1,43,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0.42,0.33,0,0,0,7.3,300,1.46,0.15,66,0.5,0.33,60,8.5,0.1,-100,1.47,0.18,70,0.47,0.29,17,WR,11/30/2022,0,0,0,0,5,3,36,17,10.7,0.3,0,0.364,0,0.259,0.286,0.213,28.4,22.7,0,0,0,0,0,0,0,0,0,0,london,drake london,d,london5900wrd,84056-112745,WR,d,Drake London,london,7.358333588,12,5900,PIT@ATL,ATL,PIT,,,,,,WR/FLEX,ryland,ryland,drake,london5900wrd
mahomes9000qbp,70.61,Patrick Mahomes,9000,KC,@CIN,4,,23.94,35.9,12,1.22,2.7,8.8,22.72,2,0.87,1,5.2,1,0,0.81,-5.1,68,27.5,25,2,-2.5,52.5,53,25,38,307,66,8,8.08,2.4,44,154.4,317.4,9.1,26.1,12,6.3,1.6,3.8,3,12,24,6.5,0.1,0.563,9.59,4.65,2.47,38,0.46,0,29.2,300,0.57,0.38,100,0.85,0,70,25.5,4.8,3000,0.58,0.37,96,0.75,0,29,QB,11/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,mahomes,patrick mahomes,p,mahomes9000qbp,84056-57439,QB,p,Patrick Mahomes,mahomes,26.25454434,11,9000,KC@CIN,KC,CIN,,,,,,QB,ryland,ryland,patrick,mahomes9000qbp
mariota6800qbm,65.96,Marcus Mariota,6800,ATL,PIT,1,,15.36,24.9,5.8,-3.04,2.3,1.8,18.4,-1,0.62,1,0.9,1,0,0.52,1.5,41,22,21,2.2,-1,43,42,12,19,146,61,7.4,6.03,1,31,88.1,218.7,2.9,12.6,5.8,5.3,3.2,9.1,5,11,25,5.1,0.2,0.589,3.16,1.42,0.84,0,0,0,15.9,-300,0.48,0.27,83,0.66,0.16,60,13.6,-0.9,800,0.51,0.33,59,0.36,0.22,22,QB,11/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,mariota,marcus mariota,m,mariota6800qbm,84056-29358,QB,m,Marcus Mariota,mariota,16.18166606,12,6800,PIT@ATL,ATL,PIT,,,,,,QB,ryland,ryland,marcus,mariota6800qbm
mason5400rbj,63.12,Jordan Mason,5400,SF,MIA,4,,4.51,5.9,3.1,-3.17,0.8,0,7.68,37,0.99,1,0.4,3,0,0.18,1,5,24.8,20.8,0,-4,45.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,4.6,0,0.8,0,0,0,57,0.79,0.37,1.8,600,0.39,0.22,75,0,0,40,2.3,0,-600,0.9,0.45,26,0,0.2,15,RB,11/30/2022,0,0.093,0.088,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,mason,jordan mason,j,mason5400rbj,84056-86875,RB,j,Jordan Mason,mason,1.533333302,3,5400,MIA@SF,SF,MIA,,,,,,RB/FLEX,ryland,ryland,jordan,mason5400rbj
mattison5000rba,57.23,A. Mattison,5000,MIN,NYJ,1,,3.34,4.5,2.2,-3.34,0.7,0.1,6.68,0,0.8,0,0,2,0,0.91,-2.6,22,23.8,20.8,0.8,-3,44.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,3.7,0.3,0.527,1.65,1,0.24,0,0,0,1.3,-400,0.41,0.11,20,0.2,0.8,50,4.5,-4.7,-1000,0.6,0.2,17,0.1,0.72,29,RB,11/30/2022,0.25,0.206,0.337,5,1,1,9,6,70,0.1,0,0.19,0.524,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,mattison,a. mattison,a,mattison5000rba,84056-72776,RB,a,Alexander Mattison,mattison,4.263636502,11,5000,NYJ@MIN,MIN,NYJ,,,,,,RB/FLEX,ryland,ryland,alexander,mattison5000rba
mccaffrey8200rbc,85.58,C. McCaffrey,8200,SF,MIA,4,,14.97,19.3,10.6,0.31,1.8,11.4,14.66,1,0.84,1,4.6,8,0,0.96,1,43,24.8,20.8,0,-4,45.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,57,4.4,0.4,0.483,1.32,0.53,0.32,57,0.79,0.37,12.7,-1000,0.75,0.3,75,0,0.25,40,16.2,-0.1,2200,0.79,0.38,52,0.09,0.09,21,RB,11/30/2022,0.571,0.545,0.719,13,6,5,43,18,8.3,0.2,0,0.222,0.5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,mccaffrey,c. mccaffrey,c,mccaffrey8200rbc,84056-55050,RB,c,Christian McCaffrey,mccaffrey,16.51454579,11,8200,MIA@SF,SF,MIA,Q,Knee,,,,RB/FLEX,ryland,ryland,christian,mccaffrey8200rbc
mckinnon4900rbj,75.79,Jerick McKinnon,4900,KC,@CIN,4,,6.13,8,4.3,-0.3,1.3,1,6.43,-1,0.75,0,0,4,0,0.86,-1.5,30,27.5,25,2,-2.5,52.5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,3.9,0,0.682,1.53,0.59,0.35,38,0.46,0,4.3,-400,0.53,0.12,71,0.14,0.28,70,6.4,0,-1100,1.03,0.21,55,0.14,0.22,27,RB,11/30/2022,0,0.103,0.434,3,3,2,18,10,8.3,0.1,0,0,0.333,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,mckinnon,jerick mckinnon,j,mckinnon4900rbj,84056-54608,RB,j,Jerick McKinnon,mckinnon,5.200000069,11,4900,KC@CIN,KC,CIN,Q,Hamstring,,,,RB/FLEX,ryland,ryland,jerick,mckinnon4900rbj
mclaurin6900wrt,65.54,Terry McLaurin,6900,WAS,@NYG,1,,11,15.5,6.5,-0.86,1.6,15,11.86,-7,0.59,1,1.1,2,0,0.67,-3,58,21.3,19.3,0.3,-2,40.5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,43,0.5,0,9.1,-300,1.04,0.16,33,0.33,0.66,60,8.3,-2,900,1.2,0.14,53,0.16,0.33,30,WR,11/30/2022,0,0,0,0,6,4,61,27,15.2,0.1,0,0,0,0.213,0.091,0.293,40.5,35.7,0,0,0,0,0,0,0,0,0,0,mclaurin,terry mclaurin,t,mclaurin6900wrt,84056-56250,WR,t,Terry McLaurin,mclaurin,10.39166641,12,6900,WAS@NYG,WAS,NYG,,,,,,WR/FLEX,ryland,ryland,terry,mclaurin6900wrt
metcalf7600wrd,62.69,DK Metcalf,7600,SEA,@LA,4,,12.19,16.8,7.6,-1.27,1.6,7.6,13.46,4,0.88,1,2.6,3,0,0.71,-4,49,24,17,1.2,-7,41,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0.56,0.22,0,0,0,12.8,200,1.28,0.23,100,0,0,40,10.6,-1.5,1600,1.23,0.22,63,0.13,0.27,22,WR,11/30/2022,0,0,0,0,8,5,58,23,11.4,0.5,0,0.214,0,0.279,0.25,0.24,49,39.1,0,0,0,0,0,0,0,0,0,0,metcalf,dk metcalf,d,metcalf7600wrd,84056-73048,WR,d,DK Metcalf,metcalf,10.59999986,11,7600,SEA@LAR,SEA,LAR,,,,,,WR/FLEX,ryland,ryland,dk,metcalf7600wrd
miami3700,71.16,Miami,3700,MIA,@SF,4,,6.06,12.7,-0.6,0.65,1.6,1.7,5.41,2,0.8,0,0,1,0,0.34,2.1,0,20.8,24.8,-0.5,4,45.5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,8.59,0,0,0,0,0,0,0,0,0,57,0.79,0.37,11,100,0,0,100,0.66,0,30,80,10,-2300,0,0,71,0.42,0.28,21,D,11/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.2,0.4847,0.4687,0.0109,0.0455,6.92,7.38,4.36,2.83,0.2458,miami,miami,m,miami3700,84056-12539,D,m,Miami Dolphins,dolphins,6.727272727,11,3700,MIA@SF,MIA,SF,,,,,,DEF,Dolphins,Dolphins,miami,miami3700
mims5000wrd,36.48,Denzel Mims,5000,NYJ,@MIN,1,,2.17,3.4,1,-5.36,0.4,0.1,7.53,0,0.79,0,0,1,0,0.06,2.5,31,20.8,23.8,2.3,3,44.5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.06,0.06,0,0,0,3.1,-200,0.84,0.08,50,0.25,0.5,40,5.1,-0.7,-1000,2.04,0.16,20,0.1,0.25,20,WR,11/30/2022,0,0,0,0,2,0,14,12,17.8,0,0,0,0,0.094,0,0.079,7.6,13.9,0,0,0,0,0,0,0,0,0,0,mims,denzel mims,d,mims5000wrd,84056-72453,WR,d,Denzel Mims,mims,3.459999847,5,5000,NYJ@MIN,NYJ,MIN,,,,,,WR/FLEX,ryland,ryland,denzel,mims5000wrd
minnesota4400,27.38,Minnesota,4400,MIN,NYJ,1,,6.58,12.9,0.3,-1.08,1.5,9.3,7.66,-6,0.28,0,0,2,0,0.74,-6.1,0,23.8,20.8,0.8,-3,44.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,7.37,0,0,0,0,0,0,0,0,0,0,0,0,6.5,-100,0,0,75,0.5,0.25,40,7.1,0,-1600,0,0,89,0.6,0.1,28,D,11/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.1,0.5392,0.5207,0.0156,0.0428,7.75,9.47,3.94,2.25,0.2112,minnesota,minnesota,m,minnesota4400,84056-12540,D,m,Minnesota Vikings,vikings,7.272727273,11,4400,NYJ@MIN,MIN,NYJ,,,,,,DEF,Vikings,Vikings,minnesota,minnesota4400
mixon8500rbj,74.78,Joe Mixon,8500,CIN,KC,4,,12.79,16.5,9.1,-2.62,1.5,6.8,15.41,1,0.84,1,2.1,6,0,0.06,1.1,46,25,27.5,-0.5,2.5,52.5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,59,3.7,0.5,0.492,3.47,2.41,1.24,38,0.46,0,22.8,400,1.23,0.74,50,0.5,0.25,40,14.3,0.5,2500,0.69,0.31,50,0.15,0.3,26,RB,11/30/2022,0.615,0.641,0.675,16,4,3,29,15,7.6,0.2,0,0.174,0.5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,mixon,joe mixon,j,mixon8500rbj,84056-52442,RB,j,Joe Mixon,mixon,16.03999939,10,8500,KC@CIN,CIN,KC,Q,Concussion,,,,RB/FLEX,ryland,ryland,joe,mixon8500rbj
montgomery7000rbd,84.25,David Montgomery,7000,CHI,GB,1,,12.32,16.3,8.3,0.65,1.8,15.3,11.67,-8,0.5,1,6.3,4,0,0.23,0,44,20.3,24.3,0.3,4,44.5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,56,3.7,0.4,0.45,3.39,1.83,0.83,36,0.36,0,12.4,0,0.77,0.27,80,0.4,0.2,50,11.7,1.3,1000,0.59,0.27,70,0.25,0.2,24,RB,11/30/2022,0.368,0.342,0.677,15,3,3,25,12,8.5,0,0,0.135,0.481,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,montgomery,david montgomery,d,montgomery7000rbd,84056-73273,RB,d,David Montgomery,montgomery,9.845454823,11,7000,GB@CHI,CHI,GB,,,,,,RB/FLEX,ryland,ryland,david,montgomery7000rbd
moore5200wrc,56.33,Chris Moore,5200,HOU,CLE,1,,5.96,8.4,3.5,-2.02,1.1,1.1,7.98,3,0.86,0,0,0,0,0.04,-1.5,33,19.3,27.3,0,8,46.5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,5,-100,0.87,0.15,75,0.25,0.25,40,6.7,0.3,-800,1.9,0.2,50,0.18,0.18,22,WR,11/30/2022,0,0,0,0,3,2,26,15,11.2,0.2,0,0.286,0,0.104,0.176,0.121,13.5,11,0,0,0,0,0,0,0,0,0,0,moore,chris moore,c,moore5200wrc,84056-33047,WR,c,Chris Moore,moore,5.699999915,9,5200,CLE@HOU,HOU,CLE,,,,,,WR/FLEX,ryland,ryland,chris,moore5200wrc
moore5300wrs,48.16,Skyy Moore,5300,KC,@CIN,4,,4.25,6.3,2.2,-3.96,0.8,1.7,8.21,-22,0.33,1,1.9,2,0,0.01,-3.1,18,27.5,25,2,-2.5,52.5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0,38,0.46,0,6.3,400,1.81,0.24,66,0.16,0.16,60,3.7,-1.1,-700,1.57,0.21,43,0.06,0.31,16,WR,11/30/2022,0,0,0,0,2,1,18,10,12.1,0,0,0,0,0.063,0,0.057,11.9,8,0,0,0,0,0,0,0,0,0,0,moore,skyy moore,s,moore5300wrs,84056-112062,WR,s,Skyy Moore,moore,2.090909091,11,5300,KC@CIN,KC,CIN,,,,,,WR/FLEX,ryland,ryland,skyy,moore5300wrs
moore5700wre,39.26,Elijah Moore,5700,NYJ,@MIN,1,,4.23,6.2,2.2,-4.89,0.7,1,9.12,-13,0.47,1,1.1,1,0,0.04,2.5,43,20.8,23.8,2.3,3,44.5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.12,0.12,0,0,0,6.1,700,2.63,0.25,50,0.5,0.25,40,60,-0.3,-300,1.24,0.14,38,0.14,0.19,21,WR,11/30/2022,0,0,0,0,4,2,32,16,13.9,0.2,0,0.2,0,0.135,0.133,0.138,27.9,23.8,0,0,0,0,0,0,0,0,0,0,moore,elijah moore,e,moore5700wre,84056-88575,WR,e,Elijah Moore,moore,5.449999809,8,5700,NYJ@MIN,NYJ,MIN,,,,,,WR/FLEX,ryland,ryland,elijah,moore5700wre
moreau5500tef,71.24,Foster Moreau,5500,LV,LAC,4,,7.55,10.1,5,0.14,1.4,12.7,7.41,-5,0.58,0.92,8.5,3,0,0.11,0.5,56,26,23.5,0.5,-2.5,49.5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.17,0.11,0,0,0,6.7,100,1.41,0.1,80,0.6,0,50,5.7,0.1,-500,1.35,0.1,59,0.18,0.09,22,TE,11/30/2022,0,0,0,0,4,2,32,19,12.4,0.1,0,0.25,0,0.127,0.091,0.138,13.7,10.2,0,0,0,0,0,0,0,0,0,0,moreau,foster moreau,f,moreau5500tef,84056-60712,TE,f,Foster Moreau,moreau,6.324999809,8,5500,LAC@LV,LV,LAC,,,,,,TE/FLEX,ryland,ryland,foster,moreau5500tef
mostert6000rbr,55.06,Raheem Mostert,6000,MIA,@SF,4,,4.42,6.4,2.4,-4.75,0.7,1.2,9.17,-9,0.47,0,0,1,0,0.83,-3.1,36,20.8,24.8,-0.5,4,45.5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,54,4.6,0.3,0.559,1.12,0.47,0.18,57,0.79,0.37,12.7,-500,1.1,0.55,66,0.33,0,30,9.2,0.4,0,0.64,0.26,44,0.12,0.08,25,RB,11/30/2022,0.375,0.556,0.567,11,2,1,11,7,70,0.1,0,0.133,0.533,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,mostert,raheem mostert,r,mostert6000rbr,84056-28744,RB,r,Raheem Mostert,mostert,9.869999695,10,6000,MIA@SF,MIA,SF,Q,Knee,,,,RB/FLEX,ryland,ryland,raheem,mostert6000rbr
mundt4400tej,66.12,Johnny Mundt,4400,MIN,NYJ,1,,2.66,3.8,1.5,-2.18,0.6,0.1,4.84,0,0.84,0,0,1,0,0.11,0.4,29,23.8,20.8,0.8,-3,44.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.11,0.06,0,0,0,1.6,-100,1.55,0.06,60,0.2,0.2,50,3.1,-0.6,-1600,1.88,0.11,50,0.06,0.06,30,TE,11/30/2022,0,0,0,0,1,1,9,6,6.6,0.1,0,0.333,0,0.045,0.059,0.037,2.4,0.9,0,0,0,0,0,0,0,0,0,0,mundt,johnny mundt,j,mundt4400tej,84056-40371,TE,j,Johnny Mundt,mundt,2.45,10,4400,NYJ@MIN,MIN,NYJ,,,,,,TE/FLEX,ryland,ryland,johnny,mundt4400tej
murray6400rbl,70.49,Latavius Murray,6400,DEN,@BAL,1,,8.95,11.9,6,-1.22,1.4,10.9,10.17,-16,0.31,0.33,1.3,1,0,0.11,-1.9,27,15,24.5,-4.8,9.5,39.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,46,4.7,0.5,0.55,0.95,0.71,0.48,44,0.46,0,11.7,700,0.75,0.34,100,0.5,0,40,9.4,1.9,400,0.82,0.35,60,0.25,0.1,20,RB,11/30/2022,0.5,0.396,0.405,9,1,1,9,6,70,0,0,0.294,0.824,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,murray,latavius murray,l,murray6400rbl,84056-34331,RB,l,Latavius Murray,murray,10.47142901,7,6400,DEN@BAL,DEN,BAL,,,,,,RB/FLEX,ryland,ryland,latavius,murray6400rbl
ny giants4000,51.42,NY Giants,4000,NYG,WAS,1,,6.28,13.3,-0.7,-0.1,1.6,3,6.38,5,0.9,0,0,1,0,0.42,-0.1,0,19.3,21.3,-1.7,2,40.5,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,6,0,0,0,0,0,0,0,0,0,43,0.5,0,3.7,-300,0,0,66,0.33,0.33,30,4.1,-1.5,-2000,0,0,70,0.25,0.3,20,D,11/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.2,0.4836,0.5021,0.0059,0.0368,6.78,11.41,5.31,3.27,0.1753,giants,ny giants,n,ny giants4000,84056-12543,D,n,New York Giants,giants,5.272727273,11,4000,WAS@NYG,NYG,WAS,,,,,,DEF,York,NY,ny giants,ny giants4000
ny jets4000,45.32,NY Jets,4000,NYJ,@MIN,1,,5.98,12.7,-0.7,-0.4,1.5,3,6.38,2,0.8,0,0,1,0,0.18,-0.8,0,20.8,23.8,2.3,3,44.5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,7.33,0,0,0,0,0,0,0,0,0,0,0,0,10.3,600,0,0,100,0.66,0,30,6.7,1.3,-2000,0,0,90,0.45,0.1,20,D,11/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.3,0.4904,0.4883,0.0138,0.0358,6.89,8.59,5.33,3.21,0.1986,jets,ny jets,n,ny jets4000,84056-12544,D,n,New York Jets,jets,8.818181818,11,4000,NYJ@MIN,NYJ,MIN,,,,,,DEF,York,NY,ny jets,ny jets4000
ogunbowale5400rbd,57.75,Dare Ogunbowale,5400,HOU,CLE,1,,3.68,5,2.4,-4,0.7,0.1,7.68,3,0.89,0,0,2,0,0.06,1.4,15,19.3,27.3,0,8,46.5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3.4,0.2,0.442,0.65,0.24,0.18,0,0,0,3.1,800,1.15,0.38,75,0.5,0.25,40,4.9,0.4,-600,0.81,0.33,36,0.22,0.22,22,RB,11/30/2022,0.5,0.148,0.258,3,2,1,13,8,8.4,0.1,0,0.25,0.375,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,ogunbowale,dare ogunbowale,d,ogunbowale5400rbd,84056-28827,RB,d,Dare Ogunbowale,ogunbowale,4.1,5,5400,CLE@HOU,HOU,CLE,,,,,,RB/FLEX,ryland,ryland,dare,ogunbowale5400rbd
okonkwo4700tec,55.1,Chigoziem Okonkwo,4700,TEN,@PHI,1,,3.42,4.9,1.9,-2.12,0.7,0.6,5.54,0,0.84,0,0,0,0,0.04,0.8,18,20,24.5,-1.8,4.5,44.5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.18,0,43,0.55,0,4.8,200,1.59,0.23,100,0,0,50,4.4,0,-1300,2.33,0.25,31,0.04,0.13,22,TE,11/30/2022,0,0,0,0,1,1,18,15,18.8,0.1,0,0.25,0,0.077,0.091,0.098,10.3,8.8,0,0,0,0,0,0,0,0,0,0,okonkwo,chigoziem okonkwo,c,okonkwo4700tec,84056-88297,TE,c,Chig Okonkwo,okonkwo,3.533333249,9,4700,TEN@PHI,TEN,PHI,,,,,,TE/FLEX,ryland,ryland,chig,okonkwo4700tec
osborn5400wrk,48.86,K.J. Osborn,5400,MIN,NYJ,1,,4.55,6.5,2.6,-3.89,0.8,0.8,8.44,-7,0.59,0,0,0,0,0.04,-4.5,51,23.8,20.8,0.8,-3,44.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.41,0.18,0,0,0,3.2,100,0.65,0.07,40,0.2,0.4,50,6.4,-1.6,-600,1.25,0.13,68,0.24,0.2,29,WR,11/30/2022,0,0,0,0,4,2,31,17,11.4,0.4,0,0.364,0,0.143,0.25,0.126,26.1,18.2,0,0,0,0,0,0,0,0,0,0,osborn,k.j. osborn,k,osborn5400wrk,84056-63855,WR,k,K.J. Osborn,osborn,4.645454407,11,5400,NYJ@MIN,MIN,NYJ,,,,,,WR/FLEX,ryland,ryland,k.j.,osborn5400wrk
pacheco7000rbi,75.03,Isiah Pacheco,7000,KC,@CIN,4,,10.22,13.5,6.9,-1.45,1.5,5.7,11.67,-1,0.75,0.67,2.5,3,0,0.08,-1.5,17,27.5,25,2,-2.5,52.5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,41,4.7,0.2,0.495,2,1.09,0.64,38,0.46,0,8,1500,0.54,0.27,71,0.28,0.28,70,5.8,-0.9,1000,0.63,0.34,52,0.17,0.41,17,RB,11/30/2022,0.222,0.36,0.252,8,0,0,2,3,7.5,0,0,0.091,0.364,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,pacheco,isiah pacheco,i,pacheco7000rbi,84056-92575,RB,i,Isiah Pacheco,pacheco,5.5,11,7000,KC@CIN,KC,CIN,,,,,,RB/FLEX,ryland,ryland,isiah,pacheco7000rbi
palmer6600wrj,70.66,Joshua Palmer,6600,LAC,@LV,4,,11.14,15.3,7,-0.04,1.7,2.3,11.18,18,0.98,1,2.2,2,0,0.69,-3.4,53,23.5,26,-2,2.5,49.5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0.47,0.24,0,0,0,16.4,400,1.87,0.27,100,0.6,0,50,10.4,1.8,600,1.59,0.2,70,0.5,0.12,24,WR,11/30/2022,0,0,0,0,6,4,46,20,10.8,0.4,0,0.267,0,0.165,0.194,0.164,31.9,23.6,0,0,0,0,0,0,0,0,0,0,palmer,joshua palmer,j,palmer6600wrj,84056-87418,WR,j,Joshua Palmer,palmer,9.859999847,10,6600,LAC@LV,LAC,LV,,,,,,WR/FLEX,ryland,ryland,joshua,palmer6600wrj
parkinson4400tec,59.91,Colby Parkinson,4400,SEA,@LA,4,,2.06,3.1,1,-2.78,0.5,0.1,4.84,-6,0.54,0,0,0,0,0.11,-1.2,19,24,17,1.2,-7,41,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,1.4,0,0.84,0.07,33,0,0,30,30,-0.2,-1600,2.45,0.16,40,0.05,0.15,20,TE,11/30/2022,0,0,0,0,1,0,11,9,12.4,0.1,0,0,0,0.04,0.031,0.048,7.5,3.5,0,0,0,0,0,0,0,0,0,0,parkinson,colby parkinson,c,parkinson4400tec,84056-89588,TE,c,Colby Parkinson,parkinson,3.712500095,8,4400,SEA@LAR,SEA,LAR,,,,,,TE/FLEX,ryland,ryland,colby,parkinson4400tec
