,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,City Name,City Name2,City Name3,RylandID
hasty4900rbj,63.18,JaMycal Hasty,4900,JAX,LV,,,4.45,6,2.9,-1.98,0.9,0.2,6.43,6,0.95,0,0,1,0,0.93,-2.7,8,22.5,25,0.5,2.5,47.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,8,0.1,0.385,0.26,0.05,0,76,0.88,0.12,3.9,300,1.18,0.48,50,0.25,0.5,40,3.3,-0.8,-1100,1.31,0.41,32,0.04,0.28,25,RB,11/2/2022,0.067,0.057,0.13,0,1,1,6,4,5.3,0,0,0,0.5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,hasty,jamycal hasty,j,hasty4900rbj,82608-65724,RB,j,JaMycal Hasty,hasty,3.100000064,6,4900,LV@JAC,JAC,LV,,,,,,RB/FLEX,ryland,ryland,jamycal,hasty4900rbj
heinicke7200qbt,53.64,Taylor Heinicke,7200,WAS,MIN,,,15.82,24.9,6.8,-3.37,2.2,0.8,19.19,2,0.87,0,0,0,0,0.37,4.6,63,20.3,23.3,-2,3,43.5,53,18,28,197,66,6.9,5.41,1.2,35,95.9,207.9,16.9,41.5,14.4,4.3,2.9,8.8,3,6,11,3.6,0.1,0.406,2.17,1.17,0.44,74,0.75,0.2,19.3,1100,0.51,0.29,50,0.5,0,40,12.1,-2.2,1200,0.35,0.19,42,0.15,0.07,26,QB,11/2/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,heinicke,taylor heinicke,t,heinicke7200qbt,82608-53331,QB,t,Taylor Heinicke,heinicke,19.25,2,7200,MIN@WAS,WAS,MIN,,,,,,QB,ryland,ryland,taylor,heinicke7200qbt
henderson5700rbd,64.94,D. Henderson Jr.,5700,LA,@TB,,,6.56,8.8,4.3,-1.87,1.2,0.8,8.43,1,0.87,0,0,2,0,0.41,-1.8,35,19.8,22.8,-1,3,42.5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,31,4.2,0.2,0.494,0.88,0.53,0.12,80,0.73,0.1,7.1,-400,0.82,0.2,66,0.33,0.33,30,6.7,-1.9,-300,0.64,0.19,30,0.08,0.3,23,RB,11/2/2022,0.286,0.388,0.553,7,3,2,10,5,4.3,0.1,0,0.2,0.8,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,henderson,d. henderson jr.,d,henderson5700rbd,82608-70157,RB,d,Darrell Henderson Jr.,henderson,6.971428462,7,5700,LAR@TB,LAR,TB,,,,,,RB/FLEX,ryland,ryland,darrell,henderson5700rbd
henry4700teh,68.21,Hunter Henry,4700,NE,IND,,,5.59,7.8,3.4,0.05,1.2,0.7,5.54,4,0.96,0,0,1,0,0.25,-1.2,44,22.8,17.3,2.3,-5.5,40,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.47,0.29,70,0.76,0,6.5,200,1.73,0.12,50,0.5,0.5,40,6.4,-0.3,-1300,1.71,0.15,50,0.2,0.25,24,TE,11/2/2022,0,0,0,0,3,2,29,15,12.4,0.4,0,0.294,0,0.136,0.273,0.132,26.1,15.9,0,0,0,0,0,0,0,0,0,0,henry,hunter henry,h,henry4700teh,82608-40845,TE,h,Hunter Henry,henry,4.0625,8,4700,IND@NE,NE,IND,,,,,,TE/FLEX,ryland,ryland,hunter,henry4700teh
herbert7000rbk,58.19,Khalil Herbert,7000,CHI,MIA,,,7.34,9.8,4.9,-4.33,1,1.1,11.67,1,0.84,0,0,1,0,0.1,-1.5,17,20.5,25,1,4.5,45.5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,38,5.7,0.3,0.487,1.12,0.47,0.47,60,0.54,0,9.4,-100,0.92,0.47,60,0.4,0.4,50,6.6,-1.8,1000,0.89,0.39,45,0.18,0.45,22,RB,11/2/2022,0.333,0.266,0.266,6,0,0,6,5,10.4,0.1,0,0.263,0.526,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,herbert,khalil herbert,k,herbert7000rbk,82608-72412,RB,k,Khalil Herbert,herbert,11.9375,8,7000,MIA@CHI,CHI,MIA,,,,,,RB/FLEX,ryland,ryland,khalil,herbert7000rbk
herbert7800qbj,75.06,Justin Herbert,7800,LAC,@ATL,,,20.6,30.8,10.4,0.23,2.6,10,20.37,1,0.82,0,0,1,0,0.79,1.9,71,26.3,23.3,-1.2,-3,49.5,48,27,41,295,66,7.2,6.78,2,40,146.4,306.4,13.6,37.1,14.4,4.9,2,3.8,3,8,15,4.4,0.1,0.541,8.47,4.06,2.41,0,0,0,14.2,-400,0.27,0.18,66,0,0.33,30,21.7,0.6,1800,0.47,0.31,80,0.52,0.04,21,QB,11/2/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,herbert,justin herbert,j,herbert7800qbj,82608-69189,QB,j,Justin Herbert,herbert,17.83714294,7,7800,LAC@ATL,LAC,ATL,,,,,,QB,ryland,ryland,justin,herbert7800qbj
higbee6100tet,61,Tyler Higbee,6100,LA,@TB,,,7.9,10.7,5.1,-0.91,1.3,4.1,8.81,6,0.98,0,0,6,0,0.02,-0.9,59,19.8,22.8,-1,3,42.5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0.59,0.24,80,0.73,0.1,3.9,600,0.66,0.08,33,0,0.66,30,7.7,0.1,100,1.02,0.13,60,0.21,0.17,23,TE,11/2/2022,0,0,0,0,7,4,42,14,8.9,0.2,0,0.2,0,0.201,0.143,0.164,19.6,12,0,0,0,0,0,0,0,0,0,0,higbee,tyler higbee,t,higbee6100tet,82608-47870,TE,t,Tyler Higbee,higbee,7.028571538,7,6100,LAR@TB,LAR,TB,,,,,,TE/FLEX,ryland,ryland,tyler,higbee6100tet
higgins8000wrt,66.84,Tee Higgins,8000,CIN,CAR,,,13.79,19,8.6,-0.58,1.7,9.8,14.37,5,0.9,0,0,4,0,0.74,-2.9,49,25,17.5,-0.5,-7.5,42.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.29,0.18,70,0.5,0,10.6,800,1.85,0.25,50,0.25,0.25,40,13.6,1.5,2000,1.94,0.28,56,0.36,0.24,25,WR,11/2/2022,0,0,0,0,7,4,77,27,15.7,0.4,0,0.25,0,0.196,0.226,0.261,59.6,30.6,0,0,0,0,0,0,0,0,0,0,higgins,tee higgins,t,higgins8000wrt,82608-89981,WR,t,Tee Higgins,higgins,12.20000022,7,8000,CAR@CIN,CIN,CAR,,,,,,WR/FLEX,ryland,ryland,tee,higgins8000wrt
hill8700wrt,81.25,Tyreek Hill,8700,MIA,@CHI,,,17.75,24.5,11,1.78,2,18.6,15.97,0,0.8,0,0,7,0,0.93,-3.8,47,25,20.5,2.5,-4.5,45.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0.35,0.29,60,0.54,0,17.4,300,1.33,0.34,50,0.5,0.5,40,16.2,1.3,2700,1.62,0.35,57,0.38,0.34,26,WR,11/2/2022,0,0,0,0,9,6,86,27,12.6,0.3,0,0.188,0,0.269,0.152,0.296,59.8,40.1,0,0,0,0,0,0,0,0,0,0,hill,tyreek hill,t,hill8700wrt,82608-53681,WR,t,Tyreek Hill,hill,18.13750076,8,8700,MIA@CHI,MIA,CHI,,,,,,WR/FLEX,ryland,ryland,tyreek,hill8700wrt
hines5900rbn,40.69,Nyheim Hines,5900,BUF,@NYJ,,,2.09,2.8,1.3,-6.84,0.4,0.2,8.93,-3,0.67,0,0,4,0,0.87,-1.4,18,28.8,17.3,1.5,-11.5,46,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3.7,0.1,0.333,0.75,0.25,0.06,72,0.72,0.04,9.4,400,1.48,0.58,66,0.33,0,30,4.8,-2.2,-100,0.86,0.26,52,0.04,0.33,21,RB,11/2/2022,0.077,0.062,0.277,2,3,2,20,10,7.6,0.1,0,0.25,0.25,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,hines,nyheim hines,n,hines5900rbn,82608-63625,RB,n,Nyheim Hines,hines,5.842857361,7,5900,BUF@NYJ,BUF,NYJ,,,,,,RB/FLEX,ryland,ryland,nyheim,hines5900rbn
hockenson6200tet,61.81,T.J. Hockenson,6200,MIN,@WAS,,,6.18,8.4,3.9,-2.86,1,0.8,9.04,6,0.98,0,0,4,0,0.76,-3,55,23.3,20.3,1,-3,43.5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.38,0.19,74,0.75,0.2,5.8,-800,1.34,0.11,66,0,0.33,30,9.2,0.8,200,1.61,0.17,50,0.1,0.1,20,TE,11/2/2022,0,0,0,0,5,3,48,24,13.6,0.5,0,0.4,0,0.179,0.294,0.206,26.7,18.4,0,0,0,0,0,0,0,0,0,0,hockenson,t.j. hockenson,t,hockenson6200tet,82608-71706,TE,t,T.J. Hockenson,hockenson,10.35714286,7,6200,MIN@WAS,MIN,WAS,,,,,,TE/FLEX,ryland,ryland,t.j.,hockenson6200tet
hollins5700wrm,56.53,Mack Hollins,5700,LV,@JAX,,,6.8,10,3.6,-2.32,1.2,2,9.12,0,0.8,0,0,0,0,0.63,-0.6,36,25,22.5,0,-2.5,47.5,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.56,0.31,76,0.88,0.12,10.7,0,2.13,0.19,66,0.66,0,30,9.8,1.1,-300,2.18,0.27,57,0.36,0,19,WR,11/2/2022,0,0,0,0,3,2,32,17,15.8,0.3,0,0.2,0,0.106,0.263,0.14,24.9,19.7,0,0,0,0,0,0,0,0,0,0,hollins,mack hollins,m,hollins5700wrm,82608-25267,WR,m,Mack Hollins,hollins,9.037142617,7,5700,LV@JAC,LV,JAC,,,,,,WR/FLEX,ryland,ryland,mack,hollins5700wrm
homer4800rbt,59.5,Travis Homer,4800,SEA,@ARI,,,3.13,4.3,2,-3.05,0.7,0.1,6.18,6,0.95,0,0,2,0,0.87,-1.1,15,23.5,25.5,2.2,2,49,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,8.1,0.1,0.722,0.28,0.11,0.06,0,0,0,3.6,200,1.2,0.26,25,0,0,40,4.4,-1.1,-1200,1.26,0.29,38,0.04,0.23,21,RB,11/2/2022,0.125,0.117,0.256,1,1,1,11,7,8.5,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,homer,travis homer,t,homer4800rbt,82608-71444,RB,t,Travis Homer,homer,2.674999952,4,4800,SEA@ARI,SEA,ARI,,,,,,RB/FLEX,ryland,ryland,travis,homer4800rbt
hopkins8600wrd,68.47,DeAndre Hopkins,8600,ARI,SEA,,,15.44,21,9.9,-0.3,1.8,16.3,15.74,0,0.8,0,0,6,0,0.74,-2.6,61,25.5,23.5,-2.3,-2,49,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.18,0.12,0,0,0,19.5,3600,1.44,0.28,60,0.4,0,50,15.3,0.7,2600,1.49,0.25,18,0.09,0.04,22,WR,11/2/2022,0,0,0,0,10,7,87,21,12,0.5,0,0.333,0,0.304,0.333,0.336,76.8,43.8,0,0,0,0,0,0,0,0,0,0,hopkins,deandre hopkins,d,hopkins8600wrd,82608-16606,WR,d,DeAndre Hopkins,hopkins,21.60000038,2,8600,SEA@ARI,ARI,SEA,,,,,,WR/FLEX,ryland,ryland,deandre,hopkins8600wrd
huntley6000rbc,58.03,Caleb Huntley,6000,ATL,LAC,,,4.56,6.1,3,-4.61,0.8,0.5,9.17,4,0.92,0,0,1,0,0.12,-0.1,14,23.3,26.3,3.3,3,49.5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,44,4.6,0.2,0.614,0.78,0.33,0.17,0,0,0,5.2,400,0.45,0.3,50,0,0.25,40,4.9,-0.6,0,0.52,0.35,15,0.05,0.15,19,RB,11/2/2022,0.2,0.299,0.243,9,0,0,0,0,0,0,0,0.071,0.786,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,huntley,caleb huntley,c,huntley6000rbc,82608-89157,RB,c,Caleb Huntley,huntley,5.416666667,6,6000,LAC@ATL,ATL,LAC,,,,,,RB/FLEX,ryland,ryland,caleb,huntley6000rbc
hurst5300teh,73.88,Hayden Hurst,5300,CIN,CAR,,,7.91,10.6,5.2,0.97,1.5,11.4,6.94,-1,0.78,0,0,4,0,0.25,-0.9,36,25,17.5,-0.5,-7.5,42.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.28,0.22,70,0.5,0,8,300,1.45,0.19,100,0.5,0,40,6.3,0.2,-700,1.69,0.17,58,0.29,0.04,24,TE,11/2/2022,0,0,0,0,3,2,24,13,8.5,0.3,0,0.364,0,0.111,0.174,0.094,16.8,7.7,0,0,0,0,0,0,0,0,0,0,hurst,hayden hurst,h,hurst5300teh,82608-64031,TE,h,Hayden Hurst,hurst,6.912499905,8,5300,CAR@CIN,CIN,CAR,,,,,,TE/FLEX,ryland,ryland,hayden,hurst5300teh
indianapolis4200,34.26,Indianapolis,4200,IND,@NE,,,5.88,13,-1.2,-1.14,1.4,1.7,7.02,5,0.9,0,0,1,0,0.14,-1,0,17.3,22.8,-3.2,5.5,40,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,6.3,0,0,0,0,0,0,0,0,0,70,0.76,0,6.3,100,0,0,100,0.66,0,30,7.7,10,-1800,0,0,85,0.42,0.04,21,D,11/2/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1.8,0.5038,0.4964,0.0138,0.0349,6.6,9.2,4.86,3.18,0.1957,indianapolis,indianapolis,i,indianapolis4200,82608-12535,D,i,Indianapolis Colts,colts,6,8,4200,IND@NE,IND,NE,,,,,,DEF,Colts,Colts,indianapolis,indianapolis4200
irwin4700wrt,43.31,Trenton Irwin,4700,CIN,CAR,,,2.47,3.7,1.2,-4.37,0.5,0.1,6.84,2,0.85,0,0,0,0,0.14,-2.9,20,25,17.5,-0.5,-7.5,42.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,70,0.5,0,3.7,200,1.23,0.16,25,0,0,40,4.5,0,-1300,1.91,0.22,13,0.04,0.08,23,WR,11/2/2022,0,0,0,0,2,1,12,9,12,0,0,0,0,0.069,0,0.054,13,10.4,0,0,0,0,0,0,0,0,0,0,irwin,trenton irwin,t,irwin4700wrt,82608-64905,WR,t,Trenton Irwin,irwin,3.700000048,1,4700,CAR@CIN,CIN,CAR,,,,,,WR/FLEX,ryland,ryland,trenton,irwin4700wrt
jackson5000rbd,86.88,Deon Jackson,5000,IND,@NE,,,10.76,14.3,7.3,4.08,2.2,32.2,6.68,-11,0.42,0,0,3,0,0.95,-3.4,15,17.3,22.8,-3.2,5.5,40,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,3,0.3,0.372,0.56,0.13,0.13,70,0.76,0,7.7,-600,0.73,0.29,33,0.33,0.66,30,5.7,0.7,-1000,0.8,0.38,23,0.19,0.28,21,RB,11/2/2022,0.2,0.127,0.243,5,1,1,13,5,7.7,0,0,0.286,0.714,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,jackson,deon jackson,d,jackson5000rbd,82608-93134,RB,d,Deon Jackson,jackson,6.759999847,5,5000,IND@NE,IND,NE,,,,,,RB/FLEX,ryland,ryland,deon,jackson5000rbd
jacksonville3800,64.7,Jacksonville,3800,JAX,LV,,,6.06,12.4,-0.3,0.33,1.6,1.7,5.73,1,0.75,0,0,1,0,0.77,1.1,0,22.5,25,0.5,2.5,47.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,5.84,0,0,0,0,0,0,0,0,0,76,0.88,0.12,2.5,-800,0,0,50,0,0.5,40,6.2,1.1,-2200,0,0,77,0.4,0.22,22,D,11/2/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.2,0.4908,0.4862,0.0118,0.0407,6.8,9.28,5.17,3.13,0.2096,jacksonville,jacksonville,j,jacksonville3800,82608-12554,D,j,Jacksonville Jaguars,jaguars,6.875,8,3800,LV@JAC,JAC,LV,,,,,,DEF,Jaguars,Jaguars,jacksonville,jacksonville3800
jacobs8800rbj,86.88,Josh Jacobs,8800,LV,@JAX,,,16.32,22,10.7,0.16,1.9,12.3,16.16,6,0.95,0,0,10,0,0.04,-0.9,44,25,22.5,0,-2.5,47.5,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,74,4.8,0.6,0.615,2.72,1.61,0.78,76,0.88,0.12,24.3,1600,1.14,0.56,75,0.75,0.25,40,15.6,3.3,2800,0.79,0.35,72,0.36,0.18,22,RB,11/2/2022,0.833,0.736,0.69,15,4,3,21,10,6.3,0,0,0.222,0.489,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,jacobs,josh jacobs,j,jacobs8800rbj,82608-72731,RB,j,Josh Jacobs,jacobs,18.54285758,7,8800,LV@JAC,LV,JAC,,,,,,RB/FLEX,ryland,ryland,josh,jacobs8800rbj
jefferson5800wrv,46.1,Van Jefferson,5800,LA,@TB,,,5.36,7.7,3,-3.99,0.9,0.9,9.35,-1,0.76,0,0,0,0,0.01,-1,52,19.8,22.8,-1,3,42.5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.35,0.18,80,0.73,0.1,0,800,0,0,0,0,0,30,7.2,-1.1,-200,1.38,0.14,40,0.13,0.13,22,WR,11/2/2022,0,0,0,0,5,2,41,28,15.8,0.3,0,0.091,0,0.139,0.15,0.158,34.1,24.8,0,0,0,0,0,0,0,0,0,0,jefferson,van jefferson,v,jefferson5800wrv,82608-64581,WR,v,Van Jefferson,jefferson,7.5904759,21,5800,LAR@TB,LAR,TB,Q,Knee,,,,WR/FLEX,ryland,ryland,van,jefferson5800wrv
jefferson9000wrj,64.81,Justin Jefferson,9000,MIN,@WAS,,,15.67,21.6,9.7,-0.98,1.7,8.9,16.65,15,0.97,0,0,7,0,0.91,1.9,60,23.3,20.3,1,-3,43.5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,1,0.41,74,0.75,0.2,16.9,200,1.59,0.26,66,0.33,0.33,30,14.9,-1.1,3000,1.27,0.25,48,0.22,0.44,27,WR,11/2/2022,0,0,0,0,10,6,106,33,15.4,0.5,0,0.179,0,0.311,0.29,0.424,70.9,45,0,0,0,0,0,0,0,0,0,0,jefferson,justin jefferson,j,jefferson9000wrj,82608-85671,WR,j,Justin Jefferson,jefferson,17.48857117,7,9000,MIN@WAS,MIN,WAS,,,,,,WR/FLEX,ryland,ryland,justin,jefferson9000wrj
jones5300wrj,57.38,Julio Jones,5300,TB,LA,,,5.94,8.6,3.3,-2.27,1.1,2.6,8.21,-10,0.54,0,0,2,0,0.92,0,33,22.8,19.8,0.5,-3,42.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.24,0.12,80,0.73,0.1,9.1,-400,1.82,0.23,40,0,0,50,6.8,-0.8,-700,1.54,0.2,30,0.08,0.13,23,WR,11/2/2022,0,0,0,0,4,2,28,15,11.5,0.3,0,0.286,0,0.118,0.182,0.121,21.5,19.6,0,0,0,0,0,0,0,0,0,0,jones,julio jones,j,jones5300wrj,82608-14190,WR,j,Julio Jones,jones,6.799999873,3,5300,LAR@TB,TB,LAR,,,,,,WR/FLEX,ryland,ryland,julio,jones5300wrj
jones5300wrm,60.96,Marvin Jones Jr.,5300,JAX,LV,,,7.07,10.1,4,-1.14,1.3,1.4,8.21,5,0.9,0,0,0,0,0.65,-2.8,53,22.5,25,0.5,2.5,47.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.5,0.33,76,0.88,0.12,10.8,100,1.47,0.23,50,0.25,0,40,7.4,-1,-700,1.18,0.14,66,0.23,0.14,21,WR,11/2/2022,0,0,0,0,6,3,42,17,11.6,0.1,0,0.125,0,0.188,0.154,0.197,38.1,31.8,0,0,0,0,0,0,0,0,0,0,jones,marvin jones jr.,m,jones5300wrm,82608-22103,WR,m,Marvin Jones Jr.,jones,6.214285714,7,5300,LV@JAC,JAC,LV,,,,,,WR/FLEX,ryland,ryland,marvin,jones5300wrm
jones5500wrz,68.3,Zay Jones,5500,JAX,LV,,,8.5,11.7,5.3,-0.17,1.5,7,8.67,-3,0.7,0,0,1,0,0.58,-2.8,57,22.5,25,0.5,2.5,47.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.26,0.11,76,0.88,0.12,5.8,-200,0.83,0.09,75,0,0.25,40,6.8,-0.8,-500,1.04,0.12,81,0.22,0.13,22,WR,11/2/2022,0,0,0,0,6,4,41,17,9.9,0.1,0,0.067,0,0.191,0.053,0.176,30.8,27,0,0,0,0,0,0,0,0,0,0,jones,zay jones,z,jones5500wrz,82608-41305,WR,z,Zay Jones,jones,8,7,5500,LV@JAC,JAC,LV,,,,,,WR/FLEX,ryland,ryland,zay,jones5500wrz
jones6400qbm,61.22,Mac Jones,6400,NE,IND,,,15.6,24.5,6.7,-2.02,2.4,1,17.62,-1,0.63,0,0,1,0,0.61,-3.6,59,22.8,17.3,2.3,-5.5,40,53,17,26,199,66,7.4,5.88,1.1,30,113.9,241.1,15.1,46.9,17,4.2,3.8,6.1,3,6,11,3,0.1,0.471,4.18,2,1,70,0.76,0,7.3,-200,0.26,0.15,25,0.25,0.25,40,11.2,-4.4,400,0.35,0.19,60,0.34,0.21,23,QB,11/2/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,jones,mac jones,m,jones6400qbm,82608-90584,QB,m,Mac Jones,jones,11.34400024,5,6400,IND@NE,NE,IND,,,,,,QB,ryland,ryland,mac,jones6400qbm
jones7800rba,91.53,Aaron Jones,7800,GB,@DET,,,15.52,20,11,1.86,2,29.5,13.66,-2,0.72,0,0,7,0,0.87,0.6,38,26.5,23,-0.5,-3.5,49.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,60,5.5,0.1,0.576,1.47,0.65,0.24,0,0,0,14.2,200,0.79,0.34,50,0.5,0.5,40,14.2,1.3,1800,0.93,0.37,45,0.31,0.31,22,RB,11/2/2022,0.2,0.507,0.586,11,4,3,22,11,70,0.3,0,0.133,0.467,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,jones,aaron jones,a,jones7800rba,82608-40442,RB,a,Aaron Jones,jones,14.1875,8,7800,GB@DET,GB,DET,,,,,,RB/FLEX,ryland,ryland,aaron,jones7800rba
kennedy4700wrt,58.31,Tom Kennedy,4700,DET,GB,,,5.41,8.3,2.5,-1.43,1.2,0.1,6.84,27,0.99,0,0,0,0,0.14,-2.8,21,23,26.5,1,3.5,49.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,2.4,-200,1.2,0.08,33,0,0,30,7.1,0,-1300,2.79,0.34,31,0.21,0.05,19,WR,11/2/2022,0,0,0,0,1,0,9,5,10.7,0,0,0,0,0.049,0,0.041,13,5.8,0,0,0,0,0,0,0,0,0,0,kennedy,tom kennedy,t,kennedy4700wrt,82608-104388,WR,t,Tom Kennedy,kennedy,3.100000064,3,4700,GB@DET,DET,GB,,,,,,WR/FLEX,ryland,ryland,tom,kennedy4700wrt
kirk6300wrc,72.56,Christian Kirk,6300,JAX,LV,,,10.74,14.8,6.7,0.25,1.7,8.3,10.49,6,0.91,0,0,3,0,0.72,-2.8,60,22.5,25,0.5,2.5,47.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.59,0.41,76,0.88,0.12,7.4,-1300,0.95,0.12,50,0,0.5,40,10.5,-0.5,300,1.26,0.18,66,0.28,0.28,21,WR,11/2/2022,0,0,0,0,7,4,60,28,13.2,0.3,0,0.25,0,0.206,0.25,0.245,41,26,0,0,0,0,0,0,0,0,0,0,kirk,christian kirk,c,kirk6300wrc,82608-60858,WR,c,Christian Kirk,kirk,11.3125,8,6300,LV@JAC,JAC,LV,,,,,,WR/FLEX,ryland,ryland,christian,kirk6300wrc
kmet4700tec,62.83,Cole Kmet,4700,CHI,MIA,,,4.46,6.3,2.7,-1.08,0.9,1.2,5.54,-3,0.67,0,0,1,0,0.25,1.4,57,20.5,25,1,4.5,45.5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.29,0.12,60,0.54,0,5.2,100,1.73,0.08,100,0.5,0,40,6.3,0,-1300,1.39,0.11,70,0.3,0.1,20,TE,11/2/2022,0,0,0,0,4,3,33,15,11,0.1,0,0.071,0,0.162,0.053,0.16,19.4,12.7,0,0,0,0,0,0,0,0,0,0,kmet,cole kmet,c,kmet4700tec,82608-91047,TE,c,Cole Kmet,kmet,3.612499952,8,4700,MIA@CHI,CHI,MIA,,,,,,TE/FLEX,ryland,ryland,cole,kmet4700tec
knox5100ted,70.52,Dawson Knox,5100,BUF,@NYJ,,,6.53,8.8,4.3,0.06,1.3,6.4,6.47,-4,0.63,0,0,4,0,0.39,-0.8,60,28.8,17.3,1.5,-11.5,46,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.53,0.24,72,0.72,0.04,9.6,100,3.2,0.17,66,0.33,0,30,7.3,-0.3,-900,1.63,0.12,63,0.16,0.16,30,TE,11/2/2022,0,0,0,0,4,3,30,15,10.2,0.4,0,0.313,0,0.124,0.176,0.115,15.4,11.5,0,0,0,0,0,0,0,0,0,0,knox,dawson knox,d,knox5100ted,82608-64585,TE,d,Dawson Knox,knox,6.049999873,6,5100,BUF@NYJ,BUF,NYJ,,,,,,TE/FLEX,ryland,ryland,dawson,knox5100ted
