,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,City Name,City Name2,City Name3,RylandID
morris5100rba,50.55,Alfred Morris,5100,NYG,ARI,,,3.36,4.5,2.2,-3.07,0.7,0.5,0.7,6.43,-21,0.27,0,0,1,0,0.44,-0.8,12,22,25,0.7,3,47,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37,5.1,0.3,0.621,0.71,0.43,0.14,56,0.65,0.02,7.1,600,1.01,0.64,66,0.33,0.33,30,7.2,0.8,600,0.93,0.6,37,0.25,0.12,80,RB,1520,0.167,0.228,0.177,7,0,0,2,2,50,0.3,0,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,morris,alfred morris,a,morris5100rba,,RB,,,,,,,,,,,,,,,,,,
mostert7100rbr,60.25,Raheem Mostert,7100,SF,WAS,,,9.4,12.5,6.3,-2.02,1.3,3,8,11.42,-4,0.68,0.5,0.2,2,0,0.54,-3.9,29,23.3,20.3,-0.2,-3,43.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,61,5,0.7,0.486,1,0.53,0.47,72,0,0,6.3,300,0.45,0.23,0,0,0.5,40,14,2.2,900,0.96,0.48,50,0.25,0.1,20,RB,1520,0.6,0.49,0.482,12,2,1,19,14,10.8,0.1,3.5,0.357,0.571,0,0,0,0,0,0,0,0,0,0,0,0,0,mostert,raheem mostert,r,mostert7100rbr,,RB,,,,,,,,,,,,,,,,,,
mullens6700qbn,80.6,Nick Mullens,6700,SF,WAS,,,15.96,27.8,4.2,1.35,2.4,3,13.4,14.61,-7,0.27,0,0.3,1,0,0.58,-1.8,55,23.3,20.3,-0.2,-3,43.5,50,20,30,244,67,8,6.44,1.1,34,20.8,54.7,22.4,3.7,3.7,5.1,1,0,0,0.1,0,0.125,2.6,1.47,0.8,72,0,0,14.6,100,0.38,0.22,100,0.33,0,30,8.1,-0.3,700,0.25,0.15,44,0.27,0.33,18,QB,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mullens,nick mullens,n,mullens6700qbn,,QB,,,,,,,,,,,,,,,,,,
murray5500rbl,74.65,Latavius Murray,5500,NO,@PHI,,,7.73,10.3,5.1,0.3,1.4,3,1.2,7.43,-11,0.48,0,0,3,0,0.95,-1.4,25,25.3,17.8,-0.5,-7.5,43,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,44,4.2,0.3,0.61,2.13,0.87,0.27,51,0.67,0.01,10.8,500,0.86,0.37,75,0.25,0.25,40,7.2,0.2,400,0.58,0.29,84,0.1,0.15,19,RB,1520,0.167,0.332,0.39,10,1,1,11,8,80,0,8.1,0.107,0.607,0,0,0,0,0,0,0,0,0,0,0,0,0,murray,latavius murray,l,murray5500rbl,,RB,,,,,,,,,,,,,,,,,,
murray8100qbk,95.15,Kyler Murray,8100,ARI,@NYG,,,20.92,31.3,10.5,3.56,2.6,6.5,18.46,17.36,-4,0.45,0.5,3,2,0,0.97,-2.1,67,25,22,1.2,-3,47,56,22,34,243,66,7.1,6.44,1.7,41,16.4,66.1,11.5,5,2.6,4.2,7,19,50,6.4,0.7,0.568,5.67,3.07,1.8,56,0.65,0.02,19.5,-700,0.43,0.28,80,0.4,0.2,50,24,5.9,400,0.55,0.36,93,0.62,0.06,16,QB,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,murray,kyler murray,k,murray8100qbk,,QB,,,,,,,,,,,,,,,,,,
new orleans4900,65,New Orleans,4900,NO,@PHI,,,8.2,16.6,-0.2,-0.37,1.7,14.5,2,8.57,-1,0.64,0,0,4,0,0.62,2.8,0,25.3,17.8,-0.5,-7.5,43,63,0,0,0,0,0,0,0,0,0,0,0,0,2.93,8.59,0,0,0,0,0,0,0,0,0,51,0.67,0.01,12.5,400,0,0,100,0.75,0,40,7.6,0.1,800,0,0,90,0.45,0.1,20,DEF,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.4688,0.3887,0.0178,0.04,6.86,8.21,4.07,3.55,0.2261,orleans,new orleans,n,new orleans4900,,D,,,,,,,,,,,,,,,,,,
ny giants3700,38.76,NY Giants,3700,NYG,ARI,,,6.4,13.2,-0.4,1.69,1.7,3,1,4.71,-8,0.24,0,0,1,0,0.62,-1.1,0,22,25,0.7,3,47,44,0,0,0,0,0,0,0,0,0,0,0,0,1.81,7.05,0,0,0,0,0,0,0,0,0,56,0.65,0.02,9.7,-200,0,0,100,0.66,0,30,6.5,1.7,300,0,0,80,0.6,0.2,15,DEF,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.528,0.4358,0.0109,0.042,7.29,8.13,3.69,2.18,0.2459,giants,ny giants,n,ny giants3700,,D,,,,,,,,,,,,,,,,,,
ny jets3000,29.49,NY Jets,3000,NYJ,@SEA,,,4.7,10.1,-0.7,2.24,1.6,0.5,-1,2.46,-5,0.4,0,0,1,0,0.8,0.9,0,16.5,33,0,16.5,49.5,52,0,0,0,0,0,0,0,0,0,0,0,0,2.26,4.7,0,0,0,0,0,0,0,0,0,42,0.87,0.67,7.3,-100,0,0,100,1,0,30,6.8,2.6,-900,0,0,85,0.71,0.07,14,DEF,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.532,0.4381,0.0131,0.0424,7.61,10.71,5.42,3.27,0.1667,jets,ny jets,n,ny jets3000,,D,,,,,,,,,,,,,,,,,,
o'shaughnessy4100tej,77.3,J. O'Shaughnessy,4100,JAX,TEN,,,3.25,4.6,1.9,0.42,0.8,0.5,2.4,2.83,-17,0.27,0,0,1,0,0.35,1.5,32,22.8,30.3,-0.2,7.5,53,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,71,0.75,0.02,4.4,0,1.2,0.16,50,0.25,0,40,3.6,0.7,100,1.28,0.11,66,0.08,0.08,12,TE,1520,0,0,0,0,2,2,19,11,9.7,0,0,0,0,0.078,0,0.075,0,0,0,0,0,0,0,0,0,0,o'shaughnessy,j. o'shaughnessy,j,o'shaughnessy4100tej,,TE,,,,,,,,,,,,,,,,,,
ogunbowale4500rbd,50.05,Dare Ogunbowale,4500,JAX,TEN,,,2.04,2.8,1.3,-2.89,0.5,0.5,1.7,4.93,-27,0.17,0,0,1,0,0.87,0.9,11,22.8,30.3,-0.2,7.5,53,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.5,0,0.5,0.13,0.06,0.06,71,0.75,0.02,0.9,0,0.32,0.08,0,0,0.5,40,2.3,-0.7,-300,1.31,0.21,11,0,0.22,18,RB,1520,0,0.015,0.181,0,1,0,5,4,10.4,0,6.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ogunbowale,dare ogunbowale,d,ogunbowale4500rbd,,RB,,,,,,,,,,,,,,,,,,
parker6500wrd,90.8,DeVante Parker,6500,MIA,KC,,,11.32,15.6,7.1,2.57,1.7,6.5,0,8.75,-3,0.75,0.44,2.6,7,0,0.91,0.3,55,22,29.5,1.5,7.5,51.5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,0.47,80,0.69,0.01,10.2,500,1.07,0.17,75,0.5,0.25,40,11.7,2.8,-200,1.47,0.21,93,0.43,0.06,16,WR,1520,0,0,0,0,8,4,66,22,13.7,0.5,10.1,0.333,0,0.231,0.269,0.259,0,0,0,0,0,0,0,0,0,0,parker,devante parker,d,parker6500wrd,,WR,,,,,,,,,,,,,,,,,,
pascal4700wrz,80,Zach Pascal,4700,IND,@LV,,,6.18,8.8,3.6,1.54,1.3,0.5,3.2,4.64,-12,0.56,0,0,2,0,0.54,1,50,27,24.5,0.2,-2.5,51.5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.33,0.27,0,0,0,3.8,-600,1.41,0.07,66,0,0.33,30,5.2,-1.2,-500,0.97,0.1,66,0.05,0.33,18,WR,1520,0,0,0,0,4,2,31,18,12.3,0.1,4.2,0.167,0,0.13,0.111,0.128,0,0,0,0,0,0,0,0,0,0,pascal,zach pascal,z,pascal4700wrz,,WR,,,,,,,,,,,,,,,,,,
patrick5400wrt,93.15,Tim Patrick,5400,DEN,@CAR,,,9.55,13.4,5.7,3.31,1.8,3,11.1,6.24,-5,0.7,1,3.1,2,0,0.63,1.4,48,21,25,-0.3,4,46,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.07,67,0.67,0.01,13.6,-100,2.73,0.3,75,0.5,0,40,10.3,3.9,800,1.87,0.21,81,0.43,0.06,16,WR,1520,0,0,0,0,5,3,49,23,14.2,0.4,6.2,0.556,0,0.17,0.385,0.232,0,0,0,0,0,0,0,0,0,0,patrick,tim patrick,t,patrick5400wrt,,WR,,,,,,,,,,,,,,,,,,
patterson5500wrc,57.15,C. Patterson,5500,CHI,HOU,,,5.08,7.4,2.7,-1.39,0.9,0.5,2.6,6.47,-24,0.38,1,0.3,0,0,0.03,2.5,13,22.5,23.5,0.7,1,46,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.27,0.07,34,0.83,0.04,9.4,800,1,0.55,75,0.75,0.25,40,4.1,-0.3,500,0.72,0.32,77,0.16,0.22,18,WR,1520,0,0,0,0,1,1,9,6,6.3,0,2.2,0,0,0.048,0,0.038,0,0,0,0,0,0,0,0,0,0,patterson,c. patterson,c,patterson5500wrc,,WR,,,,,,,,,,,,,,,,,,
perine4800rbs,61.5,Samaje Perine,4800,CIN,DAL,,,4.21,5.7,2.7,-1.47,0.9,0.5,5.1,5.68,-17,0.35,0,0,1,0,0.59,0.3,12,20.5,23.5,0.7,3,44,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,3.9,0.1,0.406,0.62,0.23,0.23,44,0.69,0.02,2.5,100,0.53,0.15,50,0,0.5,40,3.5,-0.9,300,0.92,0.29,25,0.08,0.25,12,RB,1520,0.111,0.146,0.19,3,0,0,1,1,3.2,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,perine,samaje perine,s,perine4800rbs,,RB,,,,,,,,,,,,,,,,,,
perriman5800wrb,88.05,Breshad Perriman,5800,NYJ,@SEA,,,9.39,13.4,5.3,2.24,1.6,6.5,4.1,7.15,-14,0.53,1,3.4,4,0,0.03,0.3,54,16.5,33,0,16.5,49.5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.07,0,42,0.87,0.67,8.3,100,1.56,0.15,66,0.66,0.33,30,11.7,3.1,100,1.91,0.22,52,0.35,0.23,17,WR,1520,0,0,0,0,6,3,65,29,18.1,0.6,14.7,0.333,0,0.196,0.438,0.284,0,0,0,0,0,0,0,0,0,0,perriman,breshad perriman,b,perriman5800wrb,,WR,,,,,,,,,,,,,,,,,,
perry4500rbm,53.2,Malcolm Perry,4500,MIA,KC,,,2.5,3.4,1.6,-2.43,0.6,0.5,1,4.93,-24,0.22,0,0,1,0,0.29,-1.5,22,22,29.5,1.5,7.5,51.5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.08,0,0,80,0.69,0.01,2.9,0,0.98,0.11,75,0,0,40,2.5,-0.5,0,1.02,0.11,25,0,0.08,12,RB,1520,0,0.002,0.364,0,2,1,12,8,8.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,perry,malcolm perry,m,perry4500rbm,,RB,,,,,,,,,,,,,,,,,,
peterson5900rba,54.9,Adrian Peterson,5900,DET,GB,,,5.93,7.9,3.9,-2.5,1,0.5,3.5,8.43,-6,0.62,0,0,3,0,0.54,1.2,23,23,32.5,0,9.5,55.5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,45,3.8,0.5,0.425,2.38,1.31,0.75,0,0,0,10.1,700,0.9,0.53,75,0.5,0.25,40,90,1.3,800,0.66,0.39,86,0.46,0.13,15,RB,1520,0.571,0.488,0.36,11,1,1,8,5,7.2,0,5.9,0.216,0.405,0,0,0,0,0,0,0,0,0,0,0,0,0,peterson,adrian peterson,a,peterson5900rba,,RB,,,,,,,,,,,,,,,,,,
philadelphia3600,32.7,Philadelphia,3600,PHI,NO,,,5.7,12.5,-1.1,1.31,1.6,0.5,9,4.39,-2,0.57,0,0,2,0,0.34,-1.4,0,17.8,25.3,-1.5,7.5,43,37,0,0,0,0,0,0,0,0,0,0,0,0,0.78,8.59,0,0,0,0,0,0,0,0,0,51,0.67,0.01,4.4,-1000,0,0,100,0.4,0,50,6.2,-0.9,-900,0,0,88,0.5,0.11,18,DEF,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.4922,0.4419,0.0044,0.0435,7.2,9.33,6.15,4.5,0.2,philadelphia,philadelphia,p,philadelphia3600,,D,,,,,,,,,,,,,,,,,,
pittman5700wrm,90.6,Michael Pittman,5700,IND,@LV,,,9.69,13.4,6,2.77,1.7,3,5.5,6.92,-5,0.7,0.5,1.1,4,0,0.82,1,54,27,24.5,0.2,-2.5,51.5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.08,0,0,0,0,8.3,200,1.47,0.13,100,0.33,0,30,7.2,1.1,800,1.4,0.13,64,0.21,0.14,14,WR,1520,0,0,0,0,5,3,41,18,12.1,0.1,0,0,0,0.142,0.071,0.152,0,0,0,0,0,0,0,0,0,0,pittman,michael pittman,m,pittman5700wrm,,WR,,,,,,,,,,,,,,,,,,
pollard4800rbt,79.15,Tony Pollard,4800,DAL,@CIN,,,6.7,9,4.4,1.02,1.4,0.5,11.8,5.68,-4,0.68,0,0,2,0,0.99,-1,18,23.5,20.5,0.2,-3,44,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,5.3,0.2,0.511,0.67,0.07,0.07,44,0.69,0.02,6.2,0,0.92,0.26,33,0.33,0.66,30,5.7,-0.2,-300,0.73,0.32,73,0.4,0.26,15,RB,1520,0.214,0.261,0.259,6,1,1,7,6,5.8,0,2.8,0.167,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,pollard,tony pollard,t,pollard4800rbt,,RB,,,,,,,,,,,,,,,,,,
powell4600wrb,56.2,Brandon Powell,4600,ATL,@LAC,,,3.29,4.7,1.9,-1.13,0.7,0.5,1.4,4.42,-38,0.21,0,0,0,0,0.16,-0.5,11,24,25,-1.8,1,49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.13,0.07,0,0,0,3,0,2.28,0.34,66,0.33,0.33,30,2.4,0,100,1.88,0.22,23,0.11,0.29,17,WR,1520,0,0,0,0,1,0,5,3,6.6,0.2,0,0.5,0,0.029,0.143,0.018,0,0,0,0,0,0,0,0,0,0,powell,brandon powell,b,powell4600wrb,,WR,,,,,,,,,,,,,,,,,,
prosise4800rbc,62.5,C.J. Prosise,4800,HOU,@CHI,,,4.44,6,2.9,-1.24,0.9,0.5,1.7,5.68,-15,0.39,0,0,0,0,0.59,-1.5,7,23.5,22.5,-0.3,-1,46,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2.6,0,0.333,0.36,0.21,0.14,34,0.83,0.04,2.8,300,0.7,0.31,50,0,0.25,40,1.4,-0.8,200,0.44,0.2,18,0,0.37,16,RB,1520,0,0.084,0.131,2,0,0,2,2,3.6,0.1,50,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,prosise,c.j. prosise,c,prosise4800rbc,,RB,,,,,,,,,,,,,,,,,,
raymond4600wrk,50.2,Kalif Raymond,4600,TEN,@JAX,,,2.25,3.6,0.9,-2.17,0.5,0.5,0,4.42,-42,0.17,0,0,1,0,0.16,2.6,17,30.3,22.8,-0.2,-7.5,53,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,71,0.75,0.02,0,-200,0,0,0,0,0,30,3.7,-0.2,0,2.86,0.22,29,0.11,0.23,17,WR,1520,0,0,0,0,1,0,15,9,18.4,0,8.5,0,0,0.039,0,0.062,0,0,0,0,0,0,0,0,0,0,raymond,kalif raymond,k,raymond4600wrk,,WR,,,,,,,,,,,,,,,,,,
reagor5500wrj,65.7,Jalen Reagor,5500,PHI,NO,,,6.37,9.3,3.5,-0.1,1.2,0.5,7.5,6.47,-8,0.63,1,1.1,0,0,0.67,0.3,50,17.8,25.3,-1.5,7.5,43,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.08,0.08,51,0.67,0.01,6.9,-100,1.31,0.13,75,0.25,0.25,40,7.2,0.6,500,1.39,0.14,53,0.15,0.07,13,WR,1520,0,0,0,0,4,2,36,22,12.8,0.1,0,0.2,0,0.138,0.111,0.171,0,0,0,0,0,0,0,0,0,0,reagor,jalen reagor,j,reagor5500wrj,,WR,,,,,,,,,,,,,,,,,,
reed5000tej,92.35,Jordan Reed,5000,SF,WAS,,,7.19,9.9,4.5,2.25,1.4,3,2.3,4.94,-6,0.58,1,1.6,4,0,0.73,-0.8,23,23.3,20.3,-0.2,-3,43.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.25,0.25,72,0,0,7.4,0,1.39,0.24,66,0.33,0.33,30,6.4,1.2,1000,1.32,0.28,38,0.15,0.23,13,TE,1520,0,0,0,0,4,3,28,14,9.1,0.4,0,0.6,0,0.142,0.3,0.105,0,0,0,0,0,0,0,0,0,0,reed,jordan reed,j,reed5000tej,,TE,,,,,,,,,,,,,,,,,,
renfrow5300wrh,82.6,Hunter Renfrow,5300,LV,IND,,,7.81,11,4.6,1.8,1.5,0.5,4.3,6.01,2,0.88,0,0,3,0,0.58,1,35,24.5,27,0.7,2.5,51.5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.27,0.27,0,0,0,6.6,400,1.38,0.18,100,0.25,0,40,8.3,2.8,100,1.6,0.24,87,0.31,0.12,16,WR,1520,0,0,0,0,5,3,54,27,13.9,0.3,11.6,0.273,0,0.161,0.167,0.205,0,0,0,0,0,0,0,0,0,0,renfrow,hunter renfrow,h,renfrow5300wrh,,WR,,,,,,,,,,,,,,,,,,
richard4700rbj,53.5,Jalen Richard,4700,LV,IND,,,2.94,4,1.9,-2.49,0.6,0.5,6.1,5.43,-22,0.25,0,0,3,0,0.64,0.2,16,24.5,27,0.7,2.5,51.5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,5,0.1,0.519,0.73,0.2,0.07,0,0,0,2.2,200,0.88,0.13,25,0,0,40,40,-1.3,-100,1,0.25,80,0.06,0,15,RB,1520,0.067,0.083,0.238,2,1,1,13,10,8.5,0,10.8,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,richard,jalen richard,j,richard4700rbj,,RB,,,,,,,,,,,,,,,,,,
ridley8100wrc,93.3,Calvin Ridley,8100,ATL,@LAC,,,15.1,20.9,9.3,2.7,1.9,10.5,22.4,12.4,3,0.89,0.82,2.9,7,0,0.86,-0.5,54,24,25,-1.8,1,49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0.67,0.47,0,0,0,12.9,300,1.39,0.23,100,0,0,30,16.5,2.8,1500,1.84,0.31,56,0.12,0.06,16,WR,1520,0,0,0,0,8,5,82,26,15.3,0.6,0,0.316,0,0.231,0.467,0.287,0,0,0,0,0,0,0,0,0,0,ridley,calvin ridley,c,ridley8100wrc,,WR,,,,,,,,,,,,,,,,,,
rivers7000qbp,92.3,Philip Rivers,7000,IND,@LV,,,18.12,30.2,6.1,2.92,2.6,3,17.76,15.2,0,0.78,0.91,2.8,1,0,0.92,2.8,66,27,24.5,0.2,-2.5,51.5,54,25,36,275,68,7.5,6.8,1.4,36,27.6,48.7,20.2,3.9,2.5,3.5,1,0,0,0,0,0.125,5.93,2.13,0.8,0,0,0,20.1,0,0.5,0.29,100,1,0,30,15.4,0.1,-200,0.39,0.23,100,0.44,0,18,QB,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rivers,philip rivers,p,rivers7000qbp,,QB,,,,,,,,,,,,,,,,,,
robinson5200wrd,62.4,Demarcus Robinson,5200,KC,@MIA,,,5.36,7.7,3,-0.42,1,0.5,1.8,5.78,-20,0.43,1,0.3,1,0,0.54,0.7,42,29.5,22,1.5,-7.5,51.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.27,0.07,80,0.69,0.01,6.1,-200,1.15,0.12,100,0,0,30,5.1,-0.3,600,1.44,0.12,66,0.11,0.16,18,WR,1520,0,0,0,0,3,2,26,13,10.4,0.2,8.5,0.125,0,0.097,0.083,0.086,0,0,0,0,0,0,0,0,0,0,robinson,demarcus robinson,d,robinson5200wrd,,WR,,,,,,,,,,,,,,,,,,
robinson7000wra,94.1,Allen Robinson,7000,CHI,HOU,,,12.86,17.5,8.2,2.97,1.8,10.5,22.8,9.89,-6,0.68,0.94,4.6,5,0,0.95,2.5,60,22.5,23.5,0.7,1,46,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.47,0.27,34,0.83,0.04,13.7,100,1.42,0.26,100,0.33,0,30,13.4,2.6,-200,1.3,0.22,81,0.31,0.18,16,WR,1520,0,0,0,0,10,6,76,25,11.6,0.3,6.4,0.167,0,0.262,0.238,0.317,0,0,0,0,0,0,0,0,0,0,robinson,allen robinson,a,robinson7000wra,,WR,,,,,,,,,,,,,,,,,,
robinson8000rbj,94,James Robinson,8000,JAX,TEN,,,17.05,22,12.1,3.39,2.1,14.5,10.3,13.66,0,0.84,1,5.2,11,0,0.87,0.9,47,22.8,30.3,-0.2,7.5,53,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,80,4.6,0.6,0.524,2.92,1.25,0.5,71,0.75,0.02,16.7,700,0.67,0.31,100,0.5,0,40,17.7,7.6,3500,0.8,0.38,100,0.69,0,13,RB,1520,0.778,0.783,0.717,17,4,3,25,11,7.4,0.2,0,0.233,0.633,0,0,0,0,0,0,0,0,0,0,0,0,0,robinson,james robinson,j,robinson8000rbj,,RB,,,,,,,,,,,,,,,,,,
rodgers9100qba,94.75,Aaron Rodgers,9100,GB,@DET,,,22.6,35.1,10.1,3.28,2.5,14.5,30.9,19.32,-2,0.6,1,6.5,1,0,0.58,3,66,32.5,23,1,-9.5,55.5,55,23,36,275,65,7.6,8.04,2.6,43,20.8,56,18.2,7.2,1.1,3.2,2,6,7,3.5,0.1,0.419,5.6,2.8,1.87,0,0,0,24.6,700,0.65,0.39,100,0.75,0,40,21.7,40,1500,0.55,0.33,85,0.57,0.14,21,QB,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rodgers,aaron rodgers,a,rodgers9100qba,,QB,,,,,,,,,,,,,,,,,,
ruggs5400wrh,78.35,Henry Ruggs,5400,LV,IND,,,7.54,11,4,1.3,1.4,3,3.3,6.24,-17,0.48,0,0.3,1,0,0.78,1,46,24.5,27,0.7,2.5,51.5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,0.08,0,0,0,6.9,-200,1.73,0.15,75,0.25,0.25,40,6.4,-0.1,300,1.52,0.14,50,0.16,0.33,12,WR,1520,0,0,0,0,3,2,39,26,19.8,0.2,0,0,0,0.114,0.111,0.16,0,0,0,0,0,0,0,0,0,0,ruggs,henry ruggs,h,ruggs5400wrh,,WR,,,,,,,,,,,,,,,,,,
ryan7300qbm,88.75,Matt Ryan,7300,ATL,@LAC,,,18.06,29.7,6.4,2.27,2.5,3,10.26,15.79,-1,0.68,1,3.3,1,0,0.58,1.6,72,24,25,-1.8,1,49,48,25,40,289,63,7.2,6.38,1.5,35,15.5,63.6,17.5,3.8,1.8,6.3,2,4,7,3.1,0.1,0.324,7.6,2.8,1.27,0,0,0,11.7,-500,0.27,0.18,66,0,0.33,30,17.3,0.6,-500,0.38,0.24,87,0.43,0.12,16,QB,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ryan,matt ryan,m,ryan7300qbm,,QB,,,,,,,,,,,,,,,,,,
sample4700ted,83.2,Drew Sample,4700,CIN,DAL,,,5.29,7.4,3.2,1.05,1.1,0.5,3.6,4.24,-4,0.66,1,0.4,1,0,0.29,1.6,54,20.5,23.5,0.7,3,44,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.19,0.06,44,0.69,0.02,4.4,300,0.98,0.09,100,0.25,0,40,4.5,0.1,500,1.22,0.08,53,0.26,0.06,15,TE,1520,0,0,0,0,3,2,25,10,9.1,0,0,0,0,0.096,0,0.098,0,0,0,0,0,0,0,0,0,0,sample,drew sample,d,sample4700ted,,TE,,,,,,,,,,,,,,,,,,
samuel5900wrc,97.2,Curtis Samuel,5900,CAR,DEN,,,12.19,16.5,7.9,4.81,2.1,23,12.5,7.38,-13,0.55,0.88,2,3,0,0.82,-0.8,45,25,21,0.7,-4,46,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0.6,0.4,67,0.67,0.01,10.1,200,1.21,0.25,66,0.66,0.33,30,10.4,3.7,500,1.3,0.23,76,0.41,0.17,17,WR,1520,0,0,0,0,5,4,41,19,9.2,0.3,3.7,0.231,0,0.16,0.25,0.156,0,0,0,0,0,0,0,0,0,0,samuel,curtis samuel,c,samuel5900wrc,,WR,,,,,,,,,,,,,,,,,,
samuel6300wrd,91.5,Deebo Samuel,6300,SF,WAS,,,11.07,15.3,6.8,2.78,1.8,10.5,0.9,8.29,-14,0.53,0.83,1.7,4,0,0.98,0.2,49,23.3,20.3,-0.2,-3,43.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.27,0,72,0,0,13.3,300,1.16,0.22,75,0.25,0,40,10.5,1.7,300,1.33,0.21,57,0.26,0.1,19,WR,1520,0,0,0,0,6,4,61,24,12.9,0.1,11.8,0.143,0,0.201,0.1,0.235,0,0,0,0,0,0,0,0,0,0,samuel,deebo samuel,d,samuel6300wrd,,WR,,,,,,,,,,,,,,,,,,
