,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,City Name,City Name2,City Name3,RylandID
fournette7500rbl,80.79,Leonard Fournette,7500,JAX,LAC,,,15.8,26.1,5.1,3.38,2.1,18.5,7.8,12.42,0.0,0.27,1.0,10.0,8.0,0.0,0.98,0.9,59.0,19.3,22.8,-0.7,3.5,42.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,77.0,4.3,0.3,0.406,3.67,1.8,0.67,63.0,0.92,0.08,18.4,300,0.73,0.29,66.0,0.33,0.33,30.0,14.2,2.5,1500.0,0.58,0.24,65.0,0.15,0.15,20.0,RB,14,1.0,0.65,0.853,17.0,6.0,5.0,35.0,14.0,6.9,0.0,5.6,0.087,0.28300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fournette,leonard fournette,l,fournette7500rbl,41210-52922,RB,l,Leonard Fournette,fournette,15.983333587646484,12,7500,LAC@JAC,JAC,LAC,,,,,,ryland,ryland,leonard,fournette7500rbl
freeman5300rbr,60.48,Royce Freeman,5300,DEN,@HOU,,,6.7,10.7,0.7,-0.23,1.3,0.5,10.2,6.93,-2.0,0.57,0.0,0.0,5.0,0.0,0.43,2.0,31.0,17.3,25.3,1.3,8.0,42.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,35.0,3.9,0.1,0.423,1.56,0.75,0.31,0.0,0.0,0.0,4.4,-500,0.6,0.16,100.0,0.0,0.0,30.0,7.7,0.3,-700.0,0.63,0.25,76.0,0.28,0.09,21.0,RB,14,0.2,0.34600000000000003,0.467,8.0,3.0,2.0,16.0,7.0,6.1,0.0,4.1,0.091,0.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freeman,royce freeman,r,freeman5300rbr,41210-55970,RB,r,Royce Freeman,freeman,7.8583335876464835,12,5300,DEN@HOU,DEN,HOU,Q,Ribs,,,,ryland,ryland,royce,freeman5300rbr
freeman6000rbd,87.19,Devonta Freeman,6000,ATL,CAR,,,12.6,23.7,5.5,3.93,2.1,14.5,17.4,8.67,-2.0,0.39,0.98,9.5,7.0,0.0,0.64,4.1,46.0,25.8,22.3,0.5,-3.5,48.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,3.4,0.0,0.40299999999999997,1.5,0.42,0.08,0.0,0.0,0.0,4.6,-200,0.26,0.1,60.0,0.0,0.4,50.0,8.8,0.4,0.0,0.51,0.19,45.0,0.13,0.18,22.0,RB,14,0.0,0.541,0.629,12.0,4.0,4.0,29.0,11.0,70.0,0.3,5.6,0.0,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freeman,devonta freeman,d,freeman6000rbd,41210-24920,RB,d,Devonta Freeman,freeman,10.669999694824217,10,6000,CAR@ATL,ATL,CAR,,,,,,ryland,ryland,devonta,freeman6000rbd
gage5700wrr,55.85,Russell Gage,5700,ATL,CAR,,,5.8,13.2,0.2,-1.12,1.0,0.5,2.7,6.92,-1.0,0.79,1.0,0.5,0.0,0.0,0.58,0.6,24.0,25.8,22.3,0.5,-3.5,48.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.06,0.06,0.0,0.0,0.0,8.5,1000,1.21,0.17,100.0,0.5,0.0,40.0,3.4,0.6,-300.0,1.0,0.14,45.0,0.15,0.35,20.0,WR,14,0.0,0.0,0.0,0.0,3.0,2.0,20.0,9.0,9.8,0.1,4.5,0.1,0.0,0.083,0.028999999999999998,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gage,russell gage,r,gage5700wrr,41210-52916,WR,r,Russell Gage,gage,4.740000152587892,10,5700,CAR@ATL,ATL,CAR,Q,Ribs,,,,ryland,ryland,russell,gage5700wrr
garoppolo7800qbj,49.63,Jimmy Garoppolo,7800,SF,@NO,,,16.3,25.0,8.1,-0.47,2.1,0.5,29.06,16.77,-1.0,0.78,0.5,1.2,0.0,0.0,0.05,-0.2,70.0,22.0,23.0,1.0,1.0,45.0,55.0,20.0,29.0,241.0,68.0,8.1,7.39,1.8,37.0,22.3,50.3,25.1,6.2,2.8,6.5,3.0,3.0,3.0,1.3,0.1,0.306,5.25,2.42,1.33,0.0,0.0,0.0,16.5,0,0.44,0.25,66.0,0.33,0.33,60.0,16.7,0.3,1800.0,0.48,0.24,68.0,0.26,0.15,19.0,QB,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,garoppolo,jimmy garoppolo,j,garoppolo7800qbj,41210-54604,QB,j,Jimmy Garoppolo,garoppolo,16.203333536783855,12,7800,SF@NO,SF,NO,,,,,,ryland,ryland,jimmy,garoppolo7800qbj
gaskin4800rbm,50.77,Myles Gaskin,4800,MIA,@NYJ,,,4.6,9.7,0.3,-1.08,1.0,0.5,1.6,5.68,-15.0,0.51,0.0,0.0,1.0,0.0,0.36,0.2,11.0,21.0,26.0,2.2,5.0,47.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.3,0.0,0.28600000000000003,0.08,0.08,0.08,40.0,0.6,0.01,1.5,300,0.53,0.13,50.0,0.0,0.5,40.0,0.5,-0.4,-1200.0,0.18,0.04,12.0,0.0,0.62,16.0,RB,14,0.0,0.12300000000000001,0.163,1.0,1.0,0.0,3.0,3.0,4.3,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaskin,myles gaskin,m,gaskin4800rbm,41210-60930,RB,m,Myles Gaskin,gaskin,1.4500000476837158,4,4800,MIA@NYJ,MIA,NYJ,,,,,,ryland,ryland,myles,gaskin4800rbm
gesicki5400tem,75.34,Michael Gesicki,5400,MIA,@NYJ,,,7.4,11.4,0.1,1.53,1.4,3.0,1.1,5.87,-6.0,0.73,1.0,6.3,4.0,0.0,0.63,0.1,35.0,21.0,26.0,2.2,5.0,47.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.06,0.0,40.0,0.6,0.01,8.2,100,1.26,0.16,75.0,0.5,0.25,40.0,4.5,0.2,-600.0,1.13,0.13,61.0,0.23,0.19,21.0,TE,14,0.0,0.0,0.0,0.0,4.0,2.0,27.0,13.0,11.2,0.1,5.9,0.33299999999999996,0.0,0.121,0.1,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gesicki,michael gesicki,m,gesicki5400tem,41210-56265,TE,m,Mike Gesicki,gesicki,6.190908952192827,11,5400,MIA@NYJ,MIA,NYJ,,,,,,ryland,ryland,mike,gesicki5400tem
ginn4900wrt,49.86,Ted Ginn,4900,NO,SF,,,4.3,10.3,0.1,-0.8,0.9,0.5,7.0,5.1,-21.0,0.59,1.0,0.2,1.0,0.0,0.47,-2.7,41.0,23.0,22.0,-1.5,-1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.07,0.0,0.0,0.0,0.0,3.4,-400,0.98,0.09,50.0,0.0,0.5,40.0,5.2,0.0,-1100.0,1.19,0.13,45.0,0.13,0.22,22.0,WR,14,0.0,0.0,0.0,0.0,4.0,2.0,32.0,19.0,14.6,0.2,6.8,0.25,0.0,0.11699999999999999,0.091,0.11900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ginn,ted ginn,t,ginn4900wrt,41210-6627,WR,t,Ted Ginn Jr.,ginn,5.509090770374645,11,4900,SF@NO,NO,SF,,,,,,ryland,ryland,ted,ginn4900wrt
godwin7900wrc,86.19,Chris Godwin,7900,TB,IND,,,13.0,20.9,2.3,1.06,1.6,6.5,12.6,11.94,10.0,0.84,1.0,4.2,7.0,0.0,0.63,1.1,65.0,24.8,21.8,-1.7,-3.0,46.5,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.69,0.38,78.0,0.59,0.02,15.9,-300,1.98,0.23,50.0,0.25,0.5,40.0,15.4,3.6,1900.0,1.87,0.24,47.0,0.33,0.33,21.0,WR,14,0.0,0.0,0.0,0.0,8.0,5.0,80.0,26.0,15.3,0.7,9.3,0.353,0.0,0.221,0.379,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,godwin,chris godwin,c,godwin7900wrc,41210-55635,WR,c,Chris Godwin,godwin,17.158332824707028,12,7900,IND@TB,TB,IND,,,,,,ryland,ryland,chris,godwin7900wrc
golladay7400wrk,77.82,Kenny Golladay,7400,DET,@MIN,,,10.2,16.6,1.7,-0.6,1.4,6.5,14.8,10.8,-8.0,0.67,0.89,2.8,5.0,0.0,0.62,2.9,61.0,15.8,27.8,0.8,12.0,43.5,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.69,0.31,0.0,0.0,0.0,14.6,-300,2.53,0.21,60.0,0.4,0.4,50.0,13.3,2.8,1400.0,1.77,0.22,52.0,0.3,0.3,23.0,WR,14,0.0,0.0,0.0,0.0,7.0,4.0,77.0,35.0,18.7,0.6,11.2,0.267,0.0,0.22,0.34600000000000003,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,golladay,kenny golladay,k,golladay7400wrk,41210-54244,WR,k,Kenny Golladay,golladay,14.208333333333336,12,7400,DET@MIN,DET,MIN,,,,,,ryland,ryland,kenny,golladay7400wrk
gordon7300rbm,76.22,Melvin Gordon,7300,LAC,@JAX,,,13.9,24.7,5.5,1.98,1.9,18.5,16.9,11.92,-3.0,0.26,1.0,7.4,5.0,0.0,0.56,1.8,38.0,22.8,19.3,-0.2,-3.5,42.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,55.0,3.9,0.5,0.493,2.38,1.23,0.85,63.0,0.92,0.08,11.0,100,0.52,0.26,100.0,0.0,0.0,30.0,9.2,-0.4,1300.0,0.52,0.24,44.0,0.1,0.31,29.0,RB,14,0.833,0.67,0.578,14.0,3.0,2.0,16.0,10.0,6.2,0.1,6.1,0.179,0.5710000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gordon,melvin gordon,m,gordon7300rbm,41210-28900,RB,m,Melvin Gordon III,gordon,12.137499809265135,8,7300,LAC@JAC,LAC,JAC,,,,,,ryland,ryland,melvin,gordon7300rbm
gore5300rbf,41.8,Frank Gore,5300,BUF,BAL,,,4.0,9.2,0.1,-2.93,0.8,0.5,0.6,6.93,-18.0,0.47,0.0,0.0,1.0,0.0,0.36,-2.2,26.0,18.8,25.3,0.0,6.5,44.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,47.0,4.0,0.1,0.47200000000000003,1.5,1.0,0.71,40.0,0.77,0.04,3.9,-300,0.36,0.2,40.0,0.0,0.6,50.0,6.5,-0.8,-700.0,0.51,0.25,42.0,0.19,0.23,21.0,RB,14,0.133,0.32899999999999996,0.387,11.0,0.0,0.0,7.0,7.0,9.8,0.0,5.8,0.095,0.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gore,frank gore,f,gore5300rbf,41210-6840,RB,f,Frank Gore,gore,6.71666653951009,12,5300,BAL@BUF,BUF,BAL,,,,,,ryland,ryland,frank,gore5300rbf
graham5500tej,66.53,Jimmy Graham,5500,GB,WAS,,,5.1,9.4,0.1,-1.01,0.9,0.5,6.4,6.11,-8.0,0.77,0.0,0.0,1.0,0.0,0.43,0.2,43.0,27.8,14.8,-0.5,-13.0,42.5,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.19,37.0,0.9,0.04,3.4,-300,1.7,0.09,33.0,0.0,0.66,30.0,5.3,-0.9,-500.0,1.38,0.12,37.0,0.16,0.45,24.0,TE,14,0.0,0.0,0.0,0.0,3.0,2.0,27.0,14.0,10.8,0.2,7.3,0.25,0.0,0.11,0.115,0.10400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,graham,jimmy graham,j,graham5500tej,41210-11512,TE,j,Jimmy Graham,graham,5.4833335876464835,12,5500,WAS@GB,GB,WAS,Q,Calf,,,,ryland,ryland,jimmy,graham5500tej
green bay5000,81.58,Green Bay,5000,GB,WAS,,,9.2,15.5,2.1,0.31,1.8,6.5,7.0,8.89,-3.0,0.61,0.0,0.0,5.0,0.0,0.8,0.4,0.0,27.8,14.8,-0.5,-13.0,42.5,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,6.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.9,0.04,4.0,1000,0.0,0.0,50.0,0.5,0.5,40.0,5.4,-1.0,-1000.0,0.0,0.0,68.0,0.4,0.32,25.0,DEF,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.5277000000000001,0.5329,0.013500000000000002,0.0444,8.04,10.56,4.93,3.64,0.1893,bay,green bay,g,green bay5000,41210-12533,D,g,Green Bay Packers,packers,6.416666666666668,12,5000,WAS@GB,GB,WAS,,,,,,Bay,Bay,green bay,green bay5000
griffin5600ter,73.65,Ryan Griffin,5600,NYJ,MIA,,,7.4,12.3,0.7,1.06,1.3,0.5,1.3,6.34,2.0,0.89,1.0,0.6,3.0,0.0,0.61,0.1,55.0,26.0,21.0,1.2,-5.0,47.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.31,0.31,40.0,0.6,0.01,8.5,500,2.13,0.16,75.0,0.25,0.25,40.0,5.3,1.5,-400.0,1.67,0.1,45.0,0.18,0.36,22.0,TE,14,0.0,0.0,0.0,0.0,3.0,2.0,25.0,12.0,9.9,0.3,6.1,0.5710000000000001,0.0,0.1,0.278,0.11199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,griffin,ryan griffin,r,griffin5600ter,41210-34073,TE,r,Ryan Griffin,griffin,6.6416664123535165,12,5600,MIA@NYJ,NYJ,MIA,Q,Illness,,,,ryland,ryland,ryan,griffin5600ter
guice6300rbd,52.28,Derrius Guice,6300,WAS,@GB,,,8.1,17.2,3.3,-1.32,1.3,3.0,4.2,9.42,-15.0,0.75,0.83,3.1,2.0,0.0,0.39,0.8,22.0,14.8,27.8,0.5,13.0,42.5,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,50.0,5.5,0.5,0.45899999999999996,2.0,0.75,0.75,37.0,0.9,0.04,14.8,1600,1.35,0.7,100.0,0.66,0.0,30.0,12.4,1.3,300.0,1.08,0.56,25.0,0.12,0.0,16.0,RB,14,0.667,0.488,0.344,9.0,2.0,1.0,19.0,15.0,11.3,0.3,9.1,0.28600000000000003,0.5710000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,guice,derrius guice,d,guice6300rbd,41210-60735,RB,d,Derrius Guice,guice,12.425000190734865,4,6300,WAS@GB,WAS,GB,,,,,,ryland,ryland,derrius,guice6300rbd
hamilton4600wrd,50.02,DaeSean Hamilton,4600,DEN,@HOU,,,2.8,6.1,0.0,-1.62,0.6,0.5,4.6,4.42,-41.0,0.31,0.0,0.0,1.0,0.0,0.43,0.9,47.0,17.3,25.3,1.3,8.0,42.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.25,0.06,0.0,0.0,0.0,0.7,-700,0.55,0.02,33.0,0.0,0.66,30.0,4.2,-1.0,-1400.0,1.03,0.09,42.0,0.14,0.42,21.0,WR,14,0.0,0.0,0.0,0.0,4.0,2.0,18.0,8.0,7.9,0.1,3.2,0.33299999999999996,0.0,0.125,0.133,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hamilton,daesean hamilton,d,hamilton4600wrd,41210-41741,WR,d,DaeSean Hamilton,hamilton,2.2874999046325684,8,4600,DEN@HOU,DEN,HOU,,,,,,ryland,ryland,daesean,hamilton4600wrd
hardman5400wrm,52.84,Mecole Hardman,5400,KC,@NE,,,4.0,11.6,0.2,-2.24,0.7,0.5,11.3,6.24,-20.0,0.67,0.0,0.0,1.0,0.0,0.15,-0.4,34.0,23.3,26.3,0.0,3.0,49.5,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.08,0.0,29.0,0.84,0.0,5.3,-200,2.67,0.17,33.0,0.33,0.66,30.0,7.7,0.4,-600.0,2.26,0.23,52.0,0.26,0.26,19.0,WR,14,0.0,0.0,0.0,0.0,3.0,1.0,37.0,25.0,19.6,0.4,13.2,0.0,0.0,0.086,0.20800000000000002,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hardman,mecole hardman,m,hardman5400wrm,41210-71352,WR,m,Mecole Hardman,hardman,7.0166664123535165,12,5400,KC@NE,KC,NE,,,,,,ryland,ryland,mecole,hardman5400wrm
hardy4900wrj,39.09,Justin Hardy,4900,ATL,CAR,,,2.1,4.8,0.0,-3.0,0.4,0.5,2.4,5.1,-48.0,0.22,0.0,0.0,0.0,0.0,0.43,0.6,12.0,25.8,22.3,0.5,-3.5,48.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.13,0.06,0.0,0.0,0.0,1.7,100,0.96,0.12,50.0,0.0,0.5,40.0,2.6,-0.8,-1100.0,1.4,0.22,35.0,0.15,0.45,20.0,WR,14,0.0,0.0,0.0,0.0,1.0,1.0,12.0,7.0,9.3,0.1,40.0,0.28600000000000003,0.0,0.047,0.059000000000000004,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hardy,justin hardy,j,hardy4900wrj,41210-33137,WR,j,Justin Hardy,hardy,2.637500047683716,8,4900,CAR@ATL,ATL,CAR,,,,,,ryland,ryland,justin,hardy4900wrj
harmon4800wrk,57.78,Kelvin Harmon,4800,WAS,@GB,,,6.3,11.8,0.1,1.43,1.3,0.5,3.5,4.87,-18.0,0.69,0.86,1.6,0.0,0.0,0.54,-0.3,23.0,14.8,27.8,0.5,13.0,42.5,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.17,0.0,37.0,0.9,0.04,6.7,300,1.19,0.13,100.0,0.66,0.0,30.0,2.6,-0.6,-1200.0,1.22,0.11,43.0,0.12,0.31,16.0,WR,14,0.0,0.0,0.0,0.0,2.0,1.0,18.0,11.0,11.7,0.0,6.3,0.0,0.0,0.077,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,harmon,kelvin harmon,k,harmon4800wrk,41210-71039,WR,k,Kelvin Harmon,harmon,3.5222223069932728,9,4800,WAS@GB,WAS,GB,,,,,,ryland,ryland,kelvin,harmon4800wrk
haskins6500qbd,43.23,Dwayne Haskins,6500,WAS,@GB,,,11.4,20.5,5.7,-2.82,1.8,0.5,9.7,14.22,-7.0,0.45,0.0,0.0,0.0,0.0,0.19,-1.6,48.0,14.8,27.8,0.5,13.0,42.5,37.0,12.0,22.0,133.0,54.0,6.0,2.68,0.3,29.0,20.3,61.7,15.0,1.4,4.5,14.4,2.0,8.0,12.0,4.8,0.0,0.43799999999999994,2.25,0.83,0.42,37.0,0.9,0.04,10.2,0,0.27,0.16,100.0,0.33,0.0,30.0,3.5,-1.2,500.0,0.12,0.07,25.0,0.06,0.5,16.0,QB,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haskins,dwayne haskins,d,haskins6500qbd,41210-73183,QB,d,Dwayne Haskins Jr.,haskins,6.939999898274738,6,6500,WAS@GB,WAS,GB,,,,,,ryland,ryland,dwayne,haskins6500qbd
henry6400teh,85.5,Hunter Henry,6400,LAC,@JAX,,,9.8,15.2,1.0,1.59,1.5,6.5,10.9,8.21,1.0,0.74,0.8,3.1,7.0,0.0,0.64,1.0,53.0,22.8,19.3,-0.2,-3.5,42.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.42,0.17,63.0,0.92,0.08,7.0,-500,1.16,0.13,50.0,0.0,0.5,20.0,7.2,1.2,400.0,1.01,0.14,42.0,0.1,0.31,19.0,TE,14,0.0,0.0,0.0,0.0,7.0,5.0,62.0,17.0,12.1,0.4,8.3,0.3,0.0,0.20800000000000002,0.231,0.21600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,henry,hunter henry,h,henry6400teh,41210-40845,TE,h,Hunter Henry,henry,11.274999618530273,8,6400,LAC@JAC,LAC,JAC,,,,,,ryland,ryland,hunter,henry6400teh
henry9100rbd,73.71,Derrick Henry,9100,TEN,@OAK,,,16.5,24.1,4.3,0.1,1.8,14.5,23.4,16.4,1.0,0.41,1.0,6.4,10.0,0.0,0.56,2.0,39.0,25.0,22.0,0.5,-3.0,47.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,99.0,4.9,0.9,0.5,3.13,1.53,0.87,58.0,0.89,0.09,27.6,2100,1.12,0.69,100.0,1.0,0.0,40.0,18.0,5.3,3100.0,0.79,0.46,81.0,0.45,0.04,22.0,RB,14,0.8240000000000001,0.778,0.627,20.0,1.0,1.0,14.0,13.0,11.1,0.1,90.0,0.267,0.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,henry,derrick henry,d,henry9100rbd,41210-39280,RB,d,Derrick Henry,henry,17.875,12,9100,TEN@OAK,TEN,OAK,Q,Hamstring,,,,ryland,ryland,derrick,henry9100rbd
heuerman4200tej,49.47,Jeff Heuerman,4200,DEN,@HOU,,,2.1,3.7,0.0,-0.97,0.5,0.5,7.3,3.07,-28.0,0.19,0.0,0.3,0.0,0.0,0.53,-0.4,27.0,17.3,25.3,1.3,8.0,42.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0,0.4,0.05,33.0,0.0,0.66,30.0,1.1,-1.3,-1800.0,0.71,0.04,31.0,0.0,0.5,16.0,TE,14,0.0,0.0,0.0,0.0,1.0,1.0,9.0,6.0,8.5,0.0,3.7,0.0,0.0,0.053,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,heuerman,jeff heuerman,j,heuerman4200tej,41210-28487,TE,j,Jeff Heuerman,heuerman,2.9600000381469727,5,4200,DEN@HOU,DEN,HOU,,,,,,ryland,ryland,jeff,heuerman4200tej
higgins4500wrr,47.14,Rashard Higgins,4500,CLE,CIN,,,2.6,6.1,0.0,-1.59,0.6,0.5,0.0,4.19,-45.0,0.31,0.0,0.0,0.0,0.0,0.4,1.3,29.0,24.8,18.3,-0.5,-6.5,43.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.13,0.0,48.0,0.67,0.03,1.8,0,1.44,0.06,25.0,0.25,0.75,40.0,2.8,-0.1,-1500.0,1.01,0.09,26.0,0.15,0.57,19.0,WR,14,0.0,0.0,0.0,0.0,2.0,1.0,22.0,12.0,13.9,0.2,5.7,0.4,0.0,0.08,0.1,0.08800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,higgins,rashard higgins,r,higgins4500wrr,41210-45791,WR,r,Rashard Higgins,higgins,2.25,6,4500,CIN@CLE,CLE,CIN,,,,,,ryland,ryland,rashard,higgins4500wrr
hill4500tej,53.27,Josh Hill,4500,NO,SF,,,2.4,4.9,0.0,-1.37,0.5,0.5,7.4,3.77,-23.0,0.34,0.0,0.0,1.0,0.0,0.39,-0.6,39.0,23.0,22.0,-1.5,-1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.13,0.06,0.0,0.0,0.0,1.1,-500,0.84,0.04,50.0,0.0,0.5,40.0,2.4,-0.7,-1500.0,1.13,0.06,45.0,0.04,0.36,22.0,TE,14,0.0,0.0,0.0,0.0,2.0,1.0,12.0,9.0,90.0,0.1,4.3,0.14300000000000002,0.0,0.062,0.042,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hill,josh hill,j,hill4500tej,41210-39492,TE,j,Josh Hill,hill,3.370000076293945,10,4500,SF@NO,NO,SF,,,,,,ryland,ryland,josh,hill4500tej
