combo_id,RylandID_master,Unnamed: 0,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
aleksanderbarkovFLA,barkov7300ca,barkov7300ca,92.53,Aleksander Barkov,7300,C,0,FLA,CLB-MHutchinson,19.12,23.9,14.3,5.52,2.6,1,1,14,1,2.9,50,0,2,4.5,2.7,-270,7.0,77,-210,16.6,0.9,61,28,22,102,18.4,86,6,46,15,0.35,0.76,1.12,21.18,3.17,3.14,4.13,0.76,0.11,0.68,3.82,15.18,11.26,11.33,0.11,0.29,4.1,0.82,1.15,0.71,0.0,0.02,0.25,0.45,0.19,0.0,3.17,0.31,1.08,1.38,21.41,3.87,3.38,4.38,0.77,0.09,0.77,4.15,15.08,10.46,0.0,0.31,4.19,1.0,14.38,3.88,3.0,0.88,4.38,1.75,22.12,4.11,0.0,0.13,53.16,50.76,52.23,41.78,44.14,3.31,0.22,2.91,0.24,53.21,56.77,39.29,45.15,3.21,0.27,2.46,0.31,45.57,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLB,barkov,a,88647-41393,C,a,Aleksander Barkov,barkov,16.319354641822077,62.0,7300,FLA@CBJ,FLA,CBJ,,,,,,C/UTIL,barkov7300ca,7300
justinbarronMON,barron3700dj,barron3700dj,48.18,Justin Barron,3700,D,0,MTL,CAR-ARaanta,7.74,9.8,5.7,0.8,2.1,2,2,4,0,-3.5,73,0,2,2.5,4.2,222,6.5,33,245,7.4,0.4,46,24,16,54,7.7,50,12,25,16,0.12,0.32,0.44,15.98,1.65,1.26,1.62,0.78,0.09,0.85,2.12,12.24,13.85,8.91,0.03,0.03,0.96,0.12,0.21,0.57,0.0,0.0,0.09,0.29,0.47,0.0,1.08,0.0,0.5,0.5,15.16,1.98,1.3,1.9,0.68,0.0,1.0,2.3,10.9,12.3,0.0,0.1,0.89,0.1,11.71,2.71,1.57,1.14,2.29,0.57,16.74,1.03,0.0,0.14,39.94,41.87,36.6,48.38,53.22,2.82,0.18,3.16,0.19,41.63,35.53,52.63,56.73,2.31,0.22,2.27,0.12,57.88,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,barron,j,88647-149590,D,j,Justin Barron,barron,6.9393939393939394,33.0,3700,CAR@MON,MON,CAR,,,,,,D/UTIL,barron3700dj,2900
drakebathersonOTT,batherson6000wd,batherson6000wd,74.78,Drake Batherson,6000,W,0,OTT,TOR-ISamsonov,14.12,17.7,10.5,3.15,2.4,2,1,18,0,-2.8,92,1,2,3.0,3.7,135,6.5,31,126,12.7,0.1,68,24,28,89,11.2,73,26,13,15,0.28,0.48,0.76,18.55,2.46,2.92,4.27,0.68,0.1,0.41,3.33,14.09,13.44,10.76,0.17,0.17,3.71,0.79,1.15,0.68,0.0,0.0,0.11,0.31,0.45,0.0,2.89,0.13,0.4,0.53,18.93,1.68,3.4,4.87,0.7,0.04,0.53,3.93,14.8,15.8,0.13,0.07,3.67,1.07,15.57,4.29,3.86,0.43,5.29,1.43,19.16,3.53,0.14,0.14,46.88,45.49,43.91,44.37,45.77,3.56,0.25,3.12,0.23,46.73,45.62,45.6,43.92,3.4,0.22,3.15,0.27,47.43,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,batherson,d,88647-82190,W,d,Drake Batherson,batherson,13.054666341145833,75.0,6000,TOR@OTT,OTT,TOR,,,,,,W/UTIL,batherson6000wd,5500
gavinbayreutherCBJ,bayreuther3900dg,bayreuther3900dg,41.6,Gavin Bayreuther,3900,D,0,CLB,FLA-ALyon,10.58,13.3,7.9,3.21,2.7,3,1,1,0,-4.0,14,1,2,2.7,4.5,222,7.0,23,180,6.1,-0.6,41,14,20,78,5.7,46,53,7,13,0.04,0.21,0.26,15.0,1.04,1.09,1.48,0.73,0.04,1.4,2.49,13.2,15.26,9.33,0.0,0.0,0.12,0.04,0.04,1.0,0.0,0.0,0.04,0.21,0.45,0.0,1.11,0.0,0.31,0.31,16.43,1.13,0.92,1.08,0.86,0.0,1.08,2.0,14.23,18.46,0.0,0.0,0.23,0.15,16.57,2.86,1.57,1.29,1.86,0.29,16.83,0.42,0.0,0.0,43.37,44.14,41.78,52.23,50.76,2.69,0.19,3.51,0.26,45.15,39.29,56.77,53.21,3.08,0.25,3.0,0.26,48.88,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLA,bayreuther,g,88647-79822,D,g,Gavin Bayreuther,bayreuther,6.328888617621528,45.0,3900,FLA@CBJ,CBJ,FLA,,,,,,D/UTIL,bayreuther3900dg,2600
nathanbeaulieuANH,beaulieu3600dn,beaulieu3600dn,12.1,Nathan Beaulieu,3600,D,0,ANA,EDM-JCampbell,4.38,5.6,3.1,-2.34,1.2,3,0,1,0,-4.1,41,1,2,2.2,5.0,387,7.0,21,370,3.9,-1.3,28,3,18,95,2.6,38,61,0,13,0.0,0.09,0.09,15.06,0.36,0.59,0.87,0.68,0.0,1.54,2.13,10.0,15.93,7.31,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.8,0.0,0.68,0.0,0.0,0.0,16.69,0.0,0.71,1.0,0.71,0.0,0.93,1.64,8.92,15.23,0.0,0.0,0.0,0.0,6.71,1.43,0.57,0.86,0.71,0.0,16.24,0.0,0.0,0.0,40.49,40.65,44.2,54.22,47.47,2.73,0.17,3.42,0.22,38.85,40.14,54.0,46.0,2.38,0.19,2.93,0.24,49.14,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,beaulieu,n,88647-15302,D,n,Nathan Beaulieu,beaulieu,4.017021341526762,47.0,3600,ANH@EDM,ANH,EDM,,,,,,D/UTIL,beaulieu3600dn,2500
pierre-edouardbellemareTB,bellemare3500cp,bellemare3500cp,25.94,P. Bellemare,3500,C,0,TB,NYI-ISorokin,3.44,4.4,2.4,-2.36,1.0,4,0,1,0,-2.2,61,0,2,3.1,2.5,-154,5.5,79,-154,4.0,-1.7,40,15,48,106,3.8,18,37,12,16,0.08,0.1,0.17,11.2,0.91,0.7,0.98,0.71,0.11,0.64,1.33,7.0,7.95,5.3,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.08,0.08,0.38,0.0,0.75,0.0,0.33,0.33,10.68,1.85,0.22,0.33,0.67,0.0,0.33,0.56,6.78,7.11,0.0,0.0,0.0,0.0,8.4,0.8,0.4,0.4,0.6,0.0,10.8,0.0,0.0,0.0,48.4,45.91,48.55,44.07,45.31,3.42,0.26,2.89,0.18,47.13,46.83,40.94,50.58,3.25,0.23,2.33,0.21,52.83,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYI,bellemare,p,88647-54951,C,p,Pierre-Edouard Bellemare,bellemare,3.952238623775653,67.0,3500,NYI@TB,TB,NYI,,,,,,C/UTIL,bellemare3500cp,2500
kiefferbellowsPHI,bellows3100wk,bellows3100wk,46.18,Kieffer Bellows,3100,W,0,PHI,BUF-ULuukkonen,5.0,6.4,3.6,-0.32,1.6,4,0,1,0,-2.4,83,1,2,3.3,3.3,-110,6.5,39,100,5.5,-0.1,26,10,14,90,5.6,25,25,16,12,0.14,0.11,0.24,10.66,1.35,1.41,1.8,0.78,0.1,0.46,1.86,8.57,10.63,6.37,0.0,0.05,0.46,0.06,0.06,1.0,0.0,0.0,0.14,0.05,0.22,0.0,1.02,0.29,0.0,0.29,8.34,2.08,0.57,1.0,0.57,0.5,0.29,0.86,6.43,7.71,0.0,0.0,0.0,0.0,8.0,1.0,0.75,0.25,1.5,0.0,9.04,0.0,0.0,0.0,42.81,43.14,42.87,48.94,45.8,2.79,0.15,2.79,0.25,41.67,44.93,48.0,46.87,2.25,0.22,2.47,0.24,45.14,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,bellows,k,88647-70917,W,k,Kieffer Bellows,bellows,3.503448223245555,29.0,3100,BUF@PHI,PHI,BUF,,,,,,W/UTIL,bellows3100wk,2500
alexbelzileMON,belzile3600wa,belzile3600wa,42.98,Alex Belzile,3600,W,0,MTL,CAR-ARaanta,7.48,9.5,5.4,1.19,2.1,4,2,4,0,-2.9,67,0,2,2.5,4.2,222,6.5,33,245,7.7,1.2,45,26,23,42,8.6,75,25,43,16,0.2,0.27,0.47,12.04,2.34,1.33,1.77,0.75,0.15,0.7,2.03,8.3,11.43,6.13,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.27,0.43,0.0,1.28,0.31,0.19,0.5,12.37,2.42,1.38,1.69,0.81,0.23,0.69,2.06,8.19,11.56,0.0,0.0,0.43,0.0,8.29,2.14,1.57,0.57,1.86,0.0,13.06,0.7,0.0,0.0,39.94,41.87,36.6,48.38,53.22,2.82,0.18,3.16,0.19,41.63,35.53,52.63,56.73,2.31,0.22,2.27,0.12,57.88,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,belzile,a,88647-82183,W,a,Alex Belzile,belzile,7.7866668701171875,30.0,3600,CAR@MON,MON,CAR,,,,,,W/UTIL,belzile3600wa,2700
emilbemstromCBJ,bemstrom4200we,bemstrom4200we,48.33,Emil Bemstrom,4200,W,0,CLB,FLA-ALyon,7.67,9.8,5.6,0.21,1.8,3,2,1,0,-2.4,22,1,2,2.7,4.5,222,7.0,23,180,6.7,-0.7,44,15,35,76,8.6,69,30,30,13,0.13,0.25,0.38,11.99,1.9,1.64,2.38,0.69,0.08,0.3,1.93,9.71,10.66,7.27,0.03,0.05,1.38,0.43,0.58,0.74,0.0,0.0,0.1,0.2,0.1,0.0,2.0,0.15,0.31,0.46,12.4,2.23,2.08,2.92,0.71,0.07,0.54,2.62,10.31,10.23,0.08,0.08,1.16,0.46,8.43,2.57,2.0,0.57,2.86,0.71,11.96,1.22,0.0,0.14,43.37,44.14,41.78,52.23,50.76,2.69,0.19,3.51,0.26,45.15,39.29,56.77,53.21,3.08,0.25,3.0,0.26,48.88,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLA,bemstrom,e,88647-104448,W,e,Emil Bemstrom,bemstrom,7.270213025681516,47.0,4200,FLA@CBJ,CBJ,FLA,,,,,,W/UTIL,bemstrom4200we,2700
mattybeniersSEA,beniers5500cm,beniers5500cm,66.25,Matty Beniers,5500,C,0,SEA,LA-PCopley,11.26,14.2,8.3,1.35,2.0,1,2,4,0,-1.4,92,0,2,3.1,3.0,-115,6.0,34,-110,11.2,0.5,53,28,43,82,9.8,64,35,28,14,0.29,0.46,0.75,17.06,2.64,1.84,2.76,0.67,0.16,0.6,2.45,12.49,12.05,9.39,0.07,0.1,2.44,0.44,0.55,0.79,0.0,0.0,0.22,0.36,0.02,0.01,2.24,0.14,0.57,0.71,17.56,2.43,1.71,2.43,0.71,0.08,0.43,2.14,15.15,11.15,0.0,0.07,1.92,0.07,15.67,2.67,2.17,0.5,2.67,0.0,17.54,1.7,0.0,0.17,46.47,46.86,43.87,42.33,47.34,2.92,0.18,3.25,0.26,50.0,40.85,38.36,49.54,2.93,0.17,3.0,0.26,47.0,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,beniers,m,88647-169115,C,m,Matty Beniers,beniers,11.01388888888889,72.0,5500,LA@SEA,SEA,LA,,,,,,C/UTIL,beniers5500cm,5000
jamiebennDAL,benn6900wj,benn6900wj,66.87,Jamie Benn,6900,W,0,DAL,COL-AGeorgiev,11.32,14.3,8.4,-1.41,1.6,3,1,4,0,-2.3,92,2,1,2.7,3.4,140,6.0,16,120,12.6,1.3,63,32,36,98,18.1,71,28,50,14,0.35,0.48,0.83,16.07,3.1,2.22,2.88,0.77,0.16,0.54,2.77,10.62,12.55,7.72,0.14,0.15,2.7,0.65,0.81,0.8,0.02,0.01,0.18,0.32,0.51,0.0,2.25,0.53,0.73,1.27,16.32,4.67,2.4,3.14,0.76,0.22,0.4,2.8,10.64,12.36,0.2,0.27,3.31,0.57,9.83,3.33,2.83,0.5,3.17,0.83,17.83,4.2,0.17,0.0,43.87,46.53,44.67,46.99,50.31,3.01,0.23,2.94,0.21,45.36,40.0,43.29,51.73,3.36,0.28,3.0,0.13,51.71,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL,benn,j,88647-8986,W,j,Jamie Benn,benn,14.169332682291667,75.0,6900,DAL@COL,DAL,COL,,,,,,W/UTIL,benn6900wj,6400
simonbenoitANH,benoit3600ds,benoit3600ds,32.28,Simon Benoit,3600,D,0,ANA,EDM-JCampbell,5.31,6.8,3.8,-1.41,1.5,2,0,1,0,-2.0,73,1,2,2.2,5.0,387,7.0,21,370,5.7,-1.0,66,13,17,87,5.7,69,30,15,13,0.04,0.09,0.13,18.87,0.41,1.13,1.62,0.7,0.03,1.62,2.74,12.65,17.54,9.58,0.0,0.0,0.04,0.0,0.03,0.0,0.0,0.0,0.04,0.09,0.74,0.0,0.96,0.0,0.21,0.21,19.85,0.63,1.0,1.92,0.52,0.0,1.43,2.43,14.08,16.92,0.0,0.0,0.06,0.0,14.43,2.0,1.0,1.0,2.14,0.0,19.04,0.11,0.0,0.0,40.49,40.65,44.2,54.22,47.47,2.73,0.17,3.42,0.22,38.85,40.14,54.0,46.0,2.38,0.19,2.93,0.24,49.14,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,benoit,s,88647-97098,D,s,Simon Benoit,benoit,5.522222306993273,72.0,3600,ANH@EDM,ANH,EDM,,,,,,D/UTIL,benoit3600ds,2800
jacobbernard-dockerOTT,bernarddocker3500dj,bernarddocker3500dj,40.93,Jacob Bernard-Docker,3500,D,0,OTT,TOR-ISamsonov,4.7,6.0,3.4,-1.81,1.3,2,0,1,0,-4.4,61,1,2,3.0,3.7,135,6.5,31,126,4.8,-0.4,16,1,3,62,0.0,0,0,0,15,0.0,0.08,0.08,17.3,0.28,1.15,1.77,0.65,0.0,1.77,2.92,14.23,17.23,11.23,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.69,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.88,45.49,43.91,44.37,45.77,3.56,0.25,3.12,0.23,46.73,45.62,45.6,43.92,3.4,0.22,3.15,0.27,47.43,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,bernarddocker,j,88647-148182,D,j,Jacob Bernard-Docker,bernarddocker,5.292307927058293,13.0,3500,TOR@OTT,OTT,TOR,,,,,,D/UTIL,bernarddocker3500dj,2500
timberniCBJ,berni3600dt,berni3600dt,37.92,Tim Berni,3600,D,0,CLB,FLA-ALyon,4.61,5.9,3.3,-2.11,1.3,1,0,1,0,-1.0,73,1,2,2.7,4.5,222,7.0,23,180,4.8,-0.3,12,0,0,16,4.8,100,0,0,2,0.02,0.0,0.02,17.02,0.07,1.04,1.31,0.79,0.02,1.2,2.24,14.35,16.2,10.49,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.59,0.0,1.08,0.0,0.0,0.0,15.61,0.0,0.92,1.15,0.8,0.0,1.69,2.62,14.17,14.67,0.0,0.0,0.05,0.0,13.86,2.71,1.0,1.71,1.29,0.0,16.07,0.07,0.0,0.0,43.37,44.14,41.78,52.23,50.76,2.69,0.19,3.51,0.26,45.15,39.29,56.77,53.21,3.08,0.25,3.0,0.26,48.88,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLA,berni,t,88647-128514,D,t,Tim Berni,berni,3.811764586205576,51.0,3600,FLA@CBJ,CBJ,FLA,,,,,,D/UTIL,berni3600dt,2800
marcusbjorkCBJ,bjork3500dm,bjork3500dm,48.49,Marcus Bjork,3500,D,0,CLB,FLA-ALyon,5.28,6.8,3.8,-1.23,1.5,2,0,1,0,0.0,89,1,2,2.7,4.5,222,7.0,23,180,7.2,-0.9,21,5,21,57,1.6,0,7,0,13,0.07,0.3,0.37,18.9,1.17,1.04,1.48,0.7,0.07,1.52,2.56,13.96,15.65,10.35,0.04,0.19,2.56,0.26,0.33,0.78,0.0,0.0,0.04,0.11,0.89,0.0,0.89,0.0,0.0,0.0,17.88,0.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0,15.0,0.0,0.0,1.97,0.0,7.0,1.0,1.0,0.0,1.0,0.0,17.88,1.97,0.0,0.0,43.37,44.14,41.78,52.23,50.76,2.69,0.19,3.51,0.26,45.15,39.29,56.77,53.21,3.08,0.25,3.0,0.26,48.88,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLA,bjork,m,88647-170455,D,m,Marcus Bjork,bjork,7.792857033865792,28.0,3500,FLA@CBJ,CBJ,FLA,,,,,,D/UTIL,bjork3500dm,3100
andersbjorkCHI,bjork3700wa,bjork3700wa,29.61,Anders Bjork,3700,W,0,CHI,NJD-VVanecek,5.44,7.0,3.9,-1.05,1.5,1,0,1,0,-1.5,78,0,2,2.3,4.4,272,6.5,31,260,5.8,0.0,13,10,26,30,6.4,14,28,7,14,0.07,0.29,0.36,12.48,1.73,1.14,1.46,0.78,0.06,0.29,1.43,9.46,9.15,7.23,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.07,0.29,0.0,0.0,1.65,0.0,0.43,0.43,13.62,1.89,1.0,1.29,0.78,0.0,0.43,1.43,8.43,10.43,0.0,0.0,0.01,0.0,9.0,1.0,0.67,0.33,1.0,0.0,15.57,0.03,0.0,0.0,43.16,38.84,44.81,49.93,50.81,2.98,0.16,2.9,0.18,37.87,46.47,47.73,56.2,3.0,0.11,2.27,0.15,55.43,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJD,bjork,a,88647-80481,W,a,Anders Bjork,bjork,5.199999809265137,8.0,3700,NJ@CHI,CHI,NJ,,,,,,W/UTIL,bjork3700wa,3000
oliverbjorkstrandSEA,bjorkstrand4700wo,bjorkstrand4700wo,72.01,O. Bjorkstrand,4700,W,0,SEA,LA-PCopley,11.29,14.2,8.4,2.85,2.4,3,1,5,0,-2.3,98,0,2,3.1,3.0,-115,6.0,34,-110,10.0,0.3,62,27,37,88,12.5,64,35,50,14,0.24,0.3,0.53,15.99,1.99,2.47,3.68,0.67,0.1,0.5,2.97,13.09,10.92,9.69,0.06,0.07,2.42,0.51,0.73,0.7,0.0,0.0,0.18,0.23,0.2,0.0,1.92,0.43,0.29,0.71,16.28,2.62,2.79,4.21,0.66,0.15,0.29,3.07,11.79,10.93,0.14,0.14,2.85,1.07,11.17,1.83,1.5,0.33,2.67,0.33,16.03,2.67,0.0,0.17,46.47,46.86,43.87,42.33,47.34,2.92,0.18,3.25,0.26,50.0,40.85,38.36,49.54,2.93,0.17,3.0,0.26,47.0,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,bjorkstrand,o,88647-42773,W,o,Oliver Bjorkstrand,bjorkstrand,10.054054054054054,74.0,4700,LA@SEA,SEA,LA,,,,,,W/UTIL,bjorkstrand4700wo,4800
nickbjugstadEDM,bjugstad4000cn,bjugstad4000cn,71.81,Nick Bjugstad,4000,C,0,EDM,ANA-JGibson,7.77,9.9,5.7,0.94,1.9,3,2,4,0,3.3,80,0,2,5.0,2.2,-510,7.0,79,-460,7.1,0.4,52,23,37,97,6.8,42,42,28,14,0.2,0.15,0.35,15.49,1.36,1.75,2.57,0.68,0.12,0.45,2.2,10.57,11.68,7.81,0.02,0.0,0.55,0.08,0.18,0.47,0.01,0.0,0.17,0.15,0.43,0.0,2.14,0.23,0.15,0.38,13.52,1.69,1.69,2.46,0.69,0.14,0.69,2.38,9.62,8.62,0.0,0.0,0.36,0.0,11.57,2.57,1.86,0.71,2.86,0.0,14.08,0.46,0.0,0.0,51.68,47.47,54.22,44.2,40.65,3.22,0.33,3.19,0.27,46.0,54.0,40.14,38.85,3.21,0.38,2.54,0.3,37.14,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,bjugstad,n,88647-39249,C,n,Nick Bjugstad,bjugstad,7.834721883138019,72.0,4000,ANH@EDM,EDM,ANH,,,,,,C/UTIL,bjugstad4000cn,3300
teddybluegerVGK,blueger3600ct,blueger3600ct,50.99,Teddy Blueger,3600,C,0,VGK,MIN-MFleury,5.61,7.2,4.0,-0.4,1.6,4,0,1,0,0.0,52,0,2,3.1,3.1,-111,6.0,45,-115,5.8,-0.2,51,20,29,95,6.5,60,26,26,15,0.05,0.24,0.29,13.24,1.31,1.27,1.54,0.82,0.04,0.73,2.0,9.48,9.96,7.19,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.01,0.05,0.23,0.46,0.0,1.27,0.15,0.23,0.38,13.55,1.68,1.15,1.38,0.83,0.13,0.62,1.77,9.77,13.62,0.0,0.0,0.03,0.0,10.6,1.4,1.2,0.2,1.2,0.0,12.97,0.05,0.0,0.0,47.61,48.19,44.48,50.13,44.1,2.49,0.22,3.2,0.22,43.43,49.57,57.57,42.36,2.43,0.24,3.14,0.25,40.43,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,blueger,t,88647-68623,C,t,Teddy Blueger,blueger,5.717241484543373,58.0,3600,MIN@VGK,VGK,MIN,,,,,,C/UTIL,blueger3600ct,2500
samuelbolducNYI,bolduc3600ds,bolduc3600ds,35.54,Samuel Bolduc,3600,D,0,NYI,TB-AVasilevskiy,4.7,6.0,3.4,-2.02,1.3,3,2,2,0,-3.5,73,1,3,2.5,3.1,129,5.5,21,128,2.9,-1.0,13,0,13,22,3.5,25,16,0,12,0.09,0.0,0.09,14.08,0.38,1.18,1.73,0.68,0.08,0.82,2.0,12.64,11.55,9.09,0.0,0.0,1.12,0.09,0.09,1.0,0.0,0.0,0.09,0.0,0.18,0.0,1.17,0.0,0.0,0.0,12.64,0.0,1.4,1.8,0.78,0.0,0.8,2.2,11.4,9.8,0.0,0.0,0.49,0.0,11.4,2.2,1.4,0.8,1.8,0.0,12.64,0.49,0.0,0.0,46.4,45.31,44.07,48.55,45.91,2.69,0.19,3.14,0.21,50.58,40.94,46.83,47.13,2.42,0.14,3.19,0.25,49.43,4/1/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,bolduc,s,88647-117192,D,s,Samuel Bolduc,bolduc,4.290909160267223,11.0,3600,NYI@TB,NYI,TB,,,,,,D/UTIL,bolduc3600ds,2800
